power_error_1,power_error_2,power_error_3,power_error_4,label,id
0.035865267097764664,0.005272898697068626,0.004115410090885531,0.002584631863250509,0.0,1.0
0.0573776662366193,0.005272898697068626,0.004115410090885531,0.002584631863250509,1.0,1.0
0.04046253388226957,0.005322451722914754,0.005207284293993839,0.0032133288661494253,0.0,2.0
0.05637333674434259,0.005322451722914754,0.005207284293993839,0.0032133288661494253,1.0,2.0
0.04396422051398316,0.0059482268249826655,0.005676534842152375,0.003337361552652955,0.0,3.0
0.06700391297571878,0.0059482268249826655,0.005676534842152375,0.003337361552652955,1.0,3.0
0.047784313859496295,0.0053954669771842136,0.004694934382021877,0.0027998369571961106,0.0,4.0
0.0690546161808255,0.0053954669771842136,0.004694934382021877,0.0027998369571961106,1.0,4.0
0.05336494856956083,0.007105422670153822,0.005395204182943958,0.0031375334245390667,0.0,5.0
0.06580216230483057,0.007105422670153822,0.005395204182943958,0.0031375334245390667,1.0,5.0
0.04087069030360208,0.006504144523350496,0.00402692633750093,0.0020945849273229164,0.0,6.0
0.05658473985957068,0.006504144523350496,0.00402692633750093,0.0020945849273229164,1.0,6.0
0.03424603539272018,0.0049731609628770705,0.004481301753578625,0.0023648881673431757,0.0,7.0
0.05348652329161038,0.0049731609628770705,0.004481301753578625,0.0023648881673431757,1.0,7.0
0.025527754838229416,0.005593927786157444,0.008812711815196134,0.003441681946304388,0.0,8.0
0.049937842976613606,0.005593927786157444,0.008812711815196134,0.003441681946304388,1.0,8.0
0.02743660534598629,0.006230370750338675,0.01127202758636557,0.00390677572667447,0.0,9.0
0.05276926433273663,0.006230370750338675,0.01127202758636557,0.00390677572667447,1.0,9.0
0.03376662991049595,0.008096042884228263,0.015795298408519017,0.003976470052550361,0.0,10.0
0.06167547318043316,0.008096042884228263,0.015795298408519017,0.003976470052550361,1.0,10.0
0.02989546987460142,0.008544184438579239,0.00878025001493905,0.0034435629643629275,0.0,11.0
0.05158458692358644,0.008544184438579239,0.00878025001493905,0.0034435629643629275,1.0,11.0
0.03017493518055173,0.007499390524776136,0.008796130296844132,0.004012752841622754,0.0,12.0
0.04331111695707801,0.007499390524776136,0.008796130296844132,0.004012752841622754,1.0,12.0
0.024709281863112078,0.004816165127711369,0.006053210515810977,0.0025953931363523006,0.0,13.0
0.042419358029581834,0.004816165127711369,0.006053210515810977,0.0025953931363523006,1.0,13.0
0.035315669691961725,0.007201752198246015,0.012672821582628871,0.0032906701759079153,0.0,14.0
0.06607340893124382,0.007201752198246015,0.012672821582628871,0.0032906701759079153,1.0,14.0
0.028003601075503398,0.0038539875437368976,0.0033480010722537774,0.0068815855629171105,0.0,15.0
0.06797047915792268,0.0038539875437368976,0.0033480010722537774,0.0068815855629171105,1.0,15.0
0.03557299905003761,0.005752299165659255,0.007215614894007984,0.036166805324685206,0.0,16.0
0.06871961575316694,0.005752299165659255,0.007215614894007984,0.036166805324685206,1.0,16.0
0.034352080348701124,0.00588659049413619,0.006678435758433907,0.01428177144902247,0.0,17.0
0.071764822812946,0.00588659049413619,0.006678435758433907,0.01428177144902247,1.0,17.0
0.04154832484101588,0.006634574606897777,0.005868597622475744,0.008802191117735308,0.0,18.0
0.07360955767776023,0.006634574606897777,0.005868597622475744,0.008802191117735308,1.0,18.0
0.05077245784919431,0.004774029763970242,0.005802640451186947,0.004470187881440213,0.0,19.0
0.07643602546619772,0.004774029763970242,0.005802640451186947,0.004470187881440213,1.0,19.0
0.044664839701313706,0.0042860107440664316,0.00519374558167849,0.0029483088696587493,0.0,20.0
0.08116286063978197,0.0042860107440664316,0.00519374558167849,0.0029483088696587493,1.0,20.0
0.03292111349714641,0.005216945320500289,0.00779789436180634,0.008012799688616342,0.0,21.0
0.07373944758364336,0.005216945320500289,0.00779789436180634,0.008012799688616342,1.0,21.0
0.030600524136277146,0.006643146760405032,0.005517844574806778,0.015289854241121479,0.0,22.0
0.049897828791991006,0.006643146760405032,0.005517844574806778,0.015289854241121479,1.0,22.0
0.03300711843696334,0.010355734078914356,0.007991430323449879,0.1813663496623399,0.0,23.0
0.057273174978523717,0.010355734078914356,0.007991430323449879,0.1813663496623399,1.0,23.0
0.034980493738706805,0.015378549542422007,0.006709895368226752,0.14273815015575517,0.0,24.0
0.054773836081995736,0.015378549542422007,0.006709895368226752,0.14273815015575517,1.0,24.0
0.02884836149810681,0.0109248848376539,0.007492252811783292,0.04504010223890189,0.0,25.0
0.045106870226404056,0.0109248848376539,0.007492252811783292,0.04504010223890189,1.0,25.0
0.03756906157864514,0.010987307662857826,0.004020792152172697,0.0048560284403250786,0.0,26.0
0.05003320233606863,0.010987307662857826,0.004020792152172697,0.0048560284403250786,1.0,26.0
0.028560492329422343,0.007090668699706038,0.0030740408762018404,0.0038990504449809477,0.0,27.0
0.04474520615161612,0.007090668699706038,0.0030740408762018404,0.0038990504449809477,1.0,27.0
0.02845114693326002,0.008979160252916958,0.005098170500831661,0.11064576702180057,0.0,28.0
0.04400091403939127,0.008979160252916958,0.005098170500831661,0.11064576702180057,1.0,28.0
0.022078013483588402,0.006411255474534199,0.002740353135810022,0.0021427757111589928,0.0,29.0
0.05758362662488475,0.006411255474534199,0.002740353135810022,0.0021427757111589928,1.0,29.0
0.02712741047587225,0.006341239315955876,0.004647376954079336,0.0032830712005545858,0.0,30.0
0.08981038104656298,0.006341239315955876,0.004647376954079336,0.0032830712005545858,1.0,30.0
0.027788487808898414,0.006362598885152357,0.004524681073268339,0.003340536653186828,0.0,31.0
0.08940443753452251,0.006362598885152357,0.004524681073268339,0.003340536653186828,1.0,31.0
0.03268898070649562,0.007807524404477057,0.00503373660927858,0.0036626149845716644,0.0,32.0
0.08691569778797326,0.007807524404477057,0.00503373660927858,0.0036626149845716644,1.0,32.0
0.03305834097325819,0.006341820843384661,0.005745963420343263,0.003586146730832254,0.0,33.0
0.05442922281242126,0.006341820843384661,0.005745963420343263,0.003586146730832254,1.0,33.0
0.02477680196190623,0.0053990255675465506,0.003922886310196208,0.002298101798891721,0.0,34.0
0.04880180321695024,0.0053990255675465506,0.003922886310196208,0.002298101798891721,1.0,34.0
0.02352754462675834,0.007122454228309584,0.004357592214178723,0.0034213935255126625,0.0,35.0
0.07547889330572083,0.007122454228309584,0.004357592214178723,0.0034213935255126625,1.0,35.0
0.03144848418200855,0.005592840074903892,0.0027621011514411165,0.0020442929976763466,0.0,36.0
0.07007939718645302,0.005592840074903892,0.0027621011514411165,0.0020442929976763466,1.0,36.0
0.037349386858562136,0.007266196265838399,0.0033951201210357692,0.0027953900968908894,0.0,37.0
0.0779236312149846,0.007266196265838399,0.0033951201210357692,0.0027953900968908894,1.0,37.0
