log_cosh_1,log_cosh_2,log_cosh_3,log_cosh_4,log_cosh_5,log_cosh_6,log_cosh_7,log_cosh_8,log_cosh_9,log_cosh_10,label,id
6.139254902001887,0.008776388601567871,0.0004157287575923554,0.3369580277532094,0.013057404912532699,0.0031571079773312577,0.20388511064481524,0.01175543244536473,0.02276171933582562,0.010263048212927301,0.0,1.0
21.17768805496481,0.008776388601567871,0.0004157287575923554,0.3369580277532094,0.013057404912532699,0.0031571079773312577,0.20388511064481524,0.01175543244536473,0.02276171933582562,0.010263048212927301,1.0,1.0
5.293557600339252,0.008446280906563292,0.0005730405040201608,0.30209636565130316,0.026978322242587793,0.013020814314172726,0.10880729314307198,0.007492841763900606,0.020231225524308036,0.008405697039408825,0.0,2.0
20.779471718556724,0.008446280906563292,0.0005730405040201608,0.30209636565130316,0.026978322242587793,0.013020814314172726,0.10880729314307198,0.007492841763900606,0.020231225524308036,0.008405697039408825,1.0,2.0
5.378238944186757,0.01153709843935376,0.0011606179021739164,0.21843680082277434,0.0067388990067815,0.0018464003334005038,0.13135546094600845,0.007719491863313894,0.028941339400042034,0.015391137265986406,0.0,3.0
20.615382668753693,0.01153709843935376,0.0011606179021739164,0.21843680082277434,0.0067388990067815,0.0018464003334005038,0.13135546094600845,0.007719491863313894,0.028941339400042034,0.015391137265986406,1.0,3.0
8.007065135415493,0.05355716371056771,0.0007652855335147286,0.4659596758814206,0.026723712482501105,0.011708621035864187,0.23002231890400104,0.0069194667683389445,0.02123755868302386,0.008241889603856816,0.0,4.0
23.02181273592443,0.05355716371056771,0.0007652855335147286,0.4659596758814206,0.026723712482501105,0.011708621035864187,0.23002231890400104,0.0069194667683389445,0.02123755868302386,0.008241889603856816,1.0,4.0
12.865703816799899,0.03192171759518739,0.008959171625166027,1.084094756267865,0.10458248008221849,0.024452539063844574,0.4061588389317034,0.014811894402396655,0.062356898422865,0.014574505054973482,0.0,5.0
28.269163653274976,0.03192171759518739,0.008959171625166027,1.084094756267865,0.10458248008221849,0.024452539063844574,0.4061588389317034,0.014811894402396655,0.062356898422865,0.014574505054973482,1.0,5.0
8.733728399713954,0.013866774557677692,0.0010316727929683557,0.6382747796918091,0.030725110269585375,0.010939646205431466,0.22805613564356347,0.020390720591504628,0.03414592662704026,0.007376673356742177,0.0,6.0
27.960238262346177,0.013866774557677692,0.0010316727929683557,0.6382747796918091,0.030725110269585375,0.010939646205431466,0.22805613564356347,0.020390720591504628,0.03414592662704026,0.007376673356742177,1.0,6.0
6.17833619383939,0.00502945973584346,0.0002864167112351349,0.36382694632946083,0.022613301957617838,0.009202094933280234,0.13504688063991344,0.00932198938234587,0.02139931428896505,0.007018490776045578,0.0,7.0
32.08471341372968,0.00502945973584346,0.0002864167112351349,0.36382694632946083,0.022613301957617838,0.009202094933280234,0.13504688063991344,0.00932198938234587,0.02139931428896505,0.007018490776045578,1.0,7.0
6.084753115995479,0.0018838723205439468,0.0001662329927211101,0.4737894032906127,0.020006436874611178,0.0044216302279022806,0.14391828304326268,0.027214088925316363,0.03829423125799481,0.011198336033336418,0.0,8.0
12.477015901324771,0.0018838723205439468,0.0001662329927211101,0.4737894032906127,0.020006436874611178,0.0044216302279022806,0.14391828304326268,0.027214088925316363,0.03829423125799481,0.011198336033336418,1.0,8.0
6.8183199253781765,0.0011611252888373577,0.0021132801564442928,0.46000151530129013,0.015040012133393295,0.0022113194315683685,0.28342232652743393,0.06271600874905028,0.05483772005823559,0.016247764657162354,0.0,9.0
12.336777435878897,0.0011611252888373577,0.0021132801564442928,0.46000151530129013,0.015040012133393295,0.0022113194315683685,0.28342232652743393,0.06271600874905028,0.05483772005823559,0.016247764657162354,1.0,9.0
6.050194132598025,0.0011324433960440757,0.0012902038459142232,0.37938100038024763,0.012110020337640257,0.0021154604326349695,0.16357613400407892,0.03139863501932489,0.023533526645480963,0.010151651460688759,0.0,10.0
12.049115537078558,0.0011324433960440757,0.0012902038459142232,0.37938100038024763,0.012110020337640257,0.0021154604326349695,0.16357613400407892,0.03139863501932489,0.023533526645480963,0.010151651460688759,1.0,10.0
8.016214851560237,0.008344368551621843,0.008667381593014827,0.504732915125595,0.015821375342620708,0.0022126747959257402,0.22120511994752357,0.03758046390228717,0.06312137033305688,0.04013032910927179,0.0,11.0
12.883800867860824,0.008344368551621843,0.008667381593014827,0.504732915125595,0.015821375342620708,0.0022126747959257402,0.22120511994752357,0.03758046390228717,0.06312137033305688,0.04013032910927179,1.0,11.0
13.659536368552962,0.025006223945111983,0.010681145265634786,1.121496711299884,0.089591641089424,0.014631101021653445,0.511148263282655,0.14573135848563068,0.18716706438188008,0.18191501535210536,0.0,12.0
20.98632400881482,0.025006223945111983,0.010681145265634786,1.121496711299884,0.089591641089424,0.014631101021653445,0.511148263282655,0.14573135848563068,0.18716706438188008,0.18191501535210536,1.0,12.0
9.866768828029938,0.002008150530026871,0.0033980201545157017,0.7727143792524402,0.02326978020484357,0.0024842139363688183,0.3649505967047408,0.11875216624308425,0.06300886283203096,0.049843938570752054,0.0,13.0
17.43660459784965,0.002008150530026871,0.0033980201545157017,0.7727143792524402,0.02326978020484357,0.0024842139363688183,0.3649505967047408,0.11875216624308425,0.06300886283203096,0.049843938570752054,1.0,13.0
6.810356701757996,0.0013602186866403323,0.005987830408812477,0.5021828238873455,0.024718534703738138,0.004721088598301906,0.19590942284738477,0.03347097685689955,0.05274125739626029,0.033526806787971444,0.0,14.0
11.64282914060773,0.0013602186866403323,0.005987830408812477,0.5021828238873455,0.024718534703738138,0.004721088598301906,0.19590942284738477,0.03347097685689955,0.05274125739626029,0.033526806787971444,1.0,14.0
5.936259146743172,0.0023908435888808886,0.00760756501526061,0.3947439375663291,0.020709144067735868,0.0011400359697896403,0.10034116811157312,0.017565565005385163,0.022324908005969694,0.013198253277456736,0.0,15.0
8.018666009616082,0.0023908435888808886,0.00760756501526061,0.3947439375663291,0.020709144067735868,0.0011400359697896403,0.10034116811157312,0.017565565005385163,0.022324908005969694,0.013198253277456736,1.0,15.0
5.675955628830692,0.004156726925546577,0.003320376377148985,0.457732562712207,0.042275442033317734,0.001148505341376034,0.048645739842516376,0.006840164887422039,0.009153149860264276,0.005325613574673392,0.0,16.0
8.812492915540881,0.004156726925546577,0.003320376377148985,0.457732562712207,0.042275442033317734,0.001148505341376034,0.048645739842516376,0.006840164887422039,0.009153149860264276,0.005325613574673392,1.0,16.0
