power_error_1,power_error_2,power_error_3,power_error_4,power_error_5,label,id
0.04173911077794394,0.013202842151965868,0.003142548279668016,0.004493928635097074,0.002584631863250378,0.0,1.0
0.07287182574655658,0.013202842151965868,0.003142548279668016,0.004493928635097074,0.002584631863250378,1.0,1.0
0.04071196726446524,0.014981979004747834,0.0032740370614462787,0.005700939288204015,0.003213328866149631,0.0,2.0
0.06074513542378898,0.014981979004747834,0.0032740370614462787,0.005700939288204015,0.003213328866149631,1.0,2.0
0.05006088820585717,0.015085846439761814,0.003800723866315844,0.006205178943235566,0.003337361552652779,0.0,3.0
0.0832274374541017,0.015085846439761814,0.003800723866315844,0.006205178943235566,0.003337361552652779,1.0,3.0
0.0510869432606782,0.01483160024012502,0.003163648705015112,0.005126943549631135,0.0027998369571961106,0.0,4.0
0.0797245265059414,0.01483160024012502,0.003163648705015112,0.005126943549631135,0.0027998369571961106,1.0,4.0
0.06061754056107396,0.019675733037990827,0.003618460606451729,0.005984286796629396,0.003137533424538934,0.0,5.0
0.07839661192344784,0.019675733037990827,0.003618460606451729,0.005984286796629396,0.003137533424538934,1.0,5.0
0.04605684844470244,0.016856145947567038,0.003999960395672331,0.004414245041236364,0.0020945849273229164,0.0,6.0
0.0682437922064639,0.016856145947567038,0.003999960395672331,0.004414245041236364,0.0020945849273229164,1.0,6.0
0.04369462624668153,0.011759500789175457,0.003065315060157879,0.004864333877388917,0.0023648881673431757,0.0,7.0
0.07505402190778505,0.011759500789175457,0.003065315060157879,0.004864333877388917,0.0023648881673431757,1.0,7.0
0.024139217596693303,0.019394588359636727,0.002874812828257364,0.009707574022814124,0.003441681946304388,0.0,8.0
0.05217321204738695,0.019394588359636727,0.002874812828257364,0.009707574022814124,0.003441681946304388,1.0,8.0
0.022458332241835525,0.03829192889236861,0.0026545893079357604,0.012451534917992764,0.003906775726674601,0.0,9.0
0.04778405323159163,0.03829192889236861,0.0026545893079357604,0.012451534917992764,0.003906775726674601,1.0,9.0
0.02751429356260753,0.08381137282673674,0.0030759781889346813,0.0174090732341169,0.003976470052550473,0.0,10.0
0.05547710156098687,0.08381137282673674,0.0030759781889346813,0.0174090732341169,0.003976470052550473,1.0,10.0
0.025940065796811716,0.0490490546359796,0.0035889455596815243,0.009747831426632157,0.0034435629643627783,0.0,11.0
0.04874322771825513,0.0490490546359796,0.0035889455596815243,0.009747831426632157,0.0034435629643627783,1.0,11.0
0.030508064700923987,0.02278054176782905,0.002559759017682298,0.00971656578987561,0.004012752841622754,0.0,12.0
0.046293390966680135,0.02278054176782905,0.002559759017682298,0.00971656578987561,0.004012752841622754,1.0,12.0
0.024841740764308607,0.01438427426487442,0.002101035603461627,0.006662453921724618,0.0025953931363523006,0.0,13.0
0.046056415323425214,0.01438427426487442,0.002101035603461627,0.006662453921724618,0.0025953931363523006,1.0,13.0
0.03098242863124297,0.028507060532211477,0.0033543599876522893,0.01399342324483755,0.0032906701759080766,0.0,14.0
0.06449490276362722,0.028507060532211477,0.0033543599876522893,0.01399342324483755,0.0032906701759080766,1.0,14.0
0.0339599429358501,0.0076376431210670335,0.0032747820204188766,0.0036530142171508875,0.006881585562916988,0.0,15.0
0.09343104758835029,0.0076376431210670335,0.0032747820204188766,0.0036530142171508875,0.006881585562916988,1.0,15.0
0.04217095816141627,0.010683431857320836,0.005087527809324101,0.007909967836638474,0.03616680532468501,0.0,16.0
0.09109155346872003,0.010683431857320836,0.005087527809324101,0.007909967836638474,0.03616680532468501,1.0,16.0
0.04351239467880587,0.010456765399512949,0.005128876828885267,0.007283346767580786,0.01428177144902247,0.0,17.0
0.10234364041141034,0.010456765399512949,0.005128876828885267,0.007283346767580786,0.01428177144902247,1.0,17.0
0.047859681235113624,0.013009514404216552,0.0053803289147644805,0.006417891718334548,0.008802191117735045,0.0,18.0
0.09378550724824719,0.013009514404216552,0.0053803289147644805,0.006417891718334548,0.008802191117735045,1.0,18.0
0.055024917527211836,0.014344531374404576,0.0025734632135651805,0.006331422106137839,0.004470187881440213,0.0,19.0
0.08912270064200482,0.014344531374404576,0.0025734632135651805,0.006331422106137839,0.004470187881440213,1.0,19.0
0.05001150786420063,0.012607946220898085,0.002110166317292316,0.005628138562617459,0.0029483088696587493,0.0,20.0
0.10093385926047208,0.012607946220898085,0.002110166317292316,0.005628138562617459,0.0029483088696587493,1.0,20.0
0.0403688037123041,0.009502063171918602,0.005323576244650701,0.008487874581959884,0.008012799688616496,0.0,21.0
0.10310258942431055,0.009502063171918602,0.005323576244650701,0.008487874581959884,0.008012799688616496,1.0,21.0
0.031586097820563645,0.019762295675812835,0.0029038363525638,0.006118156335632462,0.015289854241121326,0.0,22.0
0.05614598707261368,0.019762295675812835,0.0029038363525638,0.006118156335632462,0.015289854241121326,1.0,22.0
0.032812804400511465,0.026998294476454687,0.004726853567922407,0.00877569149807103,0.1813663496623399,0.0,23.0
0.06234232107548912,0.026998294476454687,0.004726853567922407,0.00877569149807103,0.1813663496623399,1.0,23.0
0.0343910613470245,0.03328667825458105,0.007229359977908447,0.0074142372273076134,0.14273815015575517,0.0,24.0
0.058291626805131,0.03328667825458105,0.007229359977908447,0.0074142372273076134,0.14273815015575517,1.0,24.0
0.027046929272025073,0.03743704588621336,0.004530713382445896,0.008210008562365211,0.04504010223890248,0.0,25.0
0.04546154609790679,0.03743704588621336,0.004530713382445896,0.008210008562365211,0.04504010223890248,1.0,25.0
0.037596565259192444,0.027029099367890164,0.0062401639976898,0.004578627627664703,0.0048560284403253075,0.0,26.0
