power_error_1,power_error_2,power_error_3,power_error_4,power_error_5,label,id
0.029551618093564345,0.011321341766142662,0.002295802711894531,0.004079568245323536,0.002294705590644758,0.0,1.0
0.07580648868550545,0.011321341766142662,0.002295802711894531,0.004079568245323536,0.002294705590644758,1.0,1.0
0.0327654997394266,0.01311091201074134,0.0027654750999141888,0.003354010836424545,0.0018022850261829647,0.0,2.0
0.08678549491026147,0.01311091201074134,0.0027654750999141888,0.003354010836424545,0.0018022850261829647,1.0,2.0
0.026371676478995843,0.012858120494688213,0.0023637959929569768,0.00313142029514683,0.001811516184814199,0.0,3.0
0.07748154092272136,0.012858120494688213,0.0023637959929569768,0.00313142029514683,0.001811516184814199,1.0,3.0
0.03348662499381348,0.013739033679706488,0.0030856189293357802,0.005227604227471284,0.003557908155481168,0.0,4.0
0.07495825416461643,0.013739033679706488,0.0030856189293357802,0.005227604227471284,0.003557908155481168,1.0,4.0
0.03812093128873703,0.015811807479171294,0.0038544741064207035,0.005841249066902212,0.003303815891752169,0.0,5.0
0.07689765277088009,0.015811807479171294,0.0038544741064207035,0.005841249066902212,0.003303815891752169,1.0,5.0
0.04094827194739281,0.014931688017369401,0.003326821005482622,0.00565321428638187,0.0035801179804396416,0.0,6.0
0.09165404489655724,0.014931688017369401,0.003326821005482622,0.00565321428638187,0.0035801179804396416,1.0,6.0
0.033180561051514436,0.012919384224556827,0.003363423979447463,0.004185327203917692,0.0027637991232428534,0.0,7.0
0.08798580327802052,0.012919384224556827,0.003363423979447463,0.004185327203917692,0.0027637991232428534,1.0,7.0
0.03127324200675812,0.013079074256077012,0.001992681065521868,0.004286085188491554,0.0021557353180862646,0.0,8.0
0.07291029270918108,0.013079074256077012,0.001992681065521868,0.004286085188491554,0.0021557353180862646,1.0,8.0
0.04045816983965215,0.01716764496197881,0.003155624902555835,0.004882487971468681,0.0019643814595921064,0.0,9.0
0.10650123203827927,0.01716764496197881,0.003155624902555835,0.004882487971468681,0.0019643814595921064,1.0,9.0
0.03533259159951406,0.01744450735855307,0.0030870240104600255,0.004441681042349696,0.0016941874253592708,0.0,10.0
0.10382569440274765,0.01744450735855307,0.0030870240104600255,0.004441681042349696,0.0016941874253592708,1.0,10.0
0.04131824275006903,0.02299669709824574,0.0037365392748228998,0.00567542975579665,0.0031105375668038612,0.0,11.0
0.1102067968119698,0.02299669709824574,0.0037365392748228998,0.00567542975579665,0.0031105375668038612,1.0,11.0
0.0582384748514986,0.02304188230015446,0.00455752846046368,0.006556364037209686,0.003382880482151099,0.0,12.0
