gamma_1,gamma_2,gamma_3,gamma_4,gamma_5,gamma_6,gamma_7,gamma_8,gamma_9,gamma_10,label,id
0.09179845726338609,0.0011144038958192937,0.0007981665444107833,0.05211627798850049,0.0033848321005089943,0.000962227762879575,0.014800815496805342,0.0038825948745122574,0.01185134142457489,-0.01526105946299916,0.0,25.0
0.15398462521863499,0.0011144038958192937,0.0007981665444107833,0.05211627798850049,0.0033848321005089943,0.000962227762879575,0.014800815496805342,0.0038825948745122574,0.01185134142457489,-0.01526105946299916,1.0,25.0
0.11452279702567303,0.0009479417125524137,0.0009907482304827298,0.029434662937067202,0.005484197535136293,0.002071758381956723,0.005802534408206661,0.002402736688969842,0.004032328833619481,0.01016900141569188,0.0,26.0
0.16011509013574932,0.0009479417125524137,0.0009907482304827298,0.029434662937067202,0.005484197535136293,0.002071758381956723,0.005802534408206661,0.002402736688969842,0.004032328833619481,0.01016900141569188,1.0,26.0
0.08062728320849866,0.0008214177036296455,0.0006849326101510123,0.019341621561592248,0.003507120612422643,0.0004985347822792363,0.004866601945896942,0.0017312426324669339,0.00352850479511968,0.0076611712727849834,0.0,27.0
0.13418627636066294,0.0008214177036296455,0.0006849326101510123,0.019341621561592248,0.003507120612422643,0.0004985347822792363,0.004866601945896942,0.0017312426324669339,0.00352850479511968,0.0076611712727849834,1.0,27.0
0.09539005713748949,0.0010003940961182956,0.0008369483718353443,0.030735763073091782,0.00332989354160107,0.00106230728137513,0.009564828655590052,0.0027292897573309993,0.013724728987830392,-0.013887851914135885,0.0,28.0
0.1582383835563963,0.0010003940961182956,0.0008369483718353443,0.030735763073091782,0.00332989354160107,0.00106230728137513,0.009564828655590052,0.0027292897573309993,0.013724728987830392,-0.013887851914135885,1.0,28.0
0.058022633315097494,0.0011662194241472967,0.0005411519525861941,0.01655069659555286,0.005967376672114444,0.001637057454311197,0.00495015418111322,0.0014747255022142802,0.003000282615927663,0.0017717325185291344,0.0,29.0
0.17234987866636375,0.0011662194241472967,0.0005411519525861941,0.01655069659555286,0.005967376672114444,0.001637057454311197,0.00495015418111322,0.0014747255022142802,0.003000282615927663,0.0017717325185291344,1.0,29.0
0.09594341555034802,0.0011284682705006155,0.0007740434507290672,0.014886434982697594,0.0037277807363294,0.001107445682834829,0.006488460487798164,0.003291816945230064,0.00430441934883552,0.003075881806797298,0.0,30.0
0.43035697578860344,0.0011284682705006155,0.0007740434507290672,0.014886434982697594,0.0037277807363294,0.001107445682834829,0.006488460487798164,0.003291816945230064,0.00430441934883552,0.003075881806797298,1.0,30.0
0.10325322221123345,0.0016267577649760057,0.0007347294041206709,0.01377501406645365,0.0036967708713619984,0.0010622590270727983,0.007317759533099988,0.002616685495615556,0.004171304521706887,0.0032625416539673324,0.0,31.0
0.4577067374918218,0.0016267577649760057,0.0007347294041206709,0.01377501406645365,0.0036967708713619984,0.0010622590270727983,0.007317759533099988,0.002616685495615556,0.004171304521706887,0.0032625416539673324,1.0,31.0
0.155636310544498,0.0020128608813907434,0.0006087603823821119,0.018270734958763857,0.0037059294826939926,0.0010871139551973386,0.00836735518195919,0.0029261539134459724,0.005348718425523646,0.0031838678087159344,0.0,32.0
0.5918747698885949,0.0020128608813907434,0.0006087603823821119,0.018270734958763857,0.0037059294826939926,0.0010871139551973386,0.00836735518195919,0.0029261539134459724,0.005348718425523646,0.0031838678087159344,1.0,32.0
0.13897750010786858,0.001637293837092546,0.0007136940434526728,0.017134280575742178,0.0026561215070590727,0.001447618618289681,0.010506656832175665,0.0031198906566101137,0.005436795991197396,0.00262007448848367,0.0,33.0
0.2578584387553713,0.001637293837092546,0.0007136940434526728,0.017134280575742178,0.0026561215070590727,0.001447618618289681,0.010506656832175665,0.0031198906566101137,0.005436795991197396,0.00262007448848367,1.0,33.0
0.0766778782618851,0.0016825762639527397,0.000535006738906052,0.017181547499209415,0.0020904189421266928,0.0008599977323755503,0.007620410050361848,0.0020629136216241406,0.003510650789110503,0.001694039748150189,0.0,34.0
0.16812520784265805,0.0016825762639527397,0.000535006738906052,0.017181547499209415,0.0020904189421266928,0.0008599977323755503,0.007620410050361848,0.0020629136216241406,0.003510650789110503,0.001694039748150189,1.0,34.0
0.07598681686360997,0.001127505763129033,0.0006204652377026498,0.0187132080673309,0.005977411096601326,0.0007451576464840848,0.008046021089984201,0.002303408402154261,0.005896079142440502,0.0025099516058753046,0.0,35.0
0.30705590210209177,0.001127505763129033,0.0006204652377026498,0.0187132080673309,0.005977411096601326,0.0007451576464840848,0.008046021089984201,0.002303408402154261,0.005896079142440502,0.0025099516058753046,1.0,35.0
0.20961029339415482,0.0005171077868011409,0.0010376264138813873,0.01060052981988191,0.00321434189587233,0.0015882878444473114,0.005087461797708137,0.0016027844061321517,0.0024621866959702032,0.0021279674544478766,0.0,36.0
0.6531776933000462,0.0005171077868011409,0.0010376264138813873,0.01060052981988191,0.00321434189587233,0.0015882878444473114,0.005087461797708137,0.0016027844061321517,0.0024621866959702032,0.0021279674544478766,1.0,36.0
0.21350933491135438,0.0006190644119885569,0.0009570137251109223,0.012370056582792888,0.005489901768976235,0.0019461149233537256,0.006260019487501101,0.0018452115107518985,0.002988466761250308,0.0035830292377534434,0.0,37.0
0.5983710935423954,0.0006190644119885569,0.0009570137251109223,0.012370056582792888,0.005489901768976235,0.0019461149233537256,0.006260019487501101,0.0018452115107518985,0.002988466761250308,0.0035830292377534434,1.0,37.0
0.2625997808373999,0.0006358248054882942,0.0009723180489333849,0.014007913024650875,0.010072345258150595,0.0023122124265628763,0.005317904770809623,0.002024557800760274,0.002960804490377722,0.005065270689190715,0.0,38.0
0.9410884688843191,0.0006358248054882942,0.0009723180489333849,0.014007913024650875,0.010072345258150595,0.0023122124265628763,0.005317904770809623,0.002024557800760274,0.002960804490377722,0.005065270689190715,1.0,38.0
0.2734066377670352,0.0006672988990983342,0.0016377207957178896,0.013818841723316933,0.01724117974308781,0.0023469457826115203,0.008301594287337455,0.0022036658716682034,0.0027707215696337606,0.002094252359096327,0.0,39.0
0.6092124190214374,0.0006672988990983342,0.0016377207957178896,0.013818841723316933,0.01724117974308781,0.0023469457826115203,0.008301594287337455,0.0022036658716682034,0.0027707215696337606,0.002094252359096327,1.0,39.0
0.279797117355828,0.0015474146567067137,0.001608311564180731,0.01416663722922662,0.004159466911831,0.0013330860991116467,0.007139836977976266,0.0027409520664898324,0.005956678276082261,0.0029432611649951035,0.0,40.0
1.2320692008154754,0.0015474146567067137,0.001608311564180731,0.01416663722922662,0.004159466911831,0.0013330860991116467,0.007139836977976266,0.0027409520664898324,0.005956678276082261,0.0029432611649951035,1.0,40.0
0.22443210799220736,0.0005585991454837291,0.0009421871741563947,0.015220522250800173,0.003838944624839691,0.0014359239580952199,0.0054524400635775905,0.0019414478805961366,0.0021676726091808263,0.0012463494428529565,0.0,41.0
0.5447213649571565,0.0005585991454837291,0.0009421871741563947,0.015220522250800173,0.003838944624839691,0.0014359239580952199,0.0054524400635775905,0.0019414478805961366,0.0021676726091808263,0.0012463494428529565,1.0,41.0
0.2346566320642962,0.0005705160433464584,0.0008981005484800519,0.010739608689705804,0.010999903158650515,0.0023156441217850876,0.0064975382519087965,0.0018850458586108232,0.0029958725859970947,0.002002731477993791,0.0,42.0
0.7582166236392247,0.0005705160433464584,0.0008981005484800519,0.010739608689705804,0.010999903158650515,0.0023156441217850876,0.0064975382519087965,0.0018850458586108232,0.0029958725859970947,0.002002731477993791,1.0,42.0
0.06090407260551256,0.001373973918228799,0.0011452082824545684,0.011653830119543684,0.0025099033571556184,0.00047884746632620434,0.004947287679175183,0.0018459181170973338,0.008300139924199534,0.002467906162075373,0.0,43.0
0.06090407260551256,0.09256870296974995,0.0011452082824545684,0.011653830119543684,0.0025099033571556184,0.00047884746632620434,0.004947287679175183,0.0018459181170973338,0.008300139924199534,0.002467906162075373,1.0,43.0
0.07344750539683131,0.0021463823947454053,0.0012199603893936484,0.01483997659381231,0.005106314788055233,0.001105302675462827,0.005514360016304121,0.002489358689026222,0.006691467460937961,0.004445888123117747,0.0,44.0
0.07344750539683131,0.23358549429583197,0.0012199603893936484,0.01483997659381231,0.005106314788055233,0.001105302675462827,0.005514360016304121,0.002489358689026222,0.006691467460937961,0.004445888123117747,1.0,44.0
0.0698778963892992,0.002657719477454634,0.0011550401157793821,0.01418013832167464,0.0036792841820822986,0.000739622751685598,0.005255755317730149,0.0024269966572365576,0.013004630520714766,0.0062050890432541195,0.0,45.0
0.0698778963892992,0.4768189217337948,0.0011550401157793821,0.01418013832167464,0.0036792841820822986,0.000739622751685598,0.005255755317730149,0.0024269966572365576,0.013004630520714766,0.0062050890432541195,1.0,45.0
0.08608794698912536,0.001832338055826277,0.0013491020144780208,0.024423194778059543,0.005566115894445112,0.0018221627469565682,0.007177546985592365,0.0034928458136462837,0.009151108709137823,0.004327131845920373,0.0,46.0
0.08608794698912536,0.1462552365115095,0.0013491020144780208,0.024423194778059543,0.005566115894445112,0.0018221627469565682,0.007177546985592365,0.0034928458136462837,0.009151108709137823,0.004327131845920373,1.0,46.0
0.16354091061418918,0.0017354450864170978,0.0011751125400696338,0.024958464461279473,0.005147913472703269,0.0022678537207299065,0.00887943304102734,0.002115778490464848,0.003975641618397585,0.002532346284771503,0.0,47.0
0.16354091061418918,0.05684995001751414,0.0011751125400696338,0.024958464461279473,0.005147913472703269,0.0022678537207299065,0.00887943304102734,0.002115778490464848,0.003975641618397585,0.002532346284771503,1.0,47.0
0.14886323987038708,0.001549960281694851,0.0011877621686386952,0.018318389605375796,0.004592951262046174,0.0020118181209927144,0.006970260923473415,0.0019099128977519975,0.002849734472800236,0.002159650651677225,0.0,48.0
0.14886323987038708,0.04835589896445791,0.0011877621686386952,0.018318389605375796,0.004592951262046174,0.0020118181209927144,0.006970260923473415,0.0019099128977519975,0.002849734472800236,0.002159650651677225,1.0,48.0
0.07820912069268049,0.001601802138453845,0.0012147164592430926,0.024977414531856645,0.003995806484158759,0.0010786240137421466,0.0043878624290805135,0.0019063121622666657,0.008011643061885731,0.002992772987429504,0.0,49.0
0.07820912069268049,0.15567545407823236,0.0012147164592430926,0.024977414531856645,0.003995806484158759,0.0010786240137421466,0.0043878624290805135,0.0019063121622666657,0.008011643061885731,0.002992772987429504,1.0,49.0
0.07012392305467152,0.0006410056228287608,0.000591852259172132,0.02192839103190991,0.002882491006688692,0.0014244705625330312,0.0061642817510594305,0.0020051034449024563,0.0047818809461559475,0.0014015661026678394,0.0,50.0
0.07012392305467152,0.1345272597901035,0.000591852259172132,0.02192839103190991,0.002882491006688692,0.0014244705625330312,0.0061642817510594305,0.0020051034449024563,0.0047818809461559475,0.0014015661026678394,1.0,50.0
0.10818206475985104,0.0008148575659432389,0.000699692329659829,1.8996460837654943,0.005472859736617153,0.0017812408135049473,0.007316799688040554,0.0027036569392695498,0.0064769554471517665,0.001558534773099307,0.0,51.0
0.10818206475985104,0.23911232360133416,0.000699692329659829,1.8996460837654943,0.005472859736617153,0.0017812408135049473,0.007316799688040554,0.0027036569392695498,0.0064769554471517665,0.001558534773099307,1.0,51.0
0.09775108830288337,0.0008913139134887338,0.000656287362561514,0.057794218810781395,0.005123483258537398,0.0024503327836851163,0.00819274293433292,0.0026315950885349437,0.02838856193439332,0.0017383005055622291,0.0,52.0
0.09775108830288337,0.3303502545586898,0.000656287362561514,0.057794218810781395,0.005123483258537398,0.0024503327836851163,0.00819274293433292,0.0026315950885349437,0.02838856193439332,0.0017383005055622291,1.0,52.0
0.08520498362044826,0.0010416853086501199,0.0007646893507677888,0.03691680502972883,0.008003168303600816,0.0020602950532371267,0.007658221695929335,0.003011642439045392,0.01472638007167193,0.0017378185738947671,0.0,53.0
0.08520498362044826,0.16889551547530335,0.0007646893507677888,0.03691680502972883,0.008003168303600816,0.0020602950532371267,0.007658221695929335,0.003011642439045392,0.01472638007167193,0.0017378185738947671,1.0,53.0
0.09896422349533918,0.0007093772813799859,0.0011702254449410532,0.02311687805495266,0.003979176209584434,0.0013201134561278138,0.009936956333762126,0.0030706407261660296,0.004340655392798265,0.0014673486953480364,0.0,54.0
0.09896422349533918,0.12707632581166095,0.0011702254449410532,0.02311687805495266,0.003979176209584434,0.0013201134561278138,0.009936956333762126,0.0030706407261660296,0.004340655392798265,0.0014673486953480364,1.0,54.0
0.09219042091650342,0.000504393973142836,0.0006829546576234691,0.016464272997553486,0.003921914141332916,0.0015132010051952527,0.008144790604034391,0.0027142813658849185,0.004512251532196032,0.001990101700107161,0.0,55.0
0.09219042091650342,0.1950380548858508,0.0006829546576234691,0.016464272997553486,0.003921914141332916,0.0015132010051952527,0.008144790604034391,0.0027142813658849185,0.004512251532196032,0.001990101700107161,1.0,55.0
0.08136344958768271,0.0009543931522095761,0.0008237702951405801,0.08117817823454043,0.004676040108753998,0.0016073418255495575,0.00700277291031659,0.0027948701084938854,0.01222497845574333,0.0020340309817936664,0.0,56.0
0.08136344958768271,0.4688721049373963,0.0008237702951405801,0.08117817823454043,0.004676040108753998,0.0016073418255495575,0.00700277291031659,0.0027948701084938854,0.01222497845574333,0.0020340309817936664,1.0,56.0
0.09835630489916891,0.0008707136641397106,0.0009435688001060427,0.006026671901672831,0.00500032083403168,0.0008491501224674458,0.005823039029475119,0.0024027659931440404,0.007033894696494958,0.0016104149699884829,0.0,57.0
0.09835630489916891,0.13690538100561822,0.0009435688001060427,0.006026671901672831,0.00500032083403168,0.0008491501224674458,0.005823039029475119,0.0024027659931440404,0.007033894696494958,0.0016104149699884829,1.0,57.0
0.11241543698920342,0.0009775490193701941,0.0008644885266546609,0.007167921935350652,-0.11170146365042388,0.0010871860484744644,0.005578039710048888,0.0026113424750073833,0.0064805415532513955,0.0016358968300052013,0.0,58.0
0.11241543698920342,0.17716981254585207,0.0008644885266546609,0.007167921935350652,-0.11170146365042388,0.0010871860484744644,0.005578039710048888,0.0026113424750073833,0.0064805415532513955,0.0016358968300052013,1.0,58.0
0.10731034680914808,0.0008109332216865717,0.0009309871004443693,0.008285207643790926,0.029927348752609273,0.0011812632543017898,0.004080530109410674,0.00241249139072508,0.011339161370355288,0.0012761995366177281,0.0,59.0
0.10731034680914808,0.1898221886334941,0.0009309871004443693,0.008285207643790926,0.029927348752609273,0.0011812632543017898,0.004080530109410674,0.00241249139072508,0.011339161370355288,0.0012761995366177281,1.0,59.0
0.09979148638332225,0.0011590353619688187,0.0014938470677541282,0.009713808294120163,0.6984867121433904,0.001382150981497965,0.004605210535769899,0.0021741176057643585,0.007977810946093289,0.0015258515403533401,0.0,60.0
0.09979148638332225,0.2223679158157159,0.0014938470677541282,0.009713808294120163,0.6984867121433904,0.001382150981497965,0.004605210535769899,0.0021741176057643585,0.007977810946093289,0.0015258515403533401,1.0,60.0
0.15155341785657583,0.0008574585172582694,0.001297402832911576,0.008050422278638614,0.004467490322436429,0.0011016668529628681,0.007290101243280667,0.0024678353232747696,0.005501356830106108,0.0017548731464351874,0.0,61.0
0.15155341785657583,0.11566309889457038,0.001297402832911576,0.008050422278638614,0.004467490322436429,0.0011016668529628681,0.007290101243280667,0.0024678353232747696,0.005501356830106108,0.0017548731464351874,1.0,61.0
0.12699943215227183,0.0008407584577376781,0.0011754855722654334,0.006460751375038765,0.0031966866424699703,0.0009395462344152783,0.007745347587055029,0.0026499765619338866,0.007486143918788546,0.0018268439358632982,0.0,62.0
0.12699943215227183,0.12396578857694251,0.0011754855722654334,0.006460751375038765,0.0031966866424699703,0.0009395462344152783,0.007745347587055029,0.0026499765619338866,0.007486143918788546,0.0018268439358632982,1.0,62.0
0.14745149912404854,0.001056084921758682,0.0010588111570286607,0.005716807995320927,0.0062056437452859825,0.0009736515353511166,0.004307774463185865,0.003094363503513442,0.008769640127336498,0.0017647307214727626,0.0,63.0
0.14745149912404854,0.13315939732270232,0.0010588111570286607,0.005716807995320927,0.0062056437452859825,0.0009736515353511166,0.004307774463185865,0.003094363503513442,0.008769640127336498,0.0017647307214727626,1.0,63.0
0.12682624807233678,0.003959124553055471,0.00040345455998336277,0.009536220472411205,0.0025731256552066206,0.0010445389283986195,0.005103825170245102,0.0022499016506269953,0.0049260872170551195,0.001188010389739258,0.0,64.0
0.12682624807233678,0.7013546385606357,0.00040345455998336277,0.009536220472411205,0.0025731256552066206,0.0010445389283986195,0.005103825170245102,0.0022499016506269953,0.0049260872170551195,0.001188010389739258,1.0,64.0
0.238524403716045,0.016943312033740554,0.0004780336620906489,0.01314171543120457,0.004748375874245703,0.0012258435666674394,0.007553830560345531,0.002074760995863123,0.006590627311609865,0.00122608444072414,0.0,65.0
0.238524403716045,19.598942543136527,0.0004780336620906489,0.01314171543120457,0.004748375874245703,0.0012258435666674394,0.007553830560345531,0.002074760995863123,0.006590627311609865,0.00122608444072414,1.0,65.0
0.1985329043530717,0.009215136409032265,0.0005080422471515078,0.010467461274316747,0.004021803326785811,0.0011419589421541865,0.011398268710359538,0.0024684598451765183,0.01807832267810472,0.0013624707781314527,0.0,66.0
0.1985329043530717,0.9884456229204108,0.0005080422471515078,0.010467461274316747,0.004021803326785811,0.0011419589421541865,0.011398268710359538,0.0024684598451765183,0.01807832267810472,0.0013624707781314527,1.0,66.0
0.24654720340734837,0.006637741186540591,0.0005172907182200426,0.0142883179873321,0.005275891774564112,0.0014499752666825572,0.009173260552428175,0.0023858165570689316,0.009493419919664348,0.000990750923870909,0.0,67.0
0.24654720340734837,0.7773473715851096,0.0005172907182200426,0.0142883179873321,0.005275891774564112,0.0014499752666825572,0.009173260552428175,0.0023858165570689316,0.009493419919664348,0.000990750923870909,1.0,67.0
0.16336181603076927,0.0021197417703708865,0.0008013980340937366,0.015944198638777163,0.00410282699277742,0.0011154128159192034,0.008358291256626682,0.0026885652392589776,0.0038317349920728994,0.0008374703304343534,0.0,68.0
