gamma_1,gamma_2,gamma_3,gamma_4,gamma_5,gamma_6,gamma_7,gamma_8,gamma_9,gamma_10,label,id
0.08677282680490306,0.0008709484086675268,0.00040419399844227044,0.009486487723305181,0.0021748680037840806,0.0009193272592722401,0.006106960909936898,0.0013603572874480996,0.0030952546830347316,0.0012161092968243636,0.0,1.0
0.3741770478727209,0.0008709484086675268,0.00040419399844227044,0.009486487723305181,0.0021748680037840806,0.0009193272592722401,0.006106960909936898,0.0013603572874480996,0.0030952546830347316,0.0012161092968243636,1.0,1.0
0.08157136230525763,0.000953298391634938,0.00046593040765019467,0.009626057180078362,0.004075724925566515,0.0015086022180117453,0.005041706586606409,0.0012863625544783375,0.0029914013019540775,0.0011507796378547042,0.0,2.0
0.410687603184265,0.000953298391634938,0.00046593040765019467,0.009626057180078362,0.004075724925566515,0.0015086022180117453,0.005041706586606409,0.0012863625544783375,0.0029914013019540775,0.0011507796378547042,1.0,2.0
0.07965237339947295,0.0009613126747027856,0.0006413851793101166,0.007017664210577923,0.001963150816955306,0.0007974340995926532,0.005277360388792118,0.001381712917032818,0.0035808501598775244,0.0013897214994300633,0.0,3.0
0.38548972703544226,0.0009613126747027856,0.0006413851793101166,0.007017664210577923,0.001963150816955306,0.0007974340995926532,0.005277360388792118,0.001381712917032818,0.0035808501598775244,0.0013897214994300633,1.0,3.0
0.11717983922579567,0.0016426030525713564,0.0005615764113380273,0.008145249943558586,0.0033415933862706027,0.001478631740591041,0.0056591318763223875,0.0012830544252007137,0.002987589668976831,0.0011111617090957537,0.0,4.0
0.42921088470436475,0.0016426030525713564,0.0005615764113380273,0.008145249943558586,0.0033415933862706027,0.001478631740591041,0.0056591318763223875,0.0012830544252007137,0.002987589668976831,0.0011111617090957537,1.0,4.0
0.1064533592254353,0.0013328425991323556,0.0010304858492089508,0.01136449630754699,0.005102145416613801,0.0017426609756232558,0.006848925788080162,0.0019381388939945232,0.0035987070904752727,0.0014749595811713867,0.0,5.0
0.2688480539371687,0.0013328425991323556,0.0010304858492089508,0.01136449630754699,0.005102145416613801,0.0017426609756232558,0.006848925788080162,0.0019381388939945232,0.0035987070904752727,0.0014749595811713867,1.0,5.0
0.09287296367865094,0.001050927483380537,0.0006233018107999477,0.006560454900118806,0.0034815122946536547,0.0014605894289871912,0.0073308052482055075,0.001710195181969798,0.002720939240969056,0.0011331349812087055,0.0,6.0
0.37281554610381074,0.001050927483380537,0.0006233018107999477,0.006560454900118806,0.0034815122946536547,0.0014605894289871912,0.0073308052482055075,0.001710195181969798,0.002720939240969056,0.0011331349812087055,1.0,6.0
0.06797447266510881,0.0007634983983293431,0.00037654728082703315,0.00812932684203238,0.0031889023214621837,0.0012819266694488185,0.004622434775567896,0.0013475464394177017,0.0027103893869653284,0.001125003679522063,0.0,7.0
0.4860696239960589,0.0007634983983293431,0.00037654728082703315,0.00812932684203238,0.0031889023214621837,0.0012819266694488185,0.004622434775567896,0.0013475464394177017,0.0027103893869653284,0.001125003679522063,1.0,7.0
0.09542826323535714,0.0005780230829119937,0.00031993799553298174,0.00839481236477857,0.0021097949737054478,0.0009220087037244973,0.007433297510774928,0.0021897999367528342,0.002574007568510339,0.0017102719582950954,0.0,8.0
0.21437061013463587,0.0005780230829119937,0.00031993799553298174,0.00839481236477857,0.0021097949737054478,0.0009220087037244973,0.007433297510774928,0.0021897999367528342,0.002574007568510339,0.0017102719582950954,1.0,8.0
0.10502911844330498,0.0005118320266515042,0.0009119315685564011,0.008917435692491704,0.00195026685537103,0.0008067105687605824,0.007840299004529871,0.002592502689799936,0.002995177581230468,0.0020434288492494623,0.0,9.0
0.20556871481192074,0.0005118320266515042,0.0009119315685564011,0.008917435692491704,0.00195026685537103,0.0008067105687605824,0.007840299004529871,0.002592502689799936,0.002995177581230468,0.0020434288492494623,1.0,9.0
0.09522224880480668,0.000494641531208817,0.0006965462514867404,0.007412904320322156,0.0018598667540521419,0.0007745475885476694,0.0057094368556476205,0.001914648720857226,0.0022404982397148387,0.0017179890761256367,0.0,10.0
0.20642338058407184,0.000494641531208817,0.0006965462514867404,0.007412904320322156,0.0018598667540521419,0.0007745475885476694,0.0057094368556476205,0.001914648720857226,0.0022404982397148387,0.0017179890761256367,1.0,10.0
0.10882684550590005,0.0011194367839819641,0.0013200991143151874,0.008176538596342375,0.0018157397908455941,0.0007705151683370381,0.006694037214342696,0.0022151574722859557,0.003036208104090221,0.0028749505943364007,0.0,11.0
0.18609942699490167,0.0011194367839819641,0.0013200991143151874,0.008176538596342375,0.0018157397908455941,0.0007705151683370381,0.006694037214342696,0.0022151574722859557,0.003036208104090221,0.0028749505943364007,1.0,11.0
0.12059882458759486,0.0014261182046464427,0.0013543794456332137,0.011139563246875817,0.003892703156547217,0.0015017857301713455,0.010319704696751586,0.003696944028011906,0.005773830660833035,0.00428816617400507,0.0,12.0
0.19820134034499493,0.0014261182046464427,0.0013543794456332137,0.011139563246875817,0.003892703156547217,0.0015017857301713455,0.010319704696751586,0.003696944028011906,0.005773830660833035,0.00428816617400507,1.0,12.0
0.1396232470760861,0.0006305894118829869,0.0009634368658826276,0.009401701117821126,0.002037941683405986,0.0008024450570172093,0.009500824096551952,0.0029999665943836185,0.0035500784545421382,0.0025882243733863497,0.0,13.0
0.2757225242719401,0.0006305894118829869,0.0009634368658826276,0.009401701117821126,0.002037941683405986,0.0008024450570172093,0.009500824096551952,0.0029999665943836185,0.0035500784545421382,0.0025882243733863497,1.0,13.0
0.12221435691502247,0.0005373777786190637,0.0010686063185794126,0.008718254214225674,0.0022043101525746067,0.0009328339091716487,0.006754497125305736,0.002237514968224996,0.0033119832937384963,0.0023471873027247625,0.0,14.0
0.22662071100518233,0.0005373777786190637,0.0010686063185794126,0.008718254214225674,0.0022043101525746067,0.0009328339091716487,0.006754497125305736,0.002237514968224996,0.0033119832937384963,0.0023471873027247625,1.0,14.0
0.08254680163465311,0.0006171504178649201,0.0010893584902382791,0.007980001213041543,0.0022752257534435216,0.0006906046160422008,0.006096132889688022,0.0019195096230339992,0.0027733695079725784,0.0014593404404679156,0.0,15.0
0.11377011111783242,0.0006171504178649201,0.0010893584902382791,0.007980001213041543,0.0022752257534435216,0.0006906046160422008,0.006096132889688022,0.0019195096230339992,0.0027733695079725784,0.0014593404404679156,1.0,15.0
0.07675105365572765,0.0007755443174928267,0.0007463339662505675,0.008348213855307929,0.0028768346295389158,0.0007426871134503799,0.004022089695289388,0.0014977407469309867,0.002006957523001951,0.001129760845544503,0.0,16.0
0.12280419109763008,0.0007755443174928267,0.0007463339662505675,0.008348213855307929,0.0028768346295389158,0.0007426871134503799,0.004022089695289388,0.0014977407469309867,0.002006957523001951,0.001129760845544503,1.0,16.0
0.08520113373044502,0.0007057293923571351,0.0007993194785522739,0.00658341151537023,0.0024098611172673756,0.0007408818985288335,0.005683818810265251,0.0020291118770914274,0.003007582981298107,0.0017699419507888337,0.0,17.0
0.13326620879562645,0.0007057293923571351,0.0007993194785522739,0.00658341151537023,0.0024098611172673756,0.0007408818985288335,0.005683818810265251,0.0020291118770914274,0.003007582981298107,0.0017699419507888337,1.0,17.0
0.1135598126894064,0.0008968809955578472,0.0010795593157708616,0.010599175615376488,0.004832723405102435,0.002034439376413566,0.006317296338648415,0.0022371775386074155,0.0030296179268876067,0.0017975933796647858,0.0,18.0
0.15748483936982183,0.0008968809955578472,0.0010795593157708616,0.010599175615376488,0.004832723405102435,0.002034439376413566,0.006317296338648415,0.0022371775386074155,0.0030296179268876067,0.0017975933796647858,1.0,18.0
0.16790185266663737,0.001257186172318292,0.001765698082422329,0.018184513462338625,0.005769197032445383,0.001976456508909319,0.009770971792949723,0.0024498190490400695,0.004532413337678953,0.002672139775972582,0.0,19.0
0.21000427316359982,0.001257186172318292,0.001765698082422329,0.018184513462338625,0.005769197032445383,0.001976456508909319,0.009770971792949723,0.0024498190490400695,0.004532413337678953,0.002672139775972582,1.0,19.0
0.11173788875505464,0.0010986750047474736,0.0014061092871058278,0.00818007048913394,0.004122014754579961,0.0016935470994949853,0.005579509652176018,0.0017911639024248416,0.002653920111103325,0.0014480026184120476,0.0,20.0
0.15212036292809739,0.0010986750047474736,0.0014061092871058278,0.00818007048913394,0.004122014754579961,0.0016935470994949853,0.005579509652176018,0.0017911639024248416,0.002653920111103325,0.0014480026184120476,1.0,20.0
0.08675405522820512,0.0007438499333281001,0.0008324052687926908,0.007254793615216304,0.00432197490150088,0.0016380202785208908,0.0042639342414378945,0.0014758381371193785,0.001776145249968053,0.0009634334274006839,0.0,21.0
0.12419234094075327,0.0007438499333281001,0.0008324052687926908,0.007254793615216304,0.00432197490150088,0.0016380202785208908,0.0042639342414378945,0.0014758381371193785,0.001776145249968053,0.0009634334274006839,1.0,21.0
0.12099485169706581,0.0009701412007236954,0.0004358645660347271,0.009033673306597212,0.002833016926441001,0.001085463108079221,0.0049585431895105,0.0018143470425124875,0.0021809482917913847,0.0012429771393684952,0.0,22.0
0.1883748569669672,0.0009701412007236954,0.0004358645660347271,0.009033673306597212,0.002833016926441001,0.001085463108079221,0.0049585431895105,0.0018143470425124875,0.0021809482917913847,0.0012429771393684952,1.0,22.0
0.12165555331960842,0.0008313301321036803,0.0004504438208279282,0.010444172100684046,0.0026809630166759746,0.0010983566549604973,0.0048480329840066005,0.001760826804506621,0.0024380936605243875,0.0015440713335475031,0.0,23.0
0.1714172902362745,0.0008313301321036803,0.0004504438208279282,0.010444172100684046,0.0026809630166759746,0.0010983566549604973,0.0048480329840066005,0.001760826804506621,0.0024380936605243875,0.0015440713335475031,1.0,23.0
0.11317520475230891,0.0009224378163628089,0.0004394734574031389,0.009024786788959904,0.0025095036290285755,0.0009486197716901401,0.0037157366260878177,0.0018117379020385904,0.002087159589298171,0.0013293304254213822,0.0,24.0
0.17154715851391744,0.0009224378163628089,0.0004394734574031389,0.009024786788959904,0.0025095036290285755,0.0009486197716901401,0.0037157366260878177,0.0018117379020385904,0.002087159589298171,0.0013293304254213822,1.0,24.0
0.14831540660371045,0.0009552527814276068,0.00039584755829702445,0.010312459727209955,0.0027138242990885075,0.0010923693189353045,0.004517523837097137,0.0023670135887954302,0.003583135997654807,0.0024424330421135565,0.0,25.0
0.1840385200111938,0.0009552527814276068,0.00039584755829702445,0.010312459727209955,0.0027138242990885075,0.0010923693189353045,0.004517523837097137,0.0023670135887954302,0.003583135997654807,0.0024424330421135565,1.0,25.0
0.21589601514701906,0.001373970425917026,0.00042970804315878297,0.016084556486962498,0.003719962391124376,0.001643640386179701,0.008979923958222003,0.004186996120528086,0.005929954248268476,0.003329233221065042,0.0,26.0
0.24757708421245406,0.001373970425917026,0.00042970804315878297,0.016084556486962498,0.003719962391124376,0.001643640386179701,0.008979923958222003,0.004186996120528086,0.005929954248268476,0.003329233221065042,1.0,26.0
0.11751827652388291,0.0017181850802034937,0.0005016109753888109,0.011082561741893482,0.0039991019062584066,0.0014581345890345432,0.004674395478177384,0.0021185909117469315,0.0024055275223475725,0.0014604377546612035,0.0,27.0
0.14770927242399212,0.0017181850802034937,0.0005016109753888109,0.011082561741893482,0.0039991019062584066,0.0014581345890345432,0.004674395478177384,0.0021185909117469315,0.0024055275223475725,0.0014604377546612035,1.0,27.0
