gamma_1,gamma_2,gamma_3,gamma_4,gamma_5,gamma_6,gamma_7,gamma_8,gamma_9,gamma_10,label,id
0.18279660804871511,0.0013935870201455813,0.0010754864862718705,0.014979883017828488,0.0022701208795461447,0.000990911063919686,0.008489850036446978,0.003586527144329388,0.006069974190374694,0.00293798563732528,0.0,1.0
0.667951033713015,0.0013935870201455813,0.0010754864862718705,0.014979883017828488,0.0022701208795461447,0.000990911063919686,0.008489850036446978,0.003586527144329388,0.006069974190374694,0.00293798563732528,1.0,1.0
0.3462884299031912,0.002851537337124288,0.0011754934370946657,0.016301098266486402,0.0029539223757706345,0.001380196670417888,0.01332188116199573,0.006419718030901134,0.006325065641578753,0.0037311106344453115,0.0,2.0
0.8373162415541113,0.002851537337124288,0.0011754934370946657,0.016301098266486402,0.0029539223757706345,0.001380196670417888,0.01332188116199573,0.006419718030901134,0.006325065641578753,0.0037311106344453115,1.0,2.0
0.23711745938962103,0.0031812177031564914,0.0013369746344791267,0.016192806896221157,0.0029923706045673626,0.0011069448894338585,0.02093345588592621,0.005243928084509797,0.013060829246527739,0.0032052442837158246,0.0,3.0
0.4033939192855285,0.0031812177031564914,0.0013369746344791267,0.016192806896221157,0.0029923706045673626,0.0011069448894338585,0.02093345588592621,0.005243928084509797,0.013060829246527739,0.0032052442837158246,1.0,3.0
0.34248638466231274,0.0023701785679568488,0.0017394225280558118,0.016864496813354446,0.003920280958125133,0.0015229795862636841,0.011687999110048697,0.005469054894720493,0.0092612636318532,0.002611144572736368,0.0,4.0
1.10089545109983,0.0023701785679568488,0.0017394225280558118,0.016864496813354446,0.003920280958125133,0.0015229795862636841,0.011687999110048697,0.005469054894720493,0.0092612636318532,0.002611144572736368,1.0,4.0
0.22749999213409167,0.0009130470403095892,0.0026068086573673988,0.01521866441783537,0.00481163862508005,0.001793168833301717,0.005989624571602903,0.0030643185422203345,0.004553618685400718,0.0021324393186494817,0.0,5.0
0.4502858296665093,0.0009130470403095892,0.0026068086573673988,0.01521866441783537,0.00481163862508005,0.001793168833301717,0.005989624571602903,0.0030643185422203345,0.004553618685400718,0.0021324393186494817,1.0,5.0
0.24183258652381046,0.0009655856215244896,0.0012108462290347788,0.016953884669632657,0.0033733841316951896,0.001243849428271826,0.005885564624288353,0.002594224156298619,0.003242623771146924,0.0019265166419422108,0.0,6.0
0.5763228562406231,0.0009655856215244896,0.0012108462290347788,0.016953884669632657,0.0033733841316951896,0.001243849428271826,0.005885564624288353,0.002594224156298619,0.003242623771146924,0.0019265166419422108,1.0,6.0
0.28421902454201,0.01582775771769107,0.0014484541404207185,0.01365464533787053,0.0025647834215707377,0.00127848117386975,0.008723257416546115,0.01029411098226829,0.004058546472732516,0.004139118568176947,0.0,7.0
1.1875157323527228,0.01582775771769107,0.0014484541404207185,0.01365464533787053,0.0025647834215707377,0.00127848117386975,0.008723257416546115,0.01029411098226829,0.004058546472732516,0.004139118568176947,1.0,7.0
0.09925931140952926,0.0010243870284263323,0.0007747995355398274,0.030840864511727517,0.0020534097694784315,0.0009030602240476249,0.004723828483530035,0.002334903467064997,0.007233762920615394,0.0029032765533907323,0.0,8.0
0.20903897617049516,0.0010243870284263323,0.0007747995355398274,0.030840864511727517,0.0020534097694784315,0.0009030602240476249,0.004723828483530035,0.002334903467064997,0.007233762920615394,0.0029032765533907323,1.0,8.0
0.14145692881366578,0.0014328789633100136,0.0008110339880826878,-0.05814429289232059,0.0028852590013110913,0.0011811304791677912,0.006557017316601854,0.00408655877045172,0.0055022046547050785,0.00563555124015247,0.0,9.0
0.3964986767844336,0.0014328789633100136,0.0008110339880826878,-0.05814429289232059,0.0028852590013110913,0.0011811304791677912,0.006557017316601854,0.00408655877045172,0.0055022046547050785,0.00563555124015247,1.0,9.0
0.18623866099556263,0.0013557624121198764,0.0008508847015642473,-0.06033368889109769,0.003234074520309882,0.0015229102096663283,0.0055533734532167145,0.004755445942936198,0.010423525272970302,0.016063178693466185,0.0,10.0
0.46980378238269394,0.0013557624121198764,0.0008508847015642473,-0.06033368889109769,0.003234074520309882,0.0015229102096663283,0.0055533734532167145,0.004755445942936198,0.010423525272970302,0.016063178693466185,1.0,10.0
0.14785164872009826,0.001688051393972767,0.0008484506005586034,-0.09360900115081439,0.0041190929387475705,0.0016993347803437864,0.005687617681197299,0.0032551570740393387,0.017585752346378936,0.006848709142020404,0.0,11.0
0.3943982569404749,0.001688051393972767,0.0008484506005586034,-0.09360900115081439,0.0041190929387475705,0.0016993347803437864,0.005687617681197299,0.0032551570740393387,0.017585752346378936,0.006848709142020404,1.0,11.0
0.13632139555857714,0.0011568600159548303,0.0013431331327389273,0.02710263833675386,0.004062860376533806,0.0018539370920684917,0.006826576054016709,0.0027525903837961607,0.006711501579050871,0.002454337935654305,0.0,12.0
0.2888804002241909,0.0011568600159548303,0.0013431331327389273,0.02710263833675386,0.004062860376533806,0.0018539370920684917,0.006826576054016709,0.0027525903837961607,0.006711501579050871,0.002454337935654305,1.0,12.0
0.09097909628907841,0.0009686860354967131,0.0012720088384501338,0.0179974096602864,0.0017682755785108917,0.0009421035148649004,0.004559016073846678,0.002222438759445833,0.00645085243749044,0.003096920295409422,0.0,13.0
0.20772477420311475,0.0009686860354967131,0.0012720088384501338,0.0179974096602864,0.0017682755785108917,0.0009421035148649004,0.004559016073846678,0.002222438759445833,0.00645085243749044,0.003096920295409422,1.0,13.0
0.1345395771349316,0.0011476583465177548,0.0010316424593210805,-0.1348901048232376,0.0028917446115155343,0.001140116849660533,0.01576338026403068,0.003242833613876339,0.032634149725597084,0.0026575062604701216,0.0,14.0
0.32694331194854964,0.0011476583465177548,0.0010316424593210805,-0.1348901048232376,0.0028917446115155343,0.001140116849660533,0.01576338026403068,0.003242833613876339,0.032634149725597084,0.0026575062604701216,1.0,14.0
0.2784300067540437,0.0012307388595980129,0.0005945624579397624,0.01815955063871799,0.00288886826452206,0.0018912183654644643,0.012107949835088672,0.0024260563261280232,0.0035285231645194592,0.0014247228309076654,0.0,15.0
0.726765996416165,0.0012307388595980129,0.0005945624579397624,0.01815955063871799,0.00288886826452206,0.0018912183654644643,0.012107949835088672,0.0024260563261280232,0.0035285231645194592,0.0014247228309076654,1.0,15.0
1.2046863019117566,0.0017673454104736308,0.0011552906616141279,0.01941612650508784,0.0026467317777147947,0.006954690959833254,-0.07165685950552003,0.009372588911902291,0.0054243160759468445,0.0015315867100511582,0.0,16.0
8.323529763421144,0.0017673454104736308,0.0011552906616141279,0.01941612650508784,0.0026467317777147947,0.006954690959833254,-0.07165685950552003,0.009372588911902291,0.0054243160759468445,0.0015315867100511582,1.0,16.0
1.2850520439113464,0.0020379322173083025,0.000973907937934726,0.016829587537945834,0.0029144723865810462,0.005084790082593216,0.04202092059422524,0.012919702909102604,0.0051119119656504175,0.0015411034775012489,0.0,17.0
7.984015792317102,0.0020379322173083025,0.000973907937934726,0.016829587537945834,0.0029144723865810462,0.005084790082593216,0.04202092059422524,0.012919702909102604,0.0051119119656504175,0.0015411034775012489,1.0,17.0
0.7962905797907864,0.0022258621164370496,0.0009848859423327028,0.014037874195548472,0.002541344359994202,0.0031786699317386535,0.036753009890187816,0.030001123921601813,0.004662528325945381,0.00169381060847007,0.0,18.0
3.136406229231315,0.0022258621164370496,0.0009848859423327028,0.014037874195548472,0.002541344359994202,0.0031786699317386535,0.036753009890187816,0.030001123921601813,0.004662528325945381,0.00169381060847007,1.0,18.0
0.1287834832214636,0.0008053533855316708,0.0008158018345834073,0.011796311381427671,0.0023539174244247008,0.0009505145569881357,0.011510015732719037,0.003764774099934254,0.004740397960452114,0.0020837463185507943,0.0,19.0
0.24182867776323969,0.0008053533855316708,0.0008158018345834073,0.011796311381427671,0.0023539174244247008,0.0009505145569881357,0.011510015732719037,0.003764774099934254,0.004740397960452114,0.0020837463185507943,1.0,19.0
0.14449897673658674,0.0008358768564189489,0.0006002353709053665,0.01160045121698694,0.0019944694273887897,0.0009383360812069697,0.008823945354766938,0.0037408519575130583,0.006176345787908488,0.0021210985838289176,0.0,20.0
0.30872941692707645,0.0008358768564189489,0.0006002353709053665,0.01160045121698694,0.0019944694273887897,0.0009383360812069697,0.008823945354766938,0.0037408519575130583,0.006176345787908488,0.0021210985838289176,1.0,20.0
0.7835681944359054,0.001319259502987169,0.0007414061591690668,0.011053739534569118,0.002182761896040386,0.004395546070716794,0.3954828882908408,0.008562986033309627,0.005487169479693854,0.0018151315621719455,0.0,21.0
4.064083626541729,0.001319259502987169,0.0007414061591690668,0.011053739534569118,0.002182761896040386,0.004395546070716794,0.3954828882908408,0.008562986033309627,0.005487169479693854,0.0018151315621719455,1.0,21.0
0.37596591368576604,0.0007317196793619196,0.0007927295231238141,0.011266643442046753,0.008011101359647554,0.003851725716768062,0.013278076934948313,0.09468542410354619,0.00444667689662781,0.0015144706521317275,0.0,22.0
0.9562123410081744,0.0007317196793619196,0.0007927295231238141,0.011266643442046753,0.008011101359647554,0.003851725716768062,0.013278076934948313,0.09468542410354619,0.00444667689662781,0.0015144706521317275,1.0,22.0
0.8260203543625528,0.001272258128520054,0.001184601689323106,0.014126808879981745,0.008024642402972848,0.02109405054355884,0.016028780108587437,-0.04941918712019566,0.006506095878843876,0.0016569562255184245,0.0,23.0
5.024063902011829,0.001272258128520054,0.001184601689323106,0.014126808879981745,0.008024642402972848,0.02109405054355884,0.016028780108587437,-0.04941918712019566,0.006506095878843876,0.0016569562255184245,1.0,23.0
2.6492161872031925,0.0012458297739290636,0.0015168379226859763,0.014799640044504958,0.014113586470923423,-0.03020038648113177,0.01600497884857477,-0.008639535833056433,0.005294064246577523,0.001725083387914328,0.0,24.0
5.65598696309189,0.0012458297739290636,0.0015168379226859763,0.014799640044504958,0.014113586470923423,-0.03020038648113177,0.01600497884857477,-0.008639535833056433,0.005294064246577523,0.001725083387914328,1.0,24.0
1.942162650995133,0.001512333610073302,0.0014082367151893038,0.014668330163676746,0.014916679501159713,0.004408218496762206,0.018592963676635765,-0.010015902542701571,0.00875423058927538,0.00178414946794625,0.0,25.0
157.44740052208905,0.001512333610073302,0.0014082367151893038,0.014668330163676746,0.014916679501159713,0.004408218496762206,0.018592963676635765,-0.010015902542701571,0.00875423058927538,0.00178414946794625,1.0,25.0
0.36211919038835694,0.0012850215811486265,0.0009905143577926268,0.011661782241571217,0.005899161797580987,0.002563685612433808,0.01333280545849469,0.009642758366666282,0.005418286017622176,0.001470817736366925,0.0,26.0
0.5637121976674866,0.0012850215811486265,0.0009905143577926268,0.011661782241571217,0.005899161797580987,0.002563685612433808,0.01333280545849469,0.009642758366666282,0.005418286017622176,0.001470817736366925,1.0,26.0
0.2667053840234481,0.0012219947413565357,0.0005957846318409565,0.009319110394550911,0.004696307253273524,0.0019081944860199762,0.010583856180162332,0.00408490268188455,0.004151457042617768,0.001473686647596839,0.0,27.0
0.4797377133998899,0.0012219947413565357,0.0005957846318409565,0.009319110394550911,0.004696307253273524,0.0019081944860199762,0.010583856180162332,0.00408490268188455,0.004151457042617768,0.001473686647596839,1.0,27.0
16.542411098580583,0.0011525667919576321,0.0010287610794676993,0.007796286216611215,0.00808518243381684,0.00454235601078512,0.022430623729098986,-0.006036812001848579,0.00489540845800418,0.0014858220212503603,0.0,28.0
0.17453687868856083,0.0011525667919576321,0.0010287610794676993,0.007796286216611215,0.00808518243381684,0.00454235601078512,0.022430623729098986,-0.006036812001848579,0.00489540845800418,0.0014858220212503603,1.0,28.0
0.12735795689953155,0.0013521783755758854,0.0006964598692258406,0.014290091699896923,0.002624558177682257,0.0013219900613257174,0.01777624711156589,0.0026488836037352748,0.009564469021678512,0.00196002686525798,0.0,29.0
0.36105606067303553,0.0013521783755758854,0.0006964598692258406,0.014290091699896923,0.002624558177682257,0.0013219900613257174,0.01777624711156589,0.0026488836037352748,0.009564469021678512,0.00196002686525798,1.0,29.0
0.3684485517888505,0.0019544482859514822,0.000982805074252635,0.07261195795273379,0.00320076496942745,0.0013626836357372163,-0.01927449270350312,0.007981079209621988,0.012561169213210377,0.002098278073384474,0.0,30.0
0.9566978215498616,0.0019544482859514822,0.000982805074252635,0.07261195795273379,0.00320076496942745,0.0013626836357372163,-0.01927449270350312,0.007981079209621988,0.012561169213210377,0.002098278073384474,1.0,30.0
0.17472443209008137,0.0032552536834997703,0.0011027368501390633,-0.15094662189160157,0.0034091706608530004,0.0012848780349381528,-0.020589249641082885,0.007218473632293332,0.01201739575166716,0.002187373481285171,0.0,31.0
0.36088385952568336,0.0032552536834997703,0.0011027368501390633,-0.15094662189160157,0.0034091706608530004,0.0012848780349381528,-0.020589249641082885,0.007218473632293332,0.01201739575166716,0.002187373481285171,1.0,31.0
0.131272042720588,0.0019346525461458874,0.001043735076143637,0.45725846144806415,0.004012957276399831,0.001147017047199217,-0.0351653792950104,0.008711627705448866,0.01061660386491381,0.0026759327561425295,0.0,32.0
0.26374390734536624,0.0019346525461458874,0.001043735076143637,0.45725846144806415,0.004012957276399831,0.001147017047199217,-0.0351653792950104,0.008711627705448866,0.01061660386491381,0.0026759327561425295,1.0,32.0
0.14620240099339687,0.0013447928219179062,0.0012087381456793445,0.03561901329806583,0.0048772540512760365,0.0020604722712271872,0.01061220935702778,0.004958749577431032,0.005466742145334713,0.0020194463611695745,0.0,33.0
0.29943216136376094,0.0013447928219179062,0.0012087381456793445,0.03561901329806583,0.0048772540512760365,0.0020604722712271872,0.01061220935702778,0.004958749577431032,0.005466742145334713,0.0020194463611695745,1.0,33.0
0.12261226155111915,0.0009629157511312769,0.0007826044410332855,0.026360553927766706,0.0060923647974591155,0.0023305695934374704,0.007044090858726371,0.003928102569453085,0.005363162679486777,0.0018261076407690702,0.0,34.0
0.20258709188933466,0.0009629157511312769,0.0007826044410332855,0.026360553927766706,0.0060923647974591155,0.0023305695934374704,0.007044090858726371,0.003928102569453085,0.005363162679486777,0.0018261076407690702,1.0,34.0
0.2040174751680337,0.0013469176114226933,0.000864953797954815,0.026212852933309883,0.004259492755073868,0.001748679520576335,-0.03675900397028342,0.009300828099414904,0.006358689549473606,0.002274302702450104,0.0,35.0
0.45760019324432033,0.0013469176114226933,0.000864953797954815,0.026212852933309883,0.004259492755073868,0.001748679520576335,-0.03675900397028342,0.009300828099414904,0.006358689549473606,0.002274302702450104,1.0,35.0
0.16476447549316608,-0.004514207601511,0.0005193278432966686,0.014288310357839062,0.002871389440767924,0.001133502647547413,0.00622183742961413,0.0022751304065722344,0.005189344168231358,0.002966491883578559,0.0,36.0
0.4180235839105726,-0.004514207601511,0.0005193278432966686,0.014288310357839062,0.002871389440767924,0.001133502647547413,0.00622183742961413,0.0022751304065722344,0.005189344168231358,0.002966491883578559,1.0,36.0
0.22395130255833529,-0.0030558041965143,0.0015335191151573113,0.02615829922545254,0.0032906199953823823,0.0014168197081185774,0.0072417106922180174,0.002583793286749181,0.006274542465496413,0.008293369069543477,0.0,37.0
0.6068109007438003,-0.0030558041965143,0.0015335191151573113,0.02615829922545254,0.0032906199953823823,0.0014168197081185774,0.0072417106922180174,0.002583793286749181,0.006274542465496413,0.008293369069543477,1.0,37.0
0.3467315885916964,-0.002917765772708414,0.0011008681742472604,0.03178232111382595,0.003575415090137035,0.0015924076112532326,0.008295071560086686,0.002981494303745613,0.01562681769853702,0.005165316908132045,0.0,38.0
1.0769928104374022,-0.002917765772708414,0.0011008681742472604,0.03178232111382595,0.003575415090137035,0.0015924076112532326,0.008295071560086686,0.002981494303745613,0.01562681769853702,0.005165316908132045,1.0,38.0
0.5506368339452661,-0.004804168973322032,0.0014265432526467947,0.022045829200979306,0.006094518034718721,0.0022484445755308613,0.007007654169641775,0.0034124666886077293,0.012925751172940814,0.006736489127858292,0.0,39.0
1.6314254212803174,-0.004804168973322032,0.0014265432526467947,0.022045829200979306,0.006094518034718721,0.0022484445755308613,0.007007654169641775,0.0034124666886077293,0.012925751172940814,0.006736489127858292,1.0,39.0
0.3091424863305403,0.009690742052094858,0.0014949027218960076,0.019438270641878308,0.004367023682765314,0.001573692707206753,0.010234260870224166,0.003266220556860322,0.00788473768237763,0.003489329301217481,0.0,40.0
0.4774243436684351,0.009690742052094858,0.0014949027218960076,0.019438270641878308,0.004367023682765314,0.001573692707206753,0.010234260870224166,0.003266220556860322,0.00788473768237763,0.003489329301217481,1.0,40.0
0.21356291986825138,0.003376835830539715,0.0010666813780519924,0.02578403366493376,0.005834209508885468,0.0018707867153477942,0.010426015170560632,0.002842246783551161,0.006286248213601464,0.0027926371343895973,0.0,41.0
0.4384739577245673,0.003376835830539715,0.0010666813780519924,0.02578403366493376,0.005834209508885468,0.0018707867153477942,0.010426015170560632,0.002842246783551161,0.006286248213601464,0.0027926371343895973,1.0,41.0
0.2697721852386299,-0.005087714897551887,0.0011879115921615835,0.019785288473346263,0.00441691608341932,0.0013592218544866697,0.01102713870782912,0.0028851271400078815,0.004857785311780827,0.005261104235888325,0.0,42.0
0.7547526499181827,-0.005087714897551887,0.0011879115921615835,0.019785288473346263,0.00441691608341932,0.0013592218544866697,0.01102713870782912,0.0028851271400078815,0.004857785311780827,0.005261104235888325,1.0,42.0
