poisson_1,label,id
-18.907362137539167,0.0,30.0
-37.53381320289327,1.0,30.0
-20.825936663811262,0.0,31.0
-37.41942756749722,1.0,31.0
-31.36310559039066,0.0,32.0
-55.480125985585346,1.0,32.0
-46.887777366319824,0.0,33.0
-66.21636628883971,1.0,33.0
-28.61663881760478,0.0,34.0
-47.35328099750723,1.0,34.0
-18.80922943379619,0.0,35.0
-43.47112831265349,1.0,35.0
-22.484398112735107,0.0,36.0
-27.363322700038225,1.0,36.0
-25.94237206213802,0.0,37.0
-30.771774238650323,1.0,37.0
-25.19181608342342,0.0,38.0
-31.191277191802328,1.0,38.0
-41.599166457650426,0.0,39.0
-47.58065245581747,1.0,39.0
-48.287821779471415,0.0,40.0
-53.251705029823825,1.0,40.0
-40.10802110534587,0.0,41.0
-45.257094159278495,1.0,41.0
-28.452951518271675,0.0,42.0
-34.57391745186942,1.0,42.0
-22.50408269781883,0.0,43.0
-56.33333618915867,1.0,43.0
-19.5100240300294,0.0,44.0
-49.475181926396544,1.0,44.0
-20.511698753722158,0.0,45.0
-46.790138553164525,1.0,45.0
-28.071351596504428,0.0,46.0
-50.432742387652524,1.0,46.0
-30.45638296447578,0.0,47.0
-72.18577484398975,1.0,47.0
-27.58157004609575,0.0,48.0
-65.1666979385418,1.0,48.0
-23.071252930877563,0.0,49.0
-46.337839914069264,1.0,49.0
-22.63704739177092,0.0,50.0
-39.62224554360955,1.0,50.0
-23.412201553781415,0.0,51.0
-51.35700357565702,1.0,51.0
-24.16142154832596,0.0,52.0
-54.97107069615049,1.0,52.0
-37.154943522018584,0.0,53.0
-62.68969347667644,1.0,53.0
-52.44255053213692,0.0,54.0
-79.28065333694394,1.0,54.0
-31.90995622164155,0.0,55.0
-61.9063754709432,1.0,55.0
-24.765611002737387,0.0,56.0
-55.838737049907195,1.0,56.0
-21.118066353694303,0.0,57.0
-42.91371325167165,1.0,57.0
-19.374630276475273,0.0,58.0
-33.77943488684514,1.0,58.0
-21.414893946799566,0.0,59.0
-36.124880541935,1.0,59.0
-30.876426926929526,0.0,60.0
-50.88000019550691,1.0,60.0
-44.961754692672,0.0,61.0
-68.09935642873643,1.0,61.0
-24.751862309226,0.0,62.0
-49.39057046156904,1.0,62.0
-18.763845627835053,0.0,63.0
-40.04098542123165,1.0,63.0
-23.854705654453937,0.0,64.0
-37.99040289531149,1.0,64.0
-20.132890642478287,0.0,65.0
-36.44676875438836,1.0,65.0
-22.052152906277115,0.0,66.0
-39.48951843919758,1.0,66.0
-28.96494289349539,0.0,67.0
-42.72361706836273,1.0,67.0
-45.76632154506842,0.0,68.0
-69.78404012009742,1.0,68.0
-33.36259723474268,0.0,69.0
-59.32148860322059,1.0,69.0
-25.135906828057614,0.0,70.0
-39.18782785419853,1.0,70.0
-24.62208584526661,0.0,71.0
-33.512978467238554,1.0,71.0
-23.03277021183112,0.0,72.0
-34.42596978584743,1.0,72.0
-22.211208628307304,0.0,73.0
-31.072599544094828,1.0,73.0
-25.838160073034942,0.0,74.0
-40.316215961606304,1.0,74.0
-41.31683416942269,0.0,75.0
-62.77412703643586,1.0,75.0
-31.864809500012598,0.0,76.0
-43.26352376938394,1.0,76.0
-23.352047923733608,0.0,77.0
-34.187735455486745,1.0,77.0
-23.485489220006457,0.0,78.0
-37.07450080562148,1.0,78.0
-20.340740114463188,0.0,79.0
-32.098624989935615,1.0,79.0
-21.57655015711589,0.0,80.0
-34.33112373216636,1.0,80.0
-30.434423323679766,0.0,81.0
-40.78829571920414,1.0,81.0
-51.666993792006,0.0,82.0
-67.22254917288865,1.0,82.0
-27.14095531487783,0.0,83.0
-43.22967462175029,1.0,83.0
-25.89174980179996,0.0,84.0
-36.22619634601506,1.0,84.0
-23.76707681211701,0.0,85.0
-39.23854131044709,1.0,85.0
-18.69853492086395,0.0,86.0
-29.828129128408364,1.0,86.0
-19.509993804210353,0.0,87.0
-32.94802683109219,1.0,87.0
-23.981341328963936,0.0,88.0
-38.71897645326544,1.0,88.0
-37.40290354657918,0.0,89.0
-73.91508691630497,1.0,89.0
-28.77563454440451,0.0,90.0
-44.26360873317981,1.0,90.0
-23.78624143199113,0.0,91.0
-39.22429079496624,1.0,91.0
-24.877005701269354,0.0,92.0
-26.342451285257994,1.0,92.0
-23.59541142336593,0.0,93.0
-30.644549051265585,1.0,93.0
-24.106583375827086,0.0,94.0
-35.36270336586949,1.0,94.0
-45.50582927711821,0.0,95.0
-62.750224503671234,1.0,95.0
-55.95034054785265,0.0,96.0
-73.78656198906629,1.0,96.0
-29.485203104968605,0.0,97.0
-59.10367924147113,1.0,97.0
-27.749986097080637,0.0,98.0
-54.15423891262253,1.0,98.0
-25.427743563380773,0.0,99.0
-51.91257478312218,1.0,99.0
-21.67175639914376,0.0,100.0
-32.9543951476644,1.0,100.0
-22.67417940853875,0.0,101.0
-38.272022614368325,1.0,101.0
-29.170805919592567,0.0,102.0
-41.87797767156508,1.0,102.0
-45.32066874393786,0.0,103.0
-66.8573882504661,1.0,103.0
-35.64532615552707,0.0,104.0
-65.9686668115246,1.0,104.0
-25.24102223218233,0.0,105.0
-55.48948831439566,1.0,105.0
-20.72182594296737,0.0,106.0
-30.149537563493595,1.0,106.0
-22.26747815640283,0.0,107.0
-32.03768578413792,1.0,107.0
-22.242651950443815,0.0,108.0
-32.05359939170103,1.0,108.0
-32.09766817482978,0.0,109.0
-41.818612267335084,1.0,109.0
-51.01516159165658,0.0,110.0
-60.7028705730836,1.0,110.0
-28.015468750214495,0.0,111.0
-37.93634610468462,1.0,111.0
-25.82583225295957,0.0,112.0
-40.56191530471415,1.0,112.0
-21.52362616007713,0.0,113.0
-40.30610615948217,1.0,113.0
-22.711771463378682,0.0,114.0
-50.800752815539,1.0,114.0
-23.0121162063233,0.0,115.0
-47.23764081498939,1.0,115.0
-29.408145557438274,0.0,116.0
-52.69648346233589,1.0,116.0
-40.32400692093961,0.0,117.0
-65.69084402872613,1.0,117.0
-26.005579685311204,0.0,118.0
-51.76271418526085,1.0,118.0
-23.986521091234863,0.0,119.0
-55.81412065387849,1.0,119.0
-19.804457157210436,0.0,120.0
-48.33589667422984,1.0,120.0
-22.056344535428252,0.0,121.0
-49.52688698401562,1.0,121.0
-20.335379688269768,0.0,122.0
-46.03483448972884,1.0,122.0
-30.077046835096553,0.0,123.0
-57.27387099244925,1.0,123.0
-40.100141814387825,0.0,124.0
-66.92025176833795,1.0,124.0
-29.885706793997997,0.0,125.0
-56.138852863620286,1.0,125.0
-22.452497562436292,0.0,126.0
-51.084633663052955,1.0,126.0
-23.988929908009595,0.0,127.0
-50.78755564864332,1.0,127.0
-24.108651169854056,0.0,128.0
-83.51948373527921,1.0,128.0
-25.119989451015044,0.0,129.0
-49.03145521781789,1.0,129.0
-33.62267501583983,0.0,130.0
-55.05633545629189,1.0,130.0
-47.212043796399485,0.0,131.0
-95.23150493556022,1.0,131.0
-29.75531584329292,0.0,132.0
-65.05066590973183,1.0,132.0
-24.011480657521588,0.0,133.0
-47.6587604084134,1.0,133.0
-19.932980410831533,0.0,134.0
-40.69615764739319,1.0,134.0
-22.633824392758925,0.0,135.0
-36.32745808900245,1.0,135.0
-21.390081304656178,0.0,136.0
-35.34876970819596,1.0,136.0
-27.71806448101279,0.0,137.0
-46.83080583689298,1.0,137.0
-41.46620752415765,0.0,138.0
-63.71410114009632,1.0,138.0
-25.541167769735694,0.0,139.0
-49.14268950688893,1.0,139.0
-19.88980415315382,0.0,140.0
-40.15420962499593,1.0,140.0
-20.022207139405054,0.0,141.0
-52.37146399303856,1.0,141.0
-18.624152342279103,0.0,142.0
-47.68247339032405,1.0,142.0
-16.135757338356143,0.0,143.0
-45.54750954103247,1.0,143.0
-23.81596503480523,0.0,144.0
-52.87397408375318,1.0,144.0
-32.89984030910273,0.0,145.0
-63.61532633496972,1.0,145.0
-31.515516078673045,0.0,146.0
-65.99341882765384,1.0,146.0
-21.122152411480783,0.0,147.0
-55.91446534029001,1.0,147.0
-25.980382160178124,0.0,148.0
-38.46627675331683,1.0,148.0
-23.97583356271798,0.0,149.0
-35.50861379692151,1.0,149.0
-25.286168361951695,0.0,150.0
-37.56827958244412,1.0,150.0
-33.03698490809984,0.0,151.0
-42.594723297046585,1.0,151.0
-43.424125779029964,0.0,152.0
-55.009242874726624,1.0,152.0
-30.94141591229618,0.0,153.0
-41.671135242106175,1.0,153.0
-27.285604046483513,0.0,154.0
-39.92048848630884,1.0,154.0
-22.75948721413306,0.0,155.0
-45.51299543187952,1.0,155.0
-22.030481113295536,0.0,156.0
-40.39830525150455,1.0,156.0
-23.881171830917083,0.0,157.0
-42.95993353574795,1.0,157.0
-37.81893181462783,0.0,158.0
-55.16164715802097,1.0,158.0
-53.883956691895946,0.0,159.0
-73.90496237163825,1.0,159.0
-40.31298644992239,0.0,160.0
-58.41193378758362,1.0,160.0
-26.590310000888167,0.0,161.0
-46.090667868420496,1.0,161.0
-21.660572927104567,0.0,162.0
-43.37584600341552,1.0,162.0
-23.806589883533434,0.0,163.0
-49.59116836294197,1.0,163.0
-22.959843332222135,0.0,164.0
-43.633163028253875,1.0,164.0
-30.024964951855054,0.0,165.0
-82.66014422895523,1.0,165.0
-40.69012311834922,0.0,166.0
-103.7833777700007,1.0,166.0
-32.9351506163016,0.0,167.0
-111.64957872018931,1.0,167.0
-27.10761560627816,0.0,168.0
-53.9588968952894,1.0,168.0
-27.193419360431562,0.0,169.0
-51.44710046221235,1.0,169.0
-23.907420419234313,0.0,170.0
-45.56489923834488,1.0,170.0
-25.15353983348996,0.0,171.0
-49.76718404360554,1.0,171.0
-34.466918712932966,0.0,172.0
-58.70217949606649,1.0,172.0
-45.80475835134348,0.0,173.0
-85.56588814247061,1.0,173.0
-36.34865156944488,0.0,174.0
-58.20741882772745,1.0,174.0
-27.36092837929391,0.0,175.0
-52.143809887353655,1.0,175.0
-21.204119359146716,0.0,176.0
-35.811627142883935,1.0,176.0
-17.982947614503246,0.0,177.0
-36.84083557920394,1.0,177.0
-19.86070467978243,0.0,178.0
-40.39075374468621,1.0,178.0
-28.562392951501806,0.0,179.0
-52.245644510365764,1.0,179.0
-49.90498156233298,0.0,180.0
-96.29729070045414,1.0,180.0
-28.22432428726097,0.0,181.0
-54.41040918010685,1.0,181.0
-18.804441651323486,0.0,182.0
-51.60597398294567,1.0,182.0
-24.810701309880642,0.0,183.0
-47.37377066126555,1.0,183.0
-25.260624547217958,0.0,184.0
-49.692502385014905,1.0,184.0
-28.900751436498012,0.0,185.0
-53.14615845159733,1.0,185.0
-37.254698503239524,0.0,186.0
-63.77454070039403,1.0,186.0
-57.07991280164515,0.0,187.0
-77.1931166212571,1.0,187.0
-32.08109502528987,0.0,188.0
-56.12412607425995,1.0,188.0
-26.164936535742527,0.0,189.0
-48.047125672397215,1.0,189.0
-24.496102455183973,0.0,190.0
-31.387914056542286,1.0,190.0
-24.361229061910308,0.0,191.0
-29.55328057994666,1.0,191.0
-23.105274362034834,0.0,192.0
-28.21149439757528,1.0,192.0
-37.68523752742749,0.0,193.0
-42.97395370530376,1.0,193.0
-41.703534222941016,0.0,194.0
-45.86369849533821,1.0,194.0
-36.17917977680099,0.0,195.0
-42.41834661254052,1.0,195.0
-32.31881347111721,0.0,196.0
-37.33063725038437,1.0,196.0
-21.961979958577103,0.0,197.0
-48.00727633516999,1.0,197.0
-22.81084185129157,0.0,198.0
-49.759577050306234,1.0,198.0
-20.913024727391985,0.0,199.0
-45.66749037555064,1.0,199.0
-29.175130916855323,0.0,200.0
-57.50722779044099,1.0,200.0
-39.93994079715594,0.0,201.0
-66.729046129778,1.0,201.0
-31.81307131280755,0.0,202.0
-65.97211067063745,1.0,202.0
-24.490647649819493,0.0,203.0
-55.886821118344415,1.0,203.0
-23.87308343484665,0.0,204.0
-80.21179744035635,1.0,204.0
-26.496745310477763,0.0,205.0
-76.1270092765958,1.0,205.0
-26.696414812573494,0.0,206.0
-75.92225923111891,1.0,206.0
-40.86019585748727,0.0,207.0
-112.8381642022041,1.0,207.0
-53.6602410011119,0.0,208.0
-139.43499120359593,1.0,208.0
-36.41601498973978,0.0,209.0
-119.8218585678178,1.0,209.0
-28.014761120607545,0.0,210.0
-80.73518622378197,1.0,210.0
-25.290742129254795,0.0,211.0
-36.57895329661551,1.0,211.0
-21.633178179410606,0.0,212.0
-30.102656625442705,1.0,212.0
-22.13321934395708,0.0,213.0
-30.47419371361957,1.0,213.0
-35.632361091536495,0.0,214.0
-44.18767796220391,1.0,214.0
-46.15361740640765,0.0,215.0
-52.90616940028485,1.0,215.0
-32.093448090772654,0.0,216.0
-42.19433025748185,1.0,216.0
-26.636818176867564,0.0,217.0
-34.84791955656965,1.0,217.0
-27.59785414028738,0.0,218.0
-63.390037238959394,1.0,218.0
-26.276113822360912,0.0,219.0
-46.03967672301087,1.0,219.0
-24.05508773127076,0.0,220.0
-45.72439037162712,1.0,220.0
-34.71683749202202,0.0,221.0
-61.417684152371294,1.0,221.0
-47.44931470118081,0.0,222.0
-72.20330274658863,1.0,222.0
-31.699883242165015,0.0,223.0
-59.573939242172855,1.0,223.0
-27.410150729403085,0.0,224.0
-60.697218231872284,1.0,224.0
-28.1157576879732,0.0,225.0
-72.91330545739811,1.0,225.0
-30.354148666920537,0.0,226.0
-55.220677617805904,1.0,226.0
-28.03226458512154,0.0,227.0
-55.251637692331315,1.0,227.0
-42.590130544102976,0.0,228.0
-76.2985262738639,1.0,228.0
-58.35683058777522,0.0,229.0
-89.91735866115414,1.0,229.0
-40.61361541904989,0.0,230.0
-75.79550816802839,1.0,230.0
-37.49525425546108,0.0,231.0
-78.93330247005451,1.0,231.0
-19.903503353764336,0.0,232.0
-34.41479466823557,1.0,232.0
-20.15998797162092,0.0,233.0
-37.185009724642896,1.0,233.0
-21.0717585913535,0.0,234.0
-39.30254951096322,1.0,234.0
-34.31038837384631,0.0,235.0
-53.18666631895212,1.0,235.0
-47.38298334371302,0.0,236.0
-65.48186553705364,1.0,236.0
-26.683235893902747,0.0,237.0
-45.83073162204482,1.0,237.0
-18.7060068577307,0.0,238.0
-35.97960636656353,1.0,238.0
-24.8498516549339,0.0,239.0
-48.39812078466457,1.0,239.0
-23.49505404035881,0.0,240.0
-50.96185605774326,1.0,240.0
-23.53276430680853,0.0,241.0
-52.890047531411255,1.0,241.0
-38.88895220119866,0.0,242.0
-69.4284180728173,1.0,242.0
-63.19354246863804,0.0,243.0
-92.48506652548349,1.0,243.0
-40.69517076333068,0.0,244.0
-71.39703416198518,1.0,244.0
-35.07826362072865,0.0,245.0
-62.864392958462304,1.0,245.0
-23.27989825402028,0.0,246.0
-67.43097962833644,1.0,246.0
-26.86998844573145,0.0,247.0
-60.016763802910646,1.0,247.0
-23.3347907922971,0.0,248.0
-60.065025197377054,1.0,248.0
-35.35648840384965,0.0,249.0
-108.53651144954802,1.0,249.0
-46.414405427096426,0.0,250.0
-117.2080247382155,1.0,250.0
-33.79755286896034,0.0,251.0
-72.37534021524789,1.0,251.0
-30.860414659959588,0.0,252.0
-69.05101812160274,1.0,252.0
-25.84484610352183,0.0,253.0
-40.40887600453152,1.0,253.0
-20.51396272981856,0.0,254.0
-35.328367337705004,1.0,254.0
-21.890505534776366,0.0,255.0
-35.352104429071005,1.0,255.0
-34.83971631896475,0.0,256.0
-47.04952189485721,1.0,256.0
-51.4664049474286,0.0,257.0
-61.57404817838869,1.0,257.0
-35.91432329411691,0.0,258.0
-49.262793453794075,1.0,258.0
-26.79693363305705,0.0,259.0
-41.59693872900789,1.0,259.0
-22.89311148132083,0.0,260.0
-48.293128738128416,1.0,260.0
-20.831080180359095,0.0,261.0
-66.84096615734825,1.0,261.0
-22.65896830639076,0.0,262.0
-64.51067147165486,1.0,262.0
-28.795764437832077,0.0,263.0
-103.24170133004645,1.0,263.0
-41.87233152813951,0.0,264.0
-123.10040058424147,1.0,264.0
-24.495934996576125,0.0,265.0
-84.00226319807143,1.0,265.0
-22.244203501920765,0.0,266.0
-96.95125648022395,1.0,266.0
-26.34933046302467,0.0,267.0
-60.197171455647094,1.0,267.0
-25.539456524916204,0.0,268.0
-52.70537705215429,1.0,268.0
-24.05828001078089,0.0,269.0
-50.79303251947067,1.0,269.0
-28.813895734621383,0.0,270.0
-56.63627442850566,1.0,270.0
-38.485589876172526,0.0,271.0
-70.25146047204908,1.0,271.0
-37.443081313370385,0.0,272.0
-71.98261451506914,1.0,272.0
-27.15619630878382,0.0,273.0
-56.7977894240571,1.0,273.0
-29.61977722039046,0.0,274.0
-51.13851830535032,1.0,274.0
-26.867390687520583,0.0,275.0
-66.05529541967053,1.0,275.0
-29.356948937976995,0.0,276.0
-64.80960677837584,1.0,276.0
-41.552590200893064,0.0,277.0
-104.18178756653015,1.0,277.0
-58.24122948987406,0.0,278.0
-126.39938584430183,1.0,278.0
-40.635585459097456,0.0,279.0
-90.70623914475073,1.0,279.0
-32.8546044106879,0.0,280.0
-96.5365484177064,1.0,280.0
-24.744947815410796,0.0,281.0
-47.651151208072406,1.0,281.0
-23.267962021049698,0.0,282.0
-49.499458653642705,1.0,282.0
-23.089367965542806,0.0,283.0
-42.58981213742982,1.0,283.0
-29.387550772839404,0.0,284.0
-47.58120238026913,1.0,284.0
-38.06335040988779,0.0,285.0
-56.7537714097416,1.0,285.0
-33.024836508028784,0.0,286.0
-55.227182306319264,1.0,286.0
-25.764668044563223,0.0,287.0
-45.05365893604403,1.0,287.0
-21.269412702650243,0.0,288.0
-96.00051889703309,1.0,288.0
-19.563079523351462,0.0,289.0
-76.33866145856564,1.0,289.0
-19.76639297998554,0.0,290.0
-83.05967068056134,1.0,290.0
-31.017972499801544,0.0,291.0
-96.07388164791655,1.0,291.0
-40.12456817964994,0.0,292.0
-102.98766345274998,1.0,292.0
-25.915960613860534,0.0,293.0
-89.48942990648811,1.0,293.0
-23.58413013395557,0.0,294.0
-107.05753641601405,1.0,294.0
-18.454838697439754,0.0,295.0
-24.692127807744782,1.0,295.0
-19.19513831016775,0.0,296.0
-26.638268520215206,1.0,296.0
-19.31393914426735,0.0,297.0
-26.375885677033693,1.0,297.0
-27.968055853329133,0.0,298.0
-36.27615331339757,1.0,298.0
-44.26484242715014,0.0,299.0
-59.26282997870021,1.0,299.0
-28.139173187785673,0.0,300.0
-35.78239134961177,1.0,300.0
-20.690125739910854,0.0,301.0
-26.299540590100605,1.0,301.0
-20.903594638940376,0.0,302.0
-33.96397648571747,1.0,302.0
-22.048595961098727,0.0,303.0
-35.585302980767665,1.0,303.0
-20.46738606060717,0.0,304.0
-38.135920150316,1.0,304.0
-29.91835052210581,0.0,305.0
-48.25809151843487,1.0,305.0
-48.713914762779496,0.0,306.0
-68.2074236937624,1.0,306.0
-29.45757095601357,0.0,307.0
-43.791854046183744,1.0,307.0
-28.60256119804717,0.0,308.0
-45.985132105138746,1.0,308.0
-21.147629073137068,0.0,309.0
-44.22527152784642,1.0,309.0
-22.14047178693363,0.0,310.0
-73.18457456449141,1.0,310.0
-21.009454128462494,0.0,311.0
-41.67160313881186,1.0,311.0
-28.89881801100364,0.0,312.0
-47.360565465885884,1.0,312.0
-40.52044239696079,0.0,313.0
-81.66856420748991,1.0,313.0
-32.454661721038974,0.0,314.0
-62.81455677669692,1.0,314.0
-21.137759027615175,0.0,315.0
-41.553957143773914,1.0,315.0
-21.63993395704074,0.0,316.0
-35.99268622306727,1.0,316.0
-19.75172145578381,0.0,317.0
-26.39532634770967,1.0,317.0
-21.116164916135403,0.0,318.0
-27.082013019441092,1.0,318.0
-27.230034590244486,0.0,319.0
-32.962589292212215,1.0,319.0
-36.71831758533335,0.0,320.0
-51.899117755348925,1.0,320.0
-27.04598843354961,0.0,321.0
-53.22745224192158,1.0,321.0
-25.420885486870247,0.0,322.0
-32.79639097021891,1.0,322.0
-21.932175486828783,0.0,323.0
-27.946378711365924,1.0,323.0
-21.281083497427517,0.0,324.0
-26.38680848390186,1.0,324.0
-21.03389462154246,0.0,325.0
-26.102457789040272,1.0,325.0
-28.27257183096708,0.0,326.0
-33.72748258607908,1.0,326.0
-33.87019212224368,0.0,327.0
-40.54607893509183,1.0,327.0
-27.504995417977625,0.0,328.0
-34.299817643913684,1.0,328.0
-20.782017200653172,0.0,329.0
-26.75960851469472,1.0,329.0
-23.84058427900527,0.0,330.0
-38.3515977700813,1.0,330.0
-20.523553246240226,0.0,331.0
-29.556727761999355,1.0,331.0
-23.170709552845437,0.0,332.0
-37.06233693352078,1.0,332.0
-34.310715876184986,0.0,333.0
-42.56330757707474,1.0,333.0
-44.32135961783297,0.0,334.0
-53.004234611146785,1.0,334.0
-34.55710965455728,0.0,335.0
-43.6092565600311,1.0,335.0
-23.508700886881797,0.0,336.0
-40.604960666940315,1.0,336.0
-21.061535525131603,0.0,337.0
-64.81913205998717,1.0,337.0
-23.408919470831734,0.0,338.0
-68.80416508980852,1.0,338.0
-22.16977827531491,0.0,339.0
-84.19221444246978,1.0,339.0
-27.861745292741034,0.0,340.0
-100.0490438470647,1.0,340.0
-40.66931693834067,0.0,341.0
-118.08361531738137,1.0,341.0
-26.60085429796254,0.0,342.0
-92.54373851831042,1.0,342.0
-21.920630432086,0.0,343.0
-38.47669596253036,1.0,343.0
-19.7124425824245,0.0,344.0
-23.31944336189872,1.0,344.0
-17.838280469675738,0.0,345.0
-22.883930414669067,1.0,345.0
-18.557516829700035,0.0,346.0
-21.715819090912646,1.0,346.0
-27.143215329939267,0.0,347.0
-31.528327786621503,1.0,347.0
-42.316189849376315,0.0,348.0
-45.98853234992748,1.0,348.0
-24.758016303362638,0.0,349.0
-30.00716493439222,1.0,349.0
-22.00757349797459,0.0,350.0
-32.037383412980034,1.0,350.0
-24.02509659390944,0.0,351.0
-57.68065440438386,1.0,351.0
-17.782156339609173,0.0,352.0
-49.43741851513869,1.0,352.0
-20.639594887930343,0.0,353.0
-46.727802096193955,1.0,353.0
-27.444424414621608,0.0,354.0
-52.871386120950774,1.0,354.0
-39.051977515541694,0.0,355.0
-64.23429619296076,1.0,355.0
-25.44496083973172,0.0,356.0
-52.865940828675775,1.0,356.0
-20.689388422594675,0.0,357.0
-52.52784821223622,1.0,357.0
-18.41110340985506,0.0,358.0
-28.556250811363043,1.0,358.0
-20.78397438146112,0.0,359.0
-35.05924414934543,1.0,359.0
-21.84608602856315,0.0,360.0
-31.380085292897093,1.0,360.0
-32.46044243351298,0.0,361.0
-43.93664675360469,1.0,361.0
-44.91482453544813,0.0,362.0
-53.767672130443316,1.0,362.0
-28.8461059143292,0.0,363.0
-40.9876621295175,1.0,363.0
-24.98911113005761,0.0,364.0
-38.452853750066424,1.0,364.0
-28.146846246192126,0.0,365.0
-49.35147066216268,1.0,365.0
-24.60564076466744,0.0,366.0
-55.09266013196702,1.0,366.0
-25.657668257129444,0.0,367.0
-63.57142606819616,1.0,367.0
-37.552280867409536,0.0,368.0
-77.14484649463338,1.0,368.0
-51.36837474545791,0.0,369.0
-74.71737434073111,1.0,369.0
-32.88592374856489,0.0,370.0
-53.23870224207894,1.0,370.0
-27.90583929315153,0.0,371.0
-52.70687608340222,1.0,371.0
-22.253511504271955,0.0,372.0
-41.10836763278485,1.0,372.0
-21.18770813959327,0.0,373.0
-39.60092787908252,1.0,373.0
-23.018742881385606,0.0,374.0
-43.20031641894457,1.0,374.0
-33.343755017422154,0.0,375.0
-58.20475621681726,1.0,375.0
-41.76826302920108,0.0,376.0
-57.20722846658464,1.0,376.0
-28.428724792722733,0.0,377.0
-46.261408058579036,1.0,377.0
-20.346061333092166,0.0,378.0
-40.77170499113254,1.0,378.0
-23.708752063550946,0.0,379.0
-40.24098554850298,1.0,379.0
-19.55039110780899,0.0,380.0
-37.95433641140016,1.0,380.0
-22.036922692950156,0.0,381.0
-45.17906748288078,1.0,381.0
-27.493492867455643,0.0,382.0
-47.47051071454234,1.0,382.0
-44.00917726292937,0.0,383.0
-78.65247163664844,1.0,383.0
-28.509928066207976,0.0,384.0
-44.742680743081564,1.0,384.0
-23.423395254720162,0.0,385.0
-38.48609875369857,1.0,385.0
-25.734452392533967,0.0,386.0
-31.46172555311614,1.0,386.0
-22.94149504872712,0.0,387.0
-27.82368785425615,1.0,387.0
-25.523922679010866,0.0,388.0
-30.372709919691715,1.0,388.0
-31.291001213904565,0.0,389.0
-36.538287192330245,1.0,389.0
-38.81646259610261,0.0,390.0
-45.242318419771436,1.0,390.0
-34.22228020039711,0.0,391.0
-40.70942290108178,1.0,391.0
-24.580291205709273,0.0,392.0
-30.295259723533036,1.0,392.0
-20.10561747976999,0.0,393.0
-26.801882007901895,1.0,393.0
-23.22867048550006,0.0,394.0
-30.30732227901899,1.0,394.0
-21.78621485849635,0.0,395.0
-29.03210735768198,1.0,395.0
-32.13816435405079,0.0,396.0
-38.32975278101367,1.0,396.0
-49.184388259503066,0.0,397.0
-57.30775057967821,1.0,397.0
-26.107189566847865,0.0,398.0
-32.41143434542528,1.0,398.0
-21.973517376792643,0.0,399.0
-32.05681682549675,1.0,399.0
-24.450324482650103,0.0,400.0
-66.19227392106495,1.0,400.0
-22.748017224895648,0.0,401.0
-77.65311581639708,1.0,401.0
-22.163640676172236,0.0,402.0
-68.7634438007517,1.0,402.0
-34.766852231970915,0.0,403.0
-102.74952865747036,1.0,403.0
-50.52968326827795,0.0,404.0
-184.75863816250785,1.0,404.0
-34.156182553298095,0.0,405.0
-82.38594526083489,1.0,405.0
-22.313511980592466,0.0,406.0
-64.40525870882948,1.0,406.0
-24.734951843809085,0.0,407.0
-43.16807683451634,1.0,407.0
-22.3898813924593,0.0,408.0
-33.648661455245474,1.0,408.0
-21.045062080514526,0.0,409.0
-32.591522234281,1.0,409.0
-29.647169869991558,0.0,410.0
-42.64683164888402,1.0,410.0
-39.99043703960342,0.0,411.0
-54.406167014506536,1.0,411.0
