gamma_1,gamma_2,gamma_3,gamma_4,gamma_5,label,id
0.05114071329921721,0.023613133517410567,0.005124488810518191,0.007056299045206771,0.003267503465580024,0.0,34.0
0.0877122070043388,0.023613133517410567,0.005124488810518191,0.007056299045206771,0.003267503465580024,1.0,34.0
0.0691196148954627,0.023357800051371225,0.00432846221894545,-0.29096496146353257,0.004086373929636178,0.0,35.0
0.15205358636323973,0.023357800051371225,0.00432846221894545,-0.29096496146353257,0.004086373929636178,1.0,35.0
0.3279197081998011,0.018353012307864347,0.0027419121993990103,0.004941727469197854,0.004186863841435962,0.0,36.0
1.2978142577891956,0.018353012307864347,0.0027419121993990103,0.004941727469197854,0.004186863841435962,1.0,36.0
-0.2062378165192662,0.025500730399155458,0.003465128010862184,0.00561487733088617,0.006948805356588927,0.0,37.0
-0.3302658816660502,0.025500730399155458,0.003465128010862184,0.00561487733088617,0.006948805356588927,1.0,37.0
-0.15203204611973176,0.028379515727603444,0.004176524808623405,0.0064944917490707965,0.008632835036906705,0.0,38.0
-0.2662452873061376,0.028379515727603444,0.004176524808623405,0.0064944917490707965,0.008632835036906705,1.0,38.0
-0.3599075359238304,0.022023383966327525,0.005668762099993785,0.006295317092059438,0.009230965879495567,0.0,39.0
-0.4069423563626642,0.022023383966327525,0.005668762099993785,0.006295317092059438,0.009230965879495567,1.0,39.0
0.1880880809249872,0.021960546269011783,0.004256484037510777,0.007401589057656199,0.004983900852306711,0.0,40.0
0.299342803825271,0.021960546269011783,0.004256484037510777,0.007401589057656199,0.004983900852306711,1.0,40.0
0.10393228589653969,0.02171039366967209,0.004643460887450601,0.0065122357316962365,0.0042188047237932125,0.0,41.0
0.2176406809142306,0.02171039366967209,0.004643460887450601,0.0065122357316962365,0.0042188047237932125,1.0,41.0
-0.36646851518632584,0.02656870063404826,0.003553050648863465,0.00703202152996818,0.004999431219538497,0.0,42.0
-0.401778436704642,0.02656870063404826,0.003553050648863465,0.00703202152996818,0.004999431219538497,1.0,42.0
0.04818091191840468,0.10433841733492821,0.004357023881695898,0.005453878292296377,0.003117274647906676,0.0,43.0
0.21677255696315179,0.10433841733492821,0.004357023881695898,0.005453878292296377,0.003117274647906676,1.0,43.0
0.0900869140493401,-0.1597354867155132,0.007599961341176353,0.006621390168576102,0.004645177250965027,0.0,44.0
0.41442411669283086,-0.1597354867155132,0.007599961341176353,0.006621390168576102,0.004645177250965027,1.0,44.0
0.059231146906276955,0.16935731485035177,0.006910004227055122,0.005908719144673835,0.005443951898103538,0.0,45.0
0.2929212117943609,0.16935731485035177,0.006910004227055122,0.005908719144673835,0.005443951898103538,1.0,45.0
0.04371957777068047,0.11994929682070943,0.007841442969395374,0.007652648740058332,0.004668157333787892,0.0,46.0
0.18575999388474296,0.11994929682070943,0.007841442969395374,0.007652648740058332,0.004668157333787892,1.0,46.0
0.05168782469840938,0.06227088862944585,0.006745323809295378,0.0075297789463606435,0.004309909905929388,0.0,47.0
0.16524535539824425,0.06227088862944585,0.006745323809295378,0.0075297789463606435,0.004309909905929388,1.0,47.0
0.04242061161293931,0.03794216028766728,0.0037798560819477522,0.005707689930881887,0.002436646517688157,0.0,48.0
0.14531665829581453,0.03794216028766728,0.0037798560819477522,0.005707689930881887,0.002436646517688157,1.0,48.0
0.06967788807699948,-0.3607438733083632,0.00437786447179489,0.00574590979177847,0.0035203422934166895,0.0,49.0
0.31732713454346584,-0.3607438733083632,0.00437786447179489,0.00574590979177847,0.0035203422934166895,1.0,49.0
0.05721919171437628,0.0827129857642821,0.0027850959263076014,0.008041079726275768,0.002602092930001021,0.0,50.0
0.1391765972716712,0.0827129857642821,0.0027850959263076014,0.008041079726275768,0.002602092930001021,1.0,50.0
0.1212425822753116,-0.06113648319446274,0.0037935237414448153,0.011502100210259325,0.003457556117059113,0.0,51.0
0.3544186908945526,-0.06113648319446274,0.0037935237414448153,0.011502100210259325,0.003457556117059113,1.0,51.0
0.1235719690198751,-0.09736049042606298,0.004434564563756016,0.012261898866580356,0.0031443424893713434,0.0,52.0
0.3798527581225293,-0.09736049042606298,0.004434564563756016,0.012261898866580356,0.0031443424893713434,1.0,52.0
0.09092787557398196,0.16392146552424336,0.005537010802840303,0.012651583810976863,0.003681411501138765,0.0,53.0
0.19549508059353737,0.16392146552424336,0.005537010802840303,0.012651583810976863,0.003681411501138765,1.0,53.0
0.06657741501208436,0.040773701022080555,0.004692482761587513,0.007428351743130612,0.003187001667460887,0.0,54.0
0.12312356737475438,0.040773701022080555,0.004692482761587513,0.007428351743130612,0.003187001667460887,1.0,54.0
0.06359967199944272,0.033682175683035886,0.002939952150734282,0.008417002682773678,0.003193894731574165,0.0,55.0
0.11426854960492872,0.033682175683035886,0.002939952150734282,0.008417002682773678,0.003193894731574165,1.0,55.0
0.1412355945155479,0.1678558761185016,0.0037607817062559334,0.009154597471486614,0.0029914252042244627,0.0,56.0
0.43054600576968616,0.1678558761185016,0.0037607817062559334,0.009154597471486614,0.0029914252042244627,1.0,56.0
0.03557118409744309,0.01551457119068056,0.0035077272389241188,0.005130990675324298,0.0022500510464515955,0.0,57.0
0.22977457317109984,0.01551457119068056,0.0035077272389241188,0.005130990675324298,0.0022500510464515955,1.0,57.0
0.05416928955499012,0.01718524907545671,0.0037356655879756673,0.014560721820234157,0.0037475507459046042,0.0,58.0
0.28308026016189825,0.01718524907545671,0.0037356655879756673,0.014560721820234157,0.0037475507459046042,1.0,58.0
0.06330060329865006,0.024317969154101338,0.0034451007831481917,0.009836421063730949,0.0036694642714301118,0.0,59.0
0.30141172383030357,0.024317969154101338,0.0034451007831481917,0.009836421063730949,0.0036694642714301118,1.0,59.0
0.05185869015155875,0.02393924593116159,0.003908918876132983,0.007064373615528918,0.0037218981039819354,0.0,60.0
0.43324582690362634,0.02393924593116159,0.003908918876132983,0.007064373615528918,0.0037218981039819354,1.0,60.0
0.04641517659740835,0.015101815669524399,0.0026904961895009016,0.006231844470168557,0.0034310959384762363,0.0,61.0
0.26272333361625355,0.015101815669524399,0.0026904961895009016,0.006231844470168557,0.0034310959384762363,1.0,61.0
0.046730794490973615,0.019064819538134437,0.0028028487294045057,0.00690925198188852,0.0032875051477079253,0.0,62.0
0.1969808378745359,0.019064819538134437,0.0028028487294045057,0.00690925198188852,0.0032875051477079253,1.0,62.0
0.04022975296815501,0.026648963468190345,0.0029690430113089583,0.007822391721180377,0.003382636227529545,0.0,63.0
0.2366549612007427,0.026648963468190345,0.0029690430113089583,0.007822391721180377,0.003382636227529545,1.0,63.0
0.09819704910953098,0.012805008592800426,0.003779293008797424,0.010329622150520912,0.0032849079978434226,0.0,64.0
0.17529444283656348,0.012805008592800426,0.003779293008797424,0.010329622150520912,0.0032849079978434226,1.0,64.0
0.13726777733450346,0.01713862101703212,0.0038071353783064588,0.024578690244799972,0.0037842509697689763,0.0,65.0
0.33157228838066155,0.01713862101703212,0.0038071353783064588,0.024578690244799972,0.0037842509697689763,1.0,65.0
0.20786806933208002,0.015222940671511864,0.003120774017398631,0.05330934990123071,0.004229052314747239,0.0,66.0
0.6006004124271005,0.015222940671511864,0.003120774017398631,0.05330934990123071,0.004229052314747239,1.0,66.0
0.19339832010758284,0.013240239633629525,0.004343751020039477,0.023619136013942832,0.004469578678769626,0.0,67.0
0.4576318459965458,0.013240239633629525,0.004343751020039477,0.023619136013942832,0.004469578678769626,1.0,67.0
0.10377248574495068,0.020673048879146005,0.007850861945176035,0.009147191229703644,0.00413721605680184,0.0,68.0
0.1651904293429527,0.020673048879146005,0.007850861945176035,0.009147191229703644,0.00413721605680184,1.0,68.0
0.07473142525005594,0.012519206558570417,0.003916270697646773,0.006793455515611502,0.0032389053479109364,0.0,69.0
0.1450214581153717,0.012519206558570417,0.003916270697646773,0.006793455515611502,0.0032389053479109364,1.0,69.0
0.11614156805914799,0.011877464897701806,0.00358813664219948,0.015691033046139502,0.003736719859054549,0.0,70.0
0.3111080944432172,0.011877464897701806,0.00358813664219948,0.015691033046139502,0.003736719859054549,1.0,70.0
0.06717040406694386,0.017317138316876868,0.004527329912777933,0.006887976301281018,0.0023685158848603116,0.0,71.0
0.1679393815508874,0.017317138316876868,0.004527329912777933,0.006887976301281018,0.0023685158848603116,1.0,71.0
0.1334573535825312,0.019792586993453654,0.004983283740190636,0.009756902398093459,0.0027550830061162657,0.0,72.0
0.3036088960774683,0.019792586993453654,0.004983283740190636,0.009756902398093459,0.0027550830061162657,1.0,72.0
0.18605419830741132,0.019776057534744318,0.005307990256071982,0.007923111783554315,0.0028019146312403542,0.0,73.0
0.49580663878599207,0.019776057534744318,0.005307990256071982,0.007923111783554315,0.0028019146312403542,1.0,73.0
0.12693834911831647,0.0246689644919722,0.004950249490455416,0.007734040125610964,0.0033306766936829213,0.0,74.0
0.26001514754415833,0.0246689644919722,0.004950249490455416,0.007734040125610964,0.0033306766936829213,1.0,74.0
0.06530074140046427,0.021213820592555166,0.00324469108916281,0.007990976206882383,0.003596957761363928,0.0,75.0
0.1269916300853562,0.021213820592555166,0.00324469108916281,0.007990976206882383,0.003596957761363928,1.0,75.0
0.07147036844432941,0.0179951638307716,0.003137757205119218,0.007226935925638056,0.0029753470772715396,0.0,76.0
0.16955055484259773,0.0179951638307716,0.003137757205119218,0.007226935925638056,0.0029753470772715396,1.0,76.0
0.05999937907868036,0.01451833385929513,0.006156090969382966,0.007210376135729835,0.0020849472957436,0.0,77.0
0.15339984633938997,0.01451833385929513,0.006156090969382966,0.007210376135729835,0.0020849472957436,1.0,77.0
0.04737041264089781,0.012041357250979878,0.004058327055075139,0.008184315166452905,0.002503733907979644,0.0,78.0
0.16615415097992958,0.012041357250979878,0.004058327055075139,0.008184315166452905,0.002503733907979644,1.0,78.0
0.12602436813575224,0.02028849939588273,0.005250461020592567,-0.10996552936989845,0.0029399613186038565,0.0,79.0
0.7261106038806528,0.02028849939588273,0.005250461020592567,-0.10996552936989845,0.0029399613186038565,1.0,79.0
0.12428587410958736,0.019672646871562005,0.0048224293777825444,0.5879936024005739,0.003639839616170093,0.0,80.0
0.8702880951441339,0.019672646871562005,0.0048224293777825444,0.5879936024005739,0.003639839616170093,1.0,80.0
0.16620534731234704,0.019786121748074592,0.0045433916385757556,0.02391484523091103,0.003561010496973882,0.0,81.0
0.8550923674110442,0.019786121748074592,0.0045433916385757556,0.02391484523091103,0.003561010496973882,1.0,81.0
0.06827368838444858,0.016908145036838018,0.0043127103054723115,0.012744045894289346,0.0027065404553381356,0.0,82.0
0.134351470318395,0.016908145036838018,0.0043127103054723115,0.012744045894289346,0.0027065404553381356,1.0,82.0
0.056786411548409355,0.013028369312334753,0.003440921948647979,0.009485574428322874,0.002779430097146207,0.0,83.0
0.15008714391384403,0.013028369312334753,0.003440921948647979,0.009485574428322874,0.002779430097146207,1.0,83.0
0.16477464747479154,0.018252004479801798,0.0044144088826052474,0.036262116123045196,0.0029581434845269428,0.0,84.0
1.3081084163961298,0.018252004479801798,0.0044144088826052474,0.036262116123045196,0.0029581434845269428,1.0,84.0
0.044033671222872606,0.012389251691656167,0.004251192128474024,0.006720159547685789,0.012964216978520682,0.0,85.0
0.044033671222872606,0.11849711554089293,0.004251192128474024,0.006720159547685789,0.012964216978520682,1.0,85.0
0.10020318065042799,0.01998096752335421,0.009572219549284,0.012998775134065887,-0.0590619257045788,0.0,86.0
0.10020318065042799,0.15741474103375452,0.009572219549284,0.012998775134065887,-0.0590619257045788,1.0,86.0
0.0843430510822647,0.02033645896825842,0.012846567827169864,0.013202519541346547,-0.1336860663103141,0.0,87.0
0.0843430510822647,0.12014536089653971,0.012846567827169864,0.013202519541346547,-0.1336860663103141,1.0,87.0
0.08926293515877193,0.025133795835377004,0.005188387877918643,0.010935136523773537,0.044606511729768705,0.0,88.0
0.08926293515877193,0.11705419879396395,0.005188387877918643,0.010935136523773537,0.044606511729768705,1.0,88.0
0.06867621183985761,0.026769282287980367,0.006344413083496647,0.007079052308755607,0.0080495267864098,0.0,89.0
0.06867621183985761,0.09034613724151441,0.006344413083496647,0.007079052308755607,0.0080495267864098,1.0,89.0
0.05350092094163639,0.014410075804280886,0.004567453930619969,0.006207102239403017,0.005178523359566256,0.0,90.0
0.05350092094163639,0.10221901293476687,0.004567453930619969,0.006207102239403017,0.005178523359566256,1.0,90.0
0.0789601102712223,0.02817355456438042,0.006168494581413331,0.010218892956596726,0.08042159639639834,0.0,91.0
0.0789601102712223,0.15700770686839416,0.006168494581413331,0.010218892956596726,0.08042159639639834,1.0,91.0
0.04357598236821003,0.02094791989949618,0.003644945305255831,0.005280347024196885,0.0049948599243196945,0.0,92.0
0.04357598236821003,0.07950203677553347,0.003644945305255831,0.005280347024196885,0.0049948599243196945,1.0,92.0
0.059412894986689224,0.02973801251627961,0.004719638339320653,0.008337307270069427,0.011183503477145251,0.0,93.0
0.059412894986689224,0.11471625348021153,0.004719638339320653,0.008337307270069427,0.011183503477145251,1.0,93.0
0.053670801221088915,0.026862748156153415,0.004860303336923,0.009172071469696785,0.01412017607054361,0.0,94.0
0.053670801221088915,0.1053841937755613,0.004860303336923,0.009172071469696785,0.01412017607054361,1.0,94.0
0.04838304916308056,0.02547123000761342,0.0054410216224534125,0.0068005345381934035,0.008245007825988804,0.0,95.0
0.04838304916308056,0.09372934623049067,0.0054410216224534125,0.0068005345381934035,0.008245007825988804,1.0,95.0
0.04082772755141084,0.027978554602302363,0.005988653903633789,0.006809808529449235,0.005652156466749325,0.0,96.0
0.04082772755141084,0.060839247121819984,0.005988653903633789,0.006809808529449235,0.005652156466749325,1.0,96.0
0.041383598787421594,0.027674168781431696,0.006048752114109046,0.004475050027478833,0.0031351975952333966,0.0,97.0
0.041383598787421594,0.06150258171433176,0.006048752114109046,0.004475050027478833,0.0031351975952333966,1.0,97.0
0.04426481082177558,0.034567968479442435,0.004461902177276933,0.007602759982644258,0.00649687352819317,0.0,98.0
0.04426481082177558,0.16007832920500942,0.004461902177276933,0.007602759982644258,0.00649687352819317,1.0,98.0
0.0347824932537808,0.019861389869532786,0.004869533870657694,0.005620579890491584,0.0018991243398822633,0.0,99.0
0.0347824932537808,0.13661789684956904,0.004869533870657694,0.005620579890491584,0.0018991243398822633,1.0,99.0
0.0556134852554071,0.09672376970595709,0.016670810294664218,0.007020819274430323,0.0029112466918479463,0.0,100.0
0.0556134852554071,1.289666589817069,0.016670810294664218,0.007020819274430323,0.0029112466918479463,1.0,100.0
0.06041992071209901,0.0386018095082683,0.018837508158798144,0.006330986496174695,0.002896829156889602,0.0,101.0
0.06041992071209901,0.32847140251674567,0.018837508158798144,0.006330986496174695,0.002896829156889602,1.0,101.0
0.07480002020572885,0.022462594251126955,0.006827322778235612,0.008248105563067654,0.004258542199603976,0.0,102.0
0.07480002020572885,0.25720667364537064,0.006827322778235612,0.008248105563067654,0.004258542199603976,1.0,102.0
0.05797084762391069,0.017766754146823605,0.004886336822757187,0.009267351406217816,0.005463708694717795,0.0,103.0
0.05797084762391069,0.13750700175673014,0.004886336822757187,0.009267351406217816,0.005463708694717795,1.0,103.0
0.037601808582932605,0.015995989088472662,0.003935590475016237,0.005280785907191277,0.0031509359145913685,0.0,104.0
0.037601808582932605,0.15378471112024483,0.003935590475016237,0.005280785907191277,0.0031509359145913685,1.0,104.0
0.0455869528080286,0.02339726687040944,0.011025582787197674,0.006570663233748775,0.0028453132277630466,0.0,105.0
0.0455869528080286,0.453319062773355,0.011025582787197674,0.006570663233748775,0.0028453132277630466,1.0,105.0
0.028782239253136943,0.02097293979882231,0.004037346382100626,0.005187918898890587,0.002110352003838134,0.0,106.0
0.028782239253136943,0.18249843910114594,0.004037346382100626,0.005187918898890587,0.002110352003838134,1.0,106.0
0.056737576330297745,0.03148828452157604,0.009521655638712101,0.008488216665774928,0.002628669429071806,0.0,107.0
0.056737576330297745,0.23663268020942452,0.009521655638712101,0.008488216665774928,0.002628669429071806,1.0,107.0
0.052079766746702116,0.03688470753033579,0.008452679458297307,0.01115415883264026,0.002665019736712182,0.0,108.0
0.052079766746702116,0.31063262770458344,0.008452679458297307,0.01115415883264026,0.002665019736712182,1.0,108.0
0.05327409540084771,0.029731579821112852,0.009392275162302344,0.009605245122425998,0.0025218767299093336,0.0,109.0
0.05327409540084771,0.16587684184297924,0.009392275162302344,0.009605245122425998,0.0025218767299093336,1.0,109.0
0.0764759422822201,0.02597134235972387,0.006031424752092729,0.007375072819649997,0.004058659583295654,0.0,110.0
0.0764759422822201,0.06980706294216255,0.006031424752092729,0.007375072819649997,0.004058659583295654,1.0,110.0
0.05242043644925598,0.02032351272068178,0.0051036550860588115,0.005616887855345087,0.0026552010787428415,0.0,111.0
0.05242043644925598,0.07447708543038356,0.0051036550860588115,0.005616887855345087,0.0026552010787428415,1.0,111.0
0.05003632091331989,0.04696792767352376,0.006091396118006465,0.010471612414429288,0.00275068120574673,0.0,112.0
0.05003632091331989,0.36700458091546695,0.006091396118006465,0.010471612414429288,0.00275068120574673,1.0,112.0
0.034540149934624065,0.014221115910605153,0.0035235095317891485,0.004977239052227578,0.002213679920730627,0.0,113.0
0.034540149934624065,0.1797724979911437,0.0035235095317891485,0.004977239052227578,0.002213679920730627,1.0,113.0
0.051069798261055066,0.02091943248502215,0.004745936102487747,0.007570553936860236,0.003300742934806422,0.0,114.0
0.051069798261055066,0.32451716062198877,0.004745936102487747,0.007570553936860236,0.003300742934806422,1.0,114.0
0.06406382896421547,0.02240022704131972,0.0050802803341571945,0.007956105810776659,0.0030774785626879186,0.0,115.0
0.06406382896421547,0.344727885697389,0.0050802803341571945,0.007956105810776659,0.0030774785626879186,1.0,115.0
0.06841202288083537,0.023280253668976236,0.006027465502159934,0.007661476495947728,0.003958043668718769,0.0,116.0
0.06841202288083537,0.3541372404198113,0.006027465502159934,0.007661476495947728,0.003958043668718769,1.0,116.0
0.07181768935456123,0.026580370650293172,0.007852165499952601,0.0063020769094097595,0.003737971562134401,0.0,117.0
0.07181768935456123,0.2757784604185449,0.007852165499952601,0.0063020769094097595,0.003737971562134401,1.0,117.0
0.04005431871269005,0.01615939580277015,0.005218204011304461,0.006125879981542681,0.003812793465801434,0.0,118.0
0.04005431871269005,0.23476537512307827,0.005218204011304461,0.006125879981542681,0.003812793465801434,1.0,118.0
0.045960418813546955,0.032828306598762236,0.007216446255164488,0.00905719794311155,0.003324706890168727,0.0,119.0
0.045960418813546955,0.25684996082373246,0.007216446255164488,0.00905719794311155,0.003324706890168727,1.0,119.0
0.029846110010579796,0.023853453060764362,0.0034993754529071275,0.005430064791785316,0.0037846764486535456,0.0,120.0
0.029846110010579796,0.14827575171344476,0.0034993754529071275,0.005430064791785316,0.0037846764486535456,1.0,120.0
0.04022873561064211,0.1322109513939882,0.005311178162414443,0.00836692395680494,0.006544974138829485,0.0,121.0
0.04022873561064211,6.927926365735994,0.005311178162414443,0.00836692395680494,0.006544974138829485,1.0,121.0
0.03785015020628002,0.19116718534936883,0.004822027520163807,0.008455243598020967,0.009426544194546693,0.0,122.0
0.03785015020628002,89.83932650112824,0.004822027520163807,0.008455243598020967,0.009426544194546693,1.0,122.0
0.0320408929032987,0.12401262290621062,0.005539759268916811,0.006473412769450793,0.005795145071061825,0.0,123.0
0.0320408929032987,10.011351763593234,0.005539759268916811,0.006473412769450793,0.005795145071061825,1.0,123.0
0.030581263046267626,0.024923580673711143,0.004191995236608292,0.006378100022998545,0.0032955967052843427,0.0,124.0
0.030581263046267626,0.20330408902870412,0.004191995236608292,0.006378100022998545,0.0032955967052843427,1.0,124.0
0.03203016214922627,0.021548926560127857,0.0042096145364962645,0.005411470377568506,0.0027190888070660613,0.0,125.0
0.03203016214922627,0.17862553708414453,0.0042096145364962645,0.005411470377568506,0.0027190888070660613,1.0,125.0
0.03405588983573571,0.051852681264171974,0.00412387167531536,0.006182579461099902,0.007741350899589605,0.0,126.0
0.03405588983573571,0.5593551434778692,0.00412387167531536,0.006182579461099902,0.007741350899589605,1.0,126.0
0.03237547790267836,0.01101743436507352,0.003572799061329679,0.006114086248858008,0.002528713191890297,0.0,127.0
0.03237547790267836,0.024153036746696,0.003572799061329679,0.006114086248858008,0.002528713191890297,1.0,127.0
0.03753323653884477,0.01444827647040503,0.006411305188886107,0.013248666749362759,0.0027277684513578038,0.0,128.0
0.03753323653884477,0.06815735061025485,0.006411305188886107,0.013248666749362759,0.0027277684513578038,1.0,128.0
0.03877960918528345,0.014737538344323564,0.006540874584334944,0.013474100874502959,0.0031062481668975295,0.0,129.0
0.03877960918528345,0.045198552629764244,0.006540874584334944,0.013474100874502959,0.0031062481668975295,1.0,129.0
