gamma_1,gamma_2,label,id
0.083386008734049,0.006232812437638291,1.0,158.0
0.034176592278057694,0.006282662274066819,0.0,159.0
0.07330592324829421,0.006282662274066819,1.0,159.0
0.022162161725246765,0.003969357782575678,0.0,160.0
0.05440007429415994,0.003969357782575678,1.0,160.0
0.02042611047698406,0.005437787689632767,0.0,161.0
0.04348190856899503,0.005437787689632767,1.0,161.0
0.0359133588679974,0.0041806700113551365,0.0,162.0
0.0359133588679974,0.03645126600034221,1.0,162.0
0.03950124282918699,0.004135081338759949,0.0,163.0
0.03950124282918699,0.040888969421856824,1.0,163.0
0.043074369887685204,0.004254345239386392,0.0,164.0
0.043074369887685204,0.05192634816101771,1.0,164.0
0.042023449843580085,0.005081363171304698,0.0,165.0
0.042023449843580085,0.07505801648239974,1.0,165.0
0.03452081234856408,0.004606093543300549,0.0,166.0
0.03452081234856408,0.03709379755775366,1.0,166.0
0.02859106754706975,0.004556672124936156,0.0,167.0
0.02859106754706975,0.029593226936339256,1.0,167.0
0.03932763656439775,0.004682550591450951,0.0,168.0
0.03932763656439775,0.03714753469022192,1.0,168.0
0.0204915024407466,0.004009908936238649,0.0,169.0
0.0440813687504269,0.004009908936238649,1.0,169.0
0.03002071463692424,0.00443155735387224,0.0,170.0
0.07380953582823979,0.00443155735387224,1.0,170.0
0.02514460603024027,0.004766198240012898,0.0,171.0
0.06304106989059255,0.004766198240012898,1.0,171.0
0.027613455887605998,0.005505322349026898,0.0,172.0
0.05513045954301887,0.005505322349026898,1.0,172.0
0.024959295537729353,0.003949940873407609,0.0,173.0
0.04998941664224699,0.003949940873407609,1.0,173.0
0.020126538375950354,0.003539507583700807,0.0,174.0
0.04435488470608817,0.003539507583700807,1.0,174.0
0.023820939785085926,0.004233608492699492,0.0,175.0
0.06657230650996482,0.004233608492699492,1.0,175.0
0.02164606919845191,0.003529589917910414,0.0,176.0
0.02164606919845191,0.03134349622229804,1.0,176.0
0.024706012905735708,0.006093045243297901,0.0,177.0
0.024706012905735708,0.03847586944646908,1.0,177.0
0.02663979698441743,0.005315688095266502,0.0,178.0
0.02663979698441743,0.04253642828975934,1.0,178.0
0.03161356735950793,0.007770624686040506,0.0,179.0
0.03161356735950793,0.03358276053325504,1.0,179.0
0.03668259876199231,0.006324809572763268,0.0,180.0
0.03668259876199231,0.022895600965850083,1.0,180.0
0.024130866147893393,0.004435613283554574,0.0,181.0
0.024130866147893393,0.02248441519438016,1.0,181.0
0.026436289549094383,0.005169109056311516,0.0,182.0
0.026436289549094383,0.0430286580420014,1.0,182.0
0.025634238562973533,0.003147896934822647,0.0,183.0
0.025634238562973533,0.004180664716409321,1.0,183.0
0.03558860480719073,0.00459508380834972,0.0,184.0
0.03558860480719073,0.005038451438708069,1.0,184.0
0.03785352455453994,0.00434602756442759,0.0,185.0
0.03785352455453994,0.004946433988661791,1.0,185.0
0.039627131081823475,0.0056154475896987854,0.0,186.0
0.039627131081823475,0.006868735927366476,1.0,186.0
0.03493832019156207,0.005901037563205591,0.0,187.0
0.03493832019156207,0.0069016502747927255,1.0,187.0
0.02798132211210591,0.004541368688632197,0.0,188.0
0.02798132211210591,0.004921198956410411,1.0,188.0
0.03456268119744754,0.0037365662658368493,0.0,189.0
0.03456268119744754,0.004155713293265695,1.0,189.0
0.021957227075461105,0.00413269401532812,0.0,190.0
0.021957227075461105,0.018224675764892062,1.0,190.0
0.02654784700465118,0.004551394242195084,0.0,191.0
0.02654784700465118,0.022123479889672115,1.0,191.0
0.026361246638166858,0.0038882950147214324,0.0,192.0
0.026361246638166858,0.019137017918117838,1.0,192.0
0.026778084078434627,0.003742215771890489,0.0,193.0
0.026778084078434627,0.016672446830277465,1.0,193.0
0.03999643939524322,0.007070843014384209,0.0,194.0
0.03999643939524322,0.012380532393909238,1.0,194.0
0.03039376421574458,0.005997560384233491,0.0,195.0
0.03039376421574458,0.014889066231444037,1.0,195.0
0.02407487409283826,0.004279739945826311,0.0,196.0
0.02407487409283826,0.0212270777429433,1.0,196.0
0.021868376677889767,0.004556159535506588,0.0,197.0
0.06824086172414212,0.004556159535506588,1.0,197.0
0.02572173800213795,0.0052888436102813685,0.0,198.0
0.059825485813935764,0.0052888436102813685,1.0,198.0
0.02643048853413621,0.006593732778745309,0.0,199.0
0.06968279766410879,0.006593732778745309,1.0,199.0
0.02528497508703076,0.005949002192827457,0.0,200.0
0.05484450091205817,0.005949002192827457,1.0,200.0
0.028104702418542793,0.0047627615883869545,0.0,201.0
0.05954066346463849,0.0047627615883869545,1.0,201.0
0.026539562602564626,0.004858178687666914,0.0,202.0
0.06107558525384471,0.004858178687666914,1.0,202.0
0.0248742149594543,0.004471974828703207,0.0,203.0
0.10196391316160769,0.004471974828703207,1.0,203.0
0.021785197492919295,0.003953559452698041,0.0,204.0
0.11621957129559224,0.003953559452698041,1.0,204.0
0.030831578088324818,0.0037146079684418076,0.0,205.0
0.1002485866895304,0.0037146079684418076,1.0,205.0
0.03322093691410677,0.0040228465176253,0.0,206.0
0.12540014403026412,0.0040228465176253,1.0,206.0
0.03333027766676944,0.0050880513328466215,0.0,207.0
0.1047008022562732,0.0050880513328466215,1.0,207.0
0.029577229431031693,0.004818310455213748,0.0,208.0
0.04049901454637084,0.004818310455213748,1.0,208.0
0.022949006235861713,0.003583569083547733,0.0,209.0
0.0315708999273876,0.003583569083547733,1.0,209.0
0.026041837997632822,0.0031857867094435832,0.0,210.0
0.042325642395000695,0.0031857867094435832,1.0,210.0
0.020754816876348947,0.0055350291008440244,0.0,211.0
0.027229946550201944,0.0055350291008440244,1.0,211.0
0.032198308149144594,0.00909271883275986,0.0,212.0
0.04445475900132667,0.00909271883275986,1.0,212.0
0.03239352388639816,0.00957296860387613,0.0,213.0
0.0458733546293546,0.00957296860387613,1.0,213.0
0.03573859521287481,0.011134746740990131,0.0,214.0
0.04872318209244142,0.011134746740990131,1.0,214.0
0.029955356927980237,0.0069688642140155466,0.0,215.0
0.04496854827065455,0.0069688642140155466,1.0,215.0
0.023958891621754574,0.0053594446110154514,0.0,216.0
0.03343149802890455,0.0053594446110154514,1.0,216.0
0.026641808299319614,0.006416986918743817,0.0,217.0
0.04642422073748875,0.006416986918743817,1.0,217.0
0.025915469698552407,0.003973718667772186,0.0,218.0
0.025915469698552407,0.0366870497007592,1.0,218.0
0.0316440775734006,0.003479296041098312,0.0,219.0
0.0316440775734006,0.08815116342102725,1.0,219.0
0.03113013126556563,0.004257007600225737,0.0,220.0
0.03113013126556563,0.05855170933150822,1.0,220.0
0.029988496390292774,0.0042180113572110045,0.0,221.0
0.029988496390292774,0.0709408912102858,1.0,221.0
0.03356196620696794,0.005384754646585055,0.0,222.0
0.03356196620696794,0.03310241106390022,1.0,222.0
0.025788289654500307,0.004021418683224365,0.0,223.0
0.025788289654500307,0.03378338885886656,1.0,223.0
0.029083566163083052,0.0040499847978336945,0.0,224.0
0.029083566163083052,0.04745911020256344,1.0,224.0
0.020368564835502756,0.007165124928837141,0.0,225.0
0.03726962864240457,0.007165124928837141,1.0,225.0
0.025556422720704575,0.012919682920660591,0.0,226.0
0.04367783578617779,0.012919682920660591,1.0,226.0
0.025514497036859485,0.014921647169377383,0.0,227.0
0.04170564673277344,0.014921647169377383,1.0,227.0
0.029496105019545915,0.012410861263932205,0.0,228.0
0.03954068403520328,0.012410861263932205,1.0,228.0
0.026159308190415675,0.0072650429956362395,0.0,229.0
0.03504612333192725,0.0072650429956362395,1.0,229.0
0.024894329052439712,0.005432596698418113,0.0,230.0
0.035487009382345835,0.005432596698418113,1.0,230.0
0.023069589739902252,0.011176869130687717,0.0,231.0
0.03570616203046573,0.011176869130687717,1.0,231.0
0.02365086421518159,0.0033642820769599346,0.0,232.0
0.04570055107790871,0.0033642820769599346,1.0,232.0
0.023881662950448135,0.0035435146722706534,0.0,233.0
0.03929060107249871,0.0035435146722706534,1.0,233.0
0.027535684428821483,0.0036101521791924718,0.0,234.0
0.053187522845318025,0.0036101521791924718,1.0,234.0
0.03088794478289536,0.005307016047179758,0.0,235.0
0.04874181768211949,0.005307016047179758,1.0,235.0
0.030127425607804348,0.0048254996676391215,0.0,236.0
0.04608886497066722,0.0048254996676391215,1.0,236.0
0.025829927864694735,0.003990834319497871,0.0,237.0
0.054901435975777346,0.003990834319497871,1.0,237.0
0.023127372283359815,0.0038843493426252707,0.0,238.0
0.06815051441223607,0.0038843493426252707,1.0,238.0
0.02259678645964902,0.0029094690200248685,0.0,239.0
0.06437961500546896,0.0029094690200248685,1.0,239.0
0.031344537969955066,0.004951866566526686,0.0,240.0
0.06699441758330593,0.004951866566526686,1.0,240.0
0.03343987551583849,0.004461712062836742,0.0,241.0
0.08382024777785446,0.004461712062836742,1.0,241.0
0.0299127414946172,0.005458853495830418,0.0,242.0
0.06682388135508655,0.005458853495830418,1.0,242.0
0.023544231445337793,0.005472062470925909,0.0,243.0
0.04257587468046076,0.005472062470925909,1.0,243.0
0.022137355343278653,0.004302870548419602,0.0,244.0
0.047588571325104745,0.004302870548419602,1.0,244.0
0.028979993216194266,0.004557128311457159,0.0,245.0
0.0806744871756262,0.004557128311457159,1.0,245.0
0.016251353348299524,0.0029152532203791104,0.0,246.0
0.027407307174323048,0.0029152532203791104,1.0,246.0
0.0219101661316774,0.004302179485501156,0.0,247.0
0.043554193189341284,0.004302179485501156,1.0,247.0
0.022196864794050697,0.004601502045293415,0.0,248.0
0.04609351077845725,0.004601502045293415,1.0,248.0
0.021718404571987815,0.003971268779357828,0.0,249.0
0.04596288045695207,0.003971268779357828,1.0,249.0
0.027945452182832398,0.0058071237693040345,0.0,250.0
0.04269824941983469,0.0058071237693040345,1.0,250.0
0.01737570943031219,0.0025059454243137047,0.0,251.0
0.03288990429964622,0.0025059454243137047,1.0,251.0
0.01725805883862197,0.003248678369971447,0.0,252.0
0.039528433211756475,0.003248678369971447,1.0,252.0
0.021740103684406265,0.003499063396133817,0.0,253.0
0.03637919880733209,0.003499063396133817,1.0,253.0
0.023859980703553774,0.004092657022548352,0.0,254.0
0.05405731755449272,0.004092657022548352,1.0,254.0
0.02418227415116414,0.0040654876760202185,0.0,255.0
0.06220983471338348,0.0040654876760202185,1.0,255.0
0.023821091592475252,0.004386255978890752,0.0,256.0
0.053677656587579836,0.004386255978890752,1.0,256.0
0.029038126663937014,0.0047983814236189914,0.0,257.0
0.043548342870754375,0.0047983814236189914,1.0,257.0
0.022412282083474455,0.004023392874175968,0.0,258.0
0.04270727822090281,0.004023392874175968,1.0,258.0
0.020734901238186332,0.002948265989959342,0.0,259.0
0.06884140017523954,0.002948265989959342,1.0,259.0
0.01574428063934752,0.0029895559967116903,0.0,260.0
0.01574428063934752,0.09173112323048516,1.0,260.0
0.01964063571550856,0.0036011486367093504,0.0,261.0
0.01964063571550856,0.14924499010175563,1.0,261.0
0.02142272506145071,0.003841224986005809,0.0,262.0
0.02142272506145071,0.11266454236648649,1.0,262.0
0.02290477628255516,0.0036620853474151893,0.0,263.0
0.02290477628255516,0.09273905924026327,1.0,263.0
0.023597198406567266,0.005953230856204694,0.0,264.0
0.023597198406567266,0.048125492447061546,1.0,264.0
0.0164191846617876,0.0022372597257498406,0.0,265.0
0.0164191846617876,0.0459428427806694,1.0,265.0
