cm_1_power,cm_2_power,cm_3_power,cm_4_power,load_1_power,load_2_power,load_3_power,load_4_power,load_5_power,load_6_power,load_7_power,load_8_power,load_9_power,load_10_power,load_11_power,load_12_power,load_13_power,load_14_power,load_15_power,load_16_power,load_17_power,load_18_power,load_19_power,load_20_power,load_21_power,load_22_power,load_23_power,load_24_power,load_25_power,load_26_power,load_27_power,load_28_power,load_29_power,load_30_power,load_31_power,load_32_power,load_33_power,load_34_power,load_35_power,load_36_power,load_37_power,load_38_power,load_39_power,load_40_power,load_41_power,load_42_power,load_43_power,load_44_power,load_45_power,load_46_power,load_47_power,load_48_power,load_49_power,load_50_power,load_51_power,load_52_power,load_53_power,load_54_power,load_55_power,label,id
457.644404,338.123552,368.167398,308.124156,8.076086,31.463302,-1.217431,13.3518,14.945467,14.490369,54.123623,6.231245,39.727966,36.847326,24.879888,26.548492,3.756199,37.577187,21.658078,65.244799,46.838574,20.259051,11.799896,18.546042,32.822599,34.599445,19.946229,28.403432,19.716234,26.170396,7.610256,14.152071,20.634736,29.281688,22.958752,20.580955,25.479925,44.929794,36.836063,31.752563,-32.870663,35.851274,63.107862,21.274313,15.939823,17.329496,23.925924,28.255622,24.718743,20.007248,38.341119,97.902041,7.348613,33.764506,46.127957,51.271977,23.776134,2.239492,26.02382,0.0,315.0
457.644404,338.123552,368.167398,308.124156,8.076086,31.463302,-1.217431,13.3518,14.945467,14.490369,54.123623,6.231245,39.727966,36.847326,24.879888,26.548492,3.756199,37.577187,21.658078,65.244799,46.838574,20.259051,11.799896,18.546042,32.822599,34.599445,19.946229,28.403432,19.716234,26.170396,7.610256,14.152071,20.634736,29.281688,22.958752,20.580955,25.479925,44.929794,36.836063,31.752563,-32.870663,35.851274,63.107862,21.274313,15.939823,17.329496,23.925924,28.255622,4.010505,20.007248,38.341119,97.902041,7.348613,33.764506,46.127957,51.271977,23.776134,2.239492,26.02382,1.0,315.0
480.59535,463.5765,370.451916,411.919904,6.435707,16.599753,16.462938,14.851525,27.812261,32.856309,14.560035,40.005506,14.60599,68.27113,76.696581,19.718983,12.899204,45.538487,11.940644,21.03943,24.031721,26.732529,87.366977,12.16886,37.684508,13.882783,19.531576,48.876252,12.19673,41.881756,24.828428,20.801029,42.178912,15.709575,49.558973,50.273161,13.792464,12.368244,24.532669,74.95362,18.716267,27.953669,20.92751,51.295008,25.230748,20.230956,-5.622623,20.55388,77.922372,2.540836,46.618723,29.214202,60.811184,18.365043,22.968113,74.618539,46.148973,35.020481,18.339483,0.0,316.0
480.59535,463.5765,370.451916,411.919904,6.435707,16.599753,16.462938,14.851525,27.812261,32.856309,14.560035,40.005506,14.60599,68.27113,76.696581,19.718983,12.899204,45.538487,11.940644,21.03943,24.031721,26.732529,87.366977,12.16886,37.684508,13.882783,19.531576,48.876252,12.19673,41.881756,24.828428,20.801029,42.178912,15.709575,49.558973,50.273161,13.792464,12.368244,24.532669,74.95362,18.716267,27.953669,20.92751,51.295008,25.230748,20.230956,-5.622623,20.55388,77.922372,1.293396,46.618723,29.214202,60.811184,18.365043,22.968113,74.618539,46.148973,35.020481,18.339483,1.0,316.0
376.24405,382.2141,345.689692,346.170748,7.928376,18.0118,15.256954,11.887647,21.261769,21.30302,14.45312,46.179202,11.13823,30.479026,35.739942,25.189665,18.394485,46.042561,2.642912,14.70838,23.307142,12.594046,62.20874,7.106772,32.022315,7.8352,19.897137,55.893114,11.038726,31.235356,13.046597,26.717346,38.461426,21.053065,67.223319,37.721429,11.748956,-20.094384,24.940264,66.701397,17.421448,28.064813,23.074668,49.846293,19.160544,22.438957,-8.687297,10.903827,49.864816,12.249803,61.347818,22.428203,60.683398,9.203502,41.136441,40.74229,39.113126,33.363283,10.364691,0.0,317.0
376.24405,382.2141,345.689692,346.170748,7.928376,18.0118,15.256954,11.887647,21.261769,21.30302,14.45312,46.179202,11.13823,30.479026,35.739942,25.189665,18.394485,46.042561,2.642912,14.70838,23.307142,12.594046,62.20874,7.106772,32.022315,7.8352,19.897137,55.893114,11.038726,31.235356,13.046597,26.717346,38.461426,21.053065,67.223319,37.721429,11.748956,-20.094384,24.940264,66.701397,17.421448,28.064813,23.074668,49.846293,19.160544,22.438957,-8.687297,10.903827,49.864816,6.235684,61.347818,22.428203,60.683398,9.203502,41.136441,40.74229,39.113126,33.363283,10.364691,1.0,317.0
414.70282,429.26721,339.810355,355.320405,9.012238,21.13956,10.725548,12.207927,26.996376,22.930438,13.992945,46.471201,7.962667,71.680626,45.906242,11.622115,12.33019,51.566192,-1.139073,16.500741,20.558603,10.845519,67.027875,6.406392,37.440052,6.871583,19.191809,41.573854,5.08521,26.827899,5.506894,20.797821,33.932089,64.023057,51.348869,42.009643,14.161107,-15.952259,28.498124,68.39154,29.498502,30.184878,26.519386,46.456856,18.744099,17.460157,-8.022356,9.030452,67.134064,19.458622,52.202698,28.422344,70.618994,8.611828,28.800757,44.79495,40.035834,41.177256,14.591346,0.0,318.0
414.70282,429.26721,339.810355,355.320405,9.012238,21.13956,10.725548,12.207927,26.996376,22.930438,13.992945,46.471201,7.962667,71.680626,45.906242,11.622115,12.33019,51.566192,-1.139073,16.500741,20.558603,10.845519,67.027875,6.406392,37.440052,6.871583,19.191809,41.573854,5.08521,26.827899,5.506894,20.797821,33.932089,64.023057,51.348869,42.009643,14.161107,-15.952259,28.498124,68.39154,29.498502,30.184878,26.519386,46.456856,18.744099,17.460157,-8.022356,9.030452,67.134064,9.905287,52.202698,28.422344,70.618994,8.611828,28.800757,44.79495,40.035834,41.177256,14.591346,1.0,318.0
437.71169,486.75298,425.681093,396.423487,6.432536,28.253213,16.684549,12.457802,22.994821,21.147961,16.099496,54.647347,11.456754,73.891957,46.468762,10.541555,14.920936,43.258744,-4.808817,15.644102,28.719612,10.547955,67.943258,4.432187,79.008469,6.123706,22.976109,38.782885,34.832698,21.723655,12.594042,33.995338,34.004935,72.298489,46.746753,84.641611,15.755006,-23.84999,24.007587,66.327621,22.048659,32.818446,26.645847,49.518396,19.694495,19.0998,-7.1681,11.672943,58.699626,29.27712,76.084721,30.352133,81.944345,9.363729,15.70958,55.1383,37.874191,67.747995,12.705443,0.0,319.0
437.71169,486.75298,425.681093,396.423487,6.432536,28.253213,16.684549,12.457802,22.994821,21.147961,16.099496,54.647347,11.456754,73.891957,46.468762,10.541555,14.920936,43.258744,-4.808817,15.644102,28.719612,10.547955,67.943258,4.432187,79.008469,6.123706,22.976109,38.782885,34.832698,21.723655,12.594042,33.995338,34.004935,72.298489,46.746753,84.641611,15.755006,-23.84999,24.007587,66.327621,22.048659,32.818446,26.645847,49.518396,19.694495,19.0998,-7.1681,11.672943,58.699626,14.903331,76.084721,30.352133,81.944345,9.363729,15.70958,55.1383,37.874191,67.747995,12.705443,1.0,319.0
764.01612,599.78852,465.73288,542.71055,6.098868,73.414766,12.968761,20.997722,48.136732,23.23424,109.620426,51.597127,27.551693,97.639786,12.927624,23.555146,11.581075,47.226501,43.864358,60.607205,60.157568,14.176458,57.70255,12.620977,49.513931,23.205374,23.355878,40.073369,53.593963,56.772662,7.994695,50.581135,66.589166,61.684746,63.666029,81.511736,11.442961,25.276575,19.292505,85.121078,26.820586,35.197218,22.71336,48.34961,15.33245,20.966821,-1.946809,9.1014,99.195781,30.167446,150.683722,27.33392,80.578028,13.092191,21.910914,51.445078,47.715938,82.492684,12.695104,0.0,320.0
764.01612,599.78852,465.73288,542.71055,6.098868,73.414766,12.968761,20.997722,48.136732,23.23424,109.620426,51.597127,27.551693,97.639786,12.927624,23.555146,11.581075,47.226501,43.864358,60.607205,60.157568,14.176458,57.70255,12.620977,49.513931,23.205374,23.355878,40.073369,53.593963,56.772662,7.994695,50.581135,66.589166,61.684746,63.666029,81.511736,11.442961,25.276575,19.292505,85.121078,26.820586,35.197218,22.71336,48.34961,15.33245,20.966821,-1.946809,9.1014,99.195781,15.356545,150.683722,27.33392,80.578028,13.092191,21.910914,51.445078,47.715938,82.492684,12.695104,1.0,320.0
460.88843,579.41938,414.845288,386.267772,11.128061,24.877369,11.51601,20.147093,20.850848,21.986443,36.773316,60.864788,10.943258,71.882901,6.82654,14.579529,15.872222,50.260782,4.728707,22.320125,36.524648,14.960847,82.595784,8.651183,32.332413,43.0965,23.899588,47.711152,68.448649,48.34158,10.38975,26.755106,40.366275,23.620552,64.747555,44.65255,17.09844,28.523206,20.0825,86.099585,21.033786,35.620468,26.71997,47.3993,23.006157,18.628859,-5.317327,14.780959,83.369536,51.115374,54.078673,22.768269,65.501173,13.067734,17.590706,57.634514,52.234936,27.321852,14.962414,0.0,321.0
460.88843,579.41938,414.845288,386.267772,11.128061,24.877369,11.51601,20.147093,20.850848,21.986443,36.773316,60.864788,10.943258,71.882901,6.82654,14.579529,15.872222,50.260782,4.728707,22.320125,36.524648,14.960847,82.595784,8.651183,32.332413,43.0965,23.899588,47.711152,68.448649,48.34158,10.38975,26.755106,40.366275,23.620552,64.747555,44.65255,17.09844,28.523206,20.0825,86.099585,21.033786,35.620468,26.71997,47.3993,23.006157,18.628859,-5.317327,14.780959,83.369536,26.019954,54.078673,22.768269,65.501173,13.067734,17.590706,57.634514,52.234936,27.321852,14.962414,1.0,321.0
332.06141,353.33821,388.916712,395.132218,6.07475,14.949284,9.920327,14.626766,25.726482,14.502033,14.883923,44.140148,12.487263,27.342335,3.537123,14.900128,17.487303,46.412327,3.370871,19.540328,29.792367,8.19231,63.077768,1.525914,26.573545,7.930435,21.321243,41.169939,8.502122,20.468005,3.541928,25.517222,36.57179,21.366598,48.900246,43.918936,11.093415,-11.257643,18.680961,64.013733,24.927527,28.054287,28.461773,51.867803,18.520507,21.626405,-11.066564,16.433344,121.721774,45.86551,47.235716,47.239849,64.774105,8.227338,28.690041,68.451238,37.712261,8.173016,14.465688,0.0,322.0
332.06141,353.33821,388.916712,395.132218,6.07475,14.949284,9.920327,14.626766,25.726482,14.502033,14.883923,44.140148,12.487263,27.342335,3.537123,14.900128,17.487303,46.412327,3.370871,19.540328,29.792367,8.19231,63.077768,1.525914,26.573545,7.930435,21.321243,41.169939,8.502122,20.468005,3.541928,25.517222,36.57179,21.366598,48.900246,43.918936,11.093415,-11.257643,18.680961,64.013733,24.927527,28.054287,28.461773,51.867803,18.520507,21.626405,-11.066564,16.433344,121.721774,23.347544,47.235716,47.239849,64.774105,8.227338,28.690041,68.451238,37.712261,8.173016,14.465688,1.0,322.0
447.71043,417.21884,254.593437,340.060993,12.613244,42.924058,33.917665,36.078251,21.65947,3.887031,20.313232,20.87294,17.133294,46.642293,8.100575,12.430966,26.793586,27.090313,55.771937,31.912342,18.360932,77.004158,22.443139,39.142205,12.647483,32.491096,83.312456,16.150802,35.882808,35.778001,21.180785,13.444925,2.488505,23.829618,14.259473,28.244793,5.520461,14.47529,15.718692,4.923361,31.76886,15.220518,42.210453,15.39565,27.488679,15.014963,13.85767,26.672488,30.893271,5.785728,86.277039,11.230916,22.845073,12.10674,18.540769,28.573574,19.76973,65.913111,20.65952,0.0,323.0
447.71043,417.21884,254.593437,340.060993,12.613244,42.924058,33.917665,36.078251,21.65947,3.887031,20.313232,20.87294,17.133294,46.642293,8.100575,12.430966,26.793586,27.090313,55.771937,31.912342,18.360932,77.004158,22.443139,39.142205,12.647483,32.491096,83.312456,16.150802,35.882808,35.778001,21.180785,13.444925,2.488505,23.829618,14.259473,28.244793,5.520461,14.47529,15.718692,4.923361,31.76886,15.220518,42.210453,15.39565,27.488679,15.014963,13.85767,26.672488,30.893271,5.785728,26.998947,11.230916,22.845073,12.10674,18.540769,28.573574,19.76973,65.913111,20.65952,1.0,323.0
443.37611,345.408301,248.155151,364.638318,14.33837,14.732369,35.678703,27.162355,21.149292,-2.421985,31.473418,16.617473,19.966751,45.726674,19.717907,11.44559,33.264793,26.462695,64.087639,32.009272,20.503749,67.928495,16.128611,48.716176,9.780692,28.237843,44.599439,15.063905,34.309324,30.998864,14.719046,14.421479,0.494709,22.955872,14.233761,45.573749,-6.836717,10.903625,21.178842,10.642995,20.81318,11.083469,43.886188,16.288545,26.316092,16.330792,4.164672,12.555609,30.539232,5.859101,61.839913,17.081236,19.582436,7.161758,30.271178,37.5166,17.402101,106.122876,26.293801,0.0,324.0
443.37611,345.408301,248.155151,364.638318,14.33837,14.732369,35.678703,27.162355,21.149292,-2.421985,31.473418,16.617473,19.966751,45.726674,19.717907,11.44559,33.264793,26.462695,64.087639,32.009272,20.503749,67.928495,16.128611,48.716176,9.780692,28.237843,44.599439,15.063905,34.309324,30.998864,14.719046,14.421479,0.494709,22.955872,14.233761,45.573749,-6.836717,10.903625,21.178842,10.642995,20.81318,11.083469,43.886188,16.288545,26.316092,16.330792,4.164672,12.555609,30.539232,5.859101,19.35176,17.081236,19.582436,7.161758,30.271178,37.5166,17.402101,106.122876,26.293801,1.0,324.0
429.2334,399.954851,255.823544,311.622465,16.38965,28.052474,32.033034,23.24267,22.361817,3.183429,21.365302,18.564808,16.257794,44.141642,12.527447,5.386297,18.279513,29.125434,59.622465,37.234753,30.537202,70.209435,15.549802,40.207718,10.073068,46.085167,53.807276,10.55736,29.416518,24.160872,16.609057,27.593395,4.161458,20.282527,11.944383,37.221585,-1.757423,7.874177,64.172848,11.404299,14.924428,13.839475,45.293966,16.312216,31.26729,14.436699,2.962747,10.698986,26.508058,14.714606,66.237785,18.412922,21.411991,6.452559,33.591554,37.353426,13.608493,56.305459,20.549263,0.0,325.0
429.2334,399.954851,255.823544,311.622465,16.38965,28.052474,32.033034,23.24267,22.361817,3.183429,21.365302,18.564808,16.257794,44.141642,12.527447,5.386297,18.279513,29.125434,59.622465,37.234753,30.537202,70.209435,15.549802,40.207718,10.073068,46.085167,53.807276,10.55736,29.416518,24.160872,16.609057,27.593395,4.161458,20.282527,11.944383,37.221585,-1.757423,7.874177,64.172848,11.404299,14.924428,13.839475,45.293966,16.312216,31.26729,14.436699,2.962747,10.698986,26.508058,14.714606,20.728,18.412922,21.411991,6.452559,33.591554,37.353426,13.608493,56.305459,20.549263,1.0,325.0
521.36489,460.928995,256.718909,364.264016,11.77744,17.776098,32.79807,30.238002,23.607007,2.16256,31.562437,13.09516,19.768957,43.115432,46.559674,36.891377,18.31521,35.813168,84.992484,31.84874,25.478697,67.632063,17.348015,63.806738,11.833352,54.923892,56.835769,16.517767,26.601722,22.866591,15.713983,17.642223,1.296482,28.227701,12.905981,52.642707,-2.507485,11.289048,73.634091,14.597597,20.292027,10.225541,41.87214,14.653969,23.526984,15.176232,5.496393,10.488766,27.034749,16.430395,67.414959,18.820063,17.226619,4.590928,27.680676,52.065727,17.805742,89.880639,33.340904,0.0,326.0
521.36489,460.928995,256.718909,364.264016,11.77744,17.776098,32.79807,30.238002,23.607007,2.16256,31.562437,13.09516,19.768957,43.115432,46.559674,36.891377,18.31521,35.813168,84.992484,31.84874,25.478697,67.632063,17.348015,63.806738,11.833352,54.923892,56.835769,16.517767,26.601722,22.866591,15.713983,17.642223,1.296482,28.227701,12.905981,52.642707,-2.507485,11.289048,73.634091,14.597597,20.292027,10.225541,41.87214,14.653969,23.526984,15.176232,5.496393,10.488766,27.034749,16.430395,21.096377,18.820063,17.226619,4.590928,27.680676,52.065727,17.805742,89.880639,33.340904,1.0,326.0
724.40648,607.04188,345.672213,448.641487,27.162661,26.294767,32.887909,23.252343,115.559127,7.109221,45.810934,21.965284,20.339428,49.862497,66.983353,56.260867,29.453943,22.186906,73.72226,24.891782,52.811677,87.016746,21.06776,136.143962,15.489404,69.568427,16.626074,12.725732,34.612277,28.55864,60.32691,31.075386,3.264684,57.8385,11.438677,60.160092,31.205733,26.465684,63.739203,13.167404,15.989519,12.121616,42.640676,17.469427,38.950004,17.018136,24.853429,14.288893,29.741803,20.425234,57.071108,19.163102,25.566873,12.969869,28.718613,60.059545,22.192446,106.745172,48.771426,0.0,327.0
724.40648,607.04188,345.672213,448.641487,27.162661,26.294767,32.887909,23.252343,115.559127,7.109221,45.810934,21.965284,20.339428,49.862497,66.983353,56.260867,29.453943,22.186906,73.72226,24.891782,52.811677,87.016746,21.06776,136.143962,15.489404,69.568427,16.626074,12.725732,34.612277,28.55864,60.32691,31.075386,3.264684,57.8385,11.438677,60.160092,31.205733,26.465684,63.739203,13.167404,15.989519,12.121616,42.640676,17.469427,38.950004,17.018136,24.853429,14.288893,29.741803,20.425234,17.859443,19.163102,25.566873,12.969869,28.718613,60.059545,22.192446,106.745172,48.771426,1.0,327.0
628.3432,423.00227,254.739058,458.640932,29.13166,23.100998,36.962259,20.906172,41.892612,9.604648,36.954542,15.441933,20.807696,67.687022,76.033927,70.74975,20.78697,25.633137,69.436188,24.534863,22.493819,87.723606,18.586371,45.013534,16.212648,56.70574,11.05006,11.338926,54.443968,29.323891,22.444748,26.923975,6.450819,35.644892,9.693283,19.386941,12.502864,10.754395,24.188647,10.932713,21.452868,11.903747,46.360415,26.941135,39.657196,15.214186,15.755916,14.83667,39.573414,9.152792,81.521459,19.900682,26.693724,8.780619,32.42775,76.291707,18.268835,92.480316,25.932586,0.0,328.0
628.3432,423.00227,254.739058,458.640932,29.13166,23.100998,36.962259,20.906172,41.892612,9.604648,36.954542,15.441933,20.807696,67.687022,76.033927,70.74975,20.78697,25.633137,69.436188,24.534863,22.493819,87.723606,18.586371,45.013534,16.212648,56.70574,11.05006,11.338926,54.443968,29.323891,22.444748,26.923975,6.450819,35.644892,9.693283,19.386941,12.502864,10.754395,24.188647,10.932713,21.452868,11.903747,46.360415,26.941135,39.657196,15.214186,15.755916,14.83667,39.573414,9.152792,25.510768,19.900682,26.693724,8.780619,32.42775,76.291707,18.268835,92.480316,25.932586,1.0,328.0
469.15856,265.729037,202.394415,374.899488,11.457559,26.520926,31.55008,20.317034,22.532406,-5.341045,20.535575,15.161831,15.799912,85.88133,28.22083,8.86731,21.505343,29.397893,85.427921,24.147606,17.588804,65.848799,15.090712,34.71043,12.057976,-6.977623,6.193415,9.783222,19.822731,29.977305,19.670285,15.367258,3.709848,29.419164,11.581119,13.508636,0.837933,12.338835,21.479211,10.278606,28.374362,10.728428,38.623658,18.36906,24.481696,14.839749,3.049917,8.099122,33.261993,5.88282,62.586299,17.787343,17.189269,1.56356,33.746291,51.241765,24.643764,96.078734,25.103575,0.0,329.0
469.15856,265.729037,202.394415,374.899488,11.457559,26.520926,31.55008,20.317034,22.532406,-5.341045,20.535575,15.161831,15.799912,85.88133,28.22083,8.86731,21.505343,29.397893,85.427921,24.147606,17.588804,65.848799,15.090712,34.71043,12.057976,-6.977623,6.193415,9.783222,19.822731,29.977305,19.670285,15.367258,3.709848,29.419164,11.581119,13.508636,0.837933,12.338835,21.479211,10.278606,28.374362,10.728428,38.623658,18.36906,24.481696,14.839749,3.049917,8.099122,33.261993,5.88282,19.585329,17.787343,17.189269,1.56356,33.746291,51.241765,24.643764,96.078734,25.103575,1.0,329.0
419.52886,462.29076,419.190109,360.856741,10.023597,25.248256,6.726198,43.757161,23.861624,11.398771,14.020599,8.767927,28.212169,52.01342,19.810489,40.458753,19.924463,56.780905,5.852878,28.354362,7.840299,22.424008,23.852819,64.471029,14.070355,85.784916,2.540079,9.203815,20.170572,18.680163,36.502109,19.763076,28.536281,10.799772,75.375206,55.939798,2.794219,23.519621,36.769323,35.580198,13.198462,67.845438,57.148081,29.010486,33.063175,44.980168,23.740017,37.156492,9.153374,37.029877,19.175061,10.507736,22.77746,75.284037,27.830927,14.497029,64.850217,39.277496,23.962919,0.0,330.0
419.52886,462.29076,419.190109,360.856741,10.023597,25.248256,6.726198,43.757161,23.861624,11.398771,14.020599,8.767927,28.212169,52.01342,19.810489,40.458753,19.924463,56.780905,5.852878,28.354362,7.840299,22.424008,23.852819,64.471029,14.070355,85.784916,2.540079,9.203815,20.170572,18.680163,36.502109,19.763076,28.536281,10.799772,75.375206,55.939798,2.794219,23.519621,36.769323,35.580198,13.198462,67.845438,57.148081,29.010486,33.063175,44.980168,23.740017,37.156492,9.153374,37.029877,19.175061,6.761958,22.77746,75.284037,27.830927,14.497029,64.850217,39.277496,23.962919,1.0,330.0
462.73786,387.52904,387.730783,382.846527,13.332705,25.422862,11.651239,40.931212,50.285382,5.597681,24.161198,10.244834,34.382818,50.136076,27.467915,40.088722,19.473644,49.094294,5.976657,27.072238,10.459462,13.923252,29.199873,76.694774,18.82992,61.03585,12.183735,9.948955,22.554444,14.502856,35.235453,29.813551,22.806959,11.353249,34.003429,51.660371,-12.512865,22.729767,37.847893,20.807146,14.116138,29.859333,45.667143,22.337071,29.468386,42.277878,28.452625,31.602362,9.780722,39.105505,9.504376,15.7531,40.665947,56.76927,38.724447,11.532819,104.796103,45.230388,24.930978,0.0,331.0
462.73786,387.52904,387.730783,382.846527,13.332705,25.422862,11.651239,40.931212,50.285382,5.597681,24.161198,10.244834,34.382818,50.136076,27.467915,40.088722,19.473644,49.094294,5.976657,27.072238,10.459462,13.923252,29.199873,76.694774,18.82992,61.03585,12.183735,9.948955,22.554444,14.502856,35.235453,29.813551,22.806959,11.353249,34.003429,51.660371,-12.512865,22.729767,37.847893,20.807146,14.116138,29.859333,45.667143,22.337071,29.468386,42.277878,28.452625,31.602362,9.780722,39.105505,9.504376,10.137679,40.665947,56.76927,38.724447,11.532819,104.796103,45.230388,24.930978,1.0,331.0
451.31705,435.34108,423.766349,369.746721,13.711238,29.19764,5.51658,33.687532,42.803588,-0.124995,20.254257,8.645207,43.405234,46.863327,27.313857,35.334598,33.768629,41.889938,14.959502,25.396007,11.421273,9.792866,34.274197,68.679186,21.937431,65.687516,19.400503,9.471449,21.103245,16.12072,29.966829,25.647334,23.782573,12.678911,42.5647,54.254485,-1.153331,20.048424,49.96542,17.234612,26.97568,70.93792,45.080701,28.288702,33.427378,53.28366,26.877191,36.972796,17.379005,35.7005,9.126349,16.072722,28.607541,63.498556,50.508184,11.895436,55.582411,45.4665,26.805588,0.0,332.0
451.31705,435.34108,423.766349,369.746721,13.711238,29.19764,5.51658,33.687532,42.803588,-0.124995,20.254257,8.645207,43.405234,46.863327,27.313857,35.334598,33.768629,41.889938,14.959502,25.396007,11.421273,9.792866,34.274197,68.679186,21.937431,65.687516,19.400503,9.471449,21.103245,16.12072,29.966829,25.647334,23.782573,12.678911,42.5647,54.254485,-1.153331,20.048424,49.96542,17.234612,26.97568,70.93792,45.080701,28.288702,33.427378,53.28366,26.877191,36.972796,17.379005,35.7005,9.126349,10.343542,28.607541,63.498556,50.508184,11.895436,55.582411,45.4665,26.805588,1.0,332.0
601.90449,494.93565,445.659209,487.266751,12.763863,24.40536,8.965754,32.945532,84.636858,8.311729,54.18677,7.916414,43.663459,49.376098,41.263426,34.693782,22.955398,93.674183,16.866473,28.531226,10.189594,10.128659,53.645321,100.508057,26.529296,66.611294,29.115297,10.082879,19.657108,14.258693,27.525548,24.757597,21.70192,7.520769,44.982651,40.351283,-0.129582,28.029667,48.729621,18.122624,16.982445,71.28229,47.060288,29.932727,32.493847,55.705983,32.209193,77.28589,80.54143,42.851172,9.844313,15.854139,15.709877,64.397722,53.727163,12.180619,88.235368,53.462232,28.313485,0.0,333.0
601.90449,494.93565,445.659209,487.266751,12.763863,24.40536,8.965754,32.945532,84.636858,8.311729,54.18677,7.916414,43.663459,49.376098,41.263426,34.693782,22.955398,93.674183,16.866473,28.531226,10.189594,10.128659,53.645321,100.508057,26.529296,66.611294,29.115297,10.082879,19.657108,14.258693,27.525548,24.757597,21.70192,7.520769,44.982651,40.351283,-0.129582,28.029667,48.729621,18.122624,16.982445,71.28229,47.060288,29.932727,32.493847,55.705983,32.209193,77.28589,80.54143,42.851172,9.844313,10.202802,15.709877,64.397722,53.727163,12.180619,88.235368,53.462232,28.313485,1.0,333.0
650.50118,601.75212,442.015263,549.633987,10.645669,19.728631,7.875536,33.05758,95.954628,11.269015,70.800688,10.536403,39.858401,48.65752,55.212755,48.794374,28.213383,85.373056,21.102274,23.075492,9.78485,53.429789,72.795266,80.762053,50.038529,56.901215,30.185656,10.428622,32.984804,17.123996,36.015804,26.876796,25.106948,26.07073,10.731715,33.025733,15.360792,58.876061,36.182311,19.022984,29.973197,95.564395,53.547912,27.071253,53.844584,41.559926,57.996522,48.660478,87.500489,38.052406,13.695652,15.716307,22.075836,62.495753,32.166875,20.595917,105.900118,50.723888,35.247477,0.0,334.0
650.50118,601.75212,442.015263,549.633987,10.645669,19.728631,7.875536,33.05758,95.954628,11.269015,70.800688,10.536403,39.858401,48.65752,55.212755,48.794374,28.213383,85.373056,21.102274,23.075492,9.78485,53.429789,72.795266,80.762053,50.038529,56.901215,30.185656,10.428622,32.984804,17.123996,36.015804,26.876796,25.106948,26.07073,10.731715,33.025733,15.360792,58.876061,36.182311,19.022984,29.973197,95.564395,53.547912,27.071253,53.844584,41.559926,57.996522,48.660478,87.500489,38.052406,13.695652,10.114268,22.075836,62.495753,32.166875,20.595917,105.900118,50.723888,35.247477,1.0,334.0
597.18012,501.04329,443.122566,455.416344,16.451266,20.487894,11.9449,35.424945,66.724093,7.986544,80.60861,19.393066,44.913416,47.612149,70.025952,42.790732,21.927039,45.206394,9.343682,23.801963,8.612664,28.581364,20.221402,78.102538,35.924448,81.046957,50.830542,10.439504,23.845711,15.249867,56.102896,27.289989,22.778463,28.175277,3.82885,35.642961,6.786917,35.704865,36.80226,19.812035,26.220066,69.97734,58.255735,22.53125,29.491927,43.128327,29.701227,31.784165,62.459142,62.343082,13.650526,12.990175,17.608234,63.53207,27.93036,19.773946,90.785458,59.561999,34.265149,0.0,335.0
597.18012,501.04329,443.122566,455.416344,16.451266,20.487894,11.9449,35.424945,66.724093,7.986544,80.60861,19.393066,44.913416,47.612149,70.025952,42.790732,21.927039,45.206394,9.343682,23.801963,8.612664,28.581364,20.221402,78.102538,35.924448,81.046957,50.830542,10.439504,23.845711,15.249867,56.102896,27.289989,22.778463,28.175277,3.82885,35.642961,6.786917,35.704865,36.80226,19.812035,26.220066,69.97734,58.255735,22.53125,29.491927,43.128327,29.701227,31.784165,62.459142,62.343082,13.650526,8.3597,17.608234,63.53207,27.93036,19.773946,90.785458,59.561999,34.265149,1.0,335.0
508.482934,383.697894,355.073862,457.948518,9.509862,19.00166,22.482604,41.145577,81.647382,-0.908417,36.432633,8.444105,41.244477,52.039067,39.544771,27.999282,27.072811,46.596617,6.001941,23.727166,7.528022,14.489071,4.801284,102.581098,12.422978,61.912159,45.386159,15.742142,18.488152,9.020459,20.460697,33.954881,24.579899,7.135129,-6.094583,37.20852,1.964404,29.20239,33.31847,16.895707,14.846126,26.598183,50.220938,46.303671,33.325897,40.132947,21.464987,25.890438,61.657915,53.562542,8.825099,11.568625,28.470669,83.129923,27.704852,14.300461,93.464952,43.367425,22.374744,0.0,336.0
508.482934,383.697894,355.073862,457.948518,9.509862,19.00166,22.482604,41.145577,81.647382,-0.908417,36.432633,8.444105,41.244477,52.039067,39.544771,27.999282,27.072811,46.596617,6.001941,23.727166,7.528022,14.489071,4.801284,102.581098,12.422978,61.912159,45.386159,15.742142,18.488152,9.020459,20.460697,33.954881,24.579899,7.135129,-6.094583,37.20852,1.964404,29.20239,33.31847,16.895707,14.846126,26.598183,50.220938,46.303671,33.325897,40.132947,21.464987,25.890438,61.657915,53.562542,8.825099,7.445017,28.470669,83.129923,27.704852,14.300461,93.464952,43.367425,22.374744,1.0,336.0
