cm_1_power,cm_2_power,cm_3_power,cm_4_power,load_1_power,load_2_power,load_3_power,load_4_power,load_5_power,load_6_power,load_7_power,load_8_power,load_9_power,load_10_power,load_11_power,load_12_power,load_13_power,load_14_power,load_15_power,load_16_power,load_17_power,load_18_power,load_19_power,load_20_power,load_21_power,load_22_power,load_23_power,load_24_power,load_25_power,load_26_power,load_27_power,load_28_power,load_29_power,load_30_power,load_31_power,load_32_power,load_33_power,load_34_power,load_35_power,load_36_power,load_37_power,load_38_power,load_39_power,load_40_power,load_41_power,load_42_power,load_43_power,load_44_power,load_45_power,load_46_power,load_47_power,load_48_power,load_49_power,load_50_power,load_51_power,load_52_power,load_53_power,load_54_power,load_55_power,label,id
465.474668,555.113895,421.48027,276.084771,15.337572,6.331418,21.535733,63.198291,17.443955,30.63877,11.930351,22.897045,20.193808,33.712933,16.141819,55.13,14.989522,16.581185,77.114212,11.929733,11.34405,48.898601,21.988096,66.552817,19.815958,26.69104,30.060381,18.637904,19.813044,13.11574,83.808281,17.674172,34.600262,17.810946,137.262969,20.209974,6.382978,25.623088,18.594859,21.460746,55.947569,14.347695,40.023852,18.389961,7.371297,42.302281,10.269358,23.153853,57.514655,54.913154,35.514101,48.129296,43.466798,10.773714,34.919565,31.184168,22.820597,35.003779,11.745293,0.0,6.0
465.474668,555.113895,421.48027,276.084771,8.02308,6.331418,21.535733,63.198291,17.443955,30.63877,11.930351,22.897045,20.193808,33.712933,16.141819,55.13,14.989522,16.581185,77.114212,11.929733,11.34405,48.898601,21.988096,66.552817,19.815958,26.69104,30.060381,18.637904,19.813044,13.11574,83.808281,17.674172,34.600262,17.810946,137.262969,20.209974,6.382978,25.623088,18.594859,21.460746,55.947569,14.347695,40.023852,18.389961,7.371297,42.302281,10.269358,23.153853,57.514655,54.913154,35.514101,48.129296,43.466798,10.773714,34.919565,31.184168,22.820597,35.003779,11.745293,1.0,6.0
364.97562,379.826033,296.543744,124.551767,14.724901,-0.124609,1.135939,44.877137,20.442903,22.214915,10.066073,10.177432,17.168636,30.352516,13.947613,29.161992,1.824047,13.193492,111.383353,7.260553,4.669759,18.410337,24.82347,81.569758,22.211039,24.860136,18.625377,1.484891,1.36834,6.861942,31.751783,3.437873,36.449143,20.238837,33.120457,18.029313,-2.592304,25.045197,7.230484,25.721563,40.855263,2.037838,39.799423,12.101659,9.08949,27.789431,3.577049,14.721853,-6.922848,69.282599,10.952367,51.151865,28.866031,6.749183,12.162123,26.762246,26.394132,23.294386,0.097429,0.0,7.0
364.97562,379.826033,296.543744,124.551767,7.702592,-0.124609,1.135939,44.877137,20.442903,22.214915,10.066073,10.177432,17.168636,30.352516,13.947613,29.161992,1.824047,13.193492,111.383353,7.260553,4.669759,18.410337,24.82347,81.569758,22.211039,24.860136,18.625377,1.484891,1.36834,6.861942,31.751783,3.437873,36.449143,20.238837,33.120457,18.029313,-2.592304,25.045197,7.230484,25.721563,40.855263,2.037838,39.799423,12.101659,9.08949,27.789431,3.577049,14.721853,-6.922848,69.282599,10.952367,51.151865,28.866031,6.749183,12.162123,26.762246,26.394132,23.294386,0.097429,1.0,7.0
404.666257,269.371014,156.212529,294.080922,48.017627,8.37742,47.105521,5.996957,21.090226,12.529739,67.072235,25.087791,19.792235,41.184376,12.255443,35.340583,1.95975,-7.224394,9.391658,14.03534,32.323529,19.156491,2.458571,4.946867,33.227886,13.039966,11.189648,50.84816,27.478695,26.653108,-13.509162,7.259157,21.944077,11.113464,75.956057,-3.984325,29.458788,9.279552,19.334851,-13.172203,2.451462,31.565318,9.943444,28.416189,5.914354,7.668249,-3.809651,12.201974,68.819764,8.269589,2.901862,10.364788,7.555573,73.794594,14.291982,34.202877,20.540627,5.394607,42.601584,0.0,8.0
404.666257,269.371014,156.212529,294.080922,48.017627,-1.500519,47.105521,5.996957,21.090226,12.529739,67.072235,25.087791,19.792235,41.184376,12.255443,35.340583,1.95975,-7.224394,9.391658,14.03534,32.323529,19.156491,2.458571,4.946867,33.227886,13.039966,11.189648,50.84816,27.478695,26.653108,-13.509162,7.259157,21.944077,11.113464,75.956057,-3.984325,29.458788,9.279552,19.334851,-13.172203,2.451462,31.565318,9.943444,28.416189,5.914354,7.668249,-3.809651,12.201974,68.819764,8.269589,2.901862,10.364788,7.555573,73.794594,14.291982,34.202877,20.540627,5.394607,42.601584,1.0,8.0
357.819959,176.782738,104.700418,216.879867,42.99862,9.202648,62.126218,7.168894,10.210677,11.557318,57.600619,26.116054,34.350118,31.754324,7.349215,49.445038,-6.295182,-21.798672,-8.890543,4.279796,30.827452,2.579702,-0.100053,10.656293,38.331057,18.450487,-6.328838,40.733914,30.493366,30.256019,-26.810996,10.038319,13.350586,5.268666,34.454855,-7.158666,23.645398,9.073261,17.727016,-9.335609,-12.584871,27.606146,-16.207931,38.044872,-0.367329,23.614619,-8.59126,-6.06208,39.240113,9.25733,1.113937,18.485648,-0.23209,40.804031,19.094491,38.668774,16.567118,-7.098478,38.556297,0.0,9.0
357.819959,176.782738,104.700418,216.879867,42.99862,0.138117,62.126218,7.168894,10.210677,11.557318,57.600619,26.116054,34.350118,31.754324,7.349215,49.445038,-6.295182,-21.798672,-8.890543,4.279796,30.827452,2.579702,-0.100053,10.656293,38.331057,18.450487,-6.328838,40.733914,30.493366,30.256019,-26.810996,10.038319,13.350586,5.268666,34.454855,-7.158666,23.645398,9.073261,17.727016,-9.335609,-12.584871,27.606146,-16.207931,38.044872,-0.367329,23.614619,-8.59126,-6.06208,39.240113,9.25733,1.113937,18.485648,-0.23209,40.804031,19.094491,38.668774,16.567118,-7.098478,38.556297,1.0,9.0
317.849576,176.289333,87.247861,253.836691,49.481097,4.210879,52.667265,5.725325,14.434756,5.488949,57.726486,28.085994,25.625935,23.256063,6.644755,35.160133,-5.730258,-19.221733,-8.912921,3.065171,29.408971,-4.626336,-0.747486,11.499678,22.700704,12.363264,-8.655207,41.348054,38.392904,32.437335,-23.926401,2.39751,12.936541,-0.34702,43.180594,-7.654544,24.632198,9.604495,18.518581,-3.207742,-1.383081,23.006935,-21.761827,37.539624,2.197049,22.225715,2.169001,-5.89917,55.146534,8.33788,1.634461,13.207418,2.15085,44.911147,22.213338,33.114738,21.656048,-1.946118,34.191495,0.0,10.0
317.849576,176.289333,87.247861,253.836691,49.481097,-4.659935,52.667265,5.725325,14.434756,5.488949,57.726486,28.085994,25.625935,23.256063,6.644755,35.160133,-5.730258,-19.221733,-8.912921,3.065171,29.408971,-4.626336,-0.747486,11.499678,22.700704,12.363264,-8.655207,41.348054,38.392904,32.437335,-23.926401,2.39751,12.936541,-0.34702,43.180594,-7.654544,24.632198,9.604495,18.518581,-3.207742,-1.383081,23.006935,-21.761827,37.539624,2.197049,22.225715,2.169001,-5.89917,55.146534,8.33788,1.634461,13.207418,2.15085,44.911147,22.213338,33.114738,21.656048,-1.946118,34.191495,1.0,10.0
446.196633,204.648204,184.097719,381.062874,94.794072,9.169498,77.551492,6.14765,10.103317,37.226546,55.176825,29.490163,41.457641,18.96448,4.76139,28.545787,-8.080774,-15.45442,-9.977835,5.622767,47.358776,2.803705,0.835986,14.700095,20.241158,14.965894,-8.441223,64.693412,33.140027,40.637473,-30.183406,17.510232,14.561715,8.180612,45.593724,-9.36983,22.25091,9.861669,21.191857,3.510141,-0.496618,23.520157,36.303307,52.67237,-1.299964,24.383726,81.738256,-5.107114,45.212168,8.555095,3.981075,12.852583,-1.31434,55.567571,26.87559,32.40904,50.268038,-2.608446,34.934962,0.0,11.0
446.196633,204.648204,184.097719,381.062874,94.794072,-0.508113,77.551492,6.14765,10.103317,37.226546,55.176825,29.490163,41.457641,18.96448,4.76139,28.545787,-8.080774,-15.45442,-9.977835,5.622767,47.358776,2.803705,0.835986,14.700095,20.241158,14.965894,-8.441223,64.693412,33.140027,40.637473,-30.183406,17.510232,14.561715,8.180612,45.593724,-9.36983,22.25091,9.861669,21.191857,3.510141,-0.496618,23.520157,36.303307,52.67237,-1.299964,24.383726,81.738256,-5.107114,45.212168,8.555095,3.981075,12.852583,-1.31434,55.567571,26.87559,32.40904,50.268038,-2.608446,34.934962,1.0,11.0
767.005525,280.729213,332.494961,573.402871,58.243153,15.236426,154.415809,16.706294,21.596773,56.668752,81.655438,35.975344,52.526972,56.970193,12.865565,55.950644,9.696156,6.714313,11.152311,24.792129,72.694911,6.177695,9.236504,13.082754,32.904107,11.644241,15.535501,78.505078,57.67229,76.895986,-21.329932,40.048479,20.422803,10.963192,10.777532,3.023357,25.648398,13.283939,18.846868,17.761609,14.666482,23.598672,51.028262,60.79621,5.098774,25.49088,89.070604,7.653397,92.076389,8.479791,3.967757,21.098216,15.078106,50.935224,49.690303,51.534506,69.361471,30.77683,67.793879,0.0,12.0
767.005525,280.729213,332.494961,573.402871,58.243153,5.160902,154.415809,16.706294,21.596773,56.668752,81.655438,35.975344,52.526972,56.970193,12.865565,55.950644,9.696156,6.714313,11.152311,24.792129,72.694911,6.177695,9.236504,13.082754,32.904107,11.644241,15.535501,78.505078,57.67229,76.895986,-21.329932,40.048479,20.422803,10.963192,10.777532,3.023357,25.648398,13.283939,18.846868,17.761609,14.666482,23.598672,51.028262,60.79621,5.098774,25.49088,89.070604,7.653397,92.076389,8.479791,3.967757,21.098216,15.078106,50.935224,49.690303,51.534506,69.361471,30.77683,67.793879,1.0,12.0
567.900155,277.668428,247.869952,424.927532,40.91852,15.083056,54.713925,20.874791,17.09054,70.855289,80.688896,35.216075,14.44231,48.507693,8.745549,55.171076,6.212304,5.82948,18.613902,15.657826,45.246518,12.32694,7.020083,10.984527,38.310741,15.9559,37.314373,61.538992,27.244043,31.226823,-12.426689,18.20335,17.103709,7.964057,4.009344,14.360467,23.214293,14.556322,18.632013,35.293977,6.400809,26.78403,17.636719,76.76743,5.987368,25.062719,57.99613,9.309288,74.770433,17.541454,1.308919,18.506798,18.625592,57.799656,36.186902,40.902069,18.29539,12.460155,41.350226,0.0,13.0
567.900155,277.668428,247.869952,424.927532,40.91852,5.025501,54.713925,20.874791,17.09054,70.855289,80.688896,35.216075,14.44231,48.507693,8.745549,55.171076,6.212304,5.82948,18.613902,15.657826,45.246518,12.32694,7.020083,10.984527,38.310741,15.9559,37.314373,61.538992,27.244043,31.226823,-12.426689,18.20335,17.103709,7.964057,4.009344,14.360467,23.214293,14.556322,18.632013,35.293977,6.400809,26.78403,17.636719,76.76743,5.987368,25.062719,57.99613,9.309288,74.770433,17.541454,1.308919,18.506798,18.625592,57.799656,36.186902,40.902069,18.29539,12.460155,41.350226,1.0,13.0
278.393673,164.005643,126.454475,351.633843,40.005294,6.61096,47.600538,4.359256,13.783983,8.92503,51.971945,23.297368,2.069339,18.125141,1.668544,29.175927,-2.721655,-16.930978,7.304691,3.048441,30.26819,14.698418,7.699064,10.394083,21.791377,17.699637,-4.386247,43.536039,25.317627,28.478605,-22.232831,12.01353,10.200183,-0.891922,-6.038148,-3.230793,25.104421,4.106905,18.564153,16.995499,1.569465,25.129559,2.589156,51.620988,-0.405088,1.13523,49.625626,-5.538714,108.105365,20.549064,1.151508,20.987141,1.435954,68.443471,12.710403,30.388165,-9.036737,0.766187,37.106844,0.0,14.0
278.393673,164.005643,126.454475,351.633843,40.005294,-1.9518,47.600538,4.359256,13.783983,8.92503,51.971945,23.297368,2.069339,18.125141,1.668544,29.175927,-2.721655,-16.930978,7.304691,3.048441,30.26819,14.698418,7.699064,10.394083,21.791377,17.699637,-4.386247,43.536039,25.317627,28.478605,-22.232831,12.01353,10.200183,-0.891922,-6.038148,-3.230793,25.104421,4.106905,18.564153,16.995499,1.569465,25.129559,2.589156,51.620988,-0.405088,1.13523,49.625626,-5.538714,108.105365,20.549064,1.151508,20.987141,1.435954,68.443471,12.710403,30.388165,-9.036737,0.766187,37.106844,1.0,14.0
365.849591,387.450396,270.148659,115.640646,2.213822,32.271452,28.75022,37.895692,26.204872,14.601153,-12.704326,2.148816,48.830506,7.253504,15.555433,34.494341,21.088217,41.710946,29.126876,16.44015,9.722811,50.579473,20.629,23.175984,62.611961,49.462118,49.528577,9.191793,3.672476,24.522503,19.775521,21.36277,14.451864,6.020376,27.770567,2.015285,17.776856,33.281344,15.87412,3.586108,7.536343,47.782653,4.961677,31.07919,11.520689,32.030189,76.936449,5.566222,5.793143,31.52208,7.577253,61.778874,8.734634,-1.144779,22.770558,-68.12437,17.051445,-3.855653,15.24093,0.0,15.0
365.849591,387.450396,270.148659,115.640646,2.213822,32.271452,14.128354,37.895692,26.204872,14.601153,-12.704326,2.148816,48.830506,7.253504,15.555433,34.494341,21.088217,41.710946,29.126876,16.44015,9.722811,50.579473,20.629,23.175984,62.611961,49.462118,49.528577,9.191793,3.672476,24.522503,19.775521,21.36277,14.451864,6.020376,27.770567,2.015285,17.776856,33.281344,15.87412,3.586108,7.536343,47.782653,4.961677,31.07919,11.520689,32.030189,76.936449,5.566222,5.793143,31.52208,7.577253,61.778874,8.734634,-1.144779,22.770558,-68.12437,17.051445,-3.855653,15.24093,1.0,15.0
365.585004,369.610818,199.474476,36.795564,6.173939,21.07556,22.449845,47.833018,17.207103,19.722721,-13.704369,-6.23792,55.978848,9.942442,16.415344,40.403098,10.194894,52.56155,28.768419,13.062021,10.733536,45.166066,14.953148,20.099679,32.308541,50.217128,87.200507,12.020179,-2.870391,17.472948,34.401447,17.196717,11.491806,0.46976,26.533709,5.120423,4.591663,37.376118,5.571689,11.346298,23.028985,42.651808,10.716068,30.467155,14.333286,-0.814446,58.173283,-6.97278,-11.243784,30.018984,-0.106764,38.763621,-2.539824,-1.305796,38.267679,-115.278746,19.915371,-8.874705,11.117807,0.0,16.0
365.585004,369.610818,199.474476,36.795564,6.173939,21.07556,10.331939,47.833018,17.207103,19.722721,-13.704369,-6.23792,55.978848,9.942442,16.415344,40.403098,10.194894,52.56155,28.768419,13.062021,10.733536,45.166066,14.953148,20.099679,32.308541,50.217128,87.200507,12.020179,-2.870391,17.472948,34.401447,17.196717,11.491806,0.46976,26.533709,5.120423,4.591663,37.376118,5.571689,11.346298,23.028985,42.651808,10.716068,30.467155,14.333286,-0.814446,58.173283,-6.97278,-11.243784,30.018984,-0.106764,38.763621,-2.539824,-1.305796,38.267679,-115.278746,19.915371,-8.874705,11.117807,1.0,16.0
337.113004,312.204323,205.987008,95.931657,6.719776,15.136082,22.694221,39.573868,6.773531,22.74652,-6.498928,-5.647096,41.457378,2.500913,16.436711,43.16013,14.410253,46.385914,41.66622,11.196858,6.82012,55.402359,9.238598,15.22614,38.400519,46.482025,36.917648,9.702037,2.900523,7.749677,25.561991,22.630797,3.994545,-7.553023,31.651421,-1.841939,6.203881,28.057801,7.572397,14.103509,21.768161,49.138262,11.496405,26.53701,7.179883,4.89094,64.912756,-1.811802,-4.988698,28.588108,2.212546,46.11254,2.394321,42.146494,37.733965,-113.203109,16.140351,1.862908,14.027477,0.0,17.0
337.113004,312.204323,205.987008,95.931657,6.719776,15.136082,10.081899,39.573868,6.773531,22.74652,-6.498928,-5.647096,41.457378,2.500913,16.436711,43.16013,14.410253,46.385914,41.66622,11.196858,6.82012,55.402359,9.238598,15.22614,38.400519,46.482025,36.917648,9.702037,2.900523,7.749677,25.561991,22.630797,3.994545,-7.553023,31.651421,-1.841939,6.203881,28.057801,7.572397,14.103509,21.768161,49.138262,11.496405,26.53701,7.179883,4.89094,64.912756,-1.811802,-4.988698,28.588108,2.212546,46.11254,2.394321,42.146494,37.733965,-113.203109,16.140351,1.862908,14.027477,1.0,17.0
381.850413,343.084242,352.279562,215.566326,7.450744,20.629197,21.839218,60.593093,11.744549,27.565045,-4.28717,-8.012231,38.775679,17.713859,14.711334,45.091787,9.991706,46.14099,33.463704,14.970357,7.603307,65.583634,10.251479,19.302624,29.60235,44.56751,70.86401,11.443496,1.923688,16.705654,41.184401,51.22146,3.715282,-6.248687,23.890722,1.987684,9.789863,31.081531,3.890191,8.563174,24.030653,94.061376,14.70355,26.931473,8.231905,39.048148,66.703058,-2.69004,-12.416259,46.354826,-1.316236,35.472491,0.719129,51.56795,73.744956,-110.916554,19.613491,81.305505,10.219581,0.0,18.0
381.850413,343.084242,352.279562,215.566326,7.450744,20.629197,9.596623,60.593093,11.744549,27.565045,-4.28717,-8.012231,38.775679,17.713859,14.711334,45.091787,9.991706,46.14099,33.463704,14.970357,7.603307,65.583634,10.251479,19.302624,29.60235,44.56751,70.86401,11.443496,1.923688,16.705654,41.184401,51.22146,3.715282,-6.248687,23.890722,1.987684,9.789863,31.081531,3.890191,8.563174,24.030653,94.061376,14.70355,26.931473,8.231905,39.048148,66.703058,-2.69004,-12.416259,46.354826,-1.316236,35.472491,0.719129,51.56795,73.744956,-110.916554,19.613491,81.305505,10.219581,1.0,18.0
602.629581,640.808531,528.48165,328.792668,12.585038,16.117474,29.979933,138.928734,17.731654,51.712734,10.740169,9.860289,39.586352,40.421039,17.433252,43.512729,21.562653,57.339878,33.359234,17.594423,13.567011,73.63762,17.149363,33.104656,124.443416,41.828187,101.108682,24.8994,6.575848,37.531499,52.72448,72.309223,16.878444,36.893354,37.921366,5.613748,58.830237,39.678147,8.271559,16.108506,25.319907,57.506905,13.151629,29.635347,17.863636,52.670753,64.799575,31.421338,0.242268,69.589628,15.178997,100.251531,7.744927,49.357692,88.107794,-55.355409,20.36898,85.328361,11.795662,0.0,19.0
602.629581,640.808531,528.48165,328.792668,12.585038,16.117474,14.514308,138.928734,17.731654,51.712734,10.740169,9.860289,39.586352,40.421039,17.433252,43.512729,21.562653,57.339878,33.359234,17.594423,13.567011,73.63762,17.149363,33.104656,124.443416,41.828187,101.108682,24.8994,6.575848,37.531499,52.72448,72.309223,16.878444,36.893354,37.921366,5.613748,58.830237,39.678147,8.271559,16.108506,25.319907,57.506905,13.151629,29.635347,17.863636,52.670753,64.799575,31.421338,0.242268,69.589628,15.178997,100.251531,7.744927,49.357692,88.107794,-55.355409,20.36898,85.328361,11.795662,1.0,19.0
460.098125,535.334169,444.835228,273.162357,14.845158,21.675735,32.380745,45.409251,20.101988,36.877011,-2.328508,6.450987,46.970407,18.404993,27.186848,45.303224,16.968322,47.454791,29.327405,16.368508,16.151051,55.728577,18.64294,16.673537,88.880324,63.4007,77.531223,21.304211,9.028143,44.57713,14.368253,19.17828,20.3471,23.205709,39.035727,9.432153,20.973108,39.891261,10.69038,24.127786,24.883206,40.415271,10.979836,39.595502,17.770612,80.35327,65.748766,12.443768,1.34969,43.390771,18.641329,137.745743,8.336181,14.04866,64.42059,-37.377793,20.846687,55.652882,11.660065,0.0,20.0
460.098125,535.334169,444.835228,273.162357,14.845158,21.675735,15.588074,45.409251,20.101988,36.877011,-2.328508,6.450987,46.970407,18.404993,27.186848,45.303224,16.968322,47.454791,29.327405,16.368508,16.151051,55.728577,18.64294,16.673537,88.880324,63.4007,77.531223,21.304211,9.028143,44.57713,14.368253,19.17828,20.3471,23.205709,39.035727,9.432153,20.973108,39.891261,10.69038,24.127786,24.883206,40.415271,10.979836,39.595502,17.770612,80.35327,65.748766,12.443768,1.34969,43.390771,18.641329,137.745743,8.336181,14.04866,64.42059,-37.377793,20.846687,55.652882,11.660065,1.0,20.0
348.459052,313.737235,204.241546,183.541965,7.702811,28.752858,27.753801,33.989217,13.582921,12.951519,-17.452589,-2.624331,41.172513,12.074746,18.518138,41.153845,13.635015,45.347178,37.276123,9.296519,13.857108,44.921418,10.601142,23.642225,45.583393,35.644319,74.828365,19.518895,-5.568987,22.731521,2.011544,-8.89972,0.664291,-15.312914,25.144328,17.915892,12.834254,26.110742,16.231754,15.622141,1.154014,39.602494,10.309037,33.183883,3.286981,33.536376,86.371983,0.759303,6.272662,29.51226,1.355023,34.328795,1.322495,2.041363,76.123081,-101.642277,15.778116,48.54015,10.760315,0.0,21.0
348.459052,313.737235,204.241546,183.541965,7.702811,28.752858,13.530283,33.989217,13.582921,12.951519,-17.452589,-2.624331,41.172513,12.074746,18.518138,41.153845,13.635015,45.347178,37.276123,9.296519,13.857108,44.921418,10.601142,23.642225,45.583393,35.644319,74.828365,19.518895,-5.568987,22.731521,2.011544,-8.89972,0.664291,-15.312914,25.144328,17.915892,12.834254,26.110742,16.231754,15.622141,1.154014,39.602494,10.309037,33.183883,3.286981,33.536376,86.371983,0.759303,6.272662,29.51226,1.355023,34.328795,1.322495,2.041363,76.123081,-101.642277,15.778116,48.54015,10.760315,1.0,21.0
355.283555,270.550398,312.423443,92.133187,50.954762,-3.623975,3.725459,17.148125,20.22936,13.685322,28.712672,56.247089,65.55601,13.532906,5.065765,-0.895947,21.152215,-5.628917,4.96938,31.355185,22.226281,7.657418,9.651899,11.233254,1.519402,31.526559,18.822945,5.241059,34.308545,-13.37956,28.916691,55.411539,28.973413,23.047878,31.46853,17.944099,20.538185,9.377156,17.798249,13.719477,9.110182,30.660968,75.221725,30.940118,5.379338,27.387059,16.192934,20.15295,4.777545,20.93343,14.240169,18.503873,23.705706,2.018742,46.800215,1.887831,-71.287548,26.70081,13.07433,0.0,22.0
