poisson_1,poisson_2,poisson_3,poisson_4,poisson_5,poisson_6,poisson_7,poisson_8,poisson_9,poisson_10,label,id
-50.43964377351966,-0.25731716836997975,-0.09864878758668283,-5.1367164213395995,-1.410484386189637,-0.21278460725190484,-2.466444710332439,-0.6172706084856259,-0.8072065164438413,-0.8967127838770921,1.0,33.0
-21.230328019748356,-0.24466404316092394,-0.09948759929596918,-2.9168854219454374,-0.8937238822491054,-0.24077120192180246,-1.1562154412459904,-0.3485450271489299,-0.533048986454844,-0.35878625772528494,0.0,34.0
-38.31068502816646,-0.24466404316092394,-0.09948759929596918,-2.9168854219454374,-0.8937238822491054,-0.24077120192180246,-1.1562154412459904,-0.3485450271489299,-0.533048986454844,-0.35878625772528494,1.0,34.0
-14.672419817330649,-0.19726766171140753,-0.08060428942940234,-1.5841397705919462,-0.4305807736599263,-0.08951230473797978,-0.7622432688374943,-0.24525778353620353,-0.3273794352752475,-0.17764772514584592,0.0,35.0
-37.645852466295366,-0.19726766171140753,-0.08060428942940234,-1.5841397705919462,-0.4305807736599263,-0.08951230473797978,-0.7622432688374943,-0.24525778353620353,-0.3273794352752475,-0.17764772514584592,1.0,35.0
-16.602082755028732,-0.15313097105666884,-0.08173366595423204,-2.058387992963617,-0.3511381579909312,-0.04557481680743081,-1.469176385132755,-0.2587647791374934,-0.5165266830619544,-0.28475424171057284,0.0,36.0
-21.01551631389742,-0.15313097105666884,-0.08173366595423204,-2.058387992963617,-0.3511381579909312,-0.04557481680743081,-1.469176385132755,-0.2587647791374934,-0.5165266830619544,-0.28475424171057284,1.0,36.0
-17.866508774978797,-0.18263004739009148,-0.032887711167290945,-2.907097963128763,-0.6361995304750963,-0.04563970979302212,-1.746952430049305,-0.3545986182507477,-0.6800306087278045,-0.6462075634752864,0.0,37.0
-22.156590118742827,-0.18263004739009148,-0.032887711167290945,-2.907097963128763,-0.6361995304750963,-0.04563970979302212,-1.746952430049305,-0.3545986182507477,-0.6800306087278045,-0.6462075634752864,1.0,37.0
-17.574772750558168,-0.19327944820935272,-0.04771299618874991,-2.653854907325467,-0.5528581287226757,-0.07985445619334541,-1.6272737093541991,-0.3416543644366925,-0.7242924266526529,-0.6521727155112558,0.0,38.0
-22.951362857525453,-0.19327944820935272,-0.04771299618874991,-2.653854907325467,-0.5528581287226757,-0.07985445619334541,-1.6272737093541991,-0.3416543644366925,-0.7242924266526529,-0.6521727155112558,1.0,38.0
-27.518039167728773,-0.3211845388461825,-0.03703231012624997,-3.8347289846268495,-0.6937784270029397,-0.06784402071372142,-3.5649009675781826,-0.9718931874757004,-2.03948846495382,-1.3506088459148486,0.0,39.0
-32.88822572656943,-0.3211845388461825,-0.03703231012624997,-3.8347289846268495,-0.6937784270029397,-0.06784402071372142,-3.5649009675781826,-0.9718931874757004,-2.03948846495382,-1.3506088459148486,1.0,39.0
-32.9821021328342,-0.44232284416216316,-0.18174162774505476,-4.161224820006055,-0.758170351018066,-0.04454990552434879,-3.6467432131404394,-1.080237780438722,-1.9236629062069142,-1.4834306575543224,0.0,40.0
-37.408705658948975,-0.44232284416216316,-0.18174162774505476,-4.161224820006055,-0.758170351018066,-0.04454990552434879,-3.6467432131404394,-1.080237780438722,-1.9236629062069142,-1.4834306575543224,1.0,40.0
-28.03921011208871,-0.2116474277540874,-0.1267782272989848,-3.755439051167798,-0.738315992868479,-0.0465174872686589,-3.13357885283574,-0.8908950200219579,-1.3851778058449327,-0.6760047995543346,0.0,41.0
-32.72545973285156,-0.2116474277540874,-0.1267782272989848,-3.755439051167798,-0.738315992868479,-0.0465174872686589,-3.13357885283574,-0.8908950200219579,-1.3851778058449327,-0.6760047995543346,1.0,41.0
-20.42570003359583,-0.21046521032667442,-0.06677670981218853,-2.6568276496785757,-0.5312266741988196,-0.03813898531686277,-2.0505720791078375,-0.3437329810594747,-0.7770337815098287,-0.6155109564424492,0.0,42.0
-26.01315372687867,-0.21046521032667442,-0.06677670981218853,-2.6568276496785757,-0.5312266741988196,-0.03813898531686277,-2.0505720791078375,-0.3437329810594747,-0.7770337815098287,-0.6155109564424492,1.0,42.0
-17.50118181308295,-0.23738711389887612,-0.2596617792756888,-1.541889246386802,-0.22033307322229234,-0.08598172239237556,-0.9953001371972618,-0.3026627466072114,-0.48757512531358316,-0.31802017835224206,0.0,43.0
-17.50118181308295,-32.72670034301177,-0.2596617792756888,-1.541889246386802,-0.22033307322229234,-0.08598172239237556,-0.9953001371972618,-0.3026627466072114,-0.48757512531358316,-0.31802017835224206,1.0,43.0
-15.101610423328964,-0.23172144948819096,-0.08199037864528691,-1.3644139665005355,-0.17776186959088136,-0.06498833258450532,-1.068025755809515,-0.30255196878744073,-0.44016506596705085,-0.25219655724856693,0.0,44.0
-15.101610423328964,-29.142111957839916,-0.08199037864528691,-1.3644139665005355,-0.17776186959088136,-0.06498833258450532,-1.068025755809515,-0.30255196878744073,-0.44016506596705085,-0.25219655724856693,1.0,44.0
-15.810360463477139,-0.15181619338255814,-0.08070748441332398,-1.480160733583773,-0.17773837316013896,-0.06932833250033354,-1.1699001697081712,-0.38769215420796854,-0.4397957335999081,-0.25789239507867023,0.0,45.0
-15.810360463477139,-25.496111390793146,-0.08070748441332398,-1.480160733583773,-0.17773837316013896,-0.06932833250033354,-1.1699001697081712,-0.38769215420796854,-0.4397957335999081,-0.25789239507867023,1.0,45.0
-21.2186735824655,-0.2522387266860733,-0.08146292538566513,-2.130997460712649,-0.31404191837788176,-0.18356955338981606,-1.569016927758014,-0.5245693155256959,-0.6979430542950809,-0.36287514905717444,0.0,46.0
-21.2186735824655,-22.122418971271202,-0.08146292538566513,-2.130997460712649,-0.31404191837788176,-0.18356955338981606,-1.569016927758014,-0.5245693155256959,-0.6979430542950809,-0.36287514905717444,1.0,46.0
-23.59088206179115,-0.46756224954424397,-0.07856578221827704,-2.170732247593264,-0.26962125895011013,-0.09892275908680404,-1.657810806620546,-0.4471319760421011,-0.6870578161744447,-0.2308701603955683,0.0,47.0
-23.59088206179115,-40.7499194854048,-0.07856578221827704,-2.170732247593264,-0.26962125895011013,-0.09892275908680404,-1.657810806620546,-0.4471319760421011,-0.6870578161744447,-0.2308701603955683,1.0,47.0
-21.08536580925255,-0.31765934651309635,-0.11574926668515673,-2.1517569643967818,-0.3154610841797876,-0.06803640465884087,-1.4438092515968606,-0.37397320460269157,-0.655189036761783,-0.23236930442328685,0.0,48.0
-21.08536580925255,-36.54159039190142,-0.11574926668515673,-2.1517569643967818,-0.3154610841797876,-0.06803640465884087,-1.4438092515968606,-0.37397320460269157,-0.655189036761783,-0.23236930442328685,1.0,48.0
-17.21504608877217,-0.1873447987039185,-0.07827363683239241,-1.919215690139822,-0.24617442599605965,-0.05723824216892126,-1.373729315891751,-0.3607082502869048,-0.5670361833155653,-0.21589368769843986,0.0,49.0
-17.21504608877217,-22.820818719078147,-0.07827363683239241,-1.919215690139822,-0.24617442599605965,-0.05723824216892126,-1.373729315891751,-0.3607082502869048,-0.5670361833155653,-0.21589368769843986,1.0,49.0
-17.476464761669547,-0.1476460571511211,-0.09780173690444371,-1.7607182224118105,-0.3805277738346149,-0.1089235075316708,-1.175017602534183,-0.37470950404741643,-0.40373627017191893,-0.32247286061726754,0.0,50.0
-17.476464761669547,-16.74628875069874,-0.09780173690444371,-1.7607182224118105,-0.3805277738346149,-0.1089235075316708,-1.175017602534183,-0.37470950404741643,-0.40373627017191893,-0.32247286061726754,1.0,50.0
-18.025331091390967,-0.11177974909429622,-0.12264772671335322,-1.8350482457954627,-0.3806193042855739,-0.10748753328880412,-1.3168813604248157,-0.41825267898303764,-0.3911894606431474,-0.27133792027660775,0.0,51.0
-18.025331091390967,-26.567329767245496,-0.12264772671335322,-1.8350482457954627,-0.3806193042855739,-0.10748753328880412,-1.3168813604248157,-0.41825267898303764,-0.3911894606431474,-0.27133792027660775,1.0,51.0
-18.379767996723785,-0.10143891378146463,-0.10514342631137197,-2.5100539582610963,-0.5384541273292598,-0.10444310110545985,-1.0591523698109881,-0.39139915174462203,-0.3295968804736731,-0.22750070687288826,0.0,52.0
-18.379767996723785,-29.055652900620316,-0.10514342631137197,-2.5100539582610963,-0.5384541273292598,-0.10444310110545985,-1.0591523698109881,-0.39139915174462203,-0.3295968804736731,-0.22750070687288826,1.0,52.0
-27.673193897255032,-0.09643167828568266,-0.15566239638894785,-3.70074079170746,-0.7210989531355949,-0.19717072557551774,-1.854231062402107,-0.9188487984346239,-0.6117922839493986,-0.4401606899356807,0.0,53.0
-27.673193897255032,-24.442607755033748,-0.15566239638894785,-3.70074079170746,-0.7210989531355949,-0.19717072557551774,-1.854231062402107,-0.9188487984346239,-0.6117922839493986,-0.4401606899356807,1.0,53.0
-38.56265763634258,-0.20936876137420768,-0.18605162122071306,-4.08606807836361,-0.6588894168238539,-0.1825244775392889,-3.5796665248470276,-1.6908162490177574,-1.3072844310800065,-0.6531198430878931,0.0,54.0
-38.56265763634258,-26.107146780741914,-0.18605162122071306,-4.08606807836361,-0.6588894168238539,-0.1825244775392889,-3.5796665248470276,-1.6908162490177574,-1.3072844310800065,-0.6531198430878931,1.0,54.0
-23.807347162070755,-0.17883282130787848,-0.1380753914808679,-2.405462190148512,-0.4766775563134047,-0.16137993951042517,-1.9218782436386164,-0.7738754067662512,-0.7162733041898264,-0.7260776731321812,0.0,55.0
-23.807347162070755,-28.727757327402458,-0.1380753914808679,-2.405462190148512,-0.4766775563134047,-0.16137993951042517,-1.9218782436386164,-0.7738754067662512,-0.7162733041898264,-0.7260776731321812,1.0,55.0
-18.382142437323637,-0.07031037492640735,-0.09523057632713972,-2.047338737334087,-0.43332533652949223,-0.1327170466150278,-1.5272096946871443,-0.4379188113528585,-0.6493698337096703,-0.47469045212017136,0.0,56.0
-18.382142437323637,-28.996049446259292,-0.09523057632713972,-2.047338737334087,-0.43332533652949223,-0.1327170466150278,-1.5272096946871443,-0.4379188113528585,-0.6493698337096703,-0.47469045212017136,1.0,56.0
-16.275103111501778,-0.15207877915929657,-0.09234718510225548,-1.6283998306039393,-0.2490354864256119,-0.06093898277467247,-1.0448394421386524,-0.31425407617712153,-0.620454867261401,-0.2990847598769619,0.0,57.0
-16.275103111501778,-21.407246717580563,-0.09234718510225548,-1.6283998306039393,-0.2490354864256119,-0.06093898277467247,-1.0448394421386524,-0.31425407617712153,-0.620454867261401,-0.2990847598769619,1.0,57.0
-14.992576920298461,-0.15663521269260627,-0.17728969873917322,-1.56066367034407,-0.33265733907359163,-0.07322829265513064,-0.8215232343065964,-0.24037022477551773,-0.41689538940318016,-0.22593833468329194,0.0,58.0
-14.992576920298461,-14.370146946593024,-0.17728969873917322,-1.56066367034407,-0.33265733907359163,-0.07322829265513064,-0.8215232343065964,-0.24037022477551773,-0.41689538940318016,-0.22593833468329194,1.0,58.0
-16.465978945197435,-0.15456701941371875,-0.15002919125475955,-1.4804138637471738,-0.3181365807730572,-0.18680899908224546,-0.9853319139044174,-0.3010974055834481,-0.6315089532018305,-0.3634347228781962,0.0,59.0
-16.465978945197435,-14.667105180263547,-0.15002919125475955,-1.4804138637471738,-0.3181365807730572,-0.18680899908224546,-0.9853319139044174,-0.3010974055834481,-0.6315089532018305,-0.3634347228781962,1.0,59.0
-24.013416567241393,-0.1443065737564666,-0.42988554852604466,-2.0152822681818066,-0.36793461144810635,-0.2528671960479869,-1.3897806957380112,-0.35889555625817593,-0.873705309930358,-0.36534385256953783,0.0,60.0
-24.013416567241393,-19.744401559401467,-0.42988554852604466,-2.0152822681818066,-0.36793461144810635,-0.2528671960479869,-1.3897806957380112,-0.35889555625817593,-0.873705309930358,-0.36534385256953783,1.0,60.0
-34.57236580703943,-0.12198946993379423,-0.43592873091131423,-3.1216080164455207,-0.5516916059647201,-0.3056741070661815,-2.3965337288690307,-0.6594698792380314,-1.1285757419502147,-0.7554134222358471,0.0,61.0
-34.57236580703943,-22.60968175357209,-0.43592873091131423,-3.1216080164455207,-0.5516916059647201,-0.3056741070661815,-2.3965337288690307,-0.6594698792380314,-1.1285757419502147,-0.7554134222358471,1.0,61.0
-19.364373122945835,-0.15082066645408077,-0.3928706170638634,-1.713959004598678,-0.2098571979710755,-0.07886971234825069,-1.0234772417572913,-0.3369973603565768,-0.603896224779362,-0.3652994497316513,0.0,62.0
-19.364373122945835,-24.08427439558153,-0.3928706170638634,-1.713959004598678,-0.2098571979710755,-0.07886971234825069,-1.0234772417572913,-0.3369973603565768,-0.603896224779362,-0.3652994497316513,1.0,62.0
-14.869979128612158,-0.1409324755775856,-0.3347841669082072,-1.135320210540499,-0.16717363338571545,-0.06006565495434302,-0.817539953897608,-0.3026404644213585,-0.3945788468614069,-0.19580918334179387,0.0,63.0
-14.869979128612158,-20.858707755674857,-0.3347841669082072,-1.135320210540499,-0.16717363338571545,-0.06006565495434302,-0.817539953897608,-0.3026404644213585,-0.3945788468614069,-0.19580918334179387,1.0,63.0
-18.48630744867637,-0.1122020820224634,-0.18762707247589105,-1.88602639446367,-0.36237430590233544,-0.18787370076404386,-0.9853433362835062,-0.42185404677184124,-0.42670576199333254,-0.3855060503083223,0.0,64.0
-18.48630744867637,-13.916089626192786,-0.18762707247589105,-1.88602639446367,-0.36237430590233544,-0.18787370076404386,-0.9853433362835062,-0.42185404677184124,-0.42670576199333254,-0.3855060503083223,1.0,64.0
-15.375136207628088,-0.14256829474766164,-0.14903017880385505,-1.965183925850397,-0.4863439948463224,-0.14867054922581247,-0.688664600887364,-0.2602567498050803,-0.29351367996500244,-0.23550639588859212,0.0,65.0
