gamma_1,label,id
0.021087395780221563,1.0,216.0
0.01510702766660943,0.0,217.0
0.01990882340910982,1.0,217.0
0.014162506830021737,0.0,218.0
0.033491612337837484,1.0,218.0
0.014015905660505812,0.0,219.0
0.024969326102990408,1.0,219.0
0.013020087022233007,0.0,220.0
0.025210938232271385,1.0,220.0
0.016393014468323308,0.0,221.0
0.02958389840382214,1.0,221.0
0.018275539976901012,0.0,222.0
0.0282304366401811,1.0,222.0
0.01481654422088896,0.0,223.0
0.02842364316286261,1.0,223.0
0.014536763209905601,0.0,224.0
0.0331037002232728,1.0,224.0
0.01469559641995355,0.0,225.0
0.03955833517346807,1.0,225.0
0.015936509956032907,0.0,226.0
0.02959580042198917,1.0,226.0
0.014721140731619453,0.0,227.0
0.02967841757537215,1.0,227.0
0.019861428232005096,0.0,228.0
0.03647729869895322,1.0,228.0
0.022768394012239845,0.0,229.0
0.03577054214482489,1.0,229.0
0.01844617421276329,0.0,230.0
0.03530720888858907,1.0,230.0
0.0175544844724711,0.0,231.0
0.0381106551983148,1.0,231.0
0.012137488079507985,0.0,232.0
0.02128099833024777,1.0,232.0
0.012520880046636762,0.0,233.0
0.02348273525429123,1.0,233.0
0.012627006389180462,0.0,234.0
0.023960656451706086,1.0,234.0
0.01725300280084907,0.0,235.0
0.027147682602765677,1.0,235.0
0.021588899442013254,0.0,236.0
0.030224793457225285,1.0,236.0
0.015029530681842651,0.0,237.0
0.026257061183139196,1.0,237.0
0.011862448831590378,0.0,238.0
0.023213909098902974,1.0,238.0
0.013193157442398462,0.0,239.0
0.02620732742038845,1.0,239.0
0.012848379670793442,0.0,240.0
0.028538651119067282,1.0,240.0
0.013119068922743615,0.0,241.0
0.030259170936939306,1.0,241.0
0.01839023046313315,0.0,242.0
0.03359031822151648,1.0,242.0
0.024634340545817146,0.0,243.0
0.0367081402426086,1.0,243.0
0.017336879078026612,0.0,244.0
0.031051209522275247,1.0,244.0
0.016637206656039183,0.0,245.0
0.03044288770172221,1.0,245.0
0.012972745430205546,0.0,246.0
0.03907884355501334,1.0,246.0
0.01420531069835862,0.0,247.0
0.03262244304024886,1.0,247.0
0.013169347293437106,0.0,248.0
0.03503369989417271,1.0,248.0
0.016706533257778933,0.0,249.0
0.054216865939053616,1.0,249.0
0.019444302257178414,0.0,250.0
0.051489550407855855,1.0,250.0
0.016117566856614918,0.0,251.0
0.03553665358671676,1.0,251.0
0.015346152444501104,0.0,252.0
0.0353878982591711,1.0,252.0
0.014137151979932483,0.0,253.0
0.02238233706123749,1.0,253.0
0.012209714729446652,0.0,254.0
0.021320881019962545,1.0,254.0
0.012550748979476722,0.0,255.0
0.02051629369836716,1.0,255.0
0.017214961542036722,0.0,256.0
0.02346933818628294,1.0,256.0
0.020432038007238695,0.0,257.0
0.024599018723505672,1.0,257.0
0.016552640375536942,0.0,258.0
0.02292526510657522,1.0,258.0
0.01419321089955261,0.0,259.0
0.02230539557491129,1.0,259.0
0.012586113887305128,0.0,260.0
0.02714281636446403,1.0,260.0
0.012114297915037042,0.0,261.0
0.040568048409802326,1.0,261.0
0.012502713262393605,0.0,262.0
0.0369284745286218,1.0,262.0
0.014615918372603787,0.0,263.0
0.055693313000614975,1.0,263.0
0.018491050976305434,0.0,264.0
0.057592622386626324,1.0,264.0
0.012451442568466309,0.0,265.0
0.04481810095577332,1.0,265.0
0.01206729375651383,0.0,266.0
0.05615377061724347,1.0,266.0
0.014210079730136993,0.0,267.0
0.03341749064978794,1.0,267.0
0.01439301669010229,0.0,268.0
0.030430773920942844,1.0,268.0
0.013643493057244882,0.0,269.0
0.029503916901938876,1.0,269.0
0.014998125859853495,0.0,270.0
0.03016285796752216,1.0,270.0
0.017513611403247253,0.0,271.0
0.03270831483225889,1.0,271.0
0.01744423492547975,0.0,272.0
0.03440100353994335,1.0,272.0
0.014375854249964348,0.0,273.0
0.030823346914438776,1.0,273.0
0.014785926988856612,0.0,274.0
0.02596375916686533,1.0,274.0
0.01404702563007243,0.0,275.0
0.035678123193229716,1.0,275.0
0.015003915273830604,0.0,276.0
0.03408867289318129,1.0,276.0
0.018464330465253198,0.0,277.0
0.048400318057407965,1.0,277.0
0.022354234497966363,0.0,278.0
0.050584094439110494,1.0,278.0
0.017053844476338842,0.0,279.0
0.03936029697218402,1.0,279.0
0.01550467514500653,0.0,280.0
0.04780337781078936,1.0,280.0
0.013492867718492896,0.0,281.0
0.026500388681399922,1.0,281.0
0.013012761315001065,0.0,282.0
0.02833247438659825,1.0,282.0
0.012798427406117252,0.0,283.0
0.024013139003707717,1.0,283.0
0.01472070439816342,0.0,284.0
0.024178559908811792,1.0,284.0
0.017325183351868834,0.0,285.0
0.026180535138065508,1.0,285.0
0.01536643866480425,0.0,286.0
0.026118870093322144,1.0,286.0
0.013326617946127328,0.0,287.0
0.023672828165381965,1.0,287.0
0.012142586602502004,0.0,288.0
0.058723897979994,1.0,288.0
0.011805004328568458,0.0,289.0
0.04867220533787231,1.0,289.0
0.011813791572607979,0.0,290.0
0.05276300380367127,1.0,290.0
0.015739621196783293,0.0,291.0
0.051404595427147814,1.0,291.0
0.018707414286028623,0.0,292.0
0.050322448388465446,1.0,292.0
0.01377279386667718,0.0,293.0
0.0502105728416935,1.0,293.0
0.012927298212750404,0.0,294.0
0.06320482861743049,1.0,294.0
0.011230652825117371,0.0,295.0
0.015115994840601665,1.0,295.0
0.012136966783180547,0.0,296.0
0.01696799415247119,1.0,296.0
0.011897866505614196,0.0,297.0
0.016359408803591435,1.0,297.0
0.015266695887235393,0.0,298.0
0.01994310544331146,1.0,298.0
0.019162500531157978,0.0,299.0
0.025918217036464686,1.0,299.0
0.014726361395455356,0.0,300.0
0.018844153790390283,1.0,300.0
0.012071143287096131,0.0,301.0
0.015422686620392145,1.0,301.0
0.01237801801766647,0.0,302.0
0.02035771976664691,1.0,302.0
0.013020131511905841,0.0,303.0
0.02127964176534336,1.0,303.0
0.011952091221093308,0.0,304.0
0.022634718727472247,1.0,304.0
0.015256571280989117,0.0,305.0
0.024973748033847443,1.0,305.0
0.020866641765763916,0.0,306.0
0.029603059540725063,1.0,306.0
0.015318552614404624,0.0,307.0
0.023041084751013408,1.0,307.0
0.01480595962178377,0.0,308.0
0.024143452765844398,1.0,308.0
0.011899414961901833,0.0,309.0
0.0254002604508603,1.0,309.0
0.012237863231305823,0.0,310.0
0.042318218935779583,1.0,310.0
0.01177580472627282,0.0,311.0
0.02378744986022241,1.0,311.0
0.014540528558610877,0.0,312.0
0.024180635384402294,1.0,312.0
0.01810578362899884,0.0,313.0
0.0375718832146017,1.0,313.0
0.015528967598052112,0.0,314.0
0.030753868708088383,1.0,314.0
0.011660002367569255,0.0,315.0
0.023332610755449235,1.0,315.0
0.012584093657099338,0.0,316.0
0.02120713234889271,1.0,316.0
0.012023956078122566,0.0,317.0
0.01617047389874804,1.0,317.0
0.013076439261956452,0.0,318.0
0.016868242057278326,1.0,318.0
0.014142721826723825,0.0,319.0
0.01720011746883765,1.0,319.0
0.016261410910108687,0.0,320.0
0.023228575528559947,1.0,320.0
0.0133494366652398,0.0,321.0
0.02681367787006872,1.0,321.0
0.013521937708779408,0.0,322.0
0.01755274121739392,1.0,322.0
0.012593275846980223,0.0,323.0
0.016133641209819416,1.0,323.0
0.01244739479596113,0.0,324.0
0.015506113017505818,1.0,324.0
0.012436650808732352,0.0,325.0
0.015506138876988818,1.0,325.0
0.014555406018118777,0.0,326.0
0.017440261342442476,1.0,326.0
0.016263070778955946,0.0,327.0
0.019566570154384344,1.0,327.0
0.01446458597462863,0.0,328.0
0.01813919796811314,1.0,328.0
0.012380622744828873,0.0,329.0
0.016030900789475666,1.0,329.0
0.012702828445265713,0.0,330.0
0.020684556791656927,1.0,330.0
0.011423037459732832,0.0,331.0
0.01658100245024796,1.0,331.0
0.0126588171220261,0.0,332.0
0.020491227366106646,1.0,332.0
0.016322512825641677,0.0,333.0
0.020373484114696527,1.0,333.0
0.018921859341366254,0.0,334.0
0.02276064678476697,1.0,334.0
0.0163584585868235,0.0,335.0
0.020782684194261325,1.0,335.0
0.012374250737898329,0.0,336.0
0.021678038555031698,1.0,336.0
0.012403132557853969,0.0,337.0
0.03977404519391037,1.0,337.0
0.013669173092601739,0.0,338.0
0.04191358450064353,1.0,338.0
0.013012464809050606,0.0,339.0
0.05239874356557861,1.0,339.0
0.014738687370763337,0.0,340.0
0.05628634754168971,1.0,340.0
0.01855105126833312,0.0,341.0
0.057011443230364556,1.0,341.0
0.014712274079810683,0.0,342.0
0.05427908886948085,1.0,342.0
0.013080113746225752,0.0,343.0
0.0233191808579587,1.0,343.0
0.01155638025147665,0.0,344.0
0.013716298125332038,1.0,344.0
0.011090076826227868,0.0,345.0
0.014297039975006864,1.0,345.0
0.011146379710862853,0.0,346.0
0.013082158399188692,1.0,346.0
0.01400846994417737,0.0,347.0
0.016329350620615912,1.0,347.0
0.0179863456328051,0.0,348.0
0.019595060019208965,1.0,348.0
0.013138570175946107,0.0,349.0
0.015993803300740517,1.0,349.0
0.012418920012475798,0.0,350.0
0.01824008195945792,1.0,350.0
0.012845756929811714,0.0,351.0
0.03173321394912909,1.0,351.0
0.01095842830306104,0.0,352.0
0.03142436264012538,1.0,352.0
0.012381779135751891,0.0,353.0
0.028735029919624733,1.0,353.0
0.01462809343605187,0.0,354.0
0.028790684191078775,1.0,354.0
0.01781642747293688,0.0,355.0
0.029841030460521445,1.0,355.0
0.013279676692026676,0.0,356.0
0.028221831805371078,1.0,356.0
0.011799998353855035,0.0,357.0
0.030833817739953417,1.0,357.0
0.011403733109555336,0.0,358.0
0.01786297952198046,1.0,358.0
0.012439430150467334,0.0,359.0
0.02126727809204354,1.0,359.0
0.012712638645151486,0.0,360.0
0.01842034298380346,1.0,360.0
0.015750890659496086,0.0,361.0
0.02150668592537963,1.0,361.0
0.019266505288874303,0.0,362.0
0.02320169010341422,1.0,362.0
0.015030860668085566,0.0,363.0
0.021570734142286607,1.0,363.0
0.013327413513336328,0.0,364.0
0.020740747313440444,1.0,364.0
0.014663921661667967,0.0,365.0
0.026162780585657686,1.0,365.0
0.013711864804109464,0.0,366.0
0.031538659843720396,1.0,366.0
0.013930496794444469,0.0,367.0
0.0356627084249288,1.0,367.0
0.018396783869891742,0.0,368.0
0.038974845398688895,1.0,368.0
0.021992324960437237,0.0,369.0
0.03249650209081745,1.0,369.0
0.016067197119395527,0.0,370.0
0.026421638248494972,1.0,370.0
0.014863592179410912,0.0,371.0
0.028665264626058562,1.0,371.0
0.012491761555770697,0.0,372.0
0.023463811115787436,1.0,372.0
0.012527971613943478,0.0,373.0
0.023820718309581324,1.0,373.0
0.013184518569826054,0.0,374.0
0.02519919873458143,1.0,374.0
0.016793504848997998,0.0,375.0
0.029899824819633825,1.0,375.0
0.01829823415675369,0.0,376.0
0.02532963213022299,1.0,376.0
0.014323717563685445,0.0,377.0
0.023640598097199206,1.0,377.0
0.011896876206430207,0.0,378.0
0.02429371023560778,1.0,378.0
0.012860323493536274,0.0,379.0
0.02213812750681976,1.0,379.0
0.011847844651236006,0.0,380.0
0.023408918868629947,1.0,380.0
0.012588375438108201,0.0,381.0
0.026352527576980034,1.0,381.0
0.014339867734541656,0.0,382.0
0.025169183216029012,1.0,382.0
0.018907592564360698,0.0,383.0
0.03459621283900871,1.0,383.0
0.01482194435161821,0.0,384.0
0.023572021358535533,1.0,384.0
0.012592927926035724,0.0,385.0
0.020956157146887033,1.0,385.0
0.013313748946290449,0.0,386.0
0.016352472763644155,1.0,386.0
0.01265026750776066,0.0,387.0
0.015407190932775539,1.0,387.0
0.01352947028674123,0.0,388.0
0.016164588228153587,1.0,388.0
0.015051745113241921,0.0,389.0
0.017645417427087917,1.0,389.0
0.016823498815352167,0.0,390.0
0.019694252239938592,1.0,390.0
0.015768627426380633,0.0,391.0
0.018845741891130974,1.0,391.0
0.012747001400033042,0.0,392.0
0.015783801307208023,1.0,392.0
0.011644649606764368,0.0,393.0
0.015617596263042266,1.0,393.0
0.01293460439173666,0.0,394.0
0.016980856084342744,1.0,394.0
0.01218747627259642,0.0,395.0
0.016344441242091,1.0,395.0
0.015269881064924551,0.0,396.0
0.01829581254301793,1.0,396.0
0.019367867763519175,0.0,397.0
0.022680074227232616,1.0,397.0
0.013330625735996193,0.0,398.0
0.01663331116354616,1.0,398.0
0.012222503571508003,0.0,399.0
0.017988876553900468,1.0,399.0
0.012674362644227166,0.0,400.0
0.03551327270599325,1.0,400.0
0.012539964898703904,0.0,401.0
0.04493267625606068,1.0,401.0
0.012401279885160488,0.0,402.0
0.040110153455727104,1.0,402.0
0.016543547314424423,0.0,403.0
0.05149736829281748,1.0,403.0
0.01965644848756698,0.0,404.0
0.07826797099114868,1.0,404.0
0.015975003632102247,0.0,405.0
0.03994064706146139,1.0,405.0
0.01231738113152403,0.0,406.0
0.03689246728495732,1.0,406.0
0.013509341770586936,0.0,407.0
0.02395371450761896,1.0,407.0
0.012777902520326734,0.0,408.0
0.019398055390096314,1.0,408.0
0.012163296348897568,0.0,409.0
0.019035241388438262,1.0,409.0
0.015145572418681752,0.0,410.0
0.022015063469840168,1.0,410.0
0.017526703964724888,0.0,411.0
