gamma_1,label,id
0.014542096041758157,0.0,35.0
0.04107011990564269,1.0,35.0
0.010402833352118446,0.0,36.0
0.02475285676452188,1.0,36.0
0.012962782953142238,0.0,37.0
0.03453349276992901,1.0,37.0
0.012437748863094455,0.0,38.0
0.031738064290664614,1.0,38.0
0.015514877983074271,0.0,39.0
0.03373831199083588,1.0,39.0
0.01916110541422844,0.0,40.0
0.027897540391273346,1.0,40.0
0.014235908987950019,0.0,41.0
0.025375177771743473,1.0,41.0
0.012518074594437323,0.0,42.0
0.02992299233789142,1.0,42.0
0.01233683028990562,0.0,43.0
0.016666844522033486,1.0,43.0
0.012247630543963162,0.0,44.0
0.01772069536590415,1.0,44.0
0.013959804448340662,0.0,45.0
0.021665512154280808,1.0,45.0
0.01646426456221528,0.0,46.0
0.02489412695346438,1.0,46.0
0.020279423836483623,0.0,47.0
0.024151386048288703,1.0,47.0
0.014701848239859316,0.0,48.0
0.018717634678313555,1.0,48.0
0.012620324854625053,0.0,49.0
0.019927686501734154,1.0,49.0
0.013540791430349586,0.0,50.0
0.01944104628903709,1.0,50.0
0.01408342691893072,0.0,51.0
0.017683062255123616,1.0,51.0
0.013946776907012737,0.0,52.0
0.016562712583961137,1.0,52.0
0.017742993476339564,0.0,53.0
0.023508925774364364,1.0,53.0
0.021200960641578614,0.0,54.0
0.025378798848712414,1.0,54.0
0.016342514978740397,0.0,55.0
0.02049548706395976,1.0,55.0
0.013747038692842661,0.0,56.0
0.018533198128485306,1.0,56.0
0.012515644626470479,0.0,57.0
0.01916829993861846,1.0,57.0
0.013708029252347043,0.0,58.0
0.025362198620584753,1.0,58.0
0.013458568496083512,0.0,59.0
0.024961606405700998,1.0,59.0
0.015640211474732713,0.0,60.0
0.026389795814249606,1.0,60.0
0.018207919232278602,0.0,61.0
0.02276562433951934,1.0,61.0
0.01603182697292782,0.0,62.0
0.021580551382168967,1.0,62.0
0.012282279532286555,0.0,63.0
0.02142362873472292,1.0,63.0
0.013595853503157507,0.0,64.0
0.03011026200436806,1.0,64.0
0.014116003836780688,0.0,65.0
0.025218866144709917,1.0,65.0
0.01529926475700849,0.0,66.0
0.03511680594767208,1.0,66.0
0.018833249201061886,0.0,67.0
0.039618599336471494,1.0,67.0
0.018887328148567306,0.0,68.0
0.03634611171841895,1.0,68.0
0.015335362899082217,0.0,69.0
0.02975646843257973,1.0,69.0
0.014097090983542504,0.0,70.0
0.021298320233471557,1.0,70.0
0.010101325470869948,0.0,71.0
0.013742429627097597,1.0,71.0
0.011486502058652537,0.0,72.0
0.015443922081976424,1.0,72.0
0.012497132393911592,0.0,73.0
0.01564109746824549,1.0,73.0
0.01316840129797825,0.0,74.0
0.016157116249300163,1.0,74.0
0.016790643403954864,0.0,75.0
0.018832627202642005,1.0,75.0
0.012901303924364615,0.0,76.0
0.014928515487683924,1.0,76.0
0.010341510298311984,0.0,77.0
0.013343492348376618,1.0,77.0
0.011287280818236045,0.0,78.0
0.023435091082125936,1.0,78.0
0.013233458298775425,0.0,79.0
0.022644373237530768,1.0,79.0
0.012492060287622841,0.0,80.0
0.026241803111194173,1.0,80.0
0.014965674031776732,0.0,81.0
0.031429185583753405,1.0,81.0
0.016807850796011437,0.0,82.0
0.028835792776857883,1.0,82.0
0.015167768254380487,0.0,83.0
0.023077558669653886,1.0,83.0
0.012780547825141042,0.0,84.0
0.023966934418677255,1.0,84.0
0.012100863525744021,0.0,85.0
0.022786962309963688,1.0,85.0
0.014526593973047675,0.0,86.0
0.028016649710546737,1.0,86.0
0.013115848322136525,0.0,87.0
0.029935144667332825,1.0,87.0
0.016561569669494958,0.0,88.0
0.03152870949014197,1.0,88.0
0.0177203777938697,0.0,89.0
0.026810765586516627,1.0,89.0
0.014359159571124103,0.0,90.0
0.02560063830379411,1.0,90.0
0.012108390597874052,0.0,91.0
0.0281702292652386,1.0,91.0
0.01493922150589988,0.0,92.0
0.02527884243911327,1.0,92.0
0.01721243877201184,0.0,93.0
0.028383003220681324,1.0,93.0
0.016291814194550724,0.0,94.0
0.027511920791664313,1.0,94.0
0.020781754198536895,0.0,95.0
0.02827817186499537,1.0,95.0
0.019837150120483926,0.0,96.0
0.02426325327379031,1.0,96.0
0.017876466609046737,0.0,97.0
0.022872277314262668,1.0,97.0
0.015975819024427462,0.0,98.0
0.024740892862908925,1.0,98.0
0.012365309429981597,0.0,99.0
0.03563762361646017,1.0,99.0
0.01213470475142886,0.0,100.0
0.0313531172414061,1.0,100.0
0.012070329723308681,0.0,101.0
0.028226344547144233,1.0,101.0
0.016856509912096307,0.0,102.0
0.035327552155162145,1.0,102.0
0.020108487226047966,0.0,103.0
0.031006107043233477,1.0,103.0
0.01592903698249959,0.0,104.0
0.026891186508853693,1.0,104.0
0.013997780302351437,0.0,105.0
0.02846566320984989,1.0,105.0
0.0132345132365832,0.0,106.0
0.0444419985395097,1.0,106.0
0.014756539516551204,0.0,107.0
0.06382629423638253,1.0,107.0
0.014451888372824406,0.0,108.0
0.05253697982629735,1.0,108.0
0.015731469546947707,0.0,109.0
0.0504469756127599,1.0,109.0
0.015207866895192712,0.0,110.0
0.03816407885368367,1.0,110.0
0.012314011682957648,0.0,111.0
0.042417921516128665,1.0,111.0
0.013293220583729948,0.0,112.0
0.04989948110607667,1.0,112.0
0.012690887543787444,0.0,113.0
0.029688698444881645,1.0,113.0
0.013159863920375159,0.0,114.0
0.03230295267572725,1.0,114.0
0.01389870889383582,0.0,115.0
0.036424192830886604,1.0,115.0
0.014692609498017095,0.0,116.0
0.03252704855878141,1.0,116.0
0.017189406458358647,0.0,117.0
0.027411115438295663,1.0,117.0
0.014568281024054386,0.0,118.0
0.02672314200440784,1.0,118.0
0.012598614167730116,0.0,119.0
0.027073903756072326,1.0,119.0
0.012357199099028104,0.0,120.0
0.016665929287656756,1.0,120.0
0.014097710593991675,0.0,121.0
0.01925345076230789,1.0,121.0
0.01541608517678883,0.0,122.0
0.021005016987799774,1.0,122.0
0.015204206447915425,0.0,123.0
0.019472426490974026,1.0,123.0
0.014362274108375761,0.0,124.0
0.018113989055235535,1.0,124.0
0.013875113409376638,0.0,125.0
0.020063270615094275,1.0,125.0
0.013441187875448346,0.0,126.0
0.018633555587199258,1.0,126.0
0.011301769827680719,0.0,127.0
0.0344890834641145,1.0,127.0
0.01378099641135222,0.0,128.0
0.041112274469687016,1.0,128.0
0.01356893980210172,0.0,129.0
0.04744897930526015,1.0,129.0
0.016326879786592752,0.0,130.0
0.04970352860226335,1.0,130.0
0.01983551624285651,0.0,131.0
0.047491156997733874,1.0,131.0
0.015307453462166887,0.0,132.0
0.04406426636775507,1.0,132.0
0.013479329661312267,0.0,133.0
0.022272934142837375,1.0,133.0
0.010018167771473685,0.0,134.0
0.019322564866007585,1.0,134.0
0.012508935154819767,0.0,135.0
0.03109040300332344,1.0,135.0
0.011656691744889258,0.0,136.0
0.02678564271004591,1.0,136.0
0.013115425596714303,0.0,137.0
0.050009959754719,1.0,137.0
0.015546558081267037,0.0,138.0
0.049892681326642485,1.0,138.0
0.0122409720290384,0.0,139.0
0.05927818044085109,1.0,139.0
0.011307493856946849,0.0,140.0
0.03568929460840797,1.0,140.0
0.012760953123462482,0.0,141.0
0.03054317016998942,1.0,141.0
0.015199767575342804,0.0,142.0
0.03832987083869677,1.0,142.0
0.014463575013257568,0.0,143.0
0.0388209890873461,1.0,143.0
0.018164016820900297,0.0,144.0
0.04298261550202609,1.0,144.0
0.019764649511179844,0.0,145.0
0.0564287267195116,1.0,145.0
0.015469898976619323,0.0,146.0
0.03255815687057595,1.0,146.0
0.014578645347835817,0.0,147.0
0.03401505234569635,1.0,147.0
0.015249116180882982,0.0,148.0
0.026882991376389054,1.0,148.0
0.018394084422347134,0.0,149.0
0.03238580514144518,1.0,149.0
0.01726994277710725,0.0,150.0
0.030881132007345435,1.0,150.0
0.021024280699502906,0.0,151.0
0.029251250080904345,1.0,151.0
0.02432561351203999,0.0,152.0
0.03151143407175727,1.0,152.0
0.01651549054143686,0.0,153.0
0.024517554047676526,1.0,153.0
0.016949304183297986,0.0,154.0
0.030194816191769558,1.0,154.0
0.014535724245555937,0.0,155.0
0.02247226612177,1.0,155.0
0.018104829000741507,0.0,156.0
0.024749687356642625,1.0,156.0
0.017529360741227684,0.0,157.0
0.023983582488206867,1.0,157.0
0.021427528488870085,0.0,158.0
0.026428301186950165,1.0,158.0
0.023964761409178248,0.0,159.0
0.026865407970904087,1.0,159.0
0.018713707624550047,0.0,160.0
0.02277973603641481,1.0,160.0
0.016937279266475702,0.0,161.0
0.028135143978265553,1.0,161.0
0.013447192636923955,0.0,162.0
0.02159262666665951,1.0,162.0
0.014727130090203655,0.0,163.0
0.024248649098023378,1.0,163.0
0.014052579624828532,0.0,164.0
0.023897336858159868,1.0,164.0
0.017000083192830306,0.0,165.0
0.024165293927715048,1.0,165.0
0.02146424792100854,0.0,166.0
0.028685439532861956,1.0,166.0
0.01782911127565212,0.0,167.0
0.024248854115792806,1.0,167.0
0.014372686793426848,0.0,168.0
0.028110785521594295,1.0,168.0
0.012959797551602925,0.0,169.0
0.02410548960548109,1.0,169.0
0.013746870251712728,0.0,170.0
0.024738765430043053,1.0,170.0
0.013365356241644477,0.0,171.0
0.025252482465929038,1.0,171.0
0.01613090129795447,0.0,172.0
0.02990905483857631,1.0,172.0
0.018748934746670276,0.0,173.0
0.0296978743871823,1.0,173.0
0.015680868973990236,0.0,174.0
0.02593230034264371,1.0,174.0
0.015156199758785682,0.0,175.0
0.026053963286066573,1.0,175.0
0.012943852167090153,0.0,176.0
0.03709912704539864,1.0,176.0
0.015539943120168154,0.0,177.0
0.038187334930746,1.0,177.0
0.014098621110166132,0.0,178.0
0.029090929325858994,1.0,178.0
0.016206089458418393,0.0,179.0
0.03253095484920676,1.0,179.0
0.021937387544124665,0.0,180.0
0.03307182503528949,1.0,180.0
0.01453943466652552,0.0,181.0
0.03131684772916943,1.0,181.0
0.013240862703294276,0.0,182.0
0.03365654486548353,1.0,182.0
0.015528768330527853,0.0,183.0
0.019979559297479188,1.0,183.0
0.016649749155992044,0.0,184.0
0.020464733756442754,1.0,184.0
0.016301203133537445,0.0,185.0
0.020102721232695853,1.0,185.0
0.02233979581974488,0.0,186.0
0.02665573728783821,1.0,186.0
0.023357355988123718,0.0,187.0
0.026822406055588832,1.0,187.0
0.017064104848240724,0.0,188.0
0.021620073275594454,1.0,188.0
0.016324309906221135,0.0,189.0
0.021240062286463246,1.0,189.0
0.014387895005639084,0.0,190.0
0.034672735791109854,1.0,190.0
0.016224432189726468,0.0,191.0
0.033087870135280806,1.0,191.0
0.01655322828955974,0.0,192.0
0.035479346573963344,1.0,192.0
0.01683864546073366,0.0,193.0
0.033866197666653886,1.0,193.0
0.017276932065200423,0.0,194.0
0.02954395679169286,1.0,194.0
0.015311909695795212,0.0,195.0
0.027732824944410872,1.0,195.0
0.013774265547859876,0.0,196.0
0.0299323316061737,1.0,196.0
0.012849510531721897,0.0,197.0
0.02237071338820318,1.0,197.0
0.014060488145884786,0.0,198.0
0.024398514776104552,1.0,198.0
0.014503622330233501,0.0,199.0
0.02805976255758713,1.0,199.0
0.018795628321210067,0.0,200.0
0.0313691064365611,1.0,200.0
0.023820704345699717,0.0,201.0
0.035733487823371934,1.0,201.0
0.016124401733313753,0.0,202.0
0.021251883598067955,1.0,202.0
0.013495568365325727,0.0,203.0
0.023820765117407827,1.0,203.0
0.013079005967654656,0.0,204.0
0.02428418144124267,1.0,204.0
0.013500842181656036,0.0,205.0
0.021559285186516952,1.0,205.0
0.014052144529612676,0.0,206.0
0.02115395465992842,1.0,206.0
0.020387994518513697,0.0,207.0
0.027190610020114914,1.0,207.0
0.018696675477337443,0.0,208.0
0.027566395420927314,1.0,208.0
0.016073637673565067,0.0,209.0
0.024272564913553563,1.0,209.0
0.013666437705968093,0.0,210.0
0.0208599142778656,1.0,210.0
0.010505385224971242,0.0,211.0
0.01337138981935393,1.0,211.0
0.011821552595681961,0.0,212.0
0.01880881840177162,1.0,212.0
0.012762486504898085,0.0,213.0
0.020207391971106325,1.0,213.0
0.013751935449125785,0.0,214.0
0.021521621126636248,1.0,214.0
0.01592485818814815,0.0,215.0
0.02135042074420923,1.0,215.0
0.012464767160533796,0.0,216.0
0.01776169318850762,1.0,216.0
0.010850561451054563,0.0,217.0
0.01689709609218948,1.0,217.0
0.012452090935165305,0.0,218.0
0.015567226720689664,1.0,218.0
0.015557077452097001,0.0,219.0
0.019054824546275384,1.0,219.0
0.015564967310213618,0.0,220.0
0.020831604571043716,1.0,220.0
0.01831201866184129,0.0,221.0
0.03715008034335421,1.0,221.0
0.021167134696964407,0.0,222.0
0.032376842290061436,1.0,222.0
0.015496171531702796,0.0,223.0
0.02522364120357956,1.0,223.0
0.01512195567051533,0.0,224.0
0.030396318247861043,1.0,224.0
0.013686682531109273,0.0,225.0
0.015133325461603064,1.0,225.0
0.014460722419163297,0.0,226.0
0.018477755986126887,1.0,226.0
0.01580301664230399,0.0,227.0
0.01983963324188398,1.0,227.0
0.018358695488977173,0.0,228.0
0.02243743202752846,1.0,228.0
0.018821787578473526,0.0,229.0
0.02155772167946246,1.0,229.0
0.014946433903111789,0.0,230.0
0.017473478097268735,1.0,230.0
0.014490998804693511,0.0,231.0
0.017763048499907175,1.0,231.0
0.012055149064914339,0.0,232.0
0.028117737046440272,1.0,232.0
0.016405968065723364,0.0,233.0
0.03864655108838955,1.0,233.0
0.01657671078090983,0.0,234.0
0.03559351079688122,1.0,234.0
0.016454682801163578,0.0,235.0
0.040828153156103664,1.0,235.0
0.015926375693789296,0.0,236.0
0.025897371075049858,1.0,236.0
0.013243420276008333,0.0,237.0
0.026712893322559328,1.0,237.0
0.014583434191193678,0.0,238.0
0.038101935636365436,1.0,238.0
0.013435773504756554,0.0,239.0
0.04868761286627965,1.0,239.0
0.014008796043974314,0.0,240.0
0.05824339752372998,1.0,240.0
0.015912976655049427,0.0,241.0
0.0545748552620382,1.0,241.0
0.015832259595362164,0.0,242.0
0.06337079599986328,1.0,242.0
0.01854588611328234,0.0,243.0
0.06014235097506715,1.0,243.0
0.01666324621603854,0.0,244.0
0.047024504245854803,1.0,244.0
0.013990486577492245,0.0,245.0
0.05351983148540773,1.0,245.0
0.011657395246190028,0.0,246.0
0.02128239916058039,1.0,246.0
0.012004483228027496,0.0,247.0
0.02152453179809033,1.0,247.0
0.01238423277414169,0.0,248.0
0.019810033774101843,1.0,248.0
0.014088848725985148,0.0,249.0
0.020791064650244273,1.0,249.0
0.01811347074669234,0.0,250.0
0.02324126840593399,1.0,250.0
0.013519399098878448,0.0,251.0
0.02034056962217079,1.0,251.0
0.011309067249269944,0.0,252.0
0.019427943758922428,1.0,252.0
0.01275447820796094,0.0,253.0
0.02239030078472215,1.0,253.0
0.012764066387336737,0.0,254.0
0.02171976678428056,1.0,254.0
0.014025159954611954,0.0,255.0
0.021535264991697556,1.0,255.0
0.016254277012554663,0.0,256.0
0.022020646322912896,1.0,256.0
0.01932570326922889,0.0,257.0
0.03162081448119025,1.0,257.0
0.0157460596895036,0.0,258.0
0.019549601665092453,1.0,258.0
0.01360342953963567,0.0,259.0
0.021204681128936365,1.0,259.0
0.01044555162045846,0.0,260.0
0.019973035985012988,1.0,260.0
0.01144259388387514,0.0,261.0
0.02465489003837895,1.0,261.0
0.011737685744246829,0.0,262.0
0.023165654110271827,1.0,262.0
0.011733727165490926,0.0,263.0
0.04455920842786831,1.0,263.0
0.01503319965697969,0.0,264.0
0.041144253475358106,1.0,264.0
0.011443391139515757,0.0,265.0
0.047630897047217235,1.0,265.0
0.010766157901402007,0.0,266.0
0.02206592957622444,1.0,266.0
0.012596141739473765,0.0,267.0
0.01719265936579495,1.0,267.0
0.013162799623251509,0.0,268.0
0.018657113299167083,1.0,268.0
0.013903352214123643,0.0,269.0
0.018340705119585188,1.0,269.0
0.01600574816556488,0.0,270.0
0.020031155056079886,1.0,270.0
0.0213050325496269,0.0,271.0
0.023936255187170907,1.0,271.0
0.014101050214808453,0.0,272.0
0.016693007335922605,1.0,272.0
0.013117759824756714,0.0,273.0
0.01711972304919618,1.0,273.0
0.01191026796704886,0.0,274.0
0.015281640311441969,1.0,274.0
0.011979230510323902,0.0,275.0
0.015835082067567452,1.0,275.0
0.012130035983376697,0.0,276.0
0.015367557368750173,1.0,276.0
0.01471837947959509,0.0,277.0
0.017548988432597667,1.0,277.0
0.01911374029938262,0.0,278.0
0.020945324633832474,1.0,278.0
0.015969590142746792,0.0,279.0
0.01769217696464187,1.0,279.0
0.012618141712583686,0.0,280.0
0.015400587433077373,1.0,280.0
0.01376894923786276,0.0,281.0
0.020474555009128093,1.0,281.0
0.016290232403011196,0.0,282.0
0.02394757505660028,1.0,282.0
0.017295075890883638,0.0,283.0
0.02523619603555094,1.0,283.0
0.01647941512864648,0.0,284.0
0.02389545792386949,1.0,284.0
0.019161262663180523,0.0,285.0
0.023382267422508818,1.0,285.0
0.016422200383647834,0.0,286.0
0.021001652970989326,1.0,286.0
0.012869885139169313,0.0,287.0
0.019080212879200698,1.0,287.0
0.012870788542883815,0.0,288.0
0.019300005620860983,1.0,288.0
0.015119619798354744,0.0,289.0
0.022956951888933208,1.0,289.0
0.013587526017823759,0.0,290.0
0.020759062749633017,1.0,290.0
0.015914988914257133,0.0,291.0
0.023467688026390654,1.0,291.0
0.016563119338873555,0.0,292.0
0.02169491581920502,1.0,292.0
0.013180656759779197,0.0,293.0
0.018997363522287536,1.0,293.0
0.013291849067465389,0.0,294.0
0.02178859006946654,1.0,294.0
0.0132913416682916,0.0,295.0
0.03761065822576137,1.0,295.0
0.013168287007348844,0.0,296.0
0.03421054454744388,1.0,296.0
0.013807068791610977,0.0,297.0
0.0313027131203607,1.0,297.0
0.015543160377422094,0.0,298.0
0.03340208722382698,1.0,298.0
0.018179338929388056,0.0,299.0
0.029275845777878562,1.0,299.0
0.0158643731644319,0.0,300.0
0.027049275375204296,1.0,300.0
0.012784239648976126,0.0,301.0
0.02736867990310632,1.0,301.0
0.011940291515939006,0.0,302.0
0.023091577400525587,1.0,302.0
0.011732963625358472,0.0,303.0
0.022277434378006777,1.0,303.0
0.012271911222310194,0.0,304.0
0.022065515532033952,1.0,304.0
0.014607535217583845,0.0,305.0
0.02160360838760056,1.0,305.0
0.020537637238859485,0.0,306.0
0.02970376213209791,1.0,306.0
0.014333436607983252,0.0,307.0
0.024427670374413513,1.0,307.0
0.012168454407686102,0.0,308.0
0.020736692982768812,1.0,308.0
0.01398841153583108,0.0,309.0
0.019123205630385165,1.0,309.0
0.013998441218908475,0.0,310.0
0.022308368689130553,1.0,310.0
0.013847966027913827,0.0,311.0
0.022413663811576612,1.0,311.0
0.01631228630477599,0.0,312.0
0.03335774718697371,1.0,312.0
0.020363846366521,0.0,313.0
0.0324381627008794,1.0,313.0
0.015499888008423834,0.0,314.0
0.03172445785438338,1.0,314.0
0.013038040929993944,0.0,315.0
0.022098459579703356,1.0,315.0
0.011821715975224745,0.0,316.0
0.020543839086042848,1.0,316.0
0.012986146647013808,0.0,317.0
0.02227864064140217,1.0,317.0
0.012983204996880104,0.0,318.0
0.025228104607883495,1.0,318.0
0.014481518386571413,0.0,319.0
0.026663262907778762,1.0,319.0
0.017517517179026054,0.0,320.0
0.029813521798474074,1.0,320.0
0.014714144455374,0.0,321.0
0.025598675372523694,1.0,321.0
0.012367100717934232,0.0,322.0
0.02373040598618914,1.0,322.0
0.013170416221095937,0.0,323.0
0.014785116514948182,1.0,323.0
0.015065025518260722,0.0,324.0
0.023651200393396632,1.0,324.0
0.01366952414164091,0.0,325.0
0.02711643364231664,1.0,325.0
0.018845865839495435,0.0,326.0
0.03605320434706849,1.0,326.0
0.0219884523928906,0.0,327.0
0.03578078346743041,1.0,327.0
0.01814042346909739,0.0,328.0
0.04355937261622289,1.0,328.0
0.015259216463789471,0.0,329.0
0.044179166162958694,1.0,329.0
0.011470690303942543,0.0,330.0
0.019389767400637137,1.0,330.0
0.012262270847930523,0.0,331.0
0.023327074277558424,1.0,331.0
0.012660659616805514,0.0,332.0
0.026996108165963317,1.0,332.0
0.016187175796569253,0.0,333.0
0.058054121138008785,1.0,333.0
0.020655349982188653,0.0,334.0
0.05410258195185369,1.0,334.0
0.016208177545764535,0.0,335.0
0.0437033329111598,1.0,335.0
0.013923646583705818,0.0,336.0
0.05296538589616606,1.0,336.0
0.01366798617776288,0.0,337.0
0.031750880200545506,1.0,337.0
0.01457507434203098,0.0,338.0
0.03408581252697607,1.0,338.0
0.014102842251750847,0.0,339.0
0.037227577906835396,1.0,339.0
0.01777083120507461,0.0,340.0
0.04182676795773199,1.0,340.0
0.020094311834916834,0.0,341.0
0.03796567182021837,1.0,341.0
0.01661936374229045,0.0,342.0
0.032551198648858026,1.0,342.0
0.014945031486024885,0.0,343.0
0.03383269657693422,1.0,343.0
0.01194760300697606,0.0,344.0
0.02190720697184556,1.0,344.0
0.013894769501049176,0.0,345.0
0.03239888995292617,1.0,345.0
0.014446200036911883,0.0,346.0
0.03004010932661716,1.0,346.0
0.018662955624465294,0.0,347.0
0.05343996634535442,1.0,347.0
0.02120509516525315,0.0,348.0
0.05333488144482912,1.0,348.0
0.016940232828947188,0.0,349.0
0.0592426744347776,1.0,349.0
0.012410970378128994,0.0,350.0
0.03710772616815827,1.0,350.0
0.01163054967088284,0.0,351.0
0.015467280341172618,1.0,351.0
0.012773388879514513,0.0,352.0
0.017609094015373028,1.0,352.0
0.012569766418167205,0.0,353.0
0.01827895509302646,1.0,353.0
0.014489730390934596,0.0,354.0
0.01923049838416757,1.0,354.0
0.017028146857574367,0.0,355.0
0.01979464155791133,1.0,355.0
0.013615200177572007,0.0,356.0
0.01679396295060931,1.0,356.0
0.012171641757701579,0.0,357.0
0.01718097483934411,1.0,357.0
0.012477897939179083,0.0,358.0
0.015758368845253834,1.0,358.0
0.0157268604664913,0.0,359.0
0.023995435541464882,1.0,359.0
0.016535840220704312,0.0,360.0
0.02558808681861402,1.0,360.0
0.018958462031948287,0.0,361.0
0.028849354943500938,1.0,361.0
0.016756016255846884,0.0,362.0
0.0229128176817035,1.0,362.0
0.014285722209343099,0.0,363.0
0.020078720589726817,1.0,363.0
0.013522527840503784,0.0,364.0
0.020982208733122842,1.0,364.0
0.01290026190260285,0.0,365.0
0.023780754747814825,1.0,365.0
0.016967671771397352,0.0,366.0
0.02288122363011391,1.0,366.0
0.01625647513144335,0.0,367.0
0.021798347405030505,1.0,367.0
0.016872353922270378,0.0,368.0
0.021807473342409622,1.0,368.0
0.0178862483752531,0.0,369.0
0.026563123778803988,1.0,369.0
0.014025966838642656,0.0,370.0
0.03108167848194565,1.0,370.0
0.013122301023136718,0.0,371.0
0.019414455231287597,1.0,371.0
0.012251480324203534,0.0,372.0
0.023020920553895596,1.0,372.0
0.012307320739195493,0.0,373.0
0.02595818789438642,1.0,373.0
0.012744703918438294,0.0,374.0
0.0276313854140966,1.0,374.0
0.013340569311725226,0.0,375.0
0.03174956558695863,1.0,375.0
0.01839265366370002,0.0,376.0
0.02704938752903585,1.0,376.0
0.014938435286398821,0.0,377.0
0.021181928194585975,1.0,377.0
0.010874944330953262,0.0,378.0
0.022721464814851267,1.0,378.0
0.011868763168380259,0.0,379.0
0.03735248912732336,1.0,379.0
0.013083633430831743,0.0,380.0
0.030452822550401493,1.0,380.0
0.014394711649541758,0.0,381.0
0.026186913235359377,1.0,381.0
0.015270788962311155,0.0,382.0
0.042042004783029885,1.0,382.0
0.018586552719228155,0.0,383.0
0.0348506332447891,1.0,383.0
0.013416752653521158,0.0,384.0
0.0316579114354556,1.0,384.0
0.011884267277270322,0.0,385.0
0.036243230228520495,1.0,385.0
0.015145161362240867,0.0,386.0
0.024032850353790547,1.0,386.0
0.01564607842218635,0.0,387.0
0.025676099619298842,1.0,387.0
0.017357954290893485,0.0,388.0
0.029026457216825285,1.0,388.0
0.018883326030246117,0.0,389.0
0.027347619127053857,1.0,389.0
0.021199870602383264,0.0,390.0
0.0347745196926299,1.0,390.0
0.017484205566660638,0.0,391.0
0.023147845274356538,1.0,391.0
0.01517313806872922,0.0,392.0
0.025331245608607222,1.0,392.0
0.012948973872111136,0.0,393.0
0.03503011245330079,1.0,393.0
0.017867172878416326,0.0,394.0
0.04020477518959664,1.0,394.0
0.01841853145189143,0.0,395.0
0.036748800372535584,1.0,395.0
0.019713330088213965,0.0,396.0
0.03624266506972562,1.0,396.0
0.01723303882569871,0.0,397.0
0.027291672147408352,1.0,397.0
0.014629005631814351,0.0,398.0
0.027576689682701883,1.0,398.0
0.018310485316435532,0.0,399.0
0.03764762006085087,1.0,399.0
0.012378803200217892,0.0,400.0
0.013611666654075982,1.0,400.0
0.013153167798554133,0.0,401.0
0.01643706908576803,1.0,401.0
0.014732797068752301,0.0,402.0
0.018070190055379687,1.0,402.0
0.014763521168668525,0.0,403.0
0.01833116603623486,1.0,403.0
0.01691511257185363,0.0,404.0
0.01926589683673363,1.0,404.0
0.013492494010128198,0.0,405.0
0.015748034531096078,1.0,405.0
0.012455425950354648,0.0,406.0
0.015494185501021551,1.0,406.0
0.011897786374792219,0.0,407.0
0.017907523829395977,1.0,407.0
0.012874450820322014,0.0,408.0
0.019443033184052716,1.0,408.0
0.014156184377911885,0.0,409.0
0.020641175591711747,1.0,409.0
0.014300833718101202,0.0,410.0
0.020233070075603266,1.0,410.0
0.0195628887177568,0.0,411.0
0.023630800243550798,1.0,411.0
