cm_1_power,cm_2_power,cm_3_power,cm_4_power,cm_5_power,cm_6_power,cm_7_power,cm_8_power,cm_9_power,cm_10_power,cm_11_power,cm_12_power,cm_13_power,cm_14_power,cm_15_power,cm_16_power,cm_17_power,cm_18_power,cm_19_power,cm_20_power,cm_21_power,cm_22_power,cm_23_power,cm_24_power,load_1_power,load_2_power,load_3_power,load_4_power,load_5_power,load_6_power,load_7_power,load_8_power,load_9_power,load_10_power,load_11_power,load_12_power,load_13_power,load_14_power,load_15_power,load_16_power,load_17_power,load_18_power,load_19_power,load_20_power,load_21_power,load_22_power,load_23_power,load_24_power,load_25_power,load_26_power,load_27_power,load_28_power,load_29_power,load_30_power,load_31_power,load_32_power,load_33_power,load_34_power,load_35_power,load_36_power,load_37_power,load_38_power,load_39_power,load_40_power,load_41_power,load_42_power,load_43_power,load_44_power,load_45_power,load_46_power,load_47_power,load_48_power,load_49_power,load_50_power,load_51_power,load_52_power,load_53_power,load_54_power,load_55_power,label,id
54.39006,112.40294,110.132051,73.917244,102.288659,57.186339,46.039017,62.948358,34.284394,69.662457,69.282723,23.152719,37.753102,60.725371,53.221248,133.594401,97.010276,58.882532,78.1117,43.941604,28.107493,28.785249,59.619949,87.107124,27.699263,45.937635,20.950305,95.242141,11.878991,63.930692,22.392023,26.527425,38.280762,27.767421,36.157453,24.953551,21.44102,2.849071,21.583682,30.67516,24.437456,56.367921,38.742329,18.219134,23.457954,15.953601,13.044985,24.908519,20.381218,50.715783,20.280993,7.314811,9.80622,22.700157,13.321287,24.200592,43.715327,26.102842,16.981723,14.86589,22.858871,72.565896,28.898508,6.029242,16.901217,43.045325,21.992219,82.46841,11.083082,19.909709,6.675829,9.507065,29.372861,18.868057,16.215269,14.785766,68.142464,27.597857,44.737083,0.0,6.0
54.39006,112.40294,110.132051,73.917244,102.288659,57.186339,46.039017,62.948358,34.284394,69.662457,69.282723,23.152719,37.753102,60.725371,53.221248,133.594401,97.010276,58.882532,78.1117,43.941604,28.107493,28.785249,59.619949,87.107124,16.229674,45.937635,20.950305,95.242141,11.878991,63.930692,22.392023,26.527425,38.280762,27.767421,36.157453,24.953551,21.44102,2.849071,21.583682,30.67516,24.437456,56.367921,38.742329,18.219134,23.457954,15.953601,13.044985,24.908519,20.381218,50.715783,20.280993,7.314811,9.80622,22.700157,13.321287,24.200592,43.715327,26.102842,16.981723,14.86589,22.858871,72.565896,28.898508,6.029242,16.901217,43.045325,21.992219,82.46841,11.083082,19.909709,6.675829,9.507065,29.372861,18.868057,16.215269,14.785766,68.142464,27.597857,44.737083,1.0,6.0
51.379248,82.435582,122.692611,84.879509,83.297597,38.061228,50.221642,46.563147,38.720565,54.417795,63.279932,22.948718,44.609675,42.625702,37.192715,95.562148,103.29407,38.72875,50.941033,34.399844,30.921773,22.594218,48.950735,48.739574,25.433094,35.262692,21.654324,97.892708,22.453154,45.201043,13.978709,25.71499,32.898759,26.27313,24.068917,45.115245,24.475102,-20.60296,28.576671,32.594743,21.627712,40.930507,26.005372,20.083823,20.070876,18.547756,13.293571,20.173016,18.878508,52.748097,16.360591,0.228138,11.630828,26.26306,11.296675,24.084712,29.05052,18.062457,13.564452,23.819134,20.76276,79.031574,11.347145,-0.344076,21.290227,39.864929,18.776272,42.602996,9.575658,14.253423,3.773744,3.215175,21.210336,31.79327,9.447527,8.091236,16.924249,24.890104,40.819727,0.0,7.0
51.379248,82.435582,122.692611,84.879509,83.297597,38.061228,50.221642,46.563147,38.720565,54.417795,63.279932,22.948718,44.609675,42.625702,37.192715,95.562148,103.29407,38.72875,50.941033,34.399844,30.921773,22.594218,48.950735,48.739574,14.901871,35.262692,21.654324,97.892708,22.453154,45.201043,13.978709,25.71499,32.898759,26.27313,24.068917,45.115245,24.475102,-20.60296,28.576671,32.594743,21.627712,40.930507,26.005372,20.083823,20.070876,18.547756,13.293571,20.173016,18.878508,52.748097,16.360591,0.228138,11.630828,26.26306,11.296675,24.084712,29.05052,18.062457,13.564452,23.819134,20.76276,79.031574,11.347145,-0.344076,21.290227,39.864929,18.776272,42.602996,9.575658,14.253423,3.773744,3.215175,21.210336,31.79327,9.447527,8.091236,16.924249,24.890104,40.819727,1.0,7.0
73.12553,67.1088,26.37849,51.78243,143.48392,95.092289,48.267901,31.226987,87.906406,40.46467,87.693803,58.398508,49.373403,69.106703,52.746145,67.378071,42.796794,99.928991,74.294088,24.561855,64.385331,100.364482,32.308615,92.264408,57.969747,33.843744,9.690806,0.857155,22.387791,30.762476,12.578777,15.307363,84.248596,12.808236,46.334631,23.842322,22.795385,19.76854,20.132005,50.213475,28.118005,7.151838,8.999455,66.663518,21.485519,21.022026,32.917621,20.425083,31.644172,33.706894,26.837788,4.974491,13.920504,25.66534,44.420722,22.053719,36.217251,30.222313,32.85922,27.760344,21.568505,20.546294,30.714229,28.956274,36.920516,14.44354,87.18231,33.439628,27.277928,52.294971,13.009208,-7.458768,54.913654,63.720046,13.949686,17.106215,28.462935,10.464432,15.134545,0.0,8.0
73.12553,67.1088,26.37849,51.78243,143.48392,95.092289,48.267901,31.226987,87.906406,40.46467,87.693803,58.398508,49.373403,69.106703,52.746145,67.378071,42.796794,99.928991,74.294088,24.561855,64.385331,100.364482,32.308615,92.264408,57.969747,24.135935,9.690806,0.857155,22.387791,30.762476,12.578777,15.307363,84.248596,12.808236,46.334631,23.842322,22.795385,19.76854,20.132005,50.213475,28.118005,7.151838,8.999455,66.663518,21.485519,21.022026,32.917621,20.425083,31.644172,33.706894,26.837788,4.974491,13.920504,25.66534,44.420722,22.053719,36.217251,30.222313,32.85922,27.760344,21.568505,20.546294,30.714229,28.956274,36.920516,14.44354,87.18231,33.439628,27.277928,52.294971,13.009208,-7.458768,54.913654,63.720046,13.949686,17.106215,28.462935,10.464432,15.134545,1.0,8.0
55.28219,66.26391,25.385812,22.577333,139.231005,86.879399,45.003821,36.051137,72.054822,66.880048,84.120905,55.09733,45.468353,62.547178,75.764732,88.311892,54.398204,42.607136,63.829302,39.041118,52.443035,78.189315,28.844965,62.780498,50.180308,35.279433,0.587526,3.70968,19.086595,28.90704,-19.676843,16.493994,72.310213,21.339899,45.494688,25.695603,19.759182,20.089535,17.572075,45.009873,27.416562,41.368704,14.279,57.180052,21.113383,14.683083,25.119854,31.326463,31.686596,39.757655,33.291923,10.658374,13.252,19.069246,41.791914,37.792097,27.190421,33.219552,35.329176,20.734013,24.697116,16.441023,22.035473,22.41076,31.353069,19.250331,61.782648,48.329818,20.983707,42.051076,16.316613,-21.840624,22.292592,39.727627,24.23214,17.782104,23.018267,14.695969,11.031283,0.0,9.0
55.28219,66.26391,25.385812,22.577333,139.231005,86.879399,45.003821,36.051137,72.054822,66.880048,84.120905,55.09733,45.468353,62.547178,75.764732,88.311892,54.398204,42.607136,63.829302,39.041118,52.443035,78.189315,28.844965,62.780498,50.180308,25.159808,0.587526,3.70968,19.086595,28.90704,-19.676843,16.493994,72.310213,21.339899,45.494688,25.695603,19.759182,20.089535,17.572075,45.009873,27.416562,41.368704,14.279,57.180052,21.113383,14.683083,25.119854,31.326463,31.686596,39.757655,33.291923,10.658374,13.252,19.069246,41.791914,37.792097,27.190421,33.219552,35.329176,20.734013,24.697116,16.441023,22.035473,22.41076,31.353069,19.250331,61.782648,48.329818,20.983707,42.051076,16.316613,-21.840624,22.292592,39.727627,24.23214,17.782104,23.018267,14.695969,11.031283,1.0,9.0
41.993808,61.053317,28.393179,19.863483,135.282837,97.894032,39.077225,74.284722,74.029407,33.291475,82.947106,67.256715,42.984546,67.284348,51.754759,102.549114,43.166835,55.682107,67.839643,29.532338,63.469384,80.768939,39.791303,63.812942,42.730686,32.606593,-5.474614,6.700789,18.95369,26.249324,-15.496608,14.670512,78.375204,12.978569,43.851429,20.62123,21.417253,19.42352,13.888412,54.86496,25.178198,2.663058,51.326607,57.25168,22.243485,16.573119,30.190339,21.387528,36.837455,42.213916,18.310023,11.554509,14.524083,11.751984,52.657477,24.763961,30.673644,34.188617,36.579088,20.505462,22.441575,18.249194,16.946082,28.348663,36.814688,22.411645,66.544797,60.07684,26.528518,45.62951,14.121525,-19.310945,29.251173,39.993884,20.305195,25.957101,23.782742,9.125931,13.789569,0.0,10.0
41.993808,61.053317,28.393179,19.863483,135.282837,97.894032,39.077225,74.284722,74.029407,33.291475,82.947106,67.256715,42.984546,67.284348,51.754759,102.549114,43.166835,55.682107,67.839643,29.532338,63.469384,80.768939,39.791303,63.812942,42.730686,23.25365,-5.474614,6.700789,18.95369,26.249324,-15.496608,14.670512,78.375204,12.978569,43.851429,20.62123,21.417253,19.42352,13.888412,54.86496,25.178198,2.663058,51.326607,57.25168,22.243485,16.573119,30.190339,21.387528,36.837455,42.213916,18.310023,11.554509,14.524083,11.751984,52.657477,24.763961,30.673644,34.188617,36.579088,20.505462,22.441575,18.249194,16.946082,28.348663,36.814688,22.411645,66.544797,60.07684,26.528518,45.62951,14.121525,-19.310945,29.251173,39.993884,20.305195,25.957101,23.782742,9.125931,13.789569,1.0,10.0
103.028223,75.597821,43.821292,14.264472,126.523305,109.542095,41.244667,86.377347,69.368796,26.602376,86.973116,75.03195,41.942433,60.060678,65.886933,107.83769,22.642041,92.848471,79.73855,66.335649,101.302934,92.007742,116.234213,70.911583,95.32344,39.50302,0.198188,19.311787,20.417678,32.774949,-23.007309,15.451253,70.601059,12.988924,42.866405,21.744875,17.386322,22.986488,18.149822,65.614791,23.081232,-1.77464,61.799086,53.807286,23.355953,15.351046,27.911715,31.615198,31.15831,44.191173,18.411022,14.837342,20.545771,14.332692,54.416255,9.306905,27.494473,41.312698,32.538785,18.921284,22.986492,12.894731,21.996089,30.316263,78.335496,27.074182,67.917277,63.146448,22.629449,85.989602,23.834984,-15.764487,22.303574,49.208399,53.443796,105.983611,21.650816,12.568225,10.041265,0.0,11.0
103.028223,75.597821,43.821292,14.264472,126.523305,109.542095,41.244667,86.377347,69.368796,26.602376,86.973116,75.03195,41.942433,60.060678,65.886933,107.83769,22.642041,92.848471,79.73855,66.335649,101.302934,92.007742,116.234213,70.911583,95.32344,28.171893,0.198188,19.311787,20.417678,32.774949,-23.007309,15.451253,70.601059,12.988924,42.866405,21.744875,17.386322,22.986488,18.149822,65.614791,23.081232,-1.77464,61.799086,53.807286,23.355953,15.351046,27.911715,31.615198,31.15831,44.191173,18.411022,14.837342,20.545771,14.332692,54.416255,9.306905,27.494473,41.312698,32.538785,18.921284,22.986492,12.894731,21.996089,30.316263,78.335496,27.074182,67.917277,63.146448,22.629449,85.989602,23.834984,-15.764487,22.303574,49.208399,53.443796,105.983611,21.650816,12.568225,10.041265,1.0,11.0
124.29295,85.43127,59.002285,144.028431,199.101314,129.773091,45.161011,167.069183,137.809578,72.963251,84.771386,53.514312,40.629694,73.992013,89.260576,80.610316,41.820169,204.19644,95.517468,79.462454,97.73495,100.153126,108.510082,77.7896,86.681105,45.525079,22.522578,25.568255,24.701191,32.908798,27.72232,17.344735,119.510161,29.881061,49.515671,98.677532,26.202358,23.264394,22.3532,73.433141,22.791182,41.240297,52.442838,79.175477,112.529949,58.197993,31.296818,45.369776,24.105357,42.863853,29.310316,13.198779,13.511822,17.234457,39.943028,19.228816,37.673977,43.286618,36.2732,15.891861,24.700109,21.886753,16.795691,27.616055,49.715572,50.723236,57.747226,37.11146,47.674175,80.947531,42.130415,5.689821,116.830447,52.533814,68.62621,96.643914,25.205494,10.469237,11.668563,0.0,12.0
124.29295,85.43127,59.002285,144.028431,199.101314,129.773091,45.161011,167.069183,137.809578,72.963251,84.771386,53.514312,40.629694,73.992013,89.260576,80.610316,41.820169,204.19644,95.517468,79.462454,97.73495,100.153126,108.510082,77.7896,86.681105,32.466572,22.522578,25.568255,24.701191,32.908798,27.72232,17.344735,119.510161,29.881061,49.515671,98.677532,26.202358,23.264394,22.3532,73.433141,22.791182,41.240297,52.442838,79.175477,112.529949,58.197993,31.296818,45.369776,24.105357,42.863853,29.310316,13.198779,13.511822,17.234457,39.943028,19.228816,37.673977,43.286618,36.2732,15.891861,24.700109,21.886753,16.795691,27.616055,49.715572,50.723236,57.747226,37.11146,47.674175,80.947531,42.130415,5.689821,116.830447,52.533814,68.62621,96.643914,25.205494,10.469237,11.668563,1.0,12.0
63.99095,113.94908,74.308081,74.36959,252.608029,110.027565,38.875175,58.790597,100.905834,53.4574,95.761382,56.905473,47.921901,68.621244,70.452182,77.021414,30.910385,185.73815,74.924308,93.538536,52.910641,105.383726,82.533581,85.085206,45.728154,51.72088,7.424757,43.020974,25.076792,57.047212,29.723062,15.578541,162.224778,23.002959,67.07757,28.91783,26.971265,23.824803,18.748944,55.001317,20.115172,26.388159,16.346978,78.918992,41.058916,21.735511,26.627114,37.3089,23.762899,44.407163,20.984301,11.077674,15.083777,20.398298,41.757503,15.107036,30.035053,51.429962,38.550242,18.995556,28.87745,15.232793,14.929801,22.826135,32.120741,36.866719,82.719947,32.102142,20.577702,100.313756,22.435464,4.794304,80.007429,62.356472,78.385367,70.869047,22.657071,14.83503,11.510388,0.0,13.0
63.99095,113.94908,74.308081,74.36959,252.608029,110.027565,38.875175,58.790597,100.905834,53.4574,95.761382,56.905473,47.921901,68.621244,70.452182,77.021414,30.910385,185.73815,74.924308,93.538536,52.910641,105.383726,82.533581,85.085206,45.728154,36.885156,7.424757,43.020974,25.076792,57.047212,29.723062,15.578541,162.224778,23.002959,67.07757,28.91783,26.971265,23.824803,18.748944,55.001317,20.115172,26.388159,16.346978,78.918992,41.058916,21.735511,26.627114,37.3089,23.762899,44.407163,20.984301,11.077674,15.083777,20.398298,41.757503,15.107036,30.035053,51.429962,38.550242,18.995556,28.87745,15.232793,14.929801,22.826135,32.120741,36.866719,82.719947,32.102142,20.577702,100.313756,22.435464,4.794304,80.007429,62.356472,78.385367,70.869047,22.657071,14.83503,11.510388,1.0,13.0
62.51264,83.60243,58.79167,29.076082,171.657148,86.90907,47.790306,36.922613,70.632826,32.444306,71.999063,57.165834,54.948284,68.615073,53.335945,79.843665,40.867466,88.078855,75.220914,65.348036,50.704034,78.566885,88.772453,68.676302,47.391121,35.155611,9.06978,33.211077,22.258685,45.675094,-11.183632,15.102558,73.544696,12.837732,85.144123,25.101519,17.249562,21.397485,25.046129,45.713317,22.721208,-1.174606,13.814064,51.225093,22.285328,19.222494,33.234633,20.652075,23.784354,40.341053,21.652942,10.421365,17.975983,17.653878,39.122739,25.663399,37.374675,30.406776,31.21112,31.806103,23.084179,14.921095,15.109898,46.976092,25.262418,12.922767,63.163581,39.203092,25.281447,73.16561,15.234911,-17.511234,32.215424,44.178523,36.060699,78.068135,24.459731,29.095738,10.566157,0.0,14.0
62.51264,83.60243,58.79167,29.076082,171.657148,86.90907,47.790306,36.922613,70.632826,32.444306,71.999063,57.165834,54.948284,68.615073,53.335945,79.843665,40.867466,88.078855,75.220914,65.348036,50.704034,78.566885,88.772453,68.676302,47.391121,25.071503,9.06978,33.211077,22.258685,45.675094,-11.183632,15.102558,73.544696,12.837732,85.144123,25.101519,17.249562,21.397485,25.046129,45.713317,22.721208,-1.174606,13.814064,51.225093,22.285328,19.222494,33.234633,20.652075,23.784354,40.341053,21.652942,10.421365,17.975983,17.653878,39.122739,25.663399,37.374675,30.406776,31.21112,31.806103,23.084179,14.921095,15.109898,46.976092,25.262418,12.922767,63.163581,39.203092,25.281447,73.16561,15.234911,-17.511234,32.215424,44.178523,36.060699,78.068135,24.459731,29.095738,10.566157,1.0,14.0
44.41336,52.52527,67.10073,41.746496,110.453714,171.097797,105.58423,34.027718,42.263006,60.122442,93.876376,66.470521,65.0563,30.685399,159.390699,32.999425,53.383695,75.019573,93.755093,23.143199,62.187815,62.534433,88.922397,94.663112,28.714426,22.600691,9.722884,32.792597,30.641031,26.979697,28.176334,14.627658,52.840488,12.624074,44.925174,-1.090085,50.113208,52.125758,49.867456,65.989203,55.653051,35.080774,18.925766,19.723131,14.222999,22.346218,24.509349,62.234433,36.756992,25.201111,39.639852,56.88496,29.009788,35.577216,37.396802,33.617211,7.678099,21.303762,22.993191,9.494203,55.507968,19.52745,66.532063,5.184945,46.138779,21.808927,28.824843,7.577445,15.804359,22.789401,33.503731,31.878863,20.227618,19.102887,5.759522,69.156746,75.453914,17.194997,19.584139,0.0,15.0
44.41336,52.52527,67.10073,41.746496,110.453714,171.097797,105.58423,34.027718,42.263006,60.122442,93.876376,66.470521,65.0563,30.685399,159.390699,32.999425,53.383695,75.019573,93.755093,23.143199,62.187815,62.534433,88.922397,94.663112,28.714426,22.600691,6.378295,32.792597,30.641031,26.979697,28.176334,14.627658,52.840488,12.624074,44.925174,-1.090085,50.113208,52.125758,49.867456,65.989203,55.653051,35.080774,18.925766,19.723131,14.222999,22.346218,24.509349,62.234433,36.756992,25.201111,39.639852,56.88496,29.009788,35.577216,37.396802,33.617211,7.678099,21.303762,22.993191,9.494203,55.507968,19.52745,66.532063,5.184945,46.138779,21.808927,28.824843,7.577445,15.804359,22.789401,33.503731,31.878863,20.227618,19.102887,5.759522,69.156746,75.453914,17.194997,19.584139,1.0,15.0
42.880809,56.556822,53.35391,34.061127,141.140667,139.791643,119.34405,27.804231,55.084286,52.239708,92.781217,55.787294,68.489583,31.296325,108.34364,35.82422,67.188631,72.584601,78.610557,15.09322,77.717146,75.283743,60.802478,58.769037,27.41032,23.311135,9.803749,21.175414,28.701889,30.460583,20.932789,14.160863,88.969984,9.926604,42.142573,-1.074312,40.169649,50.187581,67.977823,46.897766,51.27872,38.853565,12.704995,20.952257,14.338926,33.951172,12.935693,32.208393,35.077727,23.03183,45.789873,29.799516,22.368819,20.790569,33.359959,33.022658,10.276543,36.727778,21.003985,10.433539,57.993811,33.922475,56.733903,-0.57611,60.736182,22.248458,23.140759,12.568008,16.751961,22.69412,51.988309,31.102743,18.669946,24.360105,5.880506,41.448488,34.354254,9.050841,19.250879,0.0,16.0
42.880809,56.556822,53.35391,34.061127,141.140667,139.791643,119.34405,27.804231,55.084286,52.239708,92.781217,55.787294,68.489583,31.296325,108.34364,35.82422,67.188631,72.584601,78.610557,15.09322,77.717146,75.283743,60.802478,58.769037,27.41032,23.311135,6.431343,21.175414,28.701889,30.460583,20.932789,14.160863,88.969984,9.926604,42.142573,-1.074312,40.169649,50.187581,67.977823,46.897766,51.27872,38.853565,12.704995,20.952257,14.338926,33.951172,12.935693,32.208393,35.077727,23.03183,45.789873,29.799516,22.368819,20.790569,33.359959,33.022658,10.276543,36.727778,21.003985,10.433539,57.993811,33.922475,56.733903,-0.57611,60.736182,22.248458,23.140759,12.568008,16.751961,22.69412,51.988309,31.102743,18.669946,24.360105,5.880506,41.448488,34.354254,9.050841,19.250879,1.0,16.0
