cm_1_power,cm_2_power,cm_3_power,cm_4_power,cm_5_power,cm_6_power,cm_7_power,cm_8_power,cm_9_power,cm_10_power,cm_11_power,cm_12_power,cm_13_power,cm_14_power,cm_15_power,cm_16_power,cm_17_power,cm_18_power,cm_19_power,cm_20_power,cm_21_power,cm_22_power,cm_23_power,cm_24_power,load_1_power,load_2_power,load_3_power,load_4_power,load_5_power,load_6_power,load_7_power,load_8_power,load_9_power,load_10_power,load_11_power,load_12_power,load_13_power,load_14_power,load_15_power,load_16_power,load_17_power,load_18_power,load_19_power,load_20_power,load_21_power,load_22_power,load_23_power,load_24_power,load_25_power,load_26_power,load_27_power,load_28_power,load_29_power,load_30_power,load_31_power,load_32_power,load_33_power,load_34_power,load_35_power,load_36_power,load_37_power,load_38_power,load_39_power,load_40_power,load_41_power,load_42_power,load_43_power,load_44_power,load_45_power,load_46_power,load_47_power,load_48_power,load_49_power,load_50_power,load_51_power,load_52_power,load_53_power,load_54_power,load_55_power,label,id
44.036898,40.55638,84.968367,90.039938,70.073927,47.255075,88.544083,43.042567,93.685784,80.010588,63.707045,172.147616,77.521937,24.998357,120.842311,36.551267,34.88148,146.810348,100.913921,70.115609,65.0164,45.851698,42.967046,33.614959,15.337572,6.331418,21.535733,63.198291,17.443955,30.63877,11.930351,22.897045,20.193808,33.712933,16.141819,55.13,14.989522,16.581185,77.114212,11.929733,11.34405,48.898601,21.988096,66.552817,19.815958,26.69104,30.060381,18.637904,19.813044,13.11574,83.808281,17.674172,34.600262,17.810946,137.262969,20.209974,6.382978,25.623088,18.594859,21.460746,55.947569,14.347695,40.023852,18.389961,7.371297,42.302281,10.269358,23.153853,57.514655,54.913154,35.514101,48.129296,43.466798,10.773714,34.919565,31.184168,22.820597,35.003779,11.745293,0.0,6.0
44.036898,40.55638,84.968367,90.039938,70.073927,47.255075,88.544083,43.042567,93.685784,80.010588,63.707045,172.147616,77.521937,24.998357,120.842311,36.551267,34.88148,146.810348,100.913921,70.115609,65.0164,45.851698,42.967046,33.614959,8.02308,6.331418,21.535733,63.198291,17.443955,30.63877,11.930351,22.897045,20.193808,33.712933,16.141819,55.13,14.989522,16.581185,77.114212,11.929733,11.34405,48.898601,21.988096,66.552817,19.815958,26.69104,30.060381,18.637904,19.813044,13.11574,83.808281,17.674172,34.600262,17.810946,137.262969,20.209974,6.382978,25.623088,18.594859,21.460746,55.947569,14.347695,40.023852,18.389961,7.371297,42.302281,10.269358,23.153853,57.514655,54.913154,35.514101,48.129296,43.466798,10.773714,34.919565,31.184168,22.820597,35.003779,11.745293,1.0,6.0
20.437359,24.408952,68.150975,49.44359,61.489109,24.826998,116.218637,47.847771,106.69572,37.450403,46.836867,69.658106,66.667564,4.669602,37.183094,21.79527,20.31388,149.620363,79.793479,35.544468,2.219718,14.57576,26.893053,33.156426,14.724901,-0.124609,1.135939,44.877137,20.442903,22.214915,10.066073,10.177432,17.168636,30.352516,13.947613,29.161992,1.824047,13.193492,111.383353,7.260553,4.669759,18.410337,24.82347,81.569758,22.211039,24.860136,18.625377,1.484891,1.36834,6.861942,31.751783,3.437873,36.449143,20.238837,33.120457,18.029313,-2.592304,25.045197,7.230484,25.721563,40.855263,2.037838,39.799423,12.101659,9.08949,27.789431,3.577049,14.721853,-6.922848,69.282599,10.952367,51.151865,28.866031,6.749183,12.162123,26.762246,26.394132,23.294386,0.097429,0.0,7.0
20.437359,24.408952,68.150975,49.44359,61.489109,24.826998,116.218637,47.847771,106.69572,37.450403,46.836867,69.658106,66.667564,4.669602,37.183094,21.79527,20.31388,149.620363,79.793479,35.544468,2.219718,14.57576,26.893053,33.156426,7.702592,-0.124609,1.135939,44.877137,20.442903,22.214915,10.066073,10.177432,17.168636,30.352516,13.947613,29.161992,1.824047,13.193492,111.383353,7.260553,4.669759,18.410337,24.82347,81.569758,22.211039,24.860136,18.625377,1.484891,1.36834,6.861942,31.751783,3.437873,36.449143,20.238837,33.120457,18.029313,-2.592304,25.045197,7.230484,25.721563,40.855263,2.037838,39.799423,12.101659,9.08949,27.789431,3.577049,14.721853,-6.922848,69.282599,10.952367,51.151865,28.866031,6.749183,12.162123,26.762246,26.394132,23.294386,0.097429,1.0,7.0
99.172851,22.822462,29.484228,127.603628,73.272575,10.565893,41.744619,36.311668,18.117392,30.763663,48.061754,98.003659,-10.693378,48.806256,45.219191,39.122949,27.858997,26.295112,46.324061,19.925127,74.987762,-0.787657,76.920041,94.427869,48.017627,8.37742,47.105521,5.996957,21.090226,12.529739,67.072235,25.087791,19.792235,41.184376,12.255443,35.340583,1.95975,-7.224394,9.391658,14.03534,32.323529,19.156491,2.458571,4.946867,33.227886,13.039966,11.189648,50.84816,27.478695,26.653108,-13.509162,7.259157,21.944077,11.113464,75.956057,-3.984325,29.458788,9.279552,19.334851,-13.172203,2.451462,31.565318,9.943444,28.416189,5.914354,7.668249,-3.809651,12.201974,68.819764,8.269589,2.901862,10.364788,7.555573,73.794594,14.291982,34.202877,20.540627,5.394607,42.601584,0.0,8.0
99.172851,22.822462,29.484228,127.603628,73.272575,10.565893,41.744619,36.311668,18.117392,30.763663,48.061754,98.003659,-10.693378,48.806256,45.219191,39.122949,27.858997,26.295112,46.324061,19.925127,74.987762,-0.787657,76.920041,94.427869,48.017627,-1.500519,47.105521,5.996957,21.090226,12.529739,67.072235,25.087791,19.792235,41.184376,12.255443,35.340583,1.95975,-7.224394,9.391658,14.03534,32.323529,19.156491,2.458571,4.946867,33.227886,13.039966,11.189648,50.84816,27.478695,26.653108,-13.509162,7.259157,21.944077,11.113464,75.956057,-3.984325,29.458788,9.279552,19.334851,-13.172203,2.451462,31.565318,9.943444,28.416189,5.914354,7.668249,-3.809651,12.201974,68.819764,8.269589,2.901862,10.364788,7.555573,73.794594,14.291982,34.202877,20.540627,5.394607,42.601584,1.0,8.0
109.029337,22.52911,19.588629,133.270824,73.500084,-22.062758,21.964733,38.807927,29.199085,-3.502915,44.941719,47.847096,-21.891389,41.381216,24.487866,24.414261,20.683755,27.60763,45.707166,12.201486,39.060246,-7.360968,77.337343,57.441501,42.99862,9.202648,62.126218,7.168894,10.210677,11.557318,57.600619,26.116054,34.350118,31.754324,7.349215,49.445038,-6.295182,-21.798672,-8.890543,4.279796,30.827452,2.579702,-0.100053,10.656293,38.331057,18.450487,-6.328838,40.733914,30.493366,30.256019,-26.810996,10.038319,13.350586,5.268666,34.454855,-7.158666,23.645398,9.073261,17.727016,-9.335609,-12.584871,27.606146,-16.207931,38.044872,-0.367329,23.614619,-8.59126,-6.06208,39.240113,9.25733,1.113937,18.485648,-0.23209,40.804031,19.094491,38.668774,16.567118,-7.098478,38.556297,0.0,9.0
109.029337,22.52911,19.588629,133.270824,73.500084,-22.062758,21.964733,38.807927,29.199085,-3.502915,44.941719,47.847096,-21.891389,41.381216,24.487866,24.414261,20.683755,27.60763,45.707166,12.201486,39.060246,-7.360968,77.337343,57.441501,42.99862,0.138117,62.126218,7.168894,10.210677,11.557318,57.600619,26.116054,34.350118,31.754324,7.349215,49.445038,-6.295182,-21.798672,-8.890543,4.279796,30.827452,2.579702,-0.100053,10.656293,38.331057,18.450487,-6.328838,40.733914,30.493366,30.256019,-26.810996,10.038319,13.350586,5.268666,34.454855,-7.158666,23.645398,9.073261,17.727016,-9.335609,-12.584871,27.606146,-16.207931,38.044872,-0.367329,23.614619,-8.59126,-6.06208,39.240113,9.25733,1.113937,18.485648,-0.23209,40.804031,19.094491,38.668774,16.567118,-7.098478,38.556297,1.0,9.0
106.301865,11.669199,22.628475,121.068652,55.567975,-19.925211,20.538621,22.617944,23.986275,-12.907314,47.817587,56.178409,-4.56377,43.160202,20.435456,26.800175,15.630201,23.809909,38.311624,20.52346,57.597944,3.918411,67.409381,66.647991,49.481097,4.210879,52.667265,5.725325,14.434756,5.488949,57.726486,28.085994,25.625935,23.256063,6.644755,35.160133,-5.730258,-19.221733,-8.912921,3.065171,29.408971,-4.626336,-0.747486,11.499678,22.700704,12.363264,-8.655207,41.348054,38.392904,32.437335,-23.926401,2.39751,12.936541,-0.34702,43.180594,-7.654544,24.632198,9.604495,18.518581,-3.207742,-1.383081,23.006935,-21.761827,37.539624,2.197049,22.225715,2.169001,-5.89917,55.146534,8.33788,1.634461,13.207418,2.15085,44.911147,22.213338,33.114738,21.656048,-1.946118,34.191495,0.0,10.0
106.301865,11.669199,22.628475,121.068652,55.567975,-19.925211,20.538621,22.617944,23.986275,-12.907314,47.817587,56.178409,-4.56377,43.160202,20.435456,26.800175,15.630201,23.809909,38.311624,20.52346,57.597944,3.918411,67.409381,66.647991,49.481097,-4.659935,52.667265,5.725325,14.434756,5.488949,57.726486,28.085994,25.625935,23.256063,6.644755,35.160133,-5.730258,-19.221733,-8.912921,3.065171,29.408971,-4.626336,-0.747486,11.499678,22.700704,12.363264,-8.655207,41.348054,38.392904,32.437335,-23.926401,2.39751,12.936541,-0.34702,43.180594,-7.654544,24.632198,9.604495,18.518581,-3.207742,-1.383081,23.006935,-21.761827,37.539624,2.197049,22.225715,2.169001,-5.89917,55.146534,8.33788,1.634461,13.207418,2.15085,44.911147,22.213338,33.114738,21.656048,-1.946118,34.191495,1.0,10.0
177.905923,48.778362,19.181187,113.300684,65.231611,-15.616014,37.414879,21.876282,29.814902,-5.20287,51.387414,60.23181,3.088352,43.452314,52.756993,35.827387,14.458611,20.220769,113.746745,24.560751,44.209863,85.959974,67.465529,105.95397,94.794072,9.169498,77.551492,6.14765,10.103317,37.226546,55.176825,29.490163,41.457641,18.96448,4.76139,28.545787,-8.080774,-15.45442,-9.977835,5.622767,47.358776,2.803705,0.835986,14.700095,20.241158,14.965894,-8.441223,64.693412,33.140027,40.637473,-30.183406,17.510232,14.561715,8.180612,45.593724,-9.36983,22.25091,9.861669,21.191857,3.510141,-0.496618,23.520157,36.303307,52.67237,-1.299964,24.383726,81.738256,-5.107114,45.212168,8.555095,3.981075,12.852583,-1.31434,55.567571,26.87559,32.40904,50.268038,-2.608446,34.934962,0.0,11.0
177.905923,48.778362,19.181187,113.300684,65.231611,-15.616014,37.414879,21.876282,29.814902,-5.20287,51.387414,60.23181,3.088352,43.452314,52.756993,35.827387,14.458611,20.220769,113.746745,24.560751,44.209863,85.959974,67.465529,105.95397,94.794072,-0.508113,77.551492,6.14765,10.103317,37.226546,55.176825,29.490163,41.457641,18.96448,4.76139,28.545787,-8.080774,-15.45442,-9.977835,5.622767,47.358776,2.803705,0.835986,14.700095,20.241158,14.965894,-8.441223,64.693412,33.140027,40.637473,-30.183406,17.510232,14.561715,8.180612,45.593724,-9.36983,22.25091,9.861669,21.191857,3.510141,-0.496618,23.520157,36.303307,52.67237,-1.299964,24.383726,81.738256,-5.107114,45.212168,8.555095,3.981075,12.852583,-1.31434,55.567571,26.87559,32.40904,50.268038,-2.608446,34.934962,1.0,11.0
222.63651,75.98482,43.41483,173.755012,122.493006,44.802882,83.918465,43.407753,24.858825,22.094038,82.116868,31.244776,32.502118,44.504836,98.565913,85.140441,27.184985,44.88418,137.966996,81.02935,97.661775,93.4181,119.592256,120.453837,58.243153,15.236426,154.415809,16.706294,21.596773,56.668752,81.655438,35.975344,52.526972,56.970193,12.865565,55.950644,9.696156,6.714313,11.152311,24.792129,72.694911,6.177695,9.236504,13.082754,32.904107,11.644241,15.535501,78.505078,57.67229,76.895986,-21.329932,40.048479,20.422803,10.963192,10.777532,3.023357,25.648398,13.283939,18.846868,17.761609,14.666482,23.598672,51.028262,60.79621,5.098774,25.49088,89.070604,7.653397,92.076389,8.479791,3.967757,21.098216,15.078106,50.935224,49.690303,51.534506,69.361471,30.77683,67.793879,0.0,12.0
222.63651,75.98482,43.41483,173.755012,122.493006,44.802882,83.918465,43.407753,24.858825,22.094038,82.116868,31.244776,32.502118,44.504836,98.565913,85.140441,27.184985,44.88418,137.966996,81.02935,97.661775,93.4181,119.592256,120.453837,58.243153,5.160902,154.415809,16.706294,21.596773,56.668752,81.655438,35.975344,52.526972,56.970193,12.865565,55.950644,9.696156,6.714313,11.152311,24.792129,72.694911,6.177695,9.236504,13.082754,32.904107,11.644241,15.535501,78.505078,57.67229,76.895986,-21.329932,40.048479,20.422803,10.963192,10.777532,3.023357,25.648398,13.283939,18.846868,17.761609,14.666482,23.598672,51.028262,60.79621,5.098774,25.49088,89.070604,7.653397,92.076389,8.479791,3.967757,21.098216,15.078106,50.935224,49.690303,51.534506,69.361471,30.77683,67.793879,1.0,12.0
101.420769,88.524606,41.153871,171.226414,71.759151,29.902224,63.913119,46.056839,27.04662,49.922996,49.873418,21.149191,41.764031,41.855333,67.996117,40.823836,41.455856,54.810259,119.798988,48.898874,81.015482,59.486471,82.356075,76.155525,40.91852,15.083056,54.713925,20.874791,17.09054,70.855289,80.688896,35.216075,14.44231,48.507693,8.745549,55.171076,6.212304,5.82948,18.613902,15.657826,45.246518,12.32694,7.020083,10.984527,38.310741,15.9559,37.314373,61.538992,27.244043,31.226823,-12.426689,18.20335,17.103709,7.964057,4.009344,14.360467,23.214293,14.556322,18.632013,35.293977,6.400809,26.78403,17.636719,76.76743,5.987368,25.062719,57.99613,9.309288,74.770433,17.541454,1.308919,18.506798,18.625592,57.799656,36.186902,40.902069,18.29539,12.460155,41.350226,0.0,13.0
101.420769,88.524606,41.153871,171.226414,71.759151,29.902224,63.913119,46.056839,27.04662,49.922996,49.873418,21.149191,41.764031,41.855333,67.996117,40.823836,41.455856,54.810259,119.798988,48.898874,81.015482,59.486471,82.356075,76.155525,40.91852,5.025501,54.713925,20.874791,17.09054,70.855289,80.688896,35.216075,14.44231,48.507693,8.745549,55.171076,6.212304,5.82948,18.613902,15.657826,45.246518,12.32694,7.020083,10.984527,38.310741,15.9559,37.314373,61.538992,27.244043,31.226823,-12.426689,18.20335,17.103709,7.964057,4.009344,14.360467,23.214293,14.556322,18.632013,35.293977,6.400809,26.78403,17.636719,76.76743,5.987368,25.062719,57.99613,9.309288,74.770433,17.541454,1.308919,18.506798,18.625592,57.799656,36.186902,40.902069,18.29539,12.460155,41.350226,1.0,13.0
91.323381,17.350241,20.437075,104.517861,21.881076,-14.735442,37.619481,30.153964,28.17402,10.526931,28.635866,4.202267,18.633835,43.67876,34.01802,23.241547,22.238188,43.119469,55.695604,13.735705,108.047738,50.948638,67.577716,59.465693,40.005294,6.61096,47.600538,4.359256,13.783983,8.92503,51.971945,23.297368,2.069339,18.125141,1.668544,29.175927,-2.721655,-16.930978,7.304691,3.048441,30.26819,14.698418,7.699064,10.394083,21.791377,17.699637,-4.386247,43.536039,25.317627,28.478605,-22.232831,12.01353,10.200183,-0.891922,-6.038148,-3.230793,25.104421,4.106905,18.564153,16.995499,1.569465,25.129559,2.589156,51.620988,-0.405088,1.13523,49.625626,-5.538714,108.105365,20.549064,1.151508,20.987141,1.435954,68.443471,12.710403,30.388165,-9.036737,0.766187,37.106844,0.0,14.0
91.323381,17.350241,20.437075,104.517861,21.881076,-14.735442,37.619481,30.153964,28.17402,10.526931,28.635866,4.202267,18.633835,43.67876,34.01802,23.241547,22.238188,43.119469,55.695604,13.735705,108.047738,50.948638,67.577716,59.465693,40.005294,-1.9518,47.600538,4.359256,13.783983,8.92503,51.971945,23.297368,2.069339,18.125141,1.668544,29.175927,-2.721655,-16.930978,7.304691,3.048441,30.26819,14.698418,7.699064,10.394083,21.791377,17.699637,-4.386247,43.536039,25.317627,28.478605,-22.232831,12.01353,10.200183,-0.891922,-6.038148,-3.230793,25.104421,4.106905,18.564153,16.995499,1.569465,25.129559,2.589156,51.620988,-0.405088,1.13523,49.625626,-5.538714,108.105365,20.549064,1.151508,20.987141,1.435954,68.443471,12.710403,30.388165,-9.036737,0.766187,37.106844,1.0,14.0
34.931423,48.820116,66.47275,23.975076,71.665684,81.123237,38.861306,83.849439,72.838274,100.535018,43.138026,42.267472,11.155329,33.666838,50.691556,30.259171,49.960073,102.202133,68.233517,19.062223,17.503901,84.701879,-52.74139,15.916241,2.213822,32.271452,28.75022,37.895692,26.204872,14.601153,-12.704326,2.148816,48.830506,7.253504,15.555433,34.494341,21.088217,41.710946,29.126876,16.44015,9.722811,50.579473,20.629,23.175984,62.611961,49.462118,49.528577,9.191793,3.672476,24.522503,19.775521,21.36277,14.451864,6.020376,27.770567,2.015285,17.776856,33.281344,15.87412,3.586108,7.536343,47.782653,4.961677,31.07919,11.520689,32.030189,76.936449,5.566222,5.793143,31.52208,7.577253,61.778874,8.734634,-1.144779,22.770558,-68.12437,17.051445,-3.855653,15.24093,0.0,15.0
34.931423,48.820116,66.47275,23.975076,71.665684,81.123237,38.861306,83.849439,72.838274,100.535018,43.138026,42.267472,11.155329,33.666838,50.691556,30.259171,49.960073,102.202133,68.233517,19.062223,17.503901,84.701879,-52.74139,15.916241,2.213822,32.271452,14.128354,37.895692,26.204872,14.601153,-12.704326,2.148816,48.830506,7.253504,15.555433,34.494341,21.088217,41.710946,29.126876,16.44015,9.722811,50.579473,20.629,23.175984,62.611961,49.462118,49.528577,9.191793,3.672476,24.522503,19.775521,21.36277,14.451864,6.020376,27.770567,2.015285,17.776856,33.281344,15.87412,3.586108,7.536343,47.782653,4.961677,31.07919,11.520689,32.030189,76.936449,5.566222,5.793143,31.52208,7.577253,61.778874,8.734634,-1.144779,22.770558,-68.12437,17.051445,-3.855653,15.24093,1.0,15.0
33.618607,43.216263,67.992141,20.502543,82.376058,78.360636,39.518755,48.120079,70.587468,132.995096,35.200482,38.090339,34.4418,10.175554,64.257557,10.780763,48.057154,66.413902,40.646555,29.693895,3.367341,58.330231,-103.902038,18.624681,6.173939,21.07556,22.449845,47.833018,17.207103,19.722721,-13.704369,-6.23792,55.978848,9.942442,16.415344,40.403098,10.194894,52.56155,28.768419,13.062021,10.733536,45.166066,14.953148,20.099679,32.308541,50.217128,87.200507,12.020179,-2.870391,17.472948,34.401447,17.196717,11.491806,0.46976,26.533709,5.120423,4.591663,37.376118,5.571689,11.346298,23.028985,42.651808,10.716068,30.467155,14.333286,-0.814446,58.173283,-6.97278,-11.243784,30.018984,-0.106764,38.763621,-2.539824,-1.305796,38.267679,-115.278746,19.915371,-8.874705,11.117807,0.0,16.0
