cm_1_power,cm_2_power,cm_3_power,cm_4_power,cm_5_power,cm_6_power,cm_7_power,cm_8_power,cm_9_power,cm_10_power,cm_11_power,cm_12_power,cm_13_power,cm_14_power,cm_15_power,cm_16_power,cm_17_power,cm_18_power,cm_19_power,cm_20_power,cm_21_power,cm_22_power,cm_23_power,cm_24_power,load_1_power,load_2_power,load_3_power,load_4_power,load_5_power,load_6_power,load_7_power,load_8_power,load_9_power,load_10_power,load_11_power,load_12_power,load_13_power,load_14_power,load_15_power,load_16_power,load_17_power,load_18_power,load_19_power,load_20_power,load_21_power,load_22_power,load_23_power,load_24_power,load_25_power,load_26_power,load_27_power,load_28_power,load_29_power,load_30_power,load_31_power,load_32_power,load_33_power,load_34_power,load_35_power,load_36_power,load_37_power,load_38_power,load_39_power,load_40_power,load_41_power,load_42_power,load_43_power,load_44_power,load_45_power,load_46_power,load_47_power,load_48_power,load_49_power,load_50_power,load_51_power,load_52_power,load_53_power,load_54_power,load_55_power,label,id
43.400503,32.072406,27.515531,69.708403,110.736913,172.738739,16.063786,82.93284,47.30942,54.026444,149.993036,43.449585,90.542287,57.489534,96.090494,37.534403,94.142488,49.259168,71.084179,59.648011,28.116979,67.730301,37.037983,123.228004,13.255847,14.354988,23.784334,26.878517,-3.414844,14.556685,29.151852,18.650543,76.916519,20.336956,13.384956,21.854441,53.143053,39.511903,6.320859,76.839699,9.736372,32.739259,69.376573,18.216319,12.55151,28.812551,20.452364,30.390478,14.491331,18.671085,24.98784,40.057119,29.294329,-5.329367,14.07029,49.53112,40.079775,140.479275,17.383801,10.831876,79.602652,44.298085,-1.898798,54.238062,14.381469,18.515565,10.928356,18.578876,13.532332,22.530182,56.592494,5.527513,21.080759,42.018587,36.231096,21.23985,81.035059,23.221471,15.6596,0.0,6.0
43.400503,32.072406,27.515531,69.708403,110.736913,172.738739,16.063786,82.93284,47.30942,54.026444,149.993036,43.449585,90.542287,57.489534,96.090494,37.534403,94.142488,49.259168,71.084179,59.648011,28.116979,67.730301,37.037983,123.228004,7.849313,14.354988,23.784334,26.878517,-3.414844,14.556685,29.151852,18.650543,76.916519,20.336956,13.384956,21.854441,53.143053,39.511903,6.320859,76.839699,9.736372,32.739259,69.376573,18.216319,12.55151,28.812551,20.452364,30.390478,14.491331,18.671085,24.98784,40.057119,29.294329,-5.329367,14.07029,49.53112,40.079775,140.479275,17.383801,10.831876,79.602652,44.298085,-1.898798,54.238062,14.381469,18.515565,10.928356,18.578876,13.532332,22.530182,56.592494,5.527513,21.080759,42.018587,36.231096,21.23985,81.035059,23.221471,15.6596,1.0,6.0
18.765744,17.248004,7.633401,66.67685,144.679295,141.527288,13.08789,99.143161,26.782044,38.941119,34.144777,20.201813,55.363774,29.886107,85.159669,2.641321,54.422173,31.347598,28.444778,48.771986,22.004057,44.614516,26.42928,65.345962,6.982848,2.050103,8.416529,18.855684,-13.390577,13.52703,30.017616,10.622394,111.173187,18.942902,14.374106,25.962948,39.088042,26.143346,-2.694142,74.748951,15.768214,26.045852,85.365977,15.325453,13.319147,11.371096,12.644588,25.354803,7.508976,-8.963887,20.010548,39.522958,23.294934,-11.062507,-3.135342,16.90267,26.647182,37.572002,3.21228,3.234648,52.07888,37.392677,-17.450813,30.556082,8.006948,15.243782,10.349186,11.496871,13.926746,10.022201,34.201733,3.136466,18.136014,32.720526,28.729469,17.007481,32.578503,19.954931,9.380401,0.0,7.0
18.765744,17.248004,7.633401,66.67685,144.679295,141.527288,13.08789,99.143161,26.782044,38.941119,34.144777,20.201813,55.363774,29.886107,85.159669,2.641321,54.422173,31.347598,28.444778,48.771986,22.004057,44.614516,26.42928,65.345962,-2.881387,2.050103,8.416529,18.855684,-13.390577,13.52703,30.017616,10.622394,111.173187,18.942902,14.374106,25.962948,39.088042,26.143346,-2.694142,74.748951,15.768214,26.045852,85.365977,15.325453,13.319147,11.371096,12.644588,25.354803,7.508976,-8.963887,20.010548,39.522958,23.294934,-11.062507,-3.135342,16.90267,26.647182,37.572002,3.21228,3.234648,52.07888,37.392677,-17.450813,30.556082,8.006948,15.243782,10.349186,11.496871,13.926746,10.022201,34.201733,3.136466,18.136014,32.720526,28.729469,17.007481,32.578503,19.954931,9.380401,1.0,7.0
54.137282,38.849122,92.164296,48.787627,48.501347,71.855263,26.536337,64.811696,24.995898,47.285685,81.773566,38.976393,27.849712,24.624276,112.47293,0.6346,46.855924,91.625303,68.774081,33.539218,51.615213,26.482437,29.416795,45.819226,14.732932,18.283359,35.338708,12.90641,77.03976,18.645926,9.012672,20.449839,20.04975,4.961134,23.470527,19.301658,14.577533,52.502095,13.43071,3.125482,13.093936,31.99415,28.503323,14.674821,35.801599,10.210918,14.966962,28.191498,54.761951,-13.341713,61.980063,21.942327,14.319639,15.877492,24.620997,34.689092,22.562257,10.978118,2.05448,7.692498,20.137744,12.025356,8.662763,33.837533,34.942212,26.165887,6.35019,13.849808,16.58803,20.901247,20.085173,33.19983,37.408934,8.138726,19.212509,6.931214,37.646529,14.245768,22.448456,0.0,8.0
54.137282,38.849122,92.164296,48.787627,48.501347,71.855263,26.536337,64.811696,24.995898,47.285685,81.773566,38.976393,27.849712,24.624276,112.47293,0.6346,46.855924,91.625303,68.774081,33.539218,51.615213,26.482437,29.416795,45.819226,14.732932,7.312761,35.338708,12.90641,77.03976,18.645926,9.012672,20.449839,20.04975,4.961134,23.470527,19.301658,14.577533,52.502095,13.43071,3.125482,13.093936,31.99415,28.503323,14.674821,35.801599,10.210918,14.966962,28.191498,54.761951,-13.341713,61.980063,21.942327,14.319639,15.877492,24.620997,34.689092,22.562257,10.978118,2.05448,7.692498,20.137744,12.025356,8.662763,33.837533,34.942212,26.165887,6.35019,13.849808,16.58803,20.901247,20.085173,33.19983,37.408934,8.138726,19.212509,6.931214,37.646529,14.245768,22.448456,1.0,8.0
19.595065,16.237928,18.74008,56.980527,40.709905,113.994322,27.302323,74.886078,18.982804,42.538165,42.627949,36.633791,30.253792,21.156344,91.007759,-14.565064,43.969581,77.707609,67.224766,45.601645,63.346731,27.570989,26.049468,66.702164,11.607228,13.138336,4.122216,-19.517126,35.887841,1.185383,10.561348,31.55483,18.964577,3.345861,18.384111,14.835078,19.604981,89.249048,14.590756,3.273018,12.692561,30.368229,39.670889,11.618493,34.648096,7.283952,11.93485,27.30084,20.030773,-26.515547,25.297711,37.950082,11.650305,14.870552,24.939866,41.125878,16.146281,7.622026,4.999705,12.651188,17.576193,2.643274,10.023975,37.763334,48.619419,19.256031,7.817866,11.773549,14.558454,10.986018,19.659484,34.618993,31.97145,19.561175,33.288536,9.626029,47.058554,12.149483,16.352861,0.0,9.0
19.595065,16.237928,18.74008,56.980527,40.709905,113.994322,27.302323,74.886078,18.982804,42.538165,42.627949,36.633791,30.253792,21.156344,91.007759,-14.565064,43.969581,77.707609,67.224766,45.601645,63.346731,27.570989,26.049468,66.702164,11.607228,5.254916,4.122216,-19.517126,35.887841,1.185383,10.561348,31.55483,18.964577,3.345861,18.384111,14.835078,19.604981,89.249048,14.590756,3.273018,12.692561,30.368229,39.670889,11.618493,34.648096,7.283952,11.93485,27.30084,20.030773,-26.515547,25.297711,37.950082,11.650305,14.870552,24.939866,41.125878,16.146281,7.622026,4.999705,12.651188,17.576193,2.643274,10.023975,37.763334,48.619419,19.256031,7.817866,11.773549,14.558454,10.986018,19.659484,34.618993,31.97145,19.561175,33.288536,9.626029,47.058554,12.149483,16.352861,1.0,9.0
33.007092,13.781092,33.308798,48.131606,40.073649,76.963925,24.042354,81.503006,23.135423,41.52414,49.762869,32.882457,28.211278,13.76112,112.694243,-9.451846,34.621706,78.80281,48.89594,42.040391,49.403761,42.685241,22.333039,51.764789,13.075032,18.624262,16.15793,-15.211333,46.36134,-6.633581,10.203364,21.384166,17.779456,3.136337,19.143288,16.520308,22.70305,43.871423,13.413745,8.675517,10.609749,28.96874,51.363895,14.245585,29.586721,8.806054,12.315479,24.7623,26.208663,-23.705688,62.942926,24.569413,4.131693,10.45564,28.713608,35.71856,15.572642,12.999632,-1.81575,14.257384,13.929202,-1.246653,8.451944,28.421525,34.765293,11.91033,8.846145,14.108533,14.529338,9.103968,33.765992,32.08614,37.503627,12.581442,27.283459,2.257455,39.141415,14.6534,20.032384,0.0,10.0
33.007092,13.781092,33.308798,48.131606,40.073649,76.963925,24.042354,81.503006,23.135423,41.52414,49.762869,32.882457,28.211278,13.76112,112.694243,-9.451846,34.621706,78.80281,48.89594,42.040391,49.403761,42.685241,22.333039,51.764789,13.075032,7.449112,16.15793,-15.211333,46.36134,-6.633581,10.203364,21.384166,17.779456,3.136337,19.143288,16.520308,22.70305,43.871423,13.413745,8.675517,10.609749,28.96874,51.363895,14.245585,29.586721,8.806054,12.315479,24.7623,26.208663,-23.705688,62.942926,24.569413,4.131693,10.45564,28.713608,35.71856,15.572642,12.999632,-1.81575,14.257384,13.929202,-1.246653,8.451944,28.421525,34.765293,11.91033,8.846145,14.108533,14.529338,9.103968,33.765992,32.08614,37.503627,12.581442,27.283459,2.257455,39.141415,14.6534,20.032384,1.0,10.0
21.16729,9.55619,26.465774,55.595016,41.80329,115.478179,32.463121,82.414999,19.347652,59.631911,40.763046,27.989568,33.238906,19.372038,109.16932,-14.329579,29.347633,130.703654,54.097636,47.51552,43.799836,30.026104,34.415127,105.33706,10.486009,13.872845,6.215816,-23.017832,46.772491,-6.524217,8.917118,31.740623,20.156458,3.129342,18.502311,14.891204,27.422698,78.087305,19.111532,7.85789,13.331516,46.805076,54.785264,11.586574,26.980587,7.674605,12.593073,31.286625,16.629976,-30.308048,68.084344,9.21676,3.856413,16.387618,24.092335,34.049032,17.400136,7.646639,1.965575,15.186131,18.024144,-4.970456,7.744798,31.358224,28.175785,14.756651,6.339397,15.742429,15.357391,11.722044,23.470547,38.689,80.044932,46.022093,31.974611,17.202314,59.114979,15.304725,17.046436,0.0,11.0
21.16729,9.55619,26.465774,55.595016,41.80329,115.478179,32.463121,82.414999,19.347652,59.631911,40.763046,27.989568,33.238906,19.372038,109.16932,-14.329579,29.347633,130.703654,54.097636,47.51552,43.799836,30.026104,34.415127,105.33706,10.486009,5.548696,6.215816,-23.017832,46.772491,-6.524217,8.917118,31.740623,20.156458,3.129342,18.502311,14.891204,27.422698,78.087305,19.111532,7.85789,13.331516,46.805076,54.785264,11.586574,26.980587,7.674605,12.593073,31.286625,16.629976,-30.308048,68.084344,9.21676,3.856413,16.387618,24.092335,34.049032,17.400136,7.646639,1.965575,15.186131,18.024144,-4.970456,7.744798,31.358224,28.175785,14.756651,6.339397,15.742429,15.357391,11.722044,23.470547,38.689,80.044932,46.022093,31.974611,17.202314,59.114979,15.304725,17.046436,1.0,11.0
45.992276,52.245678,45.700692,76.106464,70.231868,170.999335,65.061151,69.436365,24.014564,93.905035,141.817647,36.658478,37.55638,26.79857,145.28268,-9.654434,95.896739,104.036058,69.111694,42.680027,65.548661,35.236213,62.939624,201.383689,17.594563,42.225072,20.77273,27.897522,13.197098,6.338531,12.637786,45.642573,18.277965,8.516162,43.397243,17.749865,50.556062,101.22237,49.271004,15.615416,15.734724,72.294851,32.648916,15.411753,35.675259,8.386292,20.9161,32.505362,120.049143,-21.434072,92.532829,19.210469,17.363651,12.533507,19.260706,52.560427,21.251833,8.83922,5.540828,15.70816,21.814979,42.762937,10.357286,40.356672,54.312794,17.921841,6.023926,11.335363,10.656247,9.239703,28.720958,44.541154,49.964697,64.758483,27.595681,39.526833,136.14233,14.611224,23.01589,0.0,12.0
45.992276,52.245678,45.700692,76.106464,70.231868,170.999335,65.061151,69.436365,24.014564,93.905035,141.817647,36.658478,37.55638,26.79857,145.28268,-9.654434,95.896739,104.036058,69.111694,42.680027,65.548661,35.236213,62.939624,201.383689,17.594563,16.888684,20.77273,27.897522,13.197098,6.338531,12.637786,45.642573,18.277965,8.516162,43.397243,17.749865,50.556062,101.22237,49.271004,15.615416,15.734724,72.294851,32.648916,15.411753,35.675259,8.386292,20.9161,32.505362,120.049143,-21.434072,92.532829,19.210469,17.363651,12.533507,19.260706,52.560427,21.251833,8.83922,5.540828,15.70816,21.814979,42.762937,10.357286,40.356672,54.312794,17.921841,6.023926,11.335363,10.656247,9.239703,28.720958,44.541154,49.964697,64.758483,27.595681,39.526833,136.14233,14.611224,23.01589,1.0,12.0
41.276919,23.270224,40.390711,62.955043,48.610703,124.470447,38.547843,84.103919,23.095702,65.785004,102.96814,40.92112,34.472575,27.985228,138.761456,4.832163,46.717619,98.158898,81.487531,40.790768,73.421685,33.497945,36.677475,118.875805,19.664614,14.053098,16.288342,30.223817,6.934915,6.594355,10.024634,37.039218,18.47775,9.40106,20.718264,15.844545,36.620299,79.646432,22.826422,5.608565,15.699455,45.182084,28.306448,14.146141,55.000918,8.804021,20.147811,56.163949,82.07692,-12.412725,67.099113,14.8759,20.774963,11.144563,20.109516,41.84297,18.660763,9.503803,9.318467,16.068135,18.375819,4.585915,19.197398,40.818186,54.445907,21.184076,10.947448,16.998702,18.672875,14.858149,22.332831,50.843154,32.25027,74.004692,27.476295,17.995927,44.671829,13.052841,18.512578,0.0,13.0
41.276919,23.270224,40.390711,62.955043,48.610703,124.470447,38.547843,84.103919,23.095702,65.785004,102.96814,40.92112,34.472575,27.985228,138.761456,4.832163,46.717619,98.158898,81.487531,40.790768,73.421685,33.497945,36.677475,118.875805,19.664614,5.620792,16.288342,30.223817,6.934915,6.594355,10.024634,37.039218,18.47775,9.40106,20.718264,15.844545,36.620299,79.646432,22.826422,5.608565,15.699455,45.182084,28.306448,14.146141,55.000918,8.804021,20.147811,56.163949,82.07692,-12.412725,67.099113,14.8759,20.774963,11.144563,20.109516,41.84297,18.660763,9.503803,9.318467,16.068135,18.375819,4.585915,19.197398,40.818186,54.445907,21.184076,10.947448,16.998702,18.672875,14.858149,22.332831,50.843154,32.25027,74.004692,27.476295,17.995927,44.671829,13.052841,18.512578,1.0,13.0
26.539017,6.759704,-5.517258,44.380806,38.980068,93.134576,21.36671,48.925244,19.513252,45.15237,56.77575,19.658364,38.780928,32.990477,87.846757,-10.84461,35.569907,78.412799,52.87165,31.3617,40.542845,33.816561,32.307913,61.744729,10.277508,15.501563,13.372163,-10.878601,3.583543,-10.144917,14.333897,20.591824,15.282525,3.563397,20.120258,9.437637,12.902249,75.639629,10.133093,3.163424,11.223227,30.234452,28.373133,12.958347,20.107447,6.462954,14.64907,40.964884,31.323261,-22.022299,21.216763,25.327627,0.834372,9.728605,18.774036,32.100531,15.15504,15.599149,17.820683,13.996772,24.73849,3.32849,8.232971,26.376243,28.887529,18.155369,6.013748,11.046354,11.555312,16.845376,27.725367,34.904332,26.553186,28.098127,17.903502,11.856032,33.588272,13.365428,20.394801,0.0,14.0
26.539017,6.759704,-5.517258,44.380806,38.980068,93.134576,21.36671,48.925244,19.513252,45.15237,56.77575,19.658364,38.780928,32.990477,87.846757,-10.84461,35.569907,78.412799,52.87165,31.3617,40.542845,33.816561,32.307913,61.744729,10.277508,6.200131,13.372163,-10.878601,3.583543,-10.144917,14.333897,20.591824,15.282525,3.563397,20.120258,9.437637,12.902249,75.639629,10.133093,3.163424,11.223227,30.234452,28.373133,12.958347,20.107447,6.462954,14.64907,40.964884,31.323261,-22.022299,21.216763,25.327627,0.834372,9.728605,18.774036,32.100531,15.15504,15.599149,17.820683,13.996772,24.73849,3.32849,8.232971,26.376243,28.887529,18.155369,6.013748,11.046354,11.555312,16.845376,27.725367,34.904332,26.553186,28.098127,17.903502,11.856032,33.588272,13.365428,20.394801,1.0,14.0
27.29839,55.28963,86.324349,97.899742,49.488834,73.225028,33.32741,5.580239,91.539613,67.854834,69.467683,43.031651,92.24068,55.029453,59.340155,31.965214,55.540808,61.213291,96.638045,23.522532,29.123348,26.261909,30.178707,40.549925,14.491839,33.774006,8.526581,63.645414,20.248614,19.48317,25.910476,51.195125,12.992462,19.040337,17.434628,20.708663,38.657554,14.125511,20.108212,18.619679,13.194984,10.374696,-0.88384,35.742394,5.86592,55.453976,56.763722,26.453775,17.221028,11.737315,12.517256,20.091539,33.545009,23.992116,9.377455,36.081071,22.640429,27.935093,32.362626,23.002318,69.08814,19.34422,47.371122,6.261074,20.567948,42.899018,19.272921,20.111938,8.509324,24.53051,6.957823,20.495911,16.105225,12.446901,14.476745,9.064396,28.083335,8.996207,21.091315,0.0,15.0
27.29839,55.28963,86.324349,97.899742,49.488834,73.225028,33.32741,5.580239,91.539613,67.854834,69.467683,43.031651,92.24068,55.029453,59.340155,31.965214,55.540808,61.213291,96.638045,23.522532,29.123348,26.261909,30.178707,40.549925,14.491839,33.774006,5.403051,63.645414,20.248614,19.48317,25.910476,51.195125,12.992462,19.040337,17.434628,20.708663,38.657554,14.125511,20.108212,18.619679,13.194984,10.374696,-0.88384,35.742394,5.86592,55.453976,56.763722,26.453775,17.221028,11.737315,12.517256,20.091539,33.545009,23.992116,9.377455,36.081071,22.640429,27.935093,32.362626,23.002318,69.08814,19.34422,47.371122,6.261074,20.567948,42.899018,19.272921,20.111938,8.509324,24.53051,6.957823,20.495911,16.105225,12.446901,14.476745,9.064396,28.083335,8.996207,21.091315,1.0,15.0
20.911272,59.494563,61.680003,94.257404,40.333348,61.822301,42.550851,6.006705,61.275109,37.851909,56.426411,40.140683,60.053335,53.167931,52.659344,36.391194,59.148268,55.442571,79.20488,23.372018,33.211245,62.181196,24.501175,48.814784,8.994277,36.124333,7.663009,39.439029,19.834507,21.376659,18.451363,38.698725,21.649244,9.447239,9.22394,37.012783,33.200699,7.910512,24.246222,18.835021,18.27261,7.357201,-1.707022,40.75415,7.099279,20.239515,29.804031,16.861199,14.765756,5.119646,14.2263,21.243961,30.009788,17.140111,10.033403,25.568417,16.192106,24.18903,36.928353,21.100714,38.848226,33.443428,39.724171,7.748427,23.131703,31.626529,48.040421,31.128782,9.986265,25.551701,14.045656,14.801052,15.002902,9.745645,11.405281,9.824067,39.037366,11.890866,14.649086,0.0,16.0
