log_cosh_1,label,id
7.993016577514942,0.0,1.0
11.853296063838762,1.0,1.0
6.8630070903881,0.0,2.0
9.052476228939982,1.0,2.0
7.351096326881268,0.0,3.0
10.438157917624594,1.0,3.0
7.5655053411245445,0.0,4.0
10.29042396371559,1.0,4.0
14.898254107445114,0.0,5.0
17.611397703748175,1.0,5.0
10.517403631737565,0.0,6.0
13.694047145263132,1.0,6.0
6.6526139972191665,0.0,7.0
9.702364046138682,1.0,7.0
5.877179462603093,0.0,8.0
10.167113862879814,1.0,8.0
5.321465363746184,0.0,9.0
9.258141158084674,1.0,9.0
6.016840750682281,0.0,10.0
9.86938632087234,1.0,10.0
7.523413954232834,0.0,11.0
11.726347009539074,1.0,11.0
12.934195965246383,0.0,12.0
17.3099404407302,1.0,12.0
7.504529527276268,0.0,13.0
11.872470165214768,1.0,13.0
5.680261658618681,0.0,14.0
9.399021076480109,1.0,14.0
5.535272880130367,0.0,15.0
11.885468599058196,1.0,15.0
7.473351960714929,0.0,16.0
12.736091668737213,1.0,16.0
6.718948136384867,0.0,17.0
12.196409984971826,1.0,17.0
9.299616715400724,0.0,18.0
14.616508168077038,1.0,18.0
16.285795879395614,0.0,19.0
23.002431476080513,1.0,19.0
10.973421957920204,0.0,20.0
18.266386309636836,1.0,20.0
6.722271357760493,0.0,21.0
12.899466738412121,1.0,21.0
6.561594125407126,0.0,22.0
9.539123607753071,1.0,22.0
6.889130772063699,0.0,23.0
10.374958081734675,1.0,23.0
7.138743262715415,0.0,24.0
9.977423153368592,1.0,24.0
8.730819495274005,0.0,25.0
12.18827217496993,1.0,25.0
13.989338729521341,0.0,26.0
17.577405908944048,1.0,26.0
8.151601813349133,0.0,27.0
11.794019644298574,1.0,27.0
6.865884725625233,0.0,28.0
9.618284634442087,1.0,28.0
5.611365616304211,0.0,29.0
13.06866395991119,1.0,29.0
5.731713828773054,0.0,30.0
16.686598439443284,1.0,30.0
5.405865719063744,0.0,31.0
15.29710929103586,1.0,31.0
8.307591271064185,0.0,32.0
19.68945814744633,1.0,32.0
12.67107648191298,0.0,33.0
19.336416254456843,1.0,33.0
8.606436687068365,0.0,34.0
15.59546699433691,1.0,34.0
5.485380261460561,0.0,35.0
15.33299374119223,1.0,35.0
7.162771473515443,0.0,36.0
14.456373369531676,1.0,36.0
6.55077194121255,0.0,37.0
12.331257553013746,1.0,37.0
6.220723335273187,0.0,38.0
12.60684519662838,1.0,38.0
9.387061040743102,0.0,39.0
14.856365536076483,1.0,39.0
16.985848183609935,0.0,40.0
37.33839200168154,1.0,40.0
10.607556651763202,0.0,41.0
18.147093867053027,1.0,41.0
7.1420934103489975,0.0,42.0
14.162328210436641,1.0,42.0
6.987663504117832,0.0,43.0
10.899671371886656,1.0,43.0
7.176383131167648,0.0,44.0
12.618347485981626,1.0,44.0
6.835059371888619,0.0,45.0
13.996012532824786,1.0,45.0
10.263175459331887,0.0,46.0
17.93510170160161,1.0,46.0
15.479652816258422,0.0,47.0
19.32938111814453,1.0,47.0
12.307302303686345,0.0,48.0
16.021700102066493,1.0,48.0
7.143354601524322,0.0,49.0
13.660467061627799,1.0,49.0
6.241021390768282,0.0,50.0
11.107787024792517,1.0,50.0
6.917905387256611,0.0,51.0
12.630916836876883,1.0,51.0
6.780701337355664,0.0,52.0
14.679681077709198,1.0,52.0
7.639424867711372,0.0,53.0
14.39027244650271,1.0,53.0
14.303032239567003,0.0,54.0
20.377843998993363,1.0,54.0
10.523531526877152,0.0,55.0
18.2461807588662,1.0,55.0
6.087447478961192,0.0,56.0
15.740285963683085,1.0,56.0
5.473978294132689,0.0,57.0
13.120410147429958,1.0,57.0
5.8618875196006615,0.0,58.0
14.89839264738454,1.0,58.0
5.465881307812034,0.0,59.0
14.998776342520662,1.0,59.0
7.372928310486426,0.0,60.0
19.79463297930676,1.0,60.0
11.527388455783788,0.0,61.0
18.484024303352662,1.0,61.0
9.596771857280668,0.0,62.0
17.2287747107124,1.0,62.0
6.019047400944789,0.0,63.0
15.160190572609542,1.0,63.0
4.9405304733737045,0.0,64.0
13.407810166657777,1.0,64.0
5.4818933110653445,0.0,65.0
14.423400863876768,1.0,65.0
6.0754540025489705,0.0,66.0
13.47951870003714,1.0,66.0
6.728446590998588,0.0,67.0
15.871965353479572,1.0,67.0
9.577023184305519,0.0,68.0
18.021512406077004,1.0,68.0
8.686786812048643,0.0,69.0
18.289363093496462,1.0,69.0
5.77149780908235,0.0,70.0
13.242130296167451,1.0,70.0
6.72433425654946,0.0,71.0
12.753271924146798,1.0,71.0
6.314786742813969,0.0,72.0
12.271404824695798,1.0,72.0
6.003199995300066,0.0,73.0
12.824396765742476,1.0,73.0
8.882632342957214,0.0,74.0
17.73536532642957,1.0,74.0
14.805145713469242,0.0,75.0
21.692395200253404,1.0,75.0
11.41765266327467,0.0,76.0
15.944264093059832,1.0,76.0
7.151416844286163,0.0,77.0
12.86807332749308,1.0,77.0
5.979596524503414,0.0,78.0
21.24660494341466,1.0,78.0
6.364110870007298,0.0,79.0
19.91059047456391,1.0,79.0
6.259683458950375,0.0,80.0
18.074633135631128,1.0,80.0
9.133928159020881,0.0,81.0
19.151602237682845,1.0,81.0
13.254011724603629,0.0,82.0
32.050871884816644,1.0,82.0
9.332384668354974,0.0,83.0
26.421074297990096,1.0,83.0
5.298310084854681,0.0,84.0
15.741754747620877,1.0,84.0
5.354668914065172,0.0,85.0
17.196417600338574,1.0,85.0
4.97194907337051,0.0,86.0
14.436653794286494,1.0,86.0
5.947448744069405,0.0,87.0
14.042452944658057,1.0,87.0
7.546603542388647,0.0,88.0
14.86112366642015,1.0,88.0
11.290618487256644,0.0,89.0
33.75032786232025,1.0,89.0
7.263844393994431,0.0,90.0
13.489423654285883,1.0,90.0
4.858765851272214,0.0,91.0
14.258225209279994,1.0,91.0
6.669319568759846,0.0,92.0
9.052262556054831,1.0,92.0
8.343031437965553,0.0,93.0
11.252447476653249,1.0,93.0
7.461245567737447,0.0,94.0
10.692035180088645,1.0,94.0
9.385599639811188,0.0,95.0
12.8405021423093,1.0,95.0
13.545189237234837,0.0,96.0
15.111656861373744,1.0,96.0
11.50568458905101,0.0,97.0
13.453389806827968,1.0,97.0
6.813963517430255,0.0,98.0
9.664749366766483,1.0,98.0
6.232049735361065,0.0,99.0
11.090220681588507,1.0,99.0
6.577093226877459,0.0,100.0
9.120405966032365,1.0,100.0
6.751257474366001,0.0,101.0
9.853945849157114,1.0,101.0
10.046607567219137,0.0,102.0
13.287310385414314,1.0,102.0
15.739326172878183,0.0,103.0
19.639817853870376,1.0,103.0
9.498184838416533,0.0,104.0
12.755236238088473,1.0,104.0
6.9162120730715015,0.0,105.0
9.712600367076872,1.0,105.0
5.590749222953612,0.0,106.0
9.963723333936587,1.0,106.0
5.879354843662933,0.0,107.0
9.491256538546892,1.0,107.0
5.734803834011888,0.0,108.0
8.127098918679804,1.0,108.0
8.902808795997686,0.0,109.0
11.943251045581054,1.0,109.0
16.500203590755003,0.0,110.0
19.50763815683042,1.0,110.0
11.209982596507205,0.0,111.0
14.686811758807684,1.0,111.0
6.166464319881966,0.0,112.0
9.570287276891122,1.0,112.0
6.533851828197857,0.0,113.0
15.91367716699402,1.0,113.0
7.127522830480901,0.0,114.0
20.25399493870557,1.0,114.0
7.073672920491673,0.0,115.0
16.35789006627482,1.0,115.0
10.893855734479708,0.0,116.0
23.023445683176583,1.0,116.0
14.682403669816237,0.0,117.0
30.720464157726834,1.0,117.0
10.54595024232751,0.0,118.0
23.945915391880405,1.0,118.0
7.029472165301599,0.0,119.0
15.965480681384355,1.0,119.0
5.399963657054814,0.0,120.0
16.320778299912877,1.0,120.0
5.743980910709056,0.0,121.0
12.451339108671206,1.0,121.0
6.12254759328314,0.0,122.0
11.278304935811274,1.0,122.0
9.043277003224327,0.0,123.0
14.685850665119238,1.0,123.0
15.395949069288863,0.0,124.0
20.380371592877978,1.0,124.0
8.174051363707282,0.0,125.0
13.615815943059795,1.0,125.0
6.0010723866333615,0.0,126.0
11.07889428150048,1.0,126.0
6.352232915927117,0.0,127.0
11.760574626246722,1.0,127.0
7.437274249514157,0.0,128.0
14.237772544949186,1.0,128.0
7.197970606979569,0.0,129.0
13.223833035350566,1.0,129.0
11.063315269845727,0.0,130.0
17.08228414190545,1.0,130.0
14.696229000353197,0.0,131.0
22.32089314562979,1.0,131.0
8.52936809119306,0.0,132.0
14.741655768865797,1.0,132.0
7.180307416106093,0.0,133.0
13.05479650280974,1.0,133.0
7.342400882764435,0.0,134.0
19.099677555131922,1.0,134.0
7.448069507451072,0.0,135.0
24.16634850488211,1.0,135.0
7.175607915517186,0.0,136.0
19.02636864658679,1.0,136.0
10.527333340771714,0.0,137.0
20.95417535979198,1.0,137.0
22.05556006332174,0.0,138.0
39.67710817611721,1.0,138.0
11.246941056917176,0.0,139.0
