log_cosh_1,label,id
7.481101077155516,0.0,1.0
8.090158264343497,1.0,1.0
6.349898583087004,0.0,2.0
6.586703295172993,1.0,2.0
6.045178465626551,0.0,3.0
6.389906225054369,1.0,3.0
8.042000652128571,0.0,4.0
8.917214778256618,1.0,4.0
17.178868194619067,0.0,5.0
18.033821180282935,1.0,5.0
11.536970294938266,0.0,6.0
11.820066890144712,1.0,6.0
6.592381261229378,0.0,7.0
6.839356715787114,1.0,7.0
6.050038220879021,0.0,8.0
9.424850740791312,1.0,8.0
6.488230930051794,0.0,9.0
10.80702984447938,1.0,9.0
6.496166358825141,0.0,10.0
10.225701925666492,1.0,10.0
9.315454566566975,0.0,11.0
13.947584355147823,1.0,11.0
18.327773400359177,0.0,12.0
23.749283787959204,1.0,12.0
10.596631974071105,0.0,13.0
14.377376940451676,1.0,13.0
6.837171780248695,0.0,14.0
11.609827102928042,1.0,14.0
8.38333396588618,0.0,15.0
9.924049664426192,1.0,15.0
6.917538842713774,0.0,16.0
8.489189337199662,1.0,16.0
8.18366838071436,0.0,17.0
12.112566395178952,1.0,17.0
10.823262469329524,0.0,18.0
15.237300426460573,1.0,18.0
16.406874140888647,0.0,19.0
21.959881080308197,1.0,19.0
10.989038753194787,0.0,20.0
13.448308561389693,1.0,20.0
6.153285219534326,0.0,21.0
7.72691262250183,1.0,21.0
5.379263879164106,0.0,22.0
9.255247888246233,1.0,22.0
5.830005527389858,0.0,23.0
9.693481421100277,1.0,23.0
5.8972264958875265,0.0,24.0
11.109807797016746,1.0,24.0
7.9119641983573725,0.0,25.0
14.326974894354313,1.0,25.0
12.275505867488178,0.0,26.0
21.04933188654358,1.0,26.0
9.291045913800525,0.0,27.0
16.117564094529648,1.0,27.0
5.15924986034054,0.0,28.0
10.0948615928089,1.0,28.0
7.146299986700559,0.0,29.0
18.624742229906904,1.0,29.0
6.065177726518154,0.0,30.0
14.735388465197328,1.0,30.0
6.147301075868134,0.0,31.0
15.823884611388143,1.0,31.0
8.904542499569411,0.0,32.0
18.872155453302483,1.0,32.0
17.428027281832033,0.0,33.0
27.062607592240237,1.0,33.0
11.533649245035292,0.0,34.0
21.266207259149827,1.0,34.0
7.077836935984412,0.0,35.0
19.90310236910698,1.0,35.0
5.043071309196001,0.0,36.0
12.200131454387389,1.0,36.0
5.938730282345194,0.0,37.0
15.905958016872708,1.0,37.0
5.736701266603319,0.0,38.0
14.759364560659808,1.0,38.0
9.174991136579376,0.0,39.0
19.86939764295541,1.0,39.0
15.592941571924056,0.0,40.0
22.603336996229658,1.0,40.0
9.290488713980219,0.0,41.0
16.571879117754218,1.0,41.0
6.472184183240029,0.0,42.0
15.560440275782305,1.0,42.0
6.669656146983508,0.0,43.0
9.067718662371417,1.0,43.0
4.907113684466024,0.0,44.0
7.18545380571649,1.0,44.0
6.257839878874464,0.0,45.0
9.78563871016002,1.0,45.0
8.436470764336045,0.0,46.0
12.779291809441188,1.0,46.0
14.996224862439256,0.0,47.0
17.834040507073457,1.0,47.0
9.110368986261062,0.0,48.0
11.624014635062686,1.0,48.0
6.066199187139776,0.0,49.0
9.665902418616037,1.0,49.0
