gamma_1,gamma_2,gamma_3,gamma_4,gamma_5,gamma_6,gamma_7,gamma_8,gamma_9,gamma_10,gamma_11,gamma_12,gamma_13,gamma_14,gamma_15,gamma_16,gamma_17,gamma_18,gamma_19,gamma_20,gamma_21,gamma_22,gamma_23,gamma_24,label,id
0.08499366444372702,0.06447356725561582,0.07435278891853958,0.0013543155142903274,0.0008557882116577709,0.0688186321403661,0.0005876451620290268,0.010956797533195672,0.0027422584167240416,0.009809192944222556,0.0041630494303670496,0.002525381358117418,0.002368071460606025,0.0011109878654642635,0.01041716274576343,0.0050340820540273334,0.0029036208520429874,0.0017772685143198075,0.0025627858217887045,0.0028990880926293983,0.0022291966301657418,0.0013115044964573386,0.001135100445396553,0.0006226227091263858,0.0,6.0
0.9804430091700489,0.06447356725561582,0.07435278891853958,0.0013543155142903274,0.0008557882116577709,0.0688186321403661,0.0005876451620290268,0.010956797533195672,0.0027422584167240416,0.009809192944222556,0.0041630494303670496,0.002525381358117418,0.002368071460606025,0.0011109878654642635,0.01041716274576343,0.0050340820540273334,0.0029036208520429874,0.0017772685143198075,0.0025627858217887045,0.0028990880926293983,0.0022291966301657418,0.0013115044964573386,0.001135100445396553,0.0006226227091263858,1.0,6.0
0.05904257883533415,0.050961826787807585,0.057777554820137134,0.000768606895898305,0.0007615402074807598,0.04066588048704656,0.0003460998223037137,0.01607627531748612,0.0026111841678262415,0.009946546833806913,0.003658495974217413,0.002456796432326769,0.0020118753287206026,0.0010114965589780311,0.0058127443560271885,0.003268433566102402,0.0024126638095127717,0.0013591883903201207,0.002609777267147617,0.0023986696687545717,0.002310131668180837,0.0013290794491673807,0.0011049614731688528,0.0005807116942651014,0.0,7.0
1.457994762885471,0.050961826787807585,0.057777554820137134,0.000768606895898305,0.0007615402074807598,0.04066588048704656,0.0003460998223037137,0.01607627531748612,0.0026111841678262415,0.009946546833806913,0.003658495974217413,0.002456796432326769,0.0020118753287206026,0.0010114965589780311,0.0058127443560271885,0.003268433566102402,0.0024126638095127717,0.0013591883903201207,0.002609777267147617,0.0023986696687545717,0.002310131668180837,0.0013290794491673807,0.0011049614731688528,0.0005807116942651014,1.0,7.0
0.09181909954751744,0.06010112251083122,0.07395752240787834,0.0005634240369283283,0.0005896724914200568,0.05132979125389614,0.0002489824301719068,0.02454609188148904,0.003320524814580672,0.0071639212892158355,0.0021149994681795015,0.002089061427832828,0.0014172581136091544,0.000690169674733454,0.010156194661841589,0.005401516908610571,0.007153952899280114,0.0018327983977148854,0.0021886391835068686,0.0021400545030432205,0.0033035995132939533,0.0026125954752327374,0.002203750768841495,0.0009409657960541828,0.0,8.0
0.09181909954751744,0.5964426754731944,0.07395752240787834,0.0005634240369283283,0.0005896724914200568,0.05132979125389614,0.0002489824301719068,0.02454609188148904,0.003320524814580672,0.0071639212892158355,0.0021149994681795015,0.002089061427832828,0.0014172581136091544,0.000690169674733454,0.010156194661841589,0.005401516908610571,0.007153952899280114,0.0018327983977148854,0.0021886391835068686,0.0021400545030432205,0.0033035995132939533,0.0026125954752327374,0.002203750768841495,0.0009409657960541828,1.0,8.0
0.07705150361852597,0.08021991236218629,0.10705560071946607,0.0005125484055894525,0.0005112144377754646,0.060173668129758884,0.0011176410414748261,0.02137992044426662,0.0033359147103557696,0.0061929863964778065,0.0021320913399103247,0.0014111804072132195,0.001207965003695577,0.0006205430209642593,0.009997002530214072,0.005759663724934416,0.00789702814097426,0.0023427936648707792,0.0024544811952327272,0.002410700319649184,0.0036207864830521963,0.004824250466637814,0.002499871633622419,0.001032578673347384,0.0,9.0
0.07705150361852597,0.6645257481247313,0.10705560071946607,0.0005125484055894525,0.0005112144377754646,0.060173668129758884,0.0011176410414748261,0.02137992044426662,0.0033359147103557696,0.0061929863964778065,0.0021320913399103247,0.0014111804072132195,0.001207965003695577,0.0006205430209642593,0.009997002530214072,0.005759663724934416,0.00789702814097426,0.0023427936648707792,0.0024544811952327272,0.002410700319649184,0.0036207864830521963,0.004824250466637814,0.002499871633622419,0.001032578673347384,1.0,9.0
0.07448240424443409,0.06768539046182775,0.09310222323013972,0.0005104474104942192,0.0004808587216778015,0.04640986749639664,0.0008410055128091898,0.016869331949936672,0.003129338247342961,0.005258591609726082,0.002072993823358349,0.0013203450693755059,0.001147475358592942,0.0006042050444241553,0.006490609843037731,0.004744111229547876,0.005614656926332451,0.0017615301651363602,0.001702597121318039,0.0019207051977634393,0.0029324980527336564,0.004274804016496603,0.002060841390155943,0.0008448852796294481,0.0,10.0
0.07448240424443409,0.6653912394777821,0.09310222323013972,0.0005104474104942192,0.0004808587216778015,0.04640986749639664,0.0008410055128091898,0.016869331949936672,0.003129338247342961,0.005258591609726082,0.002072993823358349,0.0013203450693755059,0.001147475358592942,0.0006042050444241553,0.006490609843037731,0.004744111229547876,0.005614656926332451,0.0017615301651363602,0.001702597121318039,0.0019207051977634393,0.0029324980527336564,0.004274804016496603,0.002060841390155943,0.0008448852796294481,1.0,10.0
0.07460899221145834,0.10391866770207825,0.11889670603910885,0.0008689800235486267,0.0012618754233346685,0.05668209043520722,0.0014324943343830832,0.013334631101507899,0.003974974005303,0.006726358925963183,0.0019933586222289357,0.0013203125420702122,0.0012022277952388194,0.0005703248796167237,0.006641012947619096,0.007048570146167776,0.006881772708970946,0.0019469395450482097,0.002170200251883969,0.0026249624549952166,0.005619302485597277,0.008552675660213449,0.004290962322170522,0.0013491658845428134,0.0,11.0
0.07460899221145834,0.6697902592447824,0.11889670603910885,0.0008689800235486267,0.0012618754233346685,0.05668209043520722,0.0014324943343830832,0.013334631101507899,0.003974974005303,0.006726358925963183,0.0019933586222289357,0.0013203125420702122,0.0012022277952388194,0.0005703248796167237,0.006641012947619096,0.007048570146167776,0.006881772708970946,0.0019469395450482097,0.002170200251883969,0.0026249624549952166,0.005619302485597277,0.008552675660213449,0.004290962322170522,0.0013491658845428134,1.0,11.0
0.07392133250394028,0.12913512544091965,0.18596591373306026,0.001666876968269726,0.0011607672191966678,0.0886925848709832,0.0013845083383308143,0.015481928852373539,0.00528775553228078,0.012166061542043138,0.004370303076988602,0.0030961556227140363,0.002486186463669604,0.0010278595877979413,0.00943914930092582,0.01242815640086814,0.011993964954652103,0.003196790244513359,0.004253892040079865,0.004633884434063873,0.009189646685698882,0.01048277951164911,0.00891040866277315,0.0019683076446961323,0.0,12.0
0.07392133250394028,0.8499724214962598,0.18596591373306026,0.001666876968269726,0.0011607672191966678,0.0886925848709832,0.0013845083383308143,0.015481928852373539,0.00528775553228078,0.012166061542043138,0.004370303076988602,0.0030961556227140363,0.002486186463669604,0.0010278595877979413,0.00943914930092582,0.01242815640086814,0.011993964954652103,0.003196790244513359,0.004253892040079865,0.004633884434063873,0.009189646685698882,0.01048277951164911,0.00891040866277315,0.0019683076446961323,1.0,12.0
0.10594435421959592,0.09778584633039644,0.13751876326500945,0.0005891607056556225,0.0006599593116245472,0.08154584857521918,0.001073506177233785,0.015424889838217215,0.0039817024711559235,0.008804671016428678,0.002276216573140033,0.001355397594778207,0.0012375263706800865,0.0006251097001253036,0.009042638238045075,0.01135260320295961,0.009624171068240539,0.0026547731454122925,0.0028054852005543474,0.002756619690225559,0.005971943165283378,0.003518076101192147,0.004149001777513206,0.0013055847820337974,0.0,13.0
0.10594435421959592,0.8678039196366294,0.13751876326500945,0.0005891607056556225,0.0006599593116245472,0.08154584857521918,0.001073506177233785,0.015424889838217215,0.0039817024711559235,0.008804671016428678,0.002276216573140033,0.001355397594778207,0.0012375263706800865,0.0006251097001253036,0.009042638238045075,0.01135260320295961,0.009624171068240539,0.0026547731454122925,0.0028054852005543474,0.002756619690225559,0.005971943165283378,0.003518076101192147,0.004149001777513206,0.0013055847820337974,1.0,13.0
0.09439340475836833,0.08283438263738852,0.12569091508506913,0.0005217363081291282,0.0005484577801420087,0.04839894572570014,0.0011703150371626947,0.01797398722368504,0.003978730874245606,0.006771462684729279,0.0025387330673578568,0.0016214255388633525,0.0014639269607461536,0.0006882246523001179,0.00783884040816174,0.0052681517998589555,0.007061202269309508,0.001891989687585749,0.0026314127122679665,0.0027237525386532013,0.004258109217663453,0.004527393755476172,0.0033886906697109254,0.0011836961074283003,0.0,14.0
0.09439340475836833,0.578761100698673,0.12569091508506913,0.0005217363081291282,0.0005484577801420087,0.04839894572570014,0.0011703150371626947,0.01797398722368504,0.003978730874245606,0.006771462684729279,0.0025387330673578568,0.0016214255388633525,0.0014639269607461536,0.0006882246523001179,0.00783884040816174,0.0052681517998589555,0.007061202269309508,0.001891989687585749,0.0026314127122679665,0.0027237525386532013,0.004258109217663453,0.004527393755476172,0.0033886906697109254,0.0011836961074283003,1.0,14.0
0.09343519654000643,0.035839874174666164,0.08684608692272278,0.0007019654972664213,0.000485056333163314,0.03761802871710396,0.0011653088451630822,0.013942782514699381,0.0031550930633472696,0.00943862525151884,0.0029687513667786547,0.0014735659853197802,0.0009721845232668613,0.00022600539870909486,0.005566262635015473,0.005636033873940516,0.00659450620510782,0.0018165927958837536,0.002179607879889023,0.0026115175963736803,0.0026620129839454165,0.001975939503941593,0.0014097437632170084,0.00044268165164851325,0.0,15.0
0.1870137915817498,0.035839874174666164,0.08684608692272278,0.0007019654972664213,0.000485056333163314,0.03761802871710396,0.0011653088451630822,0.013942782514699381,0.0031550930633472696,0.00943862525151884,0.0029687513667786547,0.0014735659853197802,0.0009721845232668613,0.00022600539870909486,0.005566262635015473,0.005636033873940516,0.00659450620510782,0.0018165927958837536,0.002179607879889023,0.0026115175963736803,0.0026620129839454165,0.001975939503941593,0.0014097437632170084,0.00044268165164851325,1.0,15.0
0.08436540676578108,0.03624228877701352,0.07921722511464191,0.0008833920314978982,0.000619738098842415,0.03043903383767388,0.0007974076621453108,0.010933787352578772,0.004685111701459466,0.009138234395222433,0.004270836648107679,0.001626213785416386,0.0010532772309943539,0.00016877671915960235,0.0038488979119581934,0.004040827852315854,0.003382718030904286,0.001415629173820765,0.0016464183487285844,0.002336112005715485,0.001965841190040951,0.001285128361319554,0.0011690160354840273,0.00047455807965457453,0.0,16.0
0.21915784869953736,0.03624228877701352,0.07921722511464191,0.0008833920314978982,0.000619738098842415,0.03043903383767388,0.0007974076621453108,0.010933787352578772,0.004685111701459466,0.009138234395222433,0.004270836648107679,0.001626213785416386,0.0010532772309943539,0.00016877671915960235,0.0038488979119581934,0.004040827852315854,0.003382718030904286,0.001415629173820765,0.0016464183487285844,0.002336112005715485,0.001965841190040951,0.001285128361319554,0.0011690160354840273,0.00047455807965457453,1.0,16.0
0.0803438688829301,0.045906376258098014,0.08577783549341378,0.0008899535787083579,0.00040622310738447354,0.03616063198714503,0.0008750924752232159,0.007957644626307658,0.0037155351953299665,0.007178504202557168,0.0033213544447505683,0.0012790759173832988,0.0009999288892243996,0.0004162650439387683,0.0050870639566289455,0.006619054965084192,0.005783182920951813,0.001743208556261422,0.0023055002328042917,0.003291498093999312,0.00321151960159316,0.0026452170852633294,0.0016202041879700424,0.0004093663986570739,0.0,17.0
0.19895610564215804,0.045906376258098014,0.08577783549341378,0.0008899535787083579,0.00040622310738447354,0.03616063198714503,0.0008750924752232159,0.007957644626307658,0.0037155351953299665,0.007178504202557168,0.0033213544447505683,0.0012790759173832988,0.0009999288892243996,0.0004162650439387683,0.0050870639566289455,0.006619054965084192,0.005783182920951813,0.001743208556261422,0.0023055002328042917,0.003291498093999312,0.00321151960159316,0.0026452170852633294,0.0016202041879700424,0.0004093663986570739,1.0,17.0
0.10447206131429976,0.05930561803936474,0.12609988099480063,0.0009498160607925854,0.0008297143316209343,0.05554893469639177,0.0011859541169108034,0.011017041725118748,0.006362456034588071,0.013356142146590422,0.006137747160669171,0.00317947804784513,0.002530827781362266,0.0017742434354262038,0.0057801052795669605,0.0069079140147620954,0.006465123744413326,0.0019181640069270145,0.002420320763985906,0.0034688918733545293,0.002998608078502052,0.0027443978730046226,0.001696148019085797,0.00044805849759033123,0.0,18.0
0.20825748709619774,0.05930561803936474,0.12609988099480063,0.0009498160607925854,0.0008297143316209343,0.05554893469639177,0.0011859541169108034,0.011017041725118748,0.006362456034588071,0.013356142146590422,0.006137747160669171,0.00317947804784513,0.002530827781362266,0.0017742434354262038,0.0057801052795669605,0.0069079140147620954,0.006465123744413326,0.0019181640069270145,0.002420320763985906,0.0034688918733545293,0.002998608078502052,0.0027443978730046226,0.001696148019085797,0.00044805849759033123,1.0,18.0
0.16860042292256638,0.10532652812270493,0.126419225238394,0.0014347955993252448,0.0010517460848467053,0.08538126110071254,0.0018549343098421822,0.021113724277494583,0.010162997147903141,0.021592556089713444,0.00887269939188684,0.0032767096428010234,0.002752986181989936,0.0015411821395998615,0.008820582087310846,0.010423070198294582,0.004749971804139719,0.0023924998308419987,0.003392828116547175,0.004925092119424157,0.005425149760917236,0.004724093396205387,0.0023010292688794287,0.0013674961856389167,0.0,19.0
0.2810419610660424,0.10532652812270493,0.126419225238394,0.0014347955993252448,0.0010517460848467053,0.08538126110071254,0.0018549343098421822,0.021113724277494583,0.010162997147903141,0.021592556089713444,0.00887269939188684,0.0032767096428010234,0.002752986181989936,0.0015411821395998615,0.008820582087310846,0.010423070198294582,0.004749971804139719,0.0023924998308419987,0.003392828116547175,0.004925092119424157,0.005425149760917236,0.004724093396205387,0.0023010292688794287,0.0013674961856389167,1.0,19.0
0.11408488505354386,0.05812974434273288,0.11579637561475531,0.0010963512893469307,0.001101003768703368,0.04161711111762578,0.0014866725071716047,0.011347028157556505,0.004212020235153435,0.00915102353789532,0.005479168819861879,0.002631967352395126,0.002030725943450662,0.0014182062197307665,0.0051900389294434746,0.006209117846768919,0.004547510661255139,0.0016752405346904808,0.001982221885614699,0.0030198199605599996,0.0026511614986839405,0.0021924910521717855,0.0012815105652639325,0.0004276226671295902,0.0,20.0
0.22168893365855435,0.05812974434273288,0.11579637561475531,0.0010963512893469307,0.001101003768703368,0.04161711111762578,0.0014866725071716047,0.011347028157556505,0.004212020235153435,0.00915102353789532,0.005479168819861879,0.002631967352395126,0.002030725943450662,0.0014182062197307665,0.0051900389294434746,0.006209117846768919,0.004547510661255139,0.0016752405346904808,0.001982221885614699,0.0030198199605599996,0.0026511614986839405,0.0021924910521717855,0.0012815105652639325,0.0004276226671295902,1.0,20.0
0.08558539288891254,0.04533662795270388,0.09183235960722147,0.0007790175897413043,0.0006966716608163281,0.0284387518492748,0.0009423048282490853,0.013496397985561348,0.0038927914267983255,0.006580191425002102,0.006602929897813858,0.0025178286277345308,0.0019373587256370506,0.001412155100247947,0.004221914912588609,0.003999323420942336,0.003619971500347763,0.00146175132637838,0.0013878267155740254,0.0019304699659494773,0.0016466974891158337,0.0011595415833602907,0.001066029928141976,0.000493466776418483,0.0,21.0
0.18064208422917405,0.04533662795270388,0.09183235960722147,0.0007790175897413043,0.0006966716608163281,0.0284387518492748,0.0009423048282490853,0.013496397985561348,0.0038927914267983255,0.006580191425002102,0.006602929897813858,0.0025178286277345308,0.0019373587256370506,0.001412155100247947,0.004221914912588609,0.003999323420942336,0.003619971500347763,0.00146175132637838,0.0013878267155740254,0.0019304699659494773,0.0016466974891158337,0.0011595415833602907,0.001066029928141976,0.000493466776418483,1.0,21.0
0.15933281361333584,0.04514451124760521,0.1396917104587292,0.0008914078863040409,0.0010020726560413529,0.04481430681213627,0.00034448920321406007,0.023418812715474857,0.00353112318540294,0.008741692279130131,0.0029642341232674063,0.002532947130399421,0.0014752741570633887,0.0005982948722609294,0.0050431729073916465,0.004643924415014045,0.004729160301185864,0.0018904078363872756,0.0014106641686879584,0.0017687300130075911,0.0028884650558538283,0.0015211518164104376,0.001076013963321465,0.0006711936968288867,0.0,22.0
0.15933281361333584,0.04514451124760521,0.5808106247848266,0.0008914078863040409,0.0010020726560413529,0.04481430681213627,0.00034448920321406007,0.023418812715474857,0.00353112318540294,0.008741692279130131,0.0029642341232674063,0.002532947130399421,0.0014752741570633887,0.0005982948722609294,0.0050431729073916465,0.004643924415014045,0.004729160301185864,0.0018904078363872756,0.0014106641686879584,0.0017687300130075911,0.0028884650558538283,0.0015211518164104376,0.001076013963321465,0.0006711936968288867,1.0,22.0
0.14972494833133254,0.0451409255234112,0.16816486432258682,0.0007772391060716366,0.000850064775906656,0.03413004664737285,0.00036876242021621763,0.01732745257692203,0.005553005572204839,0.008912225907866222,0.0028125502743385766,0.002372319298230785,0.0015052939412907307,0.0002673542887050573,0.004583941654655366,0.005029560397118882,0.0058453192255170094,0.0017054064273809288,0.0015767117068241632,0.0021418594310382844,0.002815616381831365,0.0023568773020130607,0.0012748690964898834,0.0006759876789526054,0.0,23.0
0.14972494833133254,0.0451409255234112,0.5546967464606789,0.0007772391060716366,0.000850064775906656,0.03413004664737285,0.00036876242021621763,0.01732745257692203,0.005553005572204839,0.008912225907866222,0.0028125502743385766,0.002372319298230785,0.0015052939412907307,0.0002673542887050573,0.004583941654655366,0.005029560397118882,0.0058453192255170094,0.0017054064273809288,0.0015767117068241632,0.0021418594310382844,0.002815616381831365,0.0023568773020130607,0.0012748690964898834,0.0006759876789526054,1.0,23.0
0.16968836195632742,0.04323601516309461,0.11010332973398862,0.0008673298232526605,0.0009421362721160342,0.04193669919966547,0.0003219693276457214,0.022045673193929805,0.004094345601690197,0.007854258978729156,0.002578218736478899,0.002312958969421519,0.0013253110559903192,0.00032682552675566967,0.003511651977017749,0.0036528885197362193,0.0055592843707650275,0.0018140208441033145,0.0014190158289131283,0.0018621286042495022,0.0024268659927839664,0.0019019474220089982,0.0011234231879115875,0.0006617559031223408,0.0,24.0
0.16968836195632742,0.04323601516309461,0.4031093229738545,0.0008673298232526605,0.0009421362721160342,0.04193669919966547,0.0003219693276457214,0.022045673193929805,0.004094345601690197,0.007854258978729156,0.002578218736478899,0.002312958969421519,0.0013253110559903192,0.00032682552675566967,0.003511651977017749,0.0036528885197362193,0.0055592843707650275,0.0018140208441033145,0.0014190158289131283,0.0018621286042495022,0.0024268659927839664,0.0019019474220089982,0.0011234231879115875,0.0006617559031223408,1.0,24.0
0.2526286927349335,0.0480476645354071,0.17904589610676558,0.0008984200130672804,0.0009723480165271248,0.057046428226124934,0.000249626046754603,0.02630094092964841,0.004218625124871256,0.007263014273899859,0.002823245125753715,0.002443561685448792,0.001443142494821359,0.00028442159231767405,0.0053177833106072825,0.0029441616193031095,0.007525093263985649,0.0022511524295509844,0.002052607680342433,0.0032564608381862037,0.005190652544194041,0.004138505419276406,0.0020468331489751357,0.0007977810962720433,0.0,25.0
0.2526286927349335,0.0480476645354071,0.39758188603533595,0.0008984200130672804,0.0009723480165271248,0.057046428226124934,0.000249626046754603,0.02630094092964841,0.004218625124871256,0.007263014273899859,0.002823245125753715,0.002443561685448792,0.001443142494821359,0.00028442159231767405,0.0053177833106072825,0.0029441616193031095,0.007525093263985649,0.0022511524295509844,0.002052607680342433,0.0032564608381862037,0.005190652544194041,0.004138505419276406,0.0020468331489751357,0.0007977810962720433,1.0,25.0
0.3298185471423025,0.06949488935662096,0.2884783330555809,0.001352932034292209,0.0013812631241387763,0.11108971201073503,0.00036004221865892916,0.058926842164864546,0.004407591284971701,0.0107793877725606,0.0038898577320733985,0.003340718895979755,0.0022666439531984217,0.0012162840875991066,0.010972434551409282,0.0054639323739662515,0.015130163412780728,0.0036197221186107242,0.0038659201668891363,0.005348938078325816,0.010573500315395279,0.004271979237215007,0.002527256356753771,0.00045975717520052584,0.0,26.0
0.3298185471423025,0.06949488935662096,0.5057890036055825,0.001352932034292209,0.0013812631241387763,0.11108971201073503,0.00036004221865892916,0.058926842164864546,0.004407591284971701,0.0107793877725606,0.0038898577320733985,0.003340718895979755,0.0022666439531984217,0.0012162840875991066,0.010972434551409282,0.0054639323739662515,0.015130163412780728,0.0036197221186107242,0.0038659201668891363,0.005348938078325816,0.010573500315395279,0.004271979237215007,0.002527256356753771,0.00045975717520052584,1.0,26.0
0.18152916411167874,0.03625200832587172,0.2279206664584872,0.0018854486011492533,0.001681324748396218,0.045147106731858955,0.0004494776819101709,0.02324376076380341,0.004095315706662106,0.011945254889107915,0.004218423217220213,0.0035312557055950933,0.002020133734402574,0.0008846259278589841,0.005714821259434011,0.003025812165409647,0.005729184090021544,0.0022480701819378446,0.0014047756783539533,0.0024798483056049925,0.0025448881503655763,0.0019585631266845205,0.001227225420693312,0.0005933158798545612,0.0,27.0
0.18152916411167874,0.03625200832587172,0.5680338693742932,0.0018854486011492533,0.001681324748396218,0.045147106731858955,0.0004494776819101709,0.02324376076380341,0.004095315706662106,0.011945254889107915,0.004218423217220213,0.0035312557055950933,0.002020133734402574,0.0008846259278589841,0.005714821259434011,0.003025812165409647,0.005729184090021544,0.0022480701819378446,0.0014047756783539533,0.0024798483056049925,0.0025448881503655763,0.0019585631266845205,0.001227225420693312,0.0005933158798545612,1.0,27.0
0.16949293910344432,0.10646911318768426,0.12144929051649411,0.0008427675549973479,0.000946422193412122,0.03551553704491184,0.00039993260418746956,0.02037050779477312,0.004710595628638181,0.005561745076275937,0.0027501419386530834,0.003017686857591073,0.0014297298421745985,0.000329591295264553,0.005310000775946566,0.002520846294121082,0.0054930231214425085,0.001759234302358248,0.0013210343310343653,0.001888166369001798,0.002412431672587534,0.0017800629939808132,0.0010775124119302149,0.0006736823640922651,0.0,28.0
0.16949293910344432,0.10646911318768426,0.5688463055403794,0.0008427675549973479,0.000946422193412122,0.03551553704491184,0.00039993260418746956,0.02037050779477312,0.004710595628638181,0.005561745076275937,0.0027501419386530834,0.003017686857591073,0.0014297298421745985,0.000329591295264553,0.005310000775946566,0.002520846294121082,0.0054930231214425085,0.001759234302358248,0.0013210343310343653,0.001888166369001798,0.002412431672587534,0.0017800629939808132,0.0010775124119302149,0.0006736823640922651,1.0,28.0
0.12541176253454545,0.05748402846753731,0.030382771197344116,0.001135383941572865,0.000978104210806574,0.029064129539145167,0.00046715248230100315,0.00789674571536736,0.002825755071944158,0.005963980000068592,0.0024936124713663688,0.0008554239067781744,0.0005471599339790245,0.00026531320565270633,0.004023409345059736,0.003757775682266651,0.004155057116136618,0.001425207493818359,0.0025157630778189777,0.003671004049119908,0.003260755621615097,0.0015338888012146334,0.0013387464599805554,0.0007836259646292199,0.0,29.0
0.12541176253454545,0.05748402846753731,0.20533842007267689,0.001135383941572865,0.000978104210806574,0.029064129539145167,0.00046715248230100315,0.00789674571536736,0.002825755071944158,0.005963980000068592,0.0024936124713663688,0.0008554239067781744,0.0005471599339790245,0.00026531320565270633,0.004023409345059736,0.003757775682266651,0.004155057116136618,0.001425207493818359,0.0025157630778189777,0.003671004049119908,0.003260755621615097,0.0015338888012146334,0.0013387464599805554,0.0007836259646292199,1.0,29.0
