power_error_1,power_error_2,power_error_3,power_error_4,power_error_5,power_error_6,power_error_7,power_error_8,power_error_9,power_error_10,power_error_11,power_error_12,power_error_13,power_error_14,power_error_15,power_error_16,power_error_17,power_error_18,power_error_19,power_error_20,power_error_21,power_error_22,power_error_23,power_error_24,label,id
0.05680751994999206,0.04138308122364797,0.04800581387918472,0.0005991157391291446,0.00035067459113830984,0.025129596833010803,0.0004929769068663331,0.01685703528905887,0.003555148909737589,0.011905566868840006,0.0019760063277640917,0.0015302014654679339,0.0016197710330301044,0.0008880519210973149,0.00938047409785762,0.00256026377617394,0.003388013540959885,0.00217583578302315,0.0026642303909872895,0.003198877323106342,0.0025069612031547433,0.00410085135875395,0.0011128511822467893,0.0006656734795607208,0.0,1.0
0.23816019874292893,0.04138308122364797,0.04800581387918472,0.0005991157391291446,0.00035067459113830984,0.025129596833010803,0.0004929769068663331,0.01685703528905887,0.003555148909737589,0.011905566868840006,0.0019760063277640917,0.0015302014654679339,0.0016197710330301044,0.0008880519210973149,0.00938047409785762,0.00256026377617394,0.003388013540959885,0.00217583578302315,0.0026642303909872895,0.003198877323106342,0.0025069612031547433,0.00410085135875395,0.0011128511822467893,0.0006656734795607208,1.0,1.0
0.0757321288955618,0.052634603746111785,0.04693197460681099,0.0006524890659188156,0.0006709332725770701,0.020445265413280705,0.00044406283859576743,0.11131725260875328,0.005317323825213784,0.01762441222844771,0.0024026806975528036,0.0013937906154483128,0.0014508982003793506,0.0006518716867708755,0.0074906377184434806,0.0023454895755694867,0.0022074115489127207,0.0021922967868528687,0.0021533506451780447,0.002265238733044753,0.002032956735529317,0.002755531837687951,0.0007851821054559339,0.0005899893014735622,0.0,2.0
0.33675669212159104,0.052634603746111785,0.04693197460681099,0.0006524890659188156,0.0006709332725770701,0.020445265413280705,0.00044406283859576743,0.11131725260875328,0.005317323825213784,0.01762441222844771,0.0024026806975528036,0.0013937906154483128,0.0014508982003793506,0.0006518716867708755,0.0074906377184434806,0.0023454895755694867,0.0022074115489127207,0.0021922967868528687,0.0021533506451780447,0.002265238733044753,0.002032956735529317,0.002755531837687951,0.0007851821054559339,0.0005899893014735622,1.0,2.0
0.05760026941846288,0.0380357810585155,0.03577076882400007,0.0007703095560102291,0.0007783946485618707,0.022205508696095888,0.00040367281189853906,0.4037291298075541,0.0039762623154975625,0.013216205309591481,0.001865103963095484,0.0015175976890170145,0.0014916210547381303,0.0009384543269703611,0.006631066081825897,0.002283654868463356,0.002340573634239044,0.0017268043077217942,0.0020050866697265187,0.002268429904870337,0.002282306467148988,0.002738602822227781,0.0008248030518655768,0.0005612467149342077,0.0,3.0
0.2853264368984683,0.0380357810585155,0.03577076882400007,0.0007703095560102291,0.0007783946485618707,0.022205508696095888,0.00040367281189853906,0.4037291298075541,0.0039762623154975625,0.013216205309591481,0.001865103963095484,0.0015175976890170145,0.0014916210547381303,0.0009384543269703611,0.006631066081825897,0.002283654868463356,0.002340573634239044,0.0017268043077217942,0.0020050866697265187,0.002268429904870337,0.002282306467148988,0.002738602822227781,0.0008248030518655768,0.0005612467149342077,1.0,3.0
0.09282165325792481,0.059292876729372244,0.046842010139071306,0.000750123947168756,0.0007676104272757113,0.021563608789695984,0.00038403861108253035,0.04641118062247602,0.005970746089206901,0.013263955208879524,0.0025179248881418113,0.0023710386985900467,0.0019920798176386386,0.000951854813400907,0.01054281706311599,0.0034365274102415477,0.004703190046794863,0.002848356419227315,0.0041768189661174,0.0043177782937071025,0.004072396069572499,0.009263976006181767,0.0018384892642174095,0.0006494957766486429,0.0,4.0
0.3328013566363466,0.059292876729372244,0.046842010139071306,0.000750123947168756,0.0007676104272757113,0.021563608789695984,0.00038403861108253035,0.04641118062247602,0.005970746089206901,0.013263955208879524,0.0025179248881418113,0.0023710386985900467,0.0019920798176386386,0.000951854813400907,0.01054281706311599,0.0034365274102415477,0.004703190046794863,0.002848356419227315,0.0041768189661174,0.0043177782937071025,0.004072396069572499,0.009263976006181767,0.0018384892642174095,0.0006494957766486429,1.0,4.0
0.10269490180375829,0.045591351414064486,0.08039607947010102,0.0009585110911105284,0.0007440348832172961,0.03090199961297273,0.0004272313976478399,0.024468239782533097,0.0094911661203116,0.013534118273121095,0.003815045038075825,0.0029714603908186582,0.0024931045395093034,0.0010548753025896754,0.012450636326863296,0.0035904717437521168,0.005966032988045074,0.0024148968570240265,0.005382172369745574,0.00409677553968423,0.0033787613284579163,0.005769371180701373,0.001729469738285079,0.0007363532348858832,0.0,5.0
0.31831198748071066,0.045591351414064486,0.08039607947010102,0.0009585110911105284,0.0007440348832172961,0.03090199961297273,0.0004272313976478399,0.024468239782533097,0.0094911661203116,0.013534118273121095,0.003815045038075825,0.0029714603908186582,0.0024931045395093034,0.0010548753025896754,0.012450636326863296,0.0035904717437521168,0.005966032988045074,0.0024148968570240265,0.005382172369745574,0.00409677553968423,0.0033787613284579163,0.005769371180701373,0.001729469738285079,0.0007363532348858832,1.0,5.0
