power_error_1,power_error_2,power_error_3,power_error_4,power_error_5,power_error_6,power_error_7,power_error_8,power_error_9,power_error_10,power_error_11,power_error_12,power_error_13,power_error_14,power_error_15,power_error_16,power_error_17,power_error_18,power_error_19,power_error_20,power_error_21,power_error_22,power_error_23,power_error_24,label,id
0.07084845854987178,0.05095656747820859,0.051069158920121364,0.0008008048390023845,0.0007512225453285149,0.028882488078930926,0.0002931889076698345,0.017831523791752835,0.0020554313949142874,0.04144981217451617,0.0022074902609317717,0.001395033847563285,0.0012159775435885741,0.0006133783388592458,0.007426496162968857,0.003473250027677914,0.0021113939752867607,0.0012697754281771815,0.0017715645066460866,0.0030366570525018613,0.0025593018917997477,0.0011984069757101927,0.001061016186611561,0.0005571285940513534,0.0,1.0
0.47239074359940103,0.05095656747820859,0.051069158920121364,0.0008008048390023845,0.0007512225453285149,0.028882488078930926,0.0002931889076698345,0.017831523791752835,0.0020554313949142874,0.04144981217451617,0.0022074902609317717,0.001395033847563285,0.0012159775435885741,0.0006133783388592458,0.007426496162968857,0.003473250027677914,0.0021113939752867607,0.0012697754281771815,0.0017715645066460866,0.0030366570525018613,0.0025593018917997477,0.0011984069757101927,0.001061016186611561,0.0005571285940513534,1.0,1.0
0.06078068702617636,0.06504738596808755,0.044576228678858056,0.0010737104486132226,0.0007214230038247698,0.027025908285740804,0.0004132570582373151,0.013555022215763633,0.002239047949427965,0.02414642612644756,0.003893614561226445,0.0030088505976393156,0.0020788291949164514,0.0010608921893605254,0.005960064815050308,0.0032203366155060635,0.0019463781435484825,0.0011635483426872008,0.002171290344731879,0.002512578830168766,0.002256979580591554,0.0011365255000723746,0.0010078632583781508,0.0005276316945977927,0.0,2.0
0.47208692586907186,0.06504738596808755,0.044576228678858056,0.0010737104486132226,0.0007214230038247698,0.027025908285740804,0.0004132570582373151,0.013555022215763633,0.002239047949427965,0.02414642612644756,0.003893614561226445,0.0030088505976393156,0.0020788291949164514,0.0010608921893605254,0.005960064815050308,0.0032203366155060635,0.0019463781435484825,0.0011635483426872008,0.002171290344731879,0.002512578830168766,0.002256979580591554,0.0011365255000723746,0.0010078632583781508,0.0005276316945977927,1.0,2.0
0.061739816410964064,0.06360202905371998,0.04277728873558775,0.0010495579502647681,0.0007096027437905925,0.024934773272762376,0.00045711833576224034,0.012477990703560803,0.0017927961814751662,0.007942506074550356,0.0019389090247891464,0.001329761118466955,0.0010407949562781713,0.0005323823975741356,0.0067495851859112254,0.003121845807893128,0.0019831286705818754,0.001233474095188354,0.0029084864010619767,0.003133461988136608,0.0026456701396395596,0.001341308465144456,0.001239388224944813,0.0006614259934453591,0.0,3.0
0.4650248736832534,0.06360202905371998,0.04277728873558775,0.0010495579502647681,0.0007096027437905925,0.024934773272762376,0.00045711833576224034,0.012477990703560803,0.0017927961814751662,0.007942506074550356,0.0019389090247891464,0.001329761118466955,0.0010407949562781713,0.0005323823975741356,0.0067495851859112254,0.003121845807893128,0.0019831286705818754,0.001233474095188354,0.0029084864010619767,0.003133461988136608,0.0026456701396395596,0.001341308465144456,0.001239388224944813,0.0006614259934453591,1.0,3.0
0.08667621911967109,0.08071013582306164,0.06589260086160828,0.0016560018859056306,0.001341290447345169,0.040689557862774,0.0004043527262684096,0.01041819004050501,0.002554914375791743,0.01072988985405857,0.003219915912648927,0.0024270658511698824,0.001944650482865819,0.0010219088159263091,0.008606994695243857,0.0033594221855861423,0.0018018120573663613,0.0011452624328271088,0.00250753374139226,0.0024531524673362132,0.002208335587805339,0.0010999832122592136,0.0009389740513567283,0.0005136026493689869,0.0,4.0
0.47125942318416164,0.08071013582306164,0.06589260086160828,0.0016560018859056306,0.001341290447345169,0.040689557862774,0.0004043527262684096,0.01041819004050501,0.002554914375791743,0.01072988985405857,0.003219915912648927,0.0024270658511698824,0.001944650482865819,0.0010219088159263091,0.008606994695243857,0.0033594221855861423,0.0018018120573663613,0.0011452624328271088,0.00250753374139226,0.0024531524673362132,0.002208335587805339,0.0010999832122592136,0.0009389740513567283,0.0005136026493689869,1.0,4.0
0.06775458776307648,0.06284107298694469,0.08950918481781556,0.001459441306447472,0.0009861443801346982,0.035326441996221696,0.0008126914081504446,0.012987911792022496,0.003990263887931354,0.020341300749599913,0.004977266239787854,0.0033741406980943066,0.002545265762371491,0.0010332348582428109,0.011823425950920846,0.004294858839554464,0.002517664573780344,0.0016145093957663464,0.0035058089629198407,0.002919936926399234,0.002488541697561987,0.001490987012885097,0.0016191643089418695,0.0007613229768232007,0.0,5.0
0.25381023568490874,0.06284107298694469,0.08950918481781556,0.001459441306447472,0.0009861443801346982,0.035326441996221696,0.0008126914081504446,0.012987911792022496,0.003990263887931354,0.020341300749599913,0.004977266239787854,0.0033741406980943066,0.002545265762371491,0.0010332348582428109,0.011823425950920846,0.004294858839554464,0.002517664573780344,0.0016145093957663464,0.0035058089629198407,0.002919936926399234,0.002488541697561987,0.001490987012885097,0.0016191643089418695,0.0007613229768232007,1.0,5.0
