power_error_1,power_error_2,power_error_3,power_error_4,power_error_5,power_error_6,power_error_7,power_error_8,power_error_9,power_error_10,power_error_11,power_error_12,power_error_13,power_error_14,power_error_15,power_error_16,power_error_17,power_error_18,power_error_19,power_error_20,power_error_21,power_error_22,power_error_23,power_error_24,label,id
0.08436194257239892,0.06889498643232467,11.9112958861334,0.002848177958399946,0.0009124295098597185,0.0236765174479905,0.0006705919358391879,0.023618533404190234,0.002951433636840458,0.028003065826308786,0.002905698332331433,0.0011778684423527186,0.0014694666899366694,0.000594849370468161,0.027293578664412146,0.0028029391805048944,0.004126693971282679,0.0037426133698614528,0.0037225828781319507,0.004168056893302832,0.00818276579425601,0.011782489642606378,0.0020622200371028213,0.001359469960719076,0.0,1.0
0.4233066691066102,0.06889498643232467,11.9112958861334,0.002848177958399946,0.0009124295098597185,0.0236765174479905,0.0006705919358391879,0.023618533404190234,0.002951433636840458,0.028003065826308786,0.002905698332331433,0.0011778684423527186,0.0014694666899366694,0.000594849370468161,0.027293578664412146,0.0028029391805048944,0.004126693971282679,0.0037426133698614528,0.0037225828781319507,0.004168056893302832,0.00818276579425601,0.011782489642606378,0.0020622200371028213,0.001359469960719076,1.0,1.0
0.1574688269277254,0.08285080813413549,0.7703570595235781,0.01087909424864044,0.0011727786186761424,0.04253876043651162,0.0008362947696777443,0.019845864628684706,0.003962458482214544,0.043306557082850666,0.0034759032807430684,0.0014740606984267011,0.002694547696661307,0.0005690759769655714,0.15348328833958855,0.0034411517409168976,0.004738946113602777,0.02208547529520887,0.0046650225984207795,0.002580789753739339,0.3535726321230987,0.07299346035208383,0.0018497985261526847,0.0015161367681436817,0.0,2.0
0.4744278332119333,0.08285080813413549,0.7703570595235781,0.01087909424864044,0.0011727786186761424,0.04253876043651162,0.0008362947696777443,0.019845864628684706,0.003962458482214544,0.043306557082850666,0.0034759032807430684,0.0014740606984267011,0.002694547696661307,0.0005690759769655714,0.15348328833958855,0.0034411517409168976,0.004738946113602777,0.02208547529520887,0.0046650225984207795,0.002580789753739339,0.3535726321230987,0.07299346035208383,0.0018497985261526847,0.0015161367681436817,1.0,2.0
0.13708019230208937,0.0794288888210837,0.3601674462111968,0.018452325334188092,0.0012529192456448433,0.034228300132643434,0.0007670439381785547,0.02067783499958151,0.003815386378674616,0.02966360558465766,0.0035689444368469745,0.001577904084115965,0.0017519281989684143,0.00056259698170481,0.07761579557107885,0.004227701789072843,0.006647189695462634,0.007820327298763224,0.005980529192148608,0.004232098008389834,0.03575775683304766,0.0036032192236651744,0.0018763954478077931,0.002513157285145933,0.0,3.0
0.30631550316739836,0.0794288888210837,0.3601674462111968,0.018452325334188092,0.0012529192456448433,0.034228300132643434,0.0007670439381785547,0.02067783499958151,0.003815386378674616,0.02966360558465766,0.0035689444368469745,0.001577904084115965,0.0017519281989684143,0.00056259698170481,0.07761579557107885,0.004227701789072843,0.006647189695462634,0.007820327298763224,0.005980529192148608,0.004232098008389834,0.03575775683304766,0.0036032192236651744,0.0018763954478077931,0.002513157285145933,1.0,3.0
0.13721443982179132,0.11553217429363608,3.8387766039618234,0.00476104583828413,0.0011367366884898387,0.0582468161018635,0.00129932969312747,0.01633591208088435,0.005338095507549943,0.0288634049326384,0.004165668830984429,0.002166158639191504,0.00231423229979998,0.0007073834850743898,0.01229623064745678,0.005657867400451218,0.00877084125186727,0.005514959380498924,0.0069787858419024145,0.003424544750472575,0.230696074388609,0.0034597272516243035,0.0013055921479049565,0.0019426361328665812,0.0,4.0
0.5232456698182502,0.11553217429363608,3.8387766039618234,0.00476104583828413,0.0011367366884898387,0.0582468161018635,0.00129932969312747,0.01633591208088435,0.005338095507549943,0.0288634049326384,0.004165668830984429,0.002166158639191504,0.00231423229979998,0.0007073834850743898,0.01229623064745678,0.005657867400451218,0.00877084125186727,0.005514959380498924,0.0069787858419024145,0.003424544750472575,0.230696074388609,0.0034597272516243035,0.0013055921479049565,0.0019426361328665812,1.0,4.0
0.16367399343021463,0.07574964944197156,0.18899488428663794,0.0009056238319810329,0.0005137325178486519,0.02580032142900736,0.002053152060319196,0.015093088479933724,0.004456522679536425,0.041029659326640475,0.005029408338335148,0.0027109356606427083,0.00257062973130188,0.0007273510948220057,0.007261617185695574,0.003314488656727777,0.004033248346547915,0.0029764675689122476,0.003326949978687066,0.0025446875766077,0.006554862009079582,0.003052237623975171,0.0012541942645708597,0.0011885655985795613,0.0,5.0
0.44477804330088877,0.07574964944197156,0.18899488428663794,0.0009056238319810329,0.0005137325178486519,0.02580032142900736,0.002053152060319196,0.015093088479933724,0.004456522679536425,0.041029659326640475,0.005029408338335148,0.0027109356606427083,0.00257062973130188,0.0007273510948220057,0.007261617185695574,0.003314488656727777,0.004033248346547915,0.0029764675689122476,0.003326949978687066,0.0025446875766077,0.006554862009079582,0.003052237623975171,0.0012541942645708597,0.0011885655985795613,1.0,5.0
