log_cosh_1,log_cosh_2,log_cosh_3,log_cosh_4,log_cosh_5,label,id
4.874382212251094,1.5481474165644695,0.09653970715523766,0.43993716276497263,0.06483102713829605,0.0,1.0
8.734661698555577,1.5481474165644695,0.09653970715523766,0.43993716276497263,0.06483102713829605,1.0,1.0
4.148470712229415,1.3424349567746836,0.06094269570525898,0.36375764575959907,0.04152154942533857,0.0,2.0
6.337939850233294,1.3424349567746836,0.06094269570525898,0.36375764575959907,0.04152154942533857,1.0,2.0
4.3585155008843035,1.52744852618967,0.09986529141638022,0.34749479443004677,0.059978615826175176,0.0,3.0
7.445577091419303,1.52744852618967,0.09986529141638022,0.34749479443004677,0.059978615826175176,1.0,3.0
4.55998644809122,1.5353614198946863,0.0482774724132495,0.44559321363123244,0.05761374676033215,0.0,4.0
7.284905070599899,1.5353614198946863,0.0482774724132495,0.44559321363123244,0.05761374676033215,1.0,4.0
8.949402079488474,3.1662655846583467,0.19942951295888975,1.1492043329759911,0.31081701216743357,0.0,5.0
11.662545675791682,3.1662655846583467,0.19942951295888975,1.1492043329759911,0.31081701216743357,1.0,5.0
6.293217073075863,2.275047675703225,0.31556464504966736,0.5176704015643369,0.06889703431146413,0.0,6.0
9.469860586601328,2.275047675703225,0.31556464504966736,0.5176704015643369,0.06889703431146413,1.0,6.0
3.9483404327915643,1.398496865010084,0.06845312607510776,0.34925487351982,0.01857347548132818,0.0,7.0
6.998090480333751,1.398496865010084,0.06845312607510776,0.34925487351982,0.01857347548132818,1.0,7.0
3.392901693036011,0.8564291587004622,0.058347249142020746,0.37852835908318777,0.1924150277905351,0.0,8.0
7.68283607553339,0.8564291587004622,0.058347249142020746,0.37852835908318777,0.1924150277905351,1.0,8.0
3.189933760119317,0.7692692868384755,0.019048994099483872,0.2966295318851661,0.1401796435223797,0.0,9.0
7.126609509185443,0.7692692868384755,0.019048994099483872,0.2966295318851661,0.1401796435223797,1.0,9.0
3.489721995552187,0.9377225519302964,0.04059627705489463,0.37994265046498166,0.1914971046187563,0.0,10.0
7.3422675543586795,0.9377225519302964,0.04059627705489463,0.37994265046498166,0.1914971046187563,1.0,10.0
4.4800771320466115,1.146015168212987,0.06666427072742706,0.4908891615377284,0.29924699338769517,0.0,11.0
8.683010187233823,1.146015168212987,0.06666427072742706,0.4908891615377284,0.29924699338769517,1.0,11.0
8.155906105958925,1.8618074430729472,0.049725008261285716,1.1040273142810793,0.7025842833352741,0.0,12.0
12.531650581442694,1.8618074430729472,0.049725008261285716,1.1040273142810793,0.7025842833352741,1.0,12.0
4.813696072828548,1.0528516520521347,0.022560066319240245,0.43226817364934267,0.22332387439630877,0.0,13.0
9.181636710741394,1.0528516520521347,0.022560066319240245,0.43226817364934267,0.22332387439630877,1.0,13.0
3.1369793778554924,0.8337964541143786,0.021798605458535854,0.48087136079494297,0.24243259384736773,0.0,14.0
6.855738737938951,0.8337964541143786,0.021798605458535854,0.48087136079494297,0.24243259384736773,1.0,14.0
3.325139165830635,0.9506940540904087,0.0384483926580212,0.18415651726369403,0.1250609984802502,0.0,15.0
9.675334860468366,0.9506940540904087,0.0384483926580212,0.18415651726369403,0.1250609984802502,1.0,15.0
4.235602779658076,1.412176538682864,0.07413248469624206,0.40277796944903826,0.3062381615823349,0.0,16.0
9.49834248731351,1.412176538682864,0.07413248469624206,0.40277796944903826,0.3062381615823349,1.0,16.0
3.7501757714027244,1.1778785752540228,0.06489370257401937,0.3719803982646504,0.32115604897757744,0.0,17.0
9.227637616559079,1.1778785752540228,0.06489370257401937,0.3719803982646504,0.32115604897757744,1.0,17.0
