log_cosh_1,log_cosh_2,log_cosh_3,log_cosh_4,log_cosh_5,label,id
3.635069495728387,1.0358440986010773,0.05687887849280244,0.2779481916717406,0.09583875309875949,0.0,1.0
11.041986199250454,1.0358440986010773,0.05687887849280244,0.2779481916717406,0.09583875309875949,1.0,1.0
4.02914786943338,1.3221037984223405,0.08609920092989783,0.25707221069083475,0.0578496064160253,0.0,2.0
8.131543488407559,1.3221037984223405,0.08609920092989783,0.25707221069083475,0.0578496064160253,1.0,2.0
4.504738109894227,1.3042983997154378,0.07002113653798413,0.3879290037213126,0.12263240346023298,0.0,3.0
7.347744442069909,1.3042983997154378,0.07002113653798413,0.3879290037213126,0.12263240346023298,1.0,3.0
6.268139172512851,2.21578307357136,0.19597739242154077,0.627270949410797,0.14584433284655465,0.0,4.0
14.920554260501717,2.21578307357136,0.19597739242154077,0.627270949410797,0.14584433284655465,1.0,4.0
9.681321175606902,3.4321827573930896,0.399035974330105,0.7018462037591702,0.1493108492184199,0.0,5.0
17.76025040024255,3.4321827573930896,0.399035974330105,0.7018462037591702,0.1493108492184199,1.0,5.0
6.200452640330323,2.2964563692458717,0.2672012363376538,0.5198330141913096,0.09728209165793249,0.0,6.0
13.181001610661673,2.2964563692458717,0.2672012363376538,0.5198330141913096,0.09728209165793249,1.0,6.0
3.4423274415186285,1.269840210964099,0.11199119053782873,0.22158533811675543,0.05467267102953542,0.0,7.0
10.237567285206522,1.269840210964099,0.11199119053782873,0.22158533811675543,0.05467267102953542,1.0,7.0
3.084490996865804,0.6638733392253824,0.019970247231230583,0.19583777805400623,0.05310765025185649,0.0,8.0
6.653507775262802,0.6638733392253824,0.019970247231230583,0.19583777805400623,0.05310765025185649,1.0,8.0
3.324402168177414,0.7535652431259503,0.029465905540578666,0.19406965182189478,0.05003173165321816,0.0,9.0
8.681440212681755,0.7535652431259503,0.029465905540578666,0.19406965182189478,0.05003173165321816,1.0,9.0
3.4567659949530665,0.8909492763866756,0.04643987148328036,0.19484796665733672,0.05734629231255883,0.0,10.0
8.012251480118378,0.8909492763866756,0.04643987148328036,0.19484796665733672,0.05734629231255883,1.0,10.0
4.075071470652312,1.0431244696067363,0.08078203211398112,0.3344639094246913,0.08473801946946007,0.0,11.0
10.11572944266442,1.0431244696067363,0.08078203211398112,0.3344639094246913,0.08473801946946007,1.0,11.0
6.867492918091684,1.960547653776806,0.2754556974627938,0.5513707988117216,0.144470085530851,0.0,12.0
14.067291114667137,1.960547653776806,0.2754556974627938,0.5513707988117216,0.144470085530851,1.0,12.0
4.141036893601793,0.9010013867107842,0.027109102182951955,0.27358465874114085,0.0975690684022075,0.0,13.0
9.497047855462966,0.9010013867107842,0.027109102182951955,0.27358465874114085,0.0975690684022075,1.0,13.0
3.0565667403653953,0.6321901583455055,0.025202243473120455,0.13166427159839858,0.04881280275830073,0.0,14.0
7.160253434109541,0.6321901583455055,0.025202243473120455,0.13166427159839858,0.04881280275830073,1.0,14.0
3.999935919833819,1.1883030235457834,0.14104558883587892,0.2402726009640269,0.034342498570867436,0.0,15.0
8.757302772780607,1.1883030235457834,0.14104558883587892,0.2402726009640269,0.034342498570867436,1.0,15.0
4.49167236041278,1.2284397509165708,0.09780642271968432,0.3340270496162965,0.036434006341427176,0.0,16.0
8.945229812400816,1.2284397509165708,0.09780642271968432,0.3340270496162965,0.036434006341427176,1.0,16.0
4.4918082945855415,1.170592733425653,0.07554998339643988,0.38010608265702245,0.03450112974231121,0.0,17.0
8.581245001350817,1.170592733425653,0.07554998339643988,0.38010608265702245,0.03450112974231121,1.0,17.0
4.701234213873639,1.3052574443458733,0.057441943785372665,0.5428457200919831,0.08669712215339197,0.0,18.0
9.437877403776037,1.3052574443458733,0.057441943785372665,0.5428457200919831,0.08669712215339197,1.0,18.0
5.958805979065661,1.9632409876394439,0.10076765076026502,0.6720625318076161,0.16653070203469958,0.0,19.0
11.211575588666777,1.9632409876394439,0.10076765076026502,0.6720625318076161,0.16653070203469958,1.0,19.0
4.753652689241176,1.5220174927972139,0.07251255039349604,0.40455082593720887,0.18015526811156937,0.0,20.0
9.98373388648507,1.5220174927972139,0.07251255039349604,0.40455082593720887,0.18015526811156937,1.0,20.0
3.42381911484322,0.7419939612739551,0.014872508981475052,0.2288020096939577,0.0636195309919413,0.0,21.0
7.520824256237303,0.7419939612739551,0.014872508981475052,0.2288020096939577,0.0636195309919413,1.0,21.0
3.858985646724576,1.2962510480450693,0.2518463675814136,0.3249916920382219,0.0970973923853737,0.0,22.0
7.918816062398261,1.2962510480450693,0.2518463675814136,0.3249916920382219,0.0970973923853737,1.0,22.0
3.8531239741591987,1.1642792803009674,0.06680299680995268,0.47915063222101534,0.05313941385411319,0.0,23.0
8.82525769895297,1.1642792803009674,0.06680299680995268,0.47915063222101534,0.05313941385411319,1.0,23.0
3.6882827287401847,1.0727204766837577,0.07244152490605826,0.4541691622812529,0.09745178266451651,0.0,24.0
8.159965022186762,1.0727204766837577,0.07244152490605826,0.4541691622812529,0.09745178266451651,1.0,24.0
4.976354990889162,1.5364627579670864,0.1393514618869361,0.6587228727114128,0.2988447962441102,0.0,25.0
9.924461375594918,1.5364627579670864,0.1393514618869361,0.6587228727114128,0.2988447962441102,1.0,25.0
5.84201159834199,1.8817171787600717,0.16211558021839007,0.8328423338225821,0.3264937737005942,0.0,26.0
