log_cosh_1,log_cosh_2,log_cosh_3,log_cosh_4,log_cosh_5,log_cosh_6,log_cosh_7,log_cosh_8,log_cosh_9,log_cosh_10,log_cosh_11,log_cosh_12,log_cosh_13,log_cosh_14,log_cosh_15,log_cosh_16,log_cosh_17,log_cosh_18,log_cosh_19,log_cosh_20,log_cosh_21,log_cosh_22,log_cosh_23,log_cosh_24,label,id
2.1465089683189067,0.9188117380715694,1.171950282994868,0.0004434502862163811,0.00035276368829868635,0.9269158706859333,0.001328895913158515,0.16311825235147565,0.015404090714199828,0.06319162231901801,0.011780868155827242,0.004601033233506928,0.0005711024520211841,4.947707968096501e-05,0.07789132516319756,0.013032656246445964,0.015366154247937275,0.023258705980408724,0.005926675586832243,0.004007146845045071,0.0031212080657744045,0.0020288288731955904,0.0008364402066202346,0.0005144010390526004,0.0,1.0
6.006782924775959,0.9188117380715694,1.171950282994868,0.0004434502862163811,0.00035276368829868635,0.9269158706859333,0.001328895913158515,0.16311825235147565,0.015404090714199828,0.06319162231901801,0.011780868155827242,0.004601033233506928,0.0005711024520211841,4.947707968096501e-05,0.07789132516319756,0.013032656246445964,0.015366154247937275,0.023258705980408724,0.005926675586832243,0.004007146845045071,0.0031212080657744045,0.0020288288731955904,0.0008364402066202346,0.0005144010390526004,1.0,1.0
1.7870464356937816,0.7361417640364321,0.9826688280890639,0.0013623129348253207,0.00014064268119832132,0.8005550773093966,0.0004451781623650763,0.13706518614790011,0.01370584963633942,0.04102321614479551,0.007153110784415938,0.0019017957125275087,0.0006204212447805625,8.068751023491346e-05,0.0673021741180518,0.012154260763786793,0.014590775222841183,0.010084654353434067,0.005688854447826609,0.0045345529288860886,0.0023433178925356263,0.0006480008922586524,0.0002761975155452641,1.5710855543913306e-05,0.0,2.0
3.9764866237017893,0.7361417640364321,0.9826688280890639,0.0013623129348253207,0.00014064268119832132,0.8005550773093966,0.0004451781623650763,0.13706518614790011,0.01370584963633942,0.04102321614479551,0.007153110784415938,0.0019017957125275087,0.0006204212447805625,8.068751023491346e-05,0.0673021741180518,0.012154260763786793,0.014590775222841183,0.010084654353434067,0.005688854447826609,0.0045345529288860886,0.0023433178925356263,0.0006480008922586524,0.0002761975155452641,1.5710855543913306e-05,1.0,2.0
1.8847100800613674,0.790576012985707,1.0523355760697575,0.0006830254591821374,7.780073944101213e-05,0.8920178440699189,0.001831922488118884,0.15373047300972478,0.0191524593485001,0.05959510816799902,0.012675120746597943,0.003202453345308836,0.0014467624432335892,0.00019353211822189498,0.06391550796773977,0.0107339204226573,0.014985908808389257,0.009903845280379952,0.00570555741096788,0.005548303501744328,0.0025587801010403836,0.0010332879909036813,0.0006667681046478857,0.00033844164023275346,0.0,3.0
4.971753206559186,0.790576012985707,1.0523355760697575,0.0006830254591821374,7.780073944101213e-05,0.8920178440699189,0.001831922488118884,0.15373047300972478,0.0191524593485001,0.05959510816799902,0.012675120746597943,0.003202453345308836,0.0014467624432335892,0.00019353211822189498,0.06391550796773977,0.0107339204226573,0.014985908808389257,0.009903845280379952,0.00570555741096788,0.005548303501744328,0.0025587801010403836,0.0010332879909036813,0.0006667681046478857,0.00033844164023275346,1.0,3.0
1.9886939989954946,0.8408109178524011,1.1018336041334689,0.0005487995565340237,6.861191300878584e-05,0.9252746023757584,0.0014757487114493368,0.16597990151672692,0.020879492881640444,0.03258712451367155,0.005580424659193109,0.001273312074016557,0.0006105093870271544,0.00011083200160769543,0.08842057102098669,0.013758314085136822,0.019553448272687127,0.014918579938515922,0.007820046621091285,0.006805335251530468,0.0032240336503477625,0.0005904947026409501,0.0002686625004682384,3.73261767632376e-05,0.0,4.0
4.713601183537934,0.8408109178524011,1.1018336041334689,0.0005487995565340237,6.861191300878584e-05,0.9252746023757584,0.0014757487114493368,0.16597990151672692,0.020879492881640444,0.03258712451367155,0.005580424659193109,0.001273312074016557,0.0006105093870271544,0.00011083200160769543,0.08842057102098669,0.013758314085136822,0.019553448272687127,0.014918579938515922,0.007820046621091285,0.006805335251530468,0.0032240336503477625,0.0005904947026409501,0.0002686625004682384,3.73261767632376e-05,1.0,4.0
3.963454314963674,1.8673741446877834,2.4361410969159376,0.004847318020389223,0.0002724938834176424,2.0387788254789845,0.0030091754777658883,0.5152057367004417,0.04645645208944553,0.1442854635553973,0.028249381652880403,0.008406627952645325,0.0011153749003894548,9.582786022596612e-05,0.34880789046224064,0.04865216061522084,0.06266946763053007,0.03813268404229761,0.030336302066909376,0.02576062855714141,0.028471246698637938,0.013176009704901164,0.0013478918949991385,0.00022974489071934405,0.0,5.0
6.676597909982135,1.8673741446877834,2.4361410969159376,0.004847318020389223,0.0002724938834176424,2.0387788254789845,0.0030091754777658883,0.5152057367004417,0.04645645208944553,0.1442854635553973,0.028249381652880403,0.008406627952645325,0.0011153749003894548,9.582786022596612e-05,0.34880789046224064,0.04865216061522084,0.06266946763053007,0.03813268404229761,0.030336302066909376,0.02576062855714141,0.028471246698637938,0.013176009704901164,0.0013478918949991385,0.00022974489071934405,1.0,5.0
