poisson_1,poisson_2,poisson_3,poisson_4,poisson_5,poisson_6,poisson_7,poisson_8,poisson_9,poisson_10,poisson_11,poisson_12,poisson_13,poisson_14,poisson_15,poisson_16,poisson_17,poisson_18,poisson_19,poisson_20,poisson_21,poisson_22,poisson_23,poisson_24,label,id
-4.637897929932649,-2.271662568632813,-5.706130433340486,-0.05525409609948184,-0.09038841935927167,-2.4097873058265975,-0.06064611230985406,-0.762558516098629,-0.16005306619302928,-0.36881587215873424,-0.1915553378730266,-0.08542133204440461,-0.07645264117749662,-0.06577426103009998,-0.6157687655568935,-0.23590825312288644,-0.21803016572883394,-0.15371130212676576,-0.16086067492017264,-0.13731479825262483,-0.1568427636815315,-0.13557838583672677,-0.1142610694062256,-0.11898941317630829,0.0,1.0
-18.542382160361726,-2.271662568632813,-5.706130433340486,-0.05525409609948184,-0.09038841935927167,-2.4097873058265975,-0.06064611230985406,-0.762558516098629,-0.16005306619302928,-0.36881587215873424,-0.1915553378730266,-0.08542133204440461,-0.07645264117749662,-0.06577426103009998,-0.6157687655568935,-0.23590825312288644,-0.21803016572883394,-0.15371130212676576,-0.16086067492017264,-0.13731479825262483,-0.1568427636815315,-0.13557838583672677,-0.1142610694062256,-0.11898941317630829,1.0,1.0
-4.950452438468581,-2.5175205007728962,-3.926164198433246,-0.05356215114851537,-0.036223899743326626,-2.794435299250523,-0.0755234437564809,-0.9222292059423438,-0.23971137712760537,-0.5077216643838476,-0.264301211998486,-0.08700711534456218,-0.09904281750750954,-0.0476514060632951,-0.5376221483010459,-0.20095617930738285,-0.21051581806013075,-0.1846760739147637,-0.13140773154297136,-0.11568274501438225,-0.10030736669005691,-0.11552879156075724,-0.09885120384247159,-0.05254378022182493,0.0,2.0
-11.626494025608068,-2.5175205007728962,-3.926164198433246,-0.05356215114851537,-0.036223899743326626,-2.794435299250523,-0.0755234437564809,-0.9222292059423438,-0.23971137712760537,-0.5077216643838476,-0.264301211998486,-0.08700711534456218,-0.09904281750750954,-0.0476514060632951,-0.5376221483010459,-0.20095617930738285,-0.21051581806013075,-0.1846760739147637,-0.13140773154297136,-0.11568274501438225,-0.10030736669005691,-0.11552879156075724,-0.09885120384247159,-0.05254378022182493,1.0,2.0
-5.651405832483121,-2.7705950858250716,-2.8832111897198267,-0.064573667112656,-0.059753852105629335,-2.862029166363982,-0.054744162751475756,-0.9495721761329179,-0.2012796150626599,-0.4360159405556274,-0.21879235941395336,-0.08549864313199862,-0.09711599042749697,-0.05833426216793214,-0.7603873547096605,-0.2675555452939591,-0.2802150086174464,-0.22973912857741396,-0.18769403016602126,-0.1770902599483435,-0.19856355831413097,-0.17915459138770018,-0.13170867701029465,-0.06879565976369406,0.0,3.0
-11.409280840051196,-2.7705950858250716,-2.8832111897198267,-0.064573667112656,-0.059753852105629335,-2.862029166363982,-0.054744162751475756,-0.9495721761329179,-0.2012796150626599,-0.4360159405556274,-0.21879235941395336,-0.08549864313199862,-0.09711599042749697,-0.05833426216793214,-0.7603873547096605,-0.2675555452939591,-0.2802150086174464,-0.22973912857741396,-0.18769403016602126,-0.1770902599483435,-0.19856355831413097,-0.17915459138770018,-0.13170867701029465,-0.06879565976369406,1.0,3.0
-7.54711177606201,-3.7594491369701544,-9.946144439318397,-0.0715423540166853,-0.04800968777425396,-4.383803522799695,-0.11579187145497372,-1.4634692281003652,-0.30835860800029025,-0.7615147043238508,-0.4374431652208557,-0.127332628270878,-0.16004039761949684,-0.07468112037258834,-0.969584404291794,-0.3436337861901251,-0.3855600197571931,-0.40247408791628914,-0.21265411548500168,-0.20455965406348753,-0.2269926803054103,-0.2094753516782646,-0.13364308846055906,-0.05840957555675885,0.0,4.0
-20.802835031420514,-3.7594491369701544,-9.946144439318397,-0.0715423540166853,-0.04800968777425396,-4.383803522799695,-0.11579187145497372,-1.4634692281003652,-0.30835860800029025,-0.7615147043238508,-0.4374431652208557,-0.127332628270878,-0.16004039761949684,-0.07468112037258834,-0.969584404291794,-0.3436337861901251,-0.3855600197571931,-0.40247408791628914,-0.21265411548500168,-0.20455965406348753,-0.2269926803054103,-0.2094753516782646,-0.13364308846055906,-0.05840957555675885,1.0,4.0
-11.38888526250868,-5.838116079497524,-7.020133382263751,-0.05955372599599684,-0.01150191804408962,-6.542665787214673,-0.45349604716403746,-1.790061965290704,-0.5096495389727238,-1.127566007272307,-0.6762714554226648,-0.1927632529625214,-0.27529974365251064,-0.09028287167492977,-1.1528320395736387,-0.43136204046032844,-0.39812533367040714,-0.2956100408991915,-0.24223354693833699,-0.22929686319307052,-0.19326788043274234,-0.18155909666232617,-0.15458823639079355,-0.053784208640223596,0.0,5.0
-25.04701955456531,-5.838116079497524,-7.020133382263751,-0.05955372599599684,-0.01150191804408962,-6.542665787214673,-0.45349604716403746,-1.790061965290704,-0.5096495389727238,-1.127566007272307,-0.6762714554226648,-0.1927632529625214,-0.27529974365251064,-0.09028287167492977,-1.1528320395736387,-0.43136204046032844,-0.39812533367040714,-0.2956100408991915,-0.24223354693833699,-0.22929686319307052,-0.19326788043274234,-0.18155909666232617,-0.15458823639079355,-0.053784208640223596,1.0,5.0
