poisson_1,poisson_2,poisson_3,poisson_4,poisson_5,poisson_6,poisson_7,poisson_8,poisson_9,poisson_10,poisson_11,poisson_12,poisson_13,poisson_14,poisson_15,poisson_16,poisson_17,poisson_18,poisson_19,poisson_20,poisson_21,poisson_22,poisson_23,poisson_24,label,id
-5.924829490690513,-2.7303912687296332,-3.3726878511147618,-0.06673110672980442,-0.021593466152253882,-2.7163767204604596,-0.04027287091781773,-0.9221868762743384,-0.24159303839705615,-0.6141163722663947,-0.25565731667862224,-0.08371024227710677,-0.07835572107522637,-0.10688187494173462,-0.6652242560945467,-0.31402369658817975,-0.20703709991317965,-0.09496920980303969,-0.21992667839765545,-0.20636064531683473,-0.22350165427079105,-0.09445022013525062,-0.09133143272427446,-0.05738180939664517,0.0,1.0
-22.6415019810955,-2.7303912687296332,-3.3726878511147618,-0.06673110672980442,-0.021593466152253882,-2.7163767204604596,-0.04027287091781773,-0.9221868762743384,-0.24159303839705615,-0.6141163722663947,-0.25565731667862224,-0.08371024227710677,-0.07835572107522637,-0.10688187494173462,-0.6652242560945467,-0.31402369658817975,-0.20703709991317965,-0.09496920980303969,-0.21992667839765545,-0.20636064531683473,-0.22350165427079105,-0.09445022013525062,-0.09133143272427446,-0.05738180939664517,1.0,1.0
-5.494493495059928,-2.6579778893194828,-3.2963652267674632,-0.07283330233067886,-0.03488146385575419,-2.630296690824423,-0.03397387394937823,-0.8541104631601755,-0.31749206869477575,-0.8984437748229936,-0.34802157191958827,-0.1294568360496271,-0.07734537313264411,-0.05329534896841892,-0.5304487753669349,-0.24984236742631083,-0.22181934757014687,-0.08441578634023017,-0.17347131251500514,-0.16176505772889982,-0.12829897984448735,-0.059666158290909266,-0.056357817781389485,-0.0363360826294894,0.0,2.0
-20.960523458539868,-2.6579778893194828,-3.2963652267674632,-0.07283330233067886,-0.03488146385575419,-2.630296690824423,-0.03397387394937823,-0.8541104631601755,-0.31749206869477575,-0.8984437748229936,-0.34802157191958827,-0.1294568360496271,-0.07734537313264411,-0.05329534896841892,-0.5304487753669349,-0.24984236742631083,-0.22181934757014687,-0.08441578634023017,-0.17347131251500514,-0.16176505772889982,-0.12829897984448735,-0.059666158290909266,-0.056357817781389485,-0.0363360826294894,1.0,2.0
-5.410942001970454,-2.484907257645503,-3.0546868022989315,-0.08951338021049082,-0.049088559874363114,-2.372534749866503,-0.026620237930586654,-0.6341599937994107,-0.25987148967699625,-0.6519828769401386,-0.2679069815120556,-0.07602606260091704,-0.07484178344469683,-0.09503820019767772,-0.48002771778530473,-0.2258065966474021,-0.19498487096291228,-0.07957812831888589,-0.17433477765121097,-0.14935279914131172,-0.125948949755454,-0.06224118787453392,-0.05935311790058506,-0.03687378834004562,0.0,3.0
-23.69907658390335,-2.484907257645503,-3.0546868022989315,-0.08951338021049082,-0.049088559874363114,-2.372534749866503,-0.026620237930586654,-0.6341599937994107,-0.25987148967699625,-0.6519828769401386,-0.2679069815120556,-0.07602606260091704,-0.07484178344469683,-0.09503820019767772,-0.48002771778530473,-0.2258065966474021,-0.19498487096291228,-0.07957812831888589,-0.17433477765121097,-0.14935279914131172,-0.125948949755454,-0.06224118787453392,-0.05935311790058506,-0.03687378834004562,1.0,3.0
-6.856955831046577,-3.3163953370569317,-4.110205721065427,-0.09609585888318861,-0.07115608530634177,-3.2098799307769355,-0.025334214029882673,-1.0665075619499405,-0.34275565671453023,-0.9279596760455604,-0.4205237745013619,-0.1185090052932054,-0.17086261762179333,-0.0901054309357221,-0.7290091186790164,-0.34698225158012974,-0.3239891232071841,-0.12218398797702434,-0.3288038984878483,-0.31209490645699134,-0.3730334470404273,-0.23068772410739768,-0.2382831805776675,-0.04059621412378078,0.0,4.0
-21.31928870412122,-3.3163953370569317,-4.110205721065427,-0.09609585888318861,-0.07115608530634177,-3.2098799307769355,-0.025334214029882673,-1.0665075619499405,-0.34275565671453023,-0.9279596760455604,-0.4205237745013619,-0.1185090052932054,-0.17086261762179333,-0.0901054309357221,-0.7290091186790164,-0.34698225158012974,-0.3239891232071841,-0.12218398797702434,-0.3288038984878483,-0.31209490645699134,-0.3730334470404273,-0.23068772410739768,-0.2382831805776675,-0.04059621412378078,1.0,4.0
-9.203588463597043,-4.400707101630786,-5.34455890236957,-0.11944432850299336,-0.10049488401926965,-4.2602725886648045,-0.03520826056626447,-1.3840192744271889,-0.4369067730935967,-1.347849686563933,-0.6601275866897822,-0.2359912376710156,-0.2677166992292541,-0.15053092031391202,-0.9275612243770297,-0.441572833492728,-0.38969331807265917,-0.15908920710259622,-0.3765793634131711,-0.41498314701900085,-0.3802870728503933,-0.18491651070939952,-0.1962530173992718,-0.060712445076973154,0.0,5.0
-25.128111379185412,-4.400707101630786,-5.34455890236957,-0.11944432850299336,-0.10049488401926965,-4.2602725886648045,-0.03520826056626447,-1.3840192744271889,-0.4369067730935967,-1.347849686563933,-0.6601275866897822,-0.2359912376710156,-0.2677166992292541,-0.15053092031391202,-0.9275612243770297,-0.441572833492728,-0.38969331807265917,-0.15908920710259622,-0.3765793634131711,-0.41498314701900085,-0.3802870728503933,-0.18491651070939952,-0.1962530173992718,-0.060712445076973154,1.0,5.0
-8.020946030401944,-3.8463544350048977,-4.745277764605788,-0.10028085349162552,-0.02733939193922197,-3.9730906544831157,-0.033035294444374586,-1.3229157130216151,-0.35338813159683014,-1.0930134184798277,-0.5206310213848724,-0.1700296739582825,-0.25828986499689677,-0.11091194400032123,-0.9931444682569861,-0.46799536071921466,-0.4199828495627571,-0.19520274048295505,-0.3791479725926763,-0.37983458801190295,-0.42570998583471464,-0.24358190431549076,-0.26244514032242705,-0.057624252908624385,0.0,6.0
