poisson_1,poisson_2,poisson_3,poisson_4,poisson_5,poisson_6,poisson_7,poisson_8,poisson_9,poisson_10,poisson_11,poisson_12,poisson_13,poisson_14,poisson_15,poisson_16,poisson_17,poisson_18,poisson_19,poisson_20,poisson_21,poisson_22,poisson_23,poisson_24,label,id
-7.324222806801586,-3.893702861165508,-4.888534796167903,-0.0448913075092463,-0.1173515291942806,-3.9298729930290506,-0.16801914313202815,-1.1818252998702974,-0.5863625213379322,-1.7183365762822973,-0.7038538734766178,-0.3017915164549265,-0.1320751899312853,-0.2582578304542835,-0.6191431749855525,-0.27656277167021415,-0.2681115774586402,-0.14842776129299295,-0.30687883618159617,-0.20693222162007885,-0.22761665002511222,-0.11810411562296963,-0.09642016289561184,-0.09894989669351162,0.0,18.0
-13.403973868859296,-3.893702861165508,-4.888534796167903,-0.0448913075092463,-0.1173515291942806,-3.9298729930290506,-0.16801914313202815,-1.1818252998702974,-0.5863625213379322,-1.7183365762822973,-0.7038538734766178,-0.3017915164549265,-0.1320751899312853,-0.2582578304542835,-0.6191431749855525,-0.27656277167021415,-0.2681115774586402,-0.14842776129299295,-0.30687883618159617,-0.20693222162007885,-0.22761665002511222,-0.11810411562296963,-0.09642016289561184,-0.09894989669351162,1.0,18.0
-11.371040271135072,-5.977446812718483,-7.485168405331748,-0.07984257332920208,-0.2974519883314315,-5.851215249948581,-0.1964160759706033,-1.7601275240291159,-0.9415860616121847,-2.709713959019922,-1.0990336985565818,-0.3770006046285346,-0.2629644698010907,-0.5184356783831277,-0.6618780968638021,-0.26733138839564674,-0.2961986170846558,-0.174561739533857,-0.28669994937718,-0.1940186738932823,-0.18257685528406853,-0.17839160301596735,-0.163599454064439,-0.10066617410299727,0.0,19.0
-19.950807003214436,-5.977446812718483,-7.485168405331748,-0.07984257332920208,-0.2974519883314315,-5.851215249948581,-0.1964160759706033,-1.7601275240291159,-0.9415860616121847,-2.709713959019922,-1.0990336985565818,-0.3770006046285346,-0.2629644698010907,-0.5184356783831277,-0.6618780968638021,-0.26733138839564674,-0.2961986170846558,-0.174561739533857,-0.28669994937718,-0.1940186738932823,-0.18257685528406853,-0.17839160301596735,-0.163599454064439,-0.10066617410299727,1.0,19.0
-7.77781113764712,-4.278236917161607,-5.390446245048636,-0.08211283661786695,-0.3254962833116224,-3.82710495443888,-0.17876227458771154,-1.1014992424690035,-0.5431700639254018,-1.5065221956164692,-0.5280549509964203,-0.13774013109861016,-0.06574991912019357,-0.07455048147673438,-0.49399573535160357,-0.22088897584151823,-0.2281936517852614,-0.14453438934117457,-0.21960404119886334,-0.19547854570603818,-0.19296835953407765,-0.18164480152117335,-0.14446394667866969,-0.1641082967805687,0.0,20.0
-11.728180331908952,-4.278236917161607,-5.390446245048636,-0.08211283661786695,-0.3254962833116224,-3.82710495443888,-0.17876227458771154,-1.1014992424690035,-0.5431700639254018,-1.5065221956164692,-0.5280549509964203,-0.13774013109861016,-0.06574991912019357,-0.07455048147673438,-0.49399573535160357,-0.22088897584151823,-0.2281936517852614,-0.14453438934117457,-0.21960404119886334,-0.19547854570603818,-0.19296835953407765,-0.18164480152117335,-0.14446394667866969,-0.1641082967805687,1.0,20.0
-4.665894754325251,-2.38770863864292,-2.98273866352735,-0.06217211945111245,-0.21986557407768714,-2.1960747804437943,-0.11009025160808505,-0.674615387709494,-0.23153501108578212,-0.5078726332692725,-0.2211405997180833,-0.1285703953022903,-0.052201392871765506,-0.05875881474608491,-0.3969683178242036,-0.17386915117981516,-0.171092465067737,-0.10718038423345888,-0.19596539558099835,-0.15295138351078208,-0.1747626083313989,-0.17592819745246402,-0.13612530657657373,-0.15418943757097736,0.0,21.0
-8.108737241356856,-2.38770863864292,-2.98273866352735,-0.06217211945111245,-0.21986557407768714,-2.1960747804437943,-0.11009025160808505,-0.674615387709494,-0.23153501108578212,-0.5078726332692725,-0.2211405997180833,-0.1285703953022903,-0.052201392871765506,-0.05875881474608491,-0.3969683178242036,-0.17386915117981516,-0.171092465067737,-0.10718038423345888,-0.19596539558099835,-0.15295138351078208,-0.1747626083313989,-0.17592819745246402,-0.13612530657657373,-0.15418943757097736,1.0,21.0
-3.993485108453889,-2.3143103453056,-2.7491725498258006,-0.0972118919639513,-0.13305594663620468,-1.858502443878308,-0.03291208891479869,-0.6217207480795253,-0.150430477613142,-0.3427659123429976,-0.17504541370432491,-0.07991439284569424,-0.10921116058106861,-0.025579924375577434,-0.4441697585134392,-0.19747199533417614,-0.2226209684008893,-0.08443485518159832,-0.22379289842672279,-0.19707707526700347,-0.19379341501695535,-0.052909546331882495,-0.04163812447140458,-0.021403737565194092,0.0,22.0
-3.993485108453889,-2.3143103453056,-11.595541181299524,-0.0972118919639513,-0.13305594663620468,-1.858502443878308,-0.03291208891479869,-0.6217207480795253,-0.150430477613142,-0.3427659123429976,-0.17504541370432491,-0.07991439284569424,-0.10921116058106861,-0.025579924375577434,-0.4441697585134392,-0.19747199533417614,-0.2226209684008893,-0.08443485518159832,-0.22379289842672279,-0.19707707526700347,-0.19379341501695535,-0.052909546331882495,-0.04163812447140458,-0.021403737565194092,1.0,22.0
-4.2304939765629825,-2.4517305367457425,-2.8904499440979947,-0.13852400874864657,-0.2080772851775805,-1.8940306591964386,-0.026551284858157942,-0.6521400255935816,-0.23197252273766367,-0.5882819809324786,-0.3043356668371331,-0.1154963719074118,-0.2041817804151549,-0.024691850140428073,-0.4000938051185159,-0.17623555508235844,-0.20757118572828404,-0.09711784982116711,-0.20606406637489272,-0.15232788780002693,-0.132582014266859,-0.05472106253397868,-0.03799573112011956,-0.024138392481688697,0.0,23.0
-4.2304939765629825,-2.4517305367457425,-11.360637750902313,-0.13852400874864657,-0.2080772851775805,-1.8940306591964386,-0.026551284858157942,-0.6521400255935816,-0.23197252273766367,-0.5882819809324786,-0.3043356668371331,-0.1154963719074118,-0.2041817804151549,-0.024691850140428073,-0.4000938051185159,-0.17623555508235844,-0.20757118572828404,-0.09711784982116711,-0.20606406637489272,-0.15232788780002693,-0.132582014266859,-0.05472106253397868,-0.03799573112011956,-0.024138392481688697,1.0,23.0
-4.056589658572744,-2.3908708563660355,-2.7941529903745277,-0.10486457082862444,-0.10193384841812758,-2.014478622975247,-0.03765309421520158,-0.7112457497249736,-0.20140109242048965,-0.5906476757646573,-0.3060898286656055,-0.11888342451419476,-0.206534140783333,-0.018945398030979277,-0.47772615362195836,-0.21614757104050142,-0.2430799853322867,-0.1327997874982998,-0.22387662378150708,-0.17193929123196483,-0.159912465050553,-0.06875799811329841,-0.04847832266139562,-0.03658356545827246,0.0,24.0
