poisson_1,poisson_2,poisson_3,poisson_4,label,id
-93.98917564007184,-7.9239244048744695,-2.768395472354541,-1.880066332264846,1.0,12.0
-23.095474335180143,-3.9347962126862512,-1.4232514121819122,-1.0334301312402658,0.0,13.0
-52.36127548555987,-3.9347962126862512,-1.4232514121819122,-1.0334301312402658,1.0,13.0
-15.873145955665905,-2.7785211750133385,-1.2306104700553533,-0.9525042864080433,0.0,14.0
-52.27134855809845,-2.7785211750133385,-1.2306104700553533,-0.9525042864080433,1.0,14.0
-14.828572977335511,-1.9048677522062007,-1.704369428011205,-0.9346093546184875,0.0,15.0
-60.060183819627014,-1.9048677522062007,-1.704369428011205,-0.9346093546184875,1.0,15.0
-16.473847702400235,-2.511591651574463,-1.9177170132624042,-1.5997728261357338,0.0,16.0
-57.187118772198914,-2.511591651574463,-1.9177170132624042,-1.5997728261357338,1.0,16.0
-15.517602309734002,-2.0192185307520276,-1.7077450361442743,-1.627714068909313,0.0,17.0
-58.545211777037366,-2.0192185307520276,-1.7077450361442743,-1.627714068909313,1.0,17.0
-22.40516186689888,-2.9142895852942274,-2.2616478252990646,-1.9906521529678685,0.0,18.0
-80.1397057283591,-2.9142895852942274,-2.2616478252990646,-1.9906521529678685,1.0,18.0
-32.10070722189471,-4.032379949050437,-2.8692268289530602,-2.5253853633388417,0.0,19.0
-92.48516615732433,-4.032379949050437,-2.8692268289530602,-2.5253853633388417,1.0,19.0
-24.51643808266499,-2.399554717150977,-2.575997444923132,-2.019386471855114,0.0,20.0
-76.22576646766106,-2.399554717150977,-2.575997444923132,-2.019386471855114,1.0,20.0
-20.5565317476578,-2.235096689552961,-2.4369043963713466,-1.7807812176855577,0.0,21.0
-67.40406511690139,-2.235096689552961,-2.4369043963713466,-1.7807812176855577,1.0,21.0
-17.26075596024043,-2.0317283607632817,-1.8728654456064078,-1.4870952447149648,0.0,22.0
-31.11826475864109,-2.0317283607632817,-1.8728654456064078,-1.4870952447149648,1.0,22.0
-15.747476121494856,-2.3133485103220437,-1.6275008697823523,-1.078314869466226,0.0,23.0
-34.31052911224265,-2.3133485103220437,-1.6275008697823523,-1.078314869466226,1.0,23.0
-15.84979513106805,-1.762131581583617,-1.6958672825834356,-1.1190424301131543,0.0,24.0
-70.8103868982505,-1.762131581583617,-1.6958672825834356,-1.1190424301131543,1.0,24.0
-23.43794559764865,-3.4235380589693705,-2.914081624689061,-1.7358120104662476,0.0,25.0
-85.62870810081768,-3.4235380589693705,-2.914081624689061,-1.7358120104662476,1.0,25.0
-41.96796995332829,-6.67058326276765,-3.3608985961718645,-1.990590081071332,0.0,26.0
-95.19393028195145,-6.67058326276765,-3.3608985961718645,-1.990590081071332,1.0,26.0
-29.675964340916153,-3.521851348637938,-3.180161716963312,-2.0795466348131413,0.0,27.0
-50.63205992694611,-3.521851348637938,-3.180161716963312,-2.0795466348131413,1.0,27.0
-18.82378932898564,-1.9683652114566712,-2.254340541965803,-1.6149921625356,0.0,28.0
-37.5989266905699,-1.9683652114566712,-2.254340541965803,-1.6149921625356,1.0,28.0
-12.961409740933505,-1.7996333016411654,-1.0077146888473862,-0.9217616852608899,0.0,29.0
-39.68516423211895,-1.7996333016411654,-1.0077146888473862,-0.9217616852608899,1.0,29.0
-13.44758558545277,-1.9951243566640073,-1.245373547000895,-0.8772257653452016,0.0,30.0
-41.68521226039206,-1.9951243566640073,-1.245373547000895,-0.8772257653452016,1.0,30.0
-11.869396676383303,-1.8502941972047893,-0.8953435716537115,-0.6519217792015297,0.0,31.0
-45.37504323105395,-1.8502941972047893,-0.8953435716537115,-0.6519217792015297,1.0,31.0
-15.087542735510624,-2.6712869570413886,-0.9802875498818366,-0.6866660340814406,0.0,32.0
-42.17588755887368,-2.6712869570413886,-0.9802875498818366,-0.6866660340814406,1.0,32.0
-25.553442296346475,-4.624996529505324,-1.712600951790023,-1.1985938888021792,0.0,33.0
-62.20961010954238,-4.624996529505324,-1.712600951790023,-1.1985938888021792,1.0,33.0
-21.02103138740904,-3.6859263701287546,-1.5004271199884442,-0.9675894988558866,0.0,34.0
-58.45772905112176,-3.6859263701287546,-1.5004271199884442,-0.9675894988558866,1.0,34.0
-12.3187926961823,-2.034055609654388,-1.0664794915021503,-0.6087260078149939,0.0,35.0
-37.77197077880328,-2.034055609654388,-1.0664794915021503,-0.6087260078149939,1.0,35.0
-13.946458303407553,-1.8359152198025868,-1.1282966259492468,-0.5129372347552135,0.0,36.0
-16.93676881481224,-1.8359152198025868,-1.1282966259492468,-0.5129372347552135,1.0,36.0
-14.804465538924887,-2.0680817202274966,-1.2969091846059655,-0.8453854429723151,0.0,37.0
-17.75947423604896,-2.0680817202274966,-1.2969091846059655,-0.8453854429723151,1.0,37.0
-12.893437143572783,-2.367209488659114,-1.1562374219769254,-0.6424720744111028,0.0,38.0
-16.559018662594553,-2.367209488659114,-1.1562374219769254,-0.6424720744111028,1.0,38.0
-21.26855209269388,-3.616869285806388,-1.9449728600941398,-1.3289206628708143,0.0,39.0
-24.928546994730596,-3.616869285806388,-1.9449728600941398,-1.3289206628708143,1.0,39.0
-39.29880461269113,-5.205563512033677,-2.45434712481881,-1.395078355206465,0.0,40.0
-42.318577496364014,-5.205563512033677,-2.45434712481881,-1.395078355206465,1.0,40.0
-23.775021491802136,-3.443693299854317,-2.1303570787403032,-1.1876067394839538,0.0,41.0
-26.919084676030252,-3.443693299854317,-2.1303570787403032,-1.1876067394839538,1.0,41.0
-15.647368608214606,-2.3338890271802484,-1.6349532163274034,-1.0744979301512103,0.0,42.0
-19.389324645949955,-2.3338890271802484,-1.6349532163274034,-1.0744979301512103,1.0,42.0
-18.09379650107303,-2.2149395327198818,-1.8564039352444297,-0.9255422261675221,0.0,43.0
-57.86132744321469,-2.2149395327198818,-1.8564039352444297,-0.9255422261675221,1.0,43.0
-15.51227192107092,-1.591055460522739,-1.4947509314176841,-0.7024462350730118,0.0,44.0
-57.060679771269406,-1.591055460522739,-1.4947509314176841,-0.7024462350730118,1.0,44.0
-16.108082996845724,-1.7599950268707971,-1.5098752087347975,-0.7371217897552924,0.0,45.0
-72.54338617311487,-1.7599950268707971,-1.5098752087347975,-0.7371217897552924,1.0,45.0
-20.913883854863116,-2.334023812180021,-1.5441232178739028,-0.8627087483528157,0.0,46.0
-86.89108098852762,-2.334023812180021,-1.5441232178739028,-0.8627087483528157,1.0,46.0
-37.813120552894134,-3.9013336780028567,-4.322626776212701,-1.5779852319897145,0.0,47.0
-107.36609307671893,-3.9013336780028567,-4.322626776212701,-1.5779852319897145,1.0,47.0
-28.814589891035666,-2.937245519379303,-2.693146395482472,-0.938027084506416,0.0,48.0
-88.75570145805113,-2.937245519379303,-2.693146395482472,-0.938027084506416,1.0,48.0
-17.37086585268912,-1.9239344842621904,-1.6244584989233317,-0.7166752310293987,0.0,49.0
-32.72884030009709,-1.9239344842621904,-1.6244584989233317,-0.7166752310293987,1.0,49.0
-15.236915314712746,-3.03412243117873,-1.0438374984897791,-0.4757254747424895,0.0,50.0
-18.306664921329116,-3.03412243117873,-1.0438374984897791,-0.4757254747424895,1.0,50.0
-13.563089029630987,-2.2537130931858655,-0.9923701839912837,-0.5528914673727741,0.0,51.0
-17.029165658124498,-2.2537130931858655,-0.9923701839912837,-0.5528914673727741,1.0,51.0
-14.115608483438109,-2.287370629405359,-0.9752591091106524,-0.43509685329115655,0.0,52.0
-17.22961081267306,-2.287370629405359,-0.9752591091106524,-0.43509685329115655,1.0,52.0
-21.622351161570464,-4.469450857944594,-1.8782231350754728,-0.4990444787024444,0.0,53.0
-24.771715794594343,-4.469450857944594,-1.8782231350754728,-0.4990444787024444,1.0,53.0
-30.05381441870327,-5.139676332202498,-3.2004116674124816,-1.06033407098289,0.0,54.0
-33.17773467810184,-5.139676332202498,-3.2004116674124816,-1.06033407098289,1.0,54.0
-23.644136446955372,-2.950927901968271,-2.1414783347536286,-0.5173322530159794,0.0,55.0
-30.0997703334956,-2.950927901968271,-2.1414783347536286,-0.5173322530159794,1.0,55.0
-15.2493182493331,-2.089867951086603,-1.5371224354198603,-0.4122480334035572,0.0,56.0
-22.829099989861106,-2.089867951086603,-1.5371224354198603,-0.4122480334035572,1.0,56.0
-16.975197060549363,-2.501875475624047,-1.8658963977638905,-0.5627162296409551,0.0,57.0
-28.466646842731052,-2.501875475624047,-1.8658963977638905,-0.5627162296409551,1.0,57.0
-14.524565704572069,-1.8891313438656425,-1.3659155746922806,-0.5175042673763528,0.0,58.0
-26.88824028984277,-1.8891313438656425,-1.3659155746922806,-0.5175042673763528,1.0,58.0
-15.470512984904872,-2.2703081649740398,-1.514855059138199,-0.5529005381126808,0.0,59.0
-28.796329650078178,-2.2703081649740398,-1.514855059138199,-0.5529005381126808,1.0,59.0
-20.781870683345915,-2.889794886588561,-2.0053013620990896,-0.9218787329411953,0.0,60.0
-31.529758418821757,-2.889794886588561,-2.0053013620990896,-0.9218787329411953,1.0,60.0
-36.18491813449418,-5.12026530700814,-3.707981340389779,-1.240830311488935,0.0,61.0
-46.04908589983961,-5.12026530700814,-3.707981340389779,-1.240830311488935,1.0,61.0
-24.733726912870452,-3.8114930436831855,-2.6859596058336592,-1.1847320520699895,0.0,62.0
-32.179071678745004,-3.8114930436831855,-2.6859596058336592,-1.1847320520699895,1.0,62.0
-15.341997290925633,-1.745161074422299,-2.0184312758696024,-0.7541123334550548,0.0,63.0
-29.960105027507552,-1.745161074422299,-2.0184312758696024,-0.7541123334550548,1.0,63.0
-16.413458232346215,-3.458533002363083,-0.924523425819757,-0.44072090492721827,0.0,64.0
-21.90743801146573,-3.458533002363083,-0.924523425819757,-0.44072090492721827,1.0,64.0
-15.605415561180166,-2.5835164408026685,-1.1092958348943966,-0.5473877220754275,0.0,65.0
-21.261129406542295,-2.5835164408026685,-1.1092958348943966,-0.5473877220754275,1.0,65.0
-15.951302861775389,-3.4480762834784855,-0.9751883444766918,-0.45786206177854183,0.0,66.0
-21.156365111832088,-3.4480762834784855,-0.9751883444766918,-0.45786206177854183,1.0,66.0
-21.11235083358099,-4.059778517040513,-1.361638279904355,-0.7129499527696908,0.0,67.0
-26.94175910852016,-4.059778517040513,-1.361638279904355,-0.7129499527696908,1.0,67.0
-27.023150774562055,-4.717043361990591,-1.648591735485411,-0.8691952482679426,0.0,68.0
-32.720171650346856,-4.717043361990591,-1.648591735485411,-0.8691952482679426,1.0,68.0
-21.407082780311384,-4.0173085518565586,-1.0310415944506985,-0.5373099071758816,0.0,69.0
-26.7672379366486,-4.0173085518565586,-1.0310415944506985,-0.5373099071758816,1.0,69.0
-16.200104943851102,-2.8479149693030195,-0.883089971153936,-0.417611263410663,0.0,70.0
-22.240690396650507,-2.8479149693030195,-0.883089971153936,-0.417611263410663,1.0,70.0
-16.685173979897968,-2.6098739739178427,-1.7272867135563956,-0.9902133355104183,0.0,71.0
-37.47703971772148,-2.6098739739178427,-1.7272867135563956,-0.9902133355104183,1.0,71.0
-14.25793263669766,-2.250129139331193,-1.4700785479404885,-0.9960868737901478,0.0,72.0
-45.74922977726021,-2.250129139331193,-1.4700785479404885,-0.9960868737901478,1.0,72.0
-14.640305193296058,-2.3905318007031156,-1.610691774914585,-1.0158202502721565,0.0,73.0
-34.75876048079624,-2.3905318007031156,-1.610691774914585,-1.0158202502721565,1.0,73.0
-21.69156112280166,-4.259717169194801,-1.9515929569382706,-1.4395147936812123,0.0,74.0
-43.77418369408974,-4.259717169194801,-1.9515929569382706,-1.4395147936812123,1.0,74.0
-28.076846779996686,-5.483585745291521,-2.485717905234992,-1.595235720843334,0.0,75.0
-65.14944767178213,-5.483585745291521,-2.485717905234992,-1.595235720843334,1.0,75.0
-19.317889156360252,-3.2561779293091604,-1.7276595244325108,-1.1472372088734346,0.0,76.0
-47.28112000254623,-3.2561779293091604,-1.7276595244325108,-1.1472372088734346,1.0,76.0
-13.581579487374256,-1.9559733346919757,-1.1049235757985798,-0.6985617463438416,0.0,77.0
-34.21376449881427,-1.9559733346919757,-1.1049235757985798,-0.6985617463438416,1.0,77.0
-15.090593499991883,-2.9521478755073076,-1.048860745177194,-0.45303933803774044,0.0,78.0
-23.232304388485773,-2.9521478755073076,-1.048860745177194,-0.45303933803774044,1.0,78.0
-14.446839481433926,-2.5223931931645893,-1.1776041449247714,-0.587152805473977,0.0,79.0
-22.43769321909417,-2.5223931931645893,-1.1776041449247714,-0.587152805473977,1.0,79.0
-12.631459121659645,-2.1854522686840028,-1.1002746553889438,-0.5525173461758186,0.0,80.0
-19.979594045821273,-2.1854522686840028,-1.1002746553889438,-0.5525173461758186,1.0,80.0
-19.828953859770536,-5.223439646881161,-1.5431915407417591,-0.7656411449906955,0.0,81.0
-26.510112566259863,-5.223439646881161,-1.5431915407417591,-0.7656411449906955,1.0,81.0
-33.82043494417462,-5.896489058216275,-2.6546843120731864,-1.4742878835428428,0.0,82.0
-40.371815665051145,-5.896489058216275,-2.6546843120731864,-1.4742878835428428,1.0,82.0
-20.891922571380746,-3.9797595168611224,-1.6945543908583431,-0.9512196900724348,0.0,83.0
-26.687910104574485,-3.9797595168611224,-1.6945543908583431,-0.9512196900724348,1.0,83.0
-12.341283984978531,-2.4180948772224156,-1.056882711374442,-0.5529142727829139,0.0,84.0
-18.951620619920277,-2.4180948772224156,-1.056882711374442,-0.5529142727829139,1.0,84.0
-15.314898014973323,-1.5632331913570852,-1.5382070582032839,-0.7177554207662524,0.0,85.0
-42.655327522110156,-1.5632331913570852,-1.5382070582032839,-0.7177554207662524,1.0,85.0
-15.866280984378363,-2.59811784489807,-1.6417287408129368,-0.5379773704972877,0.0,86.0
-36.01800898577278,-2.59811784489807,-1.6417287408129368,-0.5379773704972877,1.0,86.0
-14.056129118651597,-1.8590426540564522,-1.4075647908559858,-0.5157366147747666,0.0,87.0
-34.215069652472835,-1.8590426540564522,-1.4075647908559858,-0.5157366147747666,1.0,87.0
-19.084976957200297,-3.0679050223399145,-2.0711250071050245,-0.7025191294824253,0.0,88.0
-37.69681236308452,-3.0679050223399145,-2.0711250071050245,-0.7025191294824253,1.0,88.0
-30.146429575716184,-4.235701927334048,-2.2879402346696907,-0.7846854978322426,0.0,89.0
-45.78946611827314,-4.235701927334048,-2.2879402346696907,-0.7846854978322426,1.0,89.0
-20.99894426865785,-2.9262923923502058,-2.2260578137248785,-0.8315717602058612,0.0,90.0
-39.698480382654,-2.9262923923502058,-2.2260578137248785,-0.8315717602058612,1.0,90.0
-16.539356095176572,-2.5244791528796213,-1.6587637532437611,-0.7310866153201232,0.0,91.0
-47.62129993429164,-2.5244791528796213,-1.6587637532437611,-0.7310866153201232,1.0,91.0
-14.883808474033685,-1.7674179876099743,-1.4571344754297115,-0.5188891466573295,0.0,92.0
-25.879377062567755,-1.7674179876099743,-1.4571344754297115,-0.5188891466573295,1.0,92.0
-14.16818342965837,-1.5463537164545187,-1.5264927471049532,-0.6919470107477537,0.0,93.0
-25.2872532597612,-1.5463537164545187,-1.5264927471049532,-0.6919470107477537,1.0,93.0
-13.347880586888891,-1.5754007131776007,-1.2967202668429536,-0.5190204965093699,0.0,94.0
-23.59212390992934,-1.5754007131776007,-1.2967202668429536,-0.5190204965093699,1.0,94.0
-17.68392942672665,-2.331720098387109,-1.8757716195935927,-0.6467618165821705,0.0,95.0
-27.508120177760702,-2.331720098387109,-1.8757716195935927,-0.6467618165821705,1.0,95.0
-33.44245946796559,-3.9481834386012906,-3.8892120209063705,-1.3895703103544292,0.0,96.0
-42.76004423059476,-3.9481834386012906,-3.8892120209063705,-1.3895703103544292,1.0,96.0
-22.62034132931103,-2.441299692455914,-2.1011352634427567,-0.6996687395592289,0.0,97.0
-36.864671883869505,-2.441299692455914,-2.1011352634427567,-0.6996687395592289,1.0,97.0
-15.727365354125027,-2.083384557568934,-1.6863192459944685,-0.6860374488026082,0.0,98.0
-23.584880475579553,-2.083384557568934,-1.6863192459944685,-0.6860374488026082,1.0,98.0
-14.634655663294893,-2.1500068700713655,-1.1677760955818712,-0.9341173430816525,0.0,99.0
-26.100223054963067,-2.1500068700713655,-1.1677760955818712,-0.9341173430816525,1.0,99.0
-14.029821725678858,-2.483950196137471,-1.0652068889954762,-0.5835374338460042,0.0,100.0
-26.19454259742224,-2.483950196137471,-1.0652068889954762,-0.5835374338460042,1.0,100.0
-14.37304328836774,-2.7131315081957155,-1.1522092827676715,-0.7314120906318067,0.0,101.0
-26.547335074720195,-2.7131315081957155,-1.1522092827676715,-0.7314120906318067,1.0,101.0
-18.938186582079652,-5.137523342586292,-1.3601498855273348,-0.7020695126934697,0.0,102.0
-29.78542919549602,-5.137523342586292,-1.3601498855273348,-0.7020695126934697,1.0,102.0
-31.971037841855605,-7.302770617107171,-1.8839445597982376,-0.8909606166034791,0.0,103.0
-44.73881382578702,-7.302770617107171,-1.8839445597982376,-0.8909606166034791,1.0,103.0
-21.96356113891784,-4.678383132353247,-1.5518823303904128,-0.9751577778856699,0.0,104.0
-41.82578176598963,-4.678383132353247,-1.5518823303904128,-0.9751577778856699,1.0,104.0
-14.708112619318172,-2.5442067660035264,-1.160531874547587,-1.0378166134860294,0.0,105.0
-28.339476943945783,-2.5442067660035264,-1.160531874547587,-1.0378166134860294,1.0,105.0
-18.51268993306803,-3.040504581900791,-1.7684983756408883,-0.717770125940433,0.0,106.0
-43.10139555977571,-3.040504581900791,-1.7684983756408883,-0.717770125940433,1.0,106.0
-13.913750806184225,-1.8104849154484555,-1.4817667598762227,-0.7649930636177942,0.0,107.0
-41.408475478798664,-1.8104849154484555,-1.4817667598762227,-0.7649930636177942,1.0,107.0
-15.686009585503712,-2.351409889329034,-1.673716240061367,-1.0331920055797355,0.0,108.0
-38.754091632425684,-2.351409889329034,-1.673716240061367,-1.0331920055797355,1.0,108.0
-23.770069287063052,-3.9763169750102634,-2.85389203114471,-1.3391800230502895,0.0,109.0
-47.863491489351645,-3.9763169750102634,-2.85389203114471,-1.3391800230502895,1.0,109.0
-32.12026430319497,-6.010929973858765,-2.8487793661820433,-1.5163383914589303,0.0,110.0
-56.76912213597757,-6.010929973858765,-2.8487793661820433,-1.5163383914589303,1.0,110.0
-23.375763503039934,-3.2669294007146163,-2.3761217791910667,-0.9680247324461106,0.0,111.0
-49.44373308404647,-3.2669294007146163,-2.3761217791910667,-0.9680247324461106,1.0,111.0
-16.566822341386455,-2.0767781491385904,-1.8994737069000394,-0.7119637387202147,0.0,112.0
-39.986009317621665,-2.0767781491385904,-1.8994737069000394,-0.7119637387202147,1.0,112.0
-12.669571524490493,-2.095249882476992,-1.3247037578961454,-0.5541455772103063,0.0,113.0
-59.79609787119432,-2.095249882476992,-1.3247037578961454,-0.5541455772103063,1.0,113.0
-12.248740899364634,-1.7924147590947541,-1.3452606872876913,-0.6009126708146368,0.0,114.0
-37.57661475476357,-1.7924147590947541,-1.3452606872876913,-0.6009126708146368,1.0,114.0
-12.932882360560484,-2.040186943636627,-1.4091427816505302,-0.7791200011946557,0.0,115.0
-43.34997907272236,-2.040186943636627,-1.4091427816505302,-0.7791200011946557,1.0,115.0
-15.908937739450948,-2.1252403338381782,-1.875778584340992,-1.0580370051175123,0.0,116.0
-47.92178307779125,-2.1252403338381782,-1.875778584340992,-1.0580370051175123,1.0,116.0
-26.260198330201888,-3.765913491516926,-3.2397152083592573,-1.2904401305972897,0.0,117.0
-35.59598424616729,-3.765913491516926,-3.2397152083592573,-1.2904401305972897,1.0,117.0
-15.577043236543432,-2.6471478074868173,-1.5444180036230364,-0.6629362407843473,0.0,118.0
-21.969816464993187,-2.6471478074868173,-1.5444180036230364,-0.6629362407843473,1.0,118.0
-11.713319002513003,-1.7636985487354195,-1.1823868047962378,-0.40189951955755987,0.0,119.0
-15.310950286830575,-1.7636985487354195,-1.1823868047962378,-0.40189951955755987,1.0,119.0
-16.768220344972406,-2.8302099614684266,-1.129998172387502,-1.1093919779824546,0.0,120.0
-16.768220344972406,-22.530222393639406,-1.129998172387502,-1.1093919779824546,1.0,120.0
-15.241646250250142,-2.793297554191895,-0.9768162079958529,-0.7483842050349949,0.0,121.0
-15.241646250250142,-15.714405389656577,-0.9768162079958529,-0.7483842050349949,1.0,121.0
-16.44269845167446,-3.113747175432536,-1.119940091649596,-0.987954985724059,0.0,122.0
-16.44269845167446,-12.435790400237238,-1.119940091649596,-0.987954985724059,1.0,122.0
-23.865405858594386,-4.1357477669050695,-1.41003324526514,-1.2524205741658534,0.0,123.0
-23.865405858594386,-16.81165309231187,-1.41003324526514,-1.2524205741658534,1.0,123.0
-37.65855334190405,-5.511790946964084,-2.982087578881874,-1.8550370023572214,0.0,124.0
-37.65855334190405,-15.443196738596725,-2.982087578881874,-1.8550370023572214,1.0,124.0
-27.74106032516761,-4.01068918328383,-1.5934313664198498,-1.2968831277397612,0.0,125.0
-27.74106032516761,-17.404771014140806,-1.5934313664198498,-1.2968831277397612,1.0,125.0
-14.549333999721284,-2.7262761820620653,-0.8587635102899185,-0.8272397655819077,0.0,126.0
-14.549333999721284,-20.312221795258893,-0.8587635102899185,-0.8272397655819077,1.0,126.0
-12.94878684812636,-1.539481709808797,-1.2355092847237756,-0.6387953296584783,0.0,127.0
-12.94878684812636,-9.442296396415713,-1.2355092847237756,-0.6387953296584783,1.0,127.0
-12.04754073635479,-1.7118248854613967,-1.101366183722007,-0.6803313242535296,0.0,128.0
-12.04754073635479,-10.435476533385554,-1.101366183722007,-0.6803313242535296,1.0,128.0
-12.392305336381355,-1.6116669503734329,-1.0345579452508673,-0.5329718767617351,0.0,129.0
-12.392305336381355,-11.524316699273754,-1.0345579452508673,-0.5329718767617351,1.0,129.0
-16.843245691769653,-1.601907587929304,-1.5236843248218293,-0.8852103913017118,0.0,130.0
-16.843245691769653,-11.516498564153949,-1.5236843248218293,-0.8852103913017118,1.0,130.0
-26.073989477669556,-3.4391650244813263,-2.241429096567799,-1.2113843045598287,0.0,131.0
-26.073989477669556,-12.089986949658396,-2.241429096567799,-1.2113843045598287,1.0,131.0
-15.945606406413617,-1.735504096901991,-1.607156631631483,-0.5461026211409035,0.0,132.0
-15.945606406413617,-11.750180857712053,-1.607156631631483,-0.5461026211409035,1.0,132.0
-11.82096338525514,-1.5509416546616421,-1.2104435724214682,-0.42755041130578775,0.0,133.0
-11.82096338525514,-12.177614736431792,-1.2104435724214682,-0.42755041130578775,1.0,133.0
-16.35116411545357,-3.007647018781654,-1.3187278220175358,-0.8838089961013793,0.0,134.0
-16.35116411545357,-10.487224947334425,-1.3187278220175358,-0.8838089961013793,1.0,134.0
-15.781116374498652,-2.250293590256433,-1.624626840058454,-1.4122849311380037,0.0,135.0
-15.781116374498652,-10.221214734238856,-1.624626840058454,-1.4122849311380037,1.0,135.0
-16.706244573614413,-2.587549751890492,-1.5107371212797034,-1.2078560041306332,0.0,136.0
-16.706244573614413,-10.686791511610068,-1.5107371212797034,-1.2078560041306332,1.0,136.0
-23.68856463087252,-4.050834558585393,-2.2843760380646927,-1.5634186782442612,0.0,137.0
-23.68856463087252,-10.999757901413886,-2.2843760380646927,-1.5634186782442612,1.0,137.0
-34.1202124814356,-5.860764834551446,-3.596824545059917,-1.9956644487775748,0.0,138.0
-34.1202124814356,-15.025110639469176,-3.596824545059917,-1.9956644487775748,1.0,138.0
-20.375094042078217,-2.6910335656343705,-2.3983294986628607,-1.4842280664578311,0.0,139.0
-20.375094042078217,-9.789972037817506,-2.3983294986628607,-1.4842280664578311,1.0,139.0
-16.52984934264782,-2.1492210955698283,-1.9729162755198786,-1.4019318782777646,0.0,140.0
-16.52984934264782,-13.553059215250187,-1.9729162755198786,-1.4019318782777646,1.0,140.0
-19.27144294340451,-2.8845691305095897,-1.8946381796896503,-1.199181888214639,0.0,141.0
-19.27144294340451,-17.879950903467716,-1.8946381796896503,-1.199181888214639,1.0,141.0
-16.80340073054208,-2.427904039713212,-1.6249294722650802,-0.9273487296344456,0.0,142.0
-16.80340073054208,-19.446351941185412,-1.6249294722650802,-0.9273487296344456,1.0,142.0
-16.972005984248653,-2.2631643430637496,-1.4474000569757663,-0.8806123432359527,0.0,143.0
-16.972005984248653,-19.83479031898753,-1.4474000569757663,-0.8806123432359527,1.0,143.0
-25.126006735992632,-3.851904887029832,-1.9894834916946138,-1.352986045597504,0.0,144.0
-25.126006735992632,-26.253108947127316,-1.9894834916946138,-1.352986045597504,1.0,144.0
-37.84389291223124,-6.147523969514168,-3.507886727691357,-1.6203686703934181,0.0,145.0
-37.84389291223124,-21.49103558003344,-3.507886727691357,-1.6203686703934181,1.0,145.0
-27.290816440297704,-4.607841875672648,-1.846699200602302,-1.043884997389,0.0,146.0
-27.290816440297704,-15.22213514074383,-1.846699200602302,-1.043884997389,1.0,146.0
-20.048865717568106,-3.133045054897366,-2.154482730855648,-1.3214270166158713,0.0,147.0
-20.048865717568106,-17.4808520561578,-2.154482730855648,-1.3214270166158713,1.0,147.0
-13.953340134659129,-1.7215715414696433,-1.3622312992058596,-0.5735126553094005,0.0,148.0
-13.953340134659129,-4.548678320120871,-1.3622312992058596,-0.5735126553094005,1.0,148.0
-13.841355370449264,-1.9325378683089411,-1.4359953040964228,-0.5600389874280154,0.0,149.0
-13.841355370449264,-5.679045678572493,-1.4359953040964228,-0.5600389874280154,1.0,149.0
-13.576675064873143,-1.6110856088313312,-1.582933476674384,-0.49587175713463694,0.0,150.0
-13.576675064873143,-5.457683510660104,-1.582933476674384,-0.49587175713463694,1.0,150.0
-18.07831739816538,-1.659003914297159,-2.3255308031895083,-1.0472756832815548,0.0,151.0
-18.07831739816538,-5.2534960893996185,-2.3255308031895083,-1.0472756832815548,1.0,151.0
