poisson_1,poisson_2,poisson_3,poisson_4,label,id
-18.16967900343161,-1.7037913147606787,-2.3073321278500316,-2.2854915395495254,0.0,39.0
-44.88882424616213,-1.7037913147606787,-2.3073321278500316,-2.2854915395495254,1.0,39.0
-31.359908259587655,-2.7770482146943323,-3.497663635251911,-3.276289326875485,0.0,40.0
-48.90680306430227,-2.7770482146943323,-3.497663635251911,-3.276289326875485,1.0,40.0
-18.676809475175332,-2.4198636071762394,-1.9096082507176106,-1.7706955074967254,0.0,41.0
-37.028749944630135,-2.4198636071762394,-1.9096082507176106,-1.7706955074967254,1.0,41.0
-13.391099055389759,-1.402662732775866,-1.315765803864167,-1.4076787530743786,0.0,42.0
-36.24172369787311,-1.402662732775866,-1.315765803864167,-1.4076787530743786,1.0,42.0
-13.942890231809997,-2.1119288735551436,-1.1457735929344608,-0.8039125729682155,0.0,43.0
-20.025570580914405,-2.1119288735551436,-1.1457735929344608,-0.8039125729682155,1.0,43.0
-10.523192652633497,-1.5567702444766383,-0.7730941522395369,-0.6102083526899378,0.0,44.0
-16.31237921312288,-1.5567702444766383,-0.7730941522395369,-0.6102083526899378,1.0,44.0
-12.690794643726804,-1.8131299213091552,-1.3128392306970227,-1.1143826414902378,0.0,45.0
-21.586473006764663,-1.8131299213091552,-1.3128392306970227,-1.1143826414902378,1.0,45.0
-16.17417506540221,-2.413693917533351,-1.8953648137752452,-2.0438364655213945,0.0,46.0
-27.067352492872374,-2.413693917533351,-1.8953648137752452,-2.0438364655213945,1.0,46.0
-28.08938597892893,-4.378150902485686,-3.306182559185004,-3.548357433419824,0.0,47.0
-35.18589959609653,-4.378150902485686,-3.306182559185004,-3.548357433419824,1.0,47.0
-17.97400551011515,-3.2184935637803846,-1.6356554460807615,-1.4652262462201406,0.0,48.0
-24.339400808987875,-3.2184935637803846,-1.6356554460807615,-1.4652262462201406,1.0,48.0
-12.041130575817988,-1.8377131732788712,-1.1588374925099174,-1.4319192655713096,0.0,49.0
-21.1796705606979,-1.8377131732788712,-1.1588374925099174,-1.4319192655713096,1.0,49.0
-15.682279554008346,-2.0843423977935345,-1.3947985472872233,-1.2855734628592472,0.0,50.0
-24.190649445449935,-2.0843423977935345,-1.3947985472872233,-1.2855734628592472,1.0,50.0
-13.79620279026085,-1.7596663294962127,-1.4143510002011794,-1.3439056224228807,0.0,51.0
-18.291856776247073,-1.7596663294962127,-1.4143510002011794,-1.3439056224228807,1.0,51.0
-13.501398945774895,-1.7621264498758364,-1.265699100474876,-1.190551912664887,0.0,52.0
-16.696423681900228,-1.7621264498758364,-1.265699100474876,-1.190551912664887,1.0,52.0
-21.513475859132313,-2.6488487141207315,-2.2789106718603307,-1.889805462573463,0.0,53.0
-30.23158654105862,-2.6488487141207315,-2.2789106718603307,-1.889805462573463,1.0,53.0
-34.02626147652131,-6.120812110225415,-3.336272392220053,-2.5589186862857787,0.0,54.0
-42.54332247497928,-6.120812110225415,-3.336272392220053,-2.5589186862857787,1.0,54.0
-23.125388475447608,-3.4074337314477816,-2.2702055605454916,-1.7053834529909864,0.0,55.0
-30.52056411639137,-3.4074337314477816,-2.2702055605454916,-1.7053834529909864,1.0,55.0
-15.116726080665217,-2.0439503588547723,-1.3883316176289213,-1.4123273907890734,0.0,56.0
-21.747297553176395,-2.0439503588547723,-1.3883316176289213,-1.4123273907890734,1.0,56.0
-13.672647418475435,-1.7396071873803862,-1.779637959871252,-0.7783108216467554,0.0,57.0
-22.812078546543717,-1.7396071873803862,-1.779637959871252,-0.7783108216467554,1.0,57.0
-13.41008135437471,-1.66596218346848,-1.3690160418747155,-0.6079205104548464,0.0,58.0
-27.12260602489721,-1.66596218346848,-1.3690160418747155,-0.6079205104548464,1.0,58.0
-13.990383285987946,-1.676995026300574,-1.4238333344585499,-0.7269373292954242,0.0,59.0
-28.432517601294307,-1.676995026300574,-1.4238333344585499,-0.7269373292954242,1.0,59.0
-17.906091254962803,-2.381533837999882,-1.6169018462701388,-0.8740416141653213,0.0,60.0
-32.698611552751345,-2.381533837999882,-1.6169018462701388,-0.8740416141653213,1.0,60.0
-28.981618802390813,-3.7252901454663743,-2.7731072953074545,-1.323562556278489,0.0,61.0
-37.72623048436435,-3.7252901454663743,-2.7731072953074545,-1.323562556278489,1.0,61.0
-21.441529113725665,-3.4069240442604496,-2.200965893539319,-0.9255301200098529,0.0,62.0
-30.658308102192223,-3.4069240442604496,-2.200965893539319,-0.9255301200098529,1.0,62.0
-11.678664049127292,-1.7276632098334517,-1.23930720184228,-0.6058117008305999,0.0,63.0
-22.458638334269608,-1.7276632098334517,-1.23930720184228,-0.6058117008305999,1.0,63.0
-15.131428807223074,-2.4816054696253786,-1.4058686704096317,-0.6097504664338658,0.0,64.0
-37.30357501815149,-2.4816054696253786,-1.4058686704096317,-0.6097504664338658,1.0,64.0
-13.178526807299363,-2.133569570386385,-1.324206550184158,-0.4733126607503664,0.0,65.0
-25.772270704007155,-2.133569570386385,-1.324206550184158,-0.4733126607503664,1.0,65.0
-14.874691275798455,-2.3769567340381172,-1.2003464247262627,-0.5549151867462001,0.0,66.0
-37.48374625340227,-2.3769567340381172,-1.2003464247262627,-0.5549151867462001,1.0,66.0
-20.03115866772589,-4.298299311778351,-1.4461136186289423,-0.7446889855169729,0.0,67.0
-46.48392115219815,-4.298299311778351,-1.4461136186289423,-0.7446889855169729,1.0,67.0
-29.548950783029113,-4.62119194020579,-2.6053603901345923,-1.1954757888012182,0.0,68.0
-61.75030371785692,-4.62119194020579,-2.6053603901345923,-1.1954757888012182,1.0,68.0
-20.967244126719038,-2.8920883507573762,-1.9086632456097732,-0.944710851321247,0.0,69.0
-44.33185845958428,-2.8920883507573762,-1.9086632456097732,-0.944710851321247,1.0,69.0
-14.0695802894885,-2.1520166278457964,-1.6950656596221734,-0.7741047145086668,0.0,70.0
-23.108542503990066,-2.1520166278457964,-1.6950656596221734,-0.7741047145086668,1.0,70.0
-10.700968911781274,-1.006779108806711,-1.1906821208700649,-0.35245843977384084,0.0,71.0
-15.34839555345684,-1.006779108806711,-1.1906821208700649,-0.35245843977384084,1.0,71.0
-11.422503373937616,-1.183040537655529,-0.9311393512635959,-0.4631589175537556,0.0,72.0
-16.107489361020043,-1.183040537655529,-0.9311393512635959,-0.4631589175537556,1.0,72.0
-12.602408461634013,-1.882571798692652,-1.0687739712759594,-0.3860685151224743,0.0,73.0
-16.492342310720915,-1.882571798692652,-1.0687739712759594,-0.3860685151224743,1.0,73.0
-15.500040649734501,-1.8877066531147761,-1.3376130398368105,-0.46328945910130415,0.0,74.0
-19.72273015129167,-1.8877066531147761,-1.3376130398368105,-0.46328945910130415,1.0,74.0
-25.872160133747457,-2.9780642227967746,-2.3250818910738644,-1.2039126430172473,0.0,75.0
-29.66085506516606,-2.9780642227967746,-2.3250818910738644,-1.2039126430172473,1.0,75.0
-16.87500045390061,-1.5921953546753684,-1.7106953011654014,-0.8068042343134039,0.0,76.0
-20.076553058369427,-1.5921953546753684,-1.7106953011654014,-0.8068042343134039,1.0,76.0
-11.019097953276969,-1.0941398820502286,-0.9092466098126124,-0.38860127398993427,0.0,77.0
-14.816650519719133,-1.0941398820502286,-0.9092466098126124,-0.38860127398993427,1.0,77.0
-12.70689393319833,-1.7996879018716072,-0.9377886626252803,-0.31449986069293345,0.0,78.0
-28.825846430494835,-1.7996879018716072,-0.9377886626252803,-0.31449986069293345,1.0,78.0
-12.717083006597477,-2.2672286502022416,-1.038200938431146,-0.2204883196038736,0.0,79.0
-23.69637558588488,-2.2672286502022416,-1.038200938431146,-0.2204883196038736,1.0,79.0
-12.750549973300053,-1.924400970672309,-1.1729912905248057,-0.3295928555410228,0.0,80.0
-29.532760070968152,-1.924400970672309,-1.1729912905248057,-0.3295928555410228,1.0,80.0
-16.48523384006728,-3.257312654868315,-1.5945613058465824,-0.30799185063551704,0.0,81.0
-38.66876094826671,-3.257312654868315,-1.5945613058465824,-0.30799185063551704,1.0,81.0
-26.04384251345141,-3.9929058798309143,-2.47025141686845,-0.6477179610889152,0.0,82.0
-48.3375483379059,-3.9929058798309143,-2.47025141686845,-0.6477179610889152,1.0,82.0
-21.70455794478721,-3.410115701675295,-1.8814942951914873,-0.5368576019844795,0.0,83.0
-35.369704293647146,-3.410115701675295,-1.8814942951914873,-0.5368576019844795,1.0,83.0
-14.19455501735115,-2.623967565103044,-1.1780013924069408,-0.2479539091163474,0.0,84.0
-29.372383032671223,-2.623967565103044,-1.1780013924069408,-0.2479539091163474,1.0,84.0
-12.379205964703829,-1.6038461603498035,-1.2983431791867588,-0.7422201138726905,0.0,85.0
-25.769115249497418,-1.6038461603498035,-1.2983431791867588,-0.7422201138726905,1.0,85.0
-13.820122088556673,-2.0403376319820836,-1.2893098434005879,-0.7360988328867961,0.0,86.0
-29.297638214270364,-2.0403376319820836,-1.2893098434005879,-0.7360988328867961,1.0,86.0
-12.089543264107988,-1.8498037140562928,-1.1323628737637819,-0.7057358734031141,0.0,87.0
-30.885220402561572,-1.8498037140562928,-1.1323628737637819,-0.7057358734031141,1.0,87.0
-16.99097486245455,-2.533714487504767,-1.6791908154128805,-1.2330339750677695,0.0,88.0
-35.79442182389846,-2.533714487504767,-1.6791908154128805,-1.2330339750677695,1.0,88.0
-25.734552268599828,-4.013233635840834,-2.30892184741424,-1.4371240480027154,0.0,89.0
-41.87063206777407,-4.013233635840834,-2.30892184741424,-1.4371240480027154,1.0,89.0
-19.01969899015603,-2.386833626146881,-1.7564320161127398,-0.937931697325439,0.0,90.0
-36.83872070959296,-2.386833626146881,-1.7564320161127398,-0.937931697325439,1.0,90.0
-11.239511419262044,-2.0825373612984777,-0.939481634618744,-0.591135249740887,0.0,91.0
-29.635077301891783,-2.0825373612984777,-0.939481634618744,-0.591135249740887,1.0,91.0
-15.173175534429106,-2.8264144597810628,-1.6090353597358558,-1.4456206370709879,0.0,92.0
-28.95344009617577,-2.8264144597810628,-1.6090353597358558,-1.4456206370709879,1.0,92.0
-13.742664137920201,-2.4908875191565585,-1.4683192511766947,-1.806207760630116,0.0,93.0
-25.651173953201578,-2.4908875191565585,-1.4683192511766947,-1.806207760630116,1.0,93.0
-13.41347869057688,-2.528200946779407,-1.2819383666558224,-1.6657649348809969,0.0,94.0
-25.660114060154456,-2.528200946779407,-1.2819383666558224,-1.6657649348809969,1.0,94.0
-21.85828424798592,-4.57199829602132,-2.038862381060767,-2.3567414602798635,0.0,95.0
-32.33391192291333,-4.57199829602132,-2.038862381060767,-2.3567414602798635,1.0,95.0
-29.65612651226229,-5.75739187268141,-2.1365115338127225,-2.0362210427202854,0.0,96.0
-38.0413770545299,-5.75739187268141,-2.1365115338127225,-2.0362210427202854,1.0,96.0
-23.87327613107368,-4.370503301673125,-1.9382956187378113,-1.7414803580022635,0.0,97.0
-32.31548648563728,-4.370503301673125,-1.9382956187378113,-1.7414803580022635,1.0,97.0
-13.670524725865448,-2.6892680770286006,-1.363458127742831,-1.4275638860822255,0.0,98.0
-23.580796486184,-2.6892680770286006,-1.363458127742831,-1.4275638860822255,1.0,98.0
-14.400570292937573,-1.3572439674653651,-1.3889642733920482,-0.7558046470722957,0.0,99.0
-45.640466312547005,-1.3572439674653651,-1.3889642733920482,-0.7558046470722957,1.0,99.0
-12.756046998575584,-1.2339988122039358,-1.293684584318953,-0.6548251748967004,0.0,100.0
-36.41509660497093,-1.2339988122039358,-1.293684584318953,-0.6548251748967004,1.0,100.0
-13.011973259841398,-1.4265845528930186,-1.1064202938287622,-0.532707022761997,0.0,101.0
-33.28686300854076,-1.4265845528930186,-1.1064202938287622,-0.532707022761997,1.0,101.0
-20.481777281351924,-2.7152107792314837,-1.8615107366841812,-0.7328280783585797,0.0,102.0
-46.700661615495164,-2.7152107792314837,-1.8615107366841812,-0.7328280783585797,1.0,102.0
-31.276255066176873,-3.1229548454252836,-3.594985915059283,-2.109437132658968,0.0,103.0
-51.64244669800064,-3.1229548454252836,-3.594985915059283,-2.109437132658968,1.0,103.0
-21.863834371055646,-2.338971127331547,-2.609440844595042,-1.3588179699341936,0.0,104.0
-40.145468989735946,-2.338971127331547,-2.609440844595042,-1.3588179699341936,1.0,104.0
-13.55929624769442,-2.1272862431972044,-1.6402144348686534,-0.8128762710725823,0.0,105.0
-31.165998274853678,-2.1272862431972044,-1.6402144348686534,-0.8128762710725823,1.0,105.0
-13.058268263224477,-2.7535718204904924,-1.6977584294081112,-0.9068977454852529,0.0,106.0
-52.53975076213237,-2.7535718204904924,-1.6977584294081112,-0.9068977454852529,1.0,106.0
-10.814428556903522,-2.0456888639953377,-1.6224158277289575,-0.5622585948797223,0.0,107.0
-54.55170501872817,-2.0456888639953377,-1.6224158277289575,-0.5622585948797223,1.0,107.0
-11.210780173997136,-2.33371131654917,-1.668223959586328,-0.5222447037909319,0.0,108.0
-48.39865926925654,-2.33371131654917,-1.668223959586328,-0.5222447037909319,1.0,108.0
-14.524701736461907,-2.6458714677524995,-2.1997450012235618,-0.5193566517248769,0.0,109.0
-53.990980529599256,-2.6458714677524995,-2.1997450012235618,-0.5193566517248769,1.0,109.0
-23.50776653206117,-3.1655797820753833,-1.7588744433268175,-0.7827306042295277,0.0,110.0
-64.33001860752051,-3.1655797820753833,-1.7588744433268175,-0.7827306042295277,1.0,110.0
-14.814016711779232,-1.946052229816246,-1.2700749696629146,-0.8692606019583309,0.0,111.0
-57.04789453306739,-1.946052229816246,-1.2700749696629146,-0.8692606019583309,1.0,111.0
-10.846972208412694,-1.9612884605923,-1.7839966267296177,-0.5799977799110252,0.0,112.0
-48.01713130759185,-1.9612884605923,-1.7839966267296177,-0.5799977799110252,1.0,112.0
-15.042105506448138,-2.373108850087533,-1.3002229099912483,-0.4526683000009939,0.0,113.0
-38.82702089963061,-2.373108850087533,-1.3002229099912483,-0.4526683000009939,1.0,113.0
-14.35083884727112,-2.2891064777090833,-0.9630165435213485,-0.3712867494116949,0.0,114.0
-38.54594177528463,-2.2891064777090833,-0.9630165435213485,-0.3712867494116949,1.0,114.0
-14.518800824648224,-2.4594179734946238,-1.1684346646809445,-0.4484234980575934,0.0,115.0
-41.92291321560765,-2.4594179734946238,-1.1684346646809445,-0.4484234980575934,1.0,115.0
-16.608447542294243,-2.879708803267249,-0.9520696188393458,-0.4533647904167424,0.0,116.0
-39.99924304748686,-2.879708803267249,-0.9520696188393458,-0.4533647904167424,1.0,116.0
-26.783842825823285,-3.601808486034315,-2.863448720458109,-0.92701066980635,0.0,117.0
-45.75731866253068,-3.601808486034315,-2.863448720458109,-0.92701066980635,1.0,117.0
-19.716569286352296,-2.767005034685212,-1.8823322760771362,-0.7995848441896669,0.0,118.0
-39.37284329700833,-2.767005034685212,-1.8823322760771362,-0.7995848441896669,1.0,118.0
-13.812650673483517,-2.1301043141058926,-1.01105008226466,-0.4579752305457987,0.0,119.0
-32.52524299160109,-2.1301043141058926,-1.01105008226466,-0.4579752305457987,1.0,119.0
-10.804955232255793,-1.1165622875157624,-1.4819699932321555,-0.9484461145727892,0.0,120.0
-10.804955232255793,-6.01676040574813,-1.4819699932321555,-0.9484461145727892,1.0,120.0
-11.081062863654097,-1.2462231837046716,-1.4432025978901493,-0.7841528176103338,0.0,121.0
-11.081062863654097,-6.449673490038208,-1.4432025978901493,-0.7841528176103338,1.0,121.0
-11.09697589341323,-1.431993548790274,-1.2109255338937146,-0.9238223667941838,0.0,122.0
-11.09697589341323,-6.606178367451832,-1.2109255338937146,-0.9238223667941838,1.0,122.0
-13.046320676412506,-1.615373958050725,-1.4257080050849709,-0.9247442615833279,0.0,123.0
-13.046320676412506,-6.292553805613352,-1.4257080050849709,-0.9247442615833279,1.0,123.0
-16.864550346408123,-2.1147146497163476,-1.687533336319575,-0.9958176132830658,0.0,124.0
-16.864550346408123,-7.672031082693707,-1.687533336319575,-0.9958176132830658,1.0,124.0
-15.302797886651433,-2.0869061168874623,-1.3717659968421003,-0.8491968310660241,0.0,125.0
-15.302797886651433,-10.617596530431456,-1.3717659968421003,-0.8491968310660241,1.0,125.0
-11.570476620325394,-1.475708840671075,-1.5285035814486037,-0.8715748864536863,0.0,126.0
-11.570476620325394,-7.3160456254638575,-1.5285035814486037,-0.8715748864536863,1.0,126.0
-12.483582484970384,-1.9629983283508636,-0.7543539014559428,-0.444424712116529,0.0,127.0
-12.483582484970384,-32.09701219695637,-0.7543539014559428,-0.444424712116529,1.0,127.0
-12.924329682849589,-2.4150660128316304,-0.7905610081724603,-0.6334900959051311,0.0,128.0
-12.924329682849589,-33.349840936188116,-0.7905610081724603,-0.6334900959051311,1.0,128.0
-14.251911659813231,-2.480408883413247,-1.1303760272567729,-0.6885481675753908,0.0,129.0
-14.251911659813231,-44.91282072784816,-1.1303760272567729,-0.6885481675753908,1.0,129.0
-20.98408754071579,-3.246303969055816,-1.3334772542757491,-0.8972668684145901,0.0,130.0
-20.98408754071579,-53.02868908971345,-1.3334772542757491,-0.8972668684145901,1.0,130.0
-33.03767113225604,-5.610559428305578,-1.9185008367770706,-1.1151921538469196,0.0,131.0
-33.03767113225604,-59.61349869109131,-1.9185008367770706,-1.1151921538469196,1.0,131.0
-20.49500624291022,-3.4307331466498,-1.4717648297900041,-0.8857682540044607,0.0,132.0
-20.49500624291022,-49.34228624374532,-1.4717648297900041,-0.8857682540044607,1.0,132.0
-13.806528391444203,-2.6678443213821765,-0.9649490937235328,-0.7060984341801486,0.0,133.0
-13.806528391444203,-14.164479034457258,-0.9649490937235328,-0.7060984341801486,1.0,133.0
-10.557704305599259,-1.3132911006570112,-0.8455024222434986,-0.483115904136298,0.0,134.0
-10.557704305599259,-13.190475140769536,-0.8455024222434986,-0.483115904136298,1.0,134.0
-10.886059298132636,-1.7548661026555692,-1.0635831709805643,-0.6005590913350147,0.0,135.0
-10.886059298132636,-21.862301567858935,-1.0635831709805643,-0.6005590913350147,1.0,135.0
-10.565252048434786,-1.3815032683012305,-1.125160218879273,-0.6636459659563343,0.0,136.0
-10.565252048434786,-18.425916030336793,-1.125160218879273,-0.6636459659563343,1.0,136.0
-13.139376508336568,-2.2589122954833556,-1.306498552496123,-0.677021622154939,0.0,137.0
-13.139376508336568,-46.72341264714328,-1.306498552496123,-0.677021622154939,1.0,137.0
-22.287843811479433,-3.832804875852389,-1.7979888065257228,-0.6638752277021922,0.0,138.0
-22.287843811479433,-61.40578139767126,-1.7979888065257228,-0.6638752277021922,1.0,138.0
-15.192983788785796,-2.029943122369559,-1.2843414398693085,-0.657730566539044,0.0,139.0
-15.192983788785796,-67.12409188202821,-1.2843414398693085,-0.657730566539044,1.0,139.0
-11.492443510685803,-1.9779973817888958,-0.9741038877657502,-0.6332471289388195,0.0,140.0
-11.492443510685803,-32.374497042252415,-0.9741038877657502,-0.6332471289388195,1.0,140.0
-15.110547426537778,-2.4573614048792933,-1.3573899874263589,-0.3209325284867077,0.0,141.0
-15.110547426537778,-27.870942159382025,-1.3573899874263589,-0.3209325284867077,1.0,141.0
-15.552499724659242,-2.5127448626883506,-1.409923579333622,-0.49343769522386083,0.0,142.0
-15.552499724659242,-31.00666891357571,-1.409923579333622,-0.49343769522386083,1.0,142.0
-14.807861832675371,-2.36092538153423,-1.6214290797190642,-0.6454855796857828,0.0,143.0
-14.807861832675371,-32.818246409673066,-1.6214290797190642,-0.6454855796857828,1.0,143.0
-22.74413293642226,-3.8135433184119165,-2.532055898354656,-0.9701024935022815,0.0,144.0
-22.74413293642226,-41.902155576318705,-2.532055898354656,-0.9701024935022815,1.0,144.0
-33.02585594845891,-5.89132455009144,-2.985119881774608,-1.281288406631461,0.0,145.0
-33.02585594845891,-79.01155064701675,-2.985119881774608,-1.281288406631461,1.0,145.0
-21.9443642167264,-3.957172452240684,-1.8419583168878262,-0.8438263301900406,0.0,146.0
-21.9443642167264,-34.00392954913809,-1.8419583168878262,-0.8438263301900406,1.0,146.0
-16.755252187177916,-2.920099023400553,-1.437931627735793,-0.3965554434151386,0.0,147.0
-16.755252187177916,-30.005643282417623,-1.437931627735793,-0.3965554434151386,1.0,147.0
-16.019770988439518,-3.7569342015871143,-1.534574276248918,-0.6436597221360216,0.0,148.0
-16.019770988439518,-19.620345409184324,-1.534574276248918,-0.6436597221360216,1.0,148.0
-14.57459008086471,-4.2078353578742735,-1.1720929809036988,-0.4787432783234067,0.0,149.0
-14.57459008086471,-18.63146897567134,-1.1720929809036988,-0.4787432783234067,1.0,149.0
-14.827472227954331,-4.427368287340755,-1.2694505073404798,-0.37990425750138,0.0,150.0
-14.827472227954331,-19.857718738199708,-1.2694505073404798,-0.37990425750138,1.0,150.0
-23.659326115687577,-5.263916214266487,-2.219029770535144,-1.181363515093608,0.0,151.0
