poisson_1,poisson_2,label,id
-24.48155944213704,-3.170094739686192,0.0,137.0
-43.410061046071405,-3.170094739686192,1.0,137.0
-37.15409335521599,-4.19050366399938,0.0,138.0
-59.16520662467428,-4.19050366399938,1.0,138.0
-23.29381317657044,-2.1964114104293913,0.0,139.0
-46.69986204959014,-2.1964114104293913,1.0,139.0
-18.20377156098357,-1.6574628808696161,0.0,140.0
-38.341069447416885,-1.6574628808696161,1.0,140.0
-18.54586158506845,-1.4472881176197916,0.0,141.0
-50.64629502174148,-1.4472881176197916,1.0,141.0
-17.014764777389246,-1.5810697887879996,0.0,142.0
-45.83532714125931,-1.5810697887879996,1.0,142.0
-14.782822295781216,-1.3320642800449605,0.0,143.0
-43.97321292075753,-1.3320642800449605,1.0,143.0
-21.797447183866097,-1.9732433038429917,0.0,144.0
-50.59712963986249,-1.9732433038429917,1.0,144.0
-29.42800291877893,-3.4051624523842747,0.0,145.0
-59.85811126352746,-3.4051624523842747,1.0,145.0
-28.093672028026504,-3.354829880297757,0.0,146.0
-62.212905331613456,-3.354829880297757,1.0,146.0
-19.248777270727714,-1.8331183117056753,0.0,147.0
-53.67881203541833,-1.8331183117056753,1.0,147.0
-23.773550201280614,-2.162739925933238,0.0,148.0
-36.18689161665952,-2.162739925933238,1.0,148.0
-21.778440692955428,-2.1597584902922335,0.0,149.0
-33.24710518054826,-2.1597584902922335,1.0,149.0
-22.69783853271383,-2.5438180313374232,0.0,150.0
-34.9012101259309,-2.5438180313374232,1.0,150.0
-29.67157440459141,-3.2973414649572987,0.0,151.0
-39.16528522355975,-3.2973414649572987,1.0,151.0
-37.8750854869636,-5.443916850855203,0.0,152.0
-49.36403082924426,-5.443916850855203,1.0,152.0
-28.082105829171724,-2.8062599919169315,0.0,153.0
-38.75078149448336,-2.8062599919169315,1.0,153.0
-25.064004395419488,-2.1750347596464508,0.0,154.0
-37.62605139852303,-2.1750347596464508,1.0,154.0
-20.08789940267684,-2.623790663664522,0.0,155.0
-42.62092802574284,-2.623790663664522,1.0,155.0
-19.57782441508789,-2.4122422257719336,0.0,156.0
-37.79919138748642,-2.4122422257719336,1.0,156.0
-21.1211406038899,-2.7123310795855105,0.0,157.0
-40.03636273290408,-2.7123310795855105,1.0,157.0
-31.6441928666718,-6.085553142510889,0.0,158.0
-48.81302149135354,-6.085553142510889,1.0,158.0
-46.422386872414336,-7.28823742604618,0.0,159.0
-66.20371038313624,-7.28823742604618,1.0,159.0
-34.16707469082439,-6.044862565610401,0.0,160.0
-52.08059769291822,-6.044862565610401,1.0,160.0
-22.306622122740237,-4.2238645343425105,0.0,161.0
-41.60016024241304,-4.2238645343425105,1.0,161.0
-19.771140213614217,-1.855693810795401,0.0,162.0
-19.771140213614217,-23.563524923095883,1.0,162.0
-21.99013019763015,-1.7719411728510295,0.0,163.0
-21.99013019763015,-27.534035884797504,1.0,163.0
-20.825536841981375,-2.094867229781812,0.0,164.0
-20.825536841981375,-22.77949231005323,1.0,164.0
-26.719426726791426,-3.2411335027841233,0.0,165.0
-26.719426726791426,-55.56234735101452,1.0,165.0
-35.89168695787066,-4.692493578460471,0.0,166.0
-35.89168695787066,-67.47729161517782,1.0,166.0
-28.89979663349368,-3.957978919317611,0.0,167.0
-28.89979663349368,-81.84492367180678,1.0,167.0
-24.043368696306516,-3.01166594853089,0.0,168.0
-24.043368696306516,-29.870216646655763,1.0,168.0
-24.13062394325243,-2.9994207503341386,0.0,169.0
-48.13766473737951,-2.9994207503341386,1.0,169.0
-21.85395704604298,-2.0072837518791857,0.0,170.0
-43.3402099644959,-2.0072837518791857,1.0,170.0
-22.91955494520289,-2.18552407793527,0.0,171.0
-47.329239495126785,-2.18552407793527,1.0,171.0
-31.033820101691163,-3.355927414537973,0.0,172.0
-55.053172509338765,-3.355927414537973,1.0,172.0
-41.19461468400732,-4.486376187520818,0.0,173.0
-80.49061678930684,-4.486376187520818,1.0,173.0
-33.16421968880104,-3.091366331296058,0.0,174.0
-54.82304043140175,-3.091366331296058,1.0,174.0
-24.836460719436673,-2.46677197613144,0.0,175.0
-49.4014266018753,-2.46677197613144,1.0,175.0
-19.384362350584524,-1.7836150398052268,0.0,176.0
-19.384362350584524,-16.42284257746519,1.0,176.0
-15.768444307606842,-2.184481339511649,0.0,177.0
-15.768444307606842,-21.052876672688626,1.0,177.0
-17.916767212191644,-1.9078196249797656,0.0,178.0
-17.916767212191644,-22.448617825257088,1.0,178.0
-25.51098885901729,-2.988030858307866,0.0,179.0
-25.51098885901729,-26.719899361921307,1.0,179.0
-45.39504945995259,-4.359657658682181,0.0,180.0
-45.39504945995259,-50.80464952198781,1.0,180.0
-25.10445652286171,-3.0570157562399345,0.0,181.0
-25.10445652286171,-29.282875344408012,1.0,181.0
-16.14577810263927,-2.6180144875361293,0.0,182.0
-16.14577810263927,-35.37955832877128,1.0,182.0
-22.66369504635577,-2.100766967315849,0.0,183.0
-22.66369504635577,-24.68108236355465,1.0,183.0
-23.031455150812235,-2.172899378919965,0.0,184.0
-23.031455150812235,-26.633349878526587,1.0,184.0
-26.473463740524494,-2.3653915388363203,0.0,185.0
-26.473463740524494,-26.64676188724684,1.0,185.0
-34.09821196673283,-3.060266257251442,0.0,186.0
-34.09821196673283,-29.664448045566814,1.0,186.0
-51.990006600656216,-4.918398352147506,0.0,187.0
-51.990006600656216,-25.188159185567656,1.0,187.0
-29.56896515214339,-2.440796287773992,0.0,188.0
-29.56896515214339,-26.540503007377765,1.0,188.0
-23.85124239576544,-2.2565779293415744,0.0,189.0
-23.85124239576544,-24.182766715348862,1.0,189.0
-22.105408368785447,-2.3463619352373826,0.0,190.0
-22.105408368785447,-9.273202194350688,1.0,190.0
-21.96572353879992,-2.34901554766725,0.0,191.0
-21.96572353879992,-7.570806018086614,1.0,191.0
-21.131210063221715,-1.9351649208979325,0.0,192.0
-21.131210063221715,-7.068817539071688,1.0,192.0
-34.954195569410786,-2.648929168460427,0.0,193.0
-34.954195569410786,-7.981473375468568,1.0,193.0
-38.44598491720353,-3.164588189915321,0.0,194.0
-38.44598491720353,-7.362855828596366,1.0,194.0
-32.99966645441418,-3.092274976659837,0.0,195.0
-32.99966645441418,-9.380612600020413,1.0,195.0
-28.84350332264603,-3.4038690653064805,0.0,196.0
-28.84350332264603,-8.452096185060782,1.0,196.0
-19.42783947339126,-2.489575496951602,0.0,197.0
-45.20935339110338,-2.489575496951602,1.0,197.0
-20.617341636448145,-2.1483392943014223,0.0,198.0
-47.31429118562369,-2.1483392943014223,1.0,198.0
-18.672090669139834,-2.201595426165568,0.0,199.0
-43.19912949428635,-2.201595426165568,1.0,199.0
-25.980673765945085,-3.1314587096933337,0.0,200.0
-54.033334609237045,-3.1314587096933337,1.0,200.0
-35.963208857690915,-3.8690824115096802,0.0,201.0
-62.47346222681426,-3.8690824115096802,1.0,201.0
-29.274682157184998,-2.4653154326824733,0.0,202.0
-63.094072931949086,-2.4653154326824733,1.0,202.0
-22.22331970332698,-2.2169273718475324,0.0,203.0
-53.30692821771572,-2.2169273718475324,1.0,203.0
-21.773250442946846,-2.050731644192865,0.0,204.0
-77.32754160369359,-2.050731644192865,1.0,204.0
-23.90399549616268,-2.5314731172070424,0.0,205.0
-72.84204739098686,-2.5314731172070424,1.0,205.0
-24.47505947221407,-2.1599280884493055,0.0,206.0
-73.05629091314177,-2.1599280884493055,1.0,206.0
-37.805951797305624,-2.9379741502882553,0.0,207.0
-108.65738147660295,-2.9379741502882553,1.0,207.0
-48.3594525685985,-5.107848541407293,0.0,208.0
-132.39112861938338,-5.107848541407293,1.0,208.0
-32.89286155530908,-3.43134377066076,0.0,209.0
-114.81705346372337,-3.43134377066076,1.0,209.0
-24.786038197274138,-3.1620785631428134,0.0,210.0
-76.70324576426174,-3.1620785631428134,1.0,210.0
-21.289546634773615,-3.9533249217081448,0.0,211.0
-32.490286639560054,-3.9533249217081448,1.0,211.0
-18.891403932463845,-2.702975003514439,0.0,212.0
-27.305846238400818,-2.702975003514439,1.0,212.0
-19.058853815689417,-3.037810984410271,0.0,213.0
-27.347619096335393,-3.037810984410271,1.0,213.0
-29.692774973661017,-5.843748766337967,0.0,214.0
-38.164290802346386,-5.843748766337967,1.0,214.0
-38.40774996665914,-7.614066583010299,0.0,215.0
-45.0940631301155,-7.614066583010299,1.0,215.0
-28.29042381420095,-3.7381896778974806,0.0,216.0
-38.32065804871809,-3.7381896778974806,1.0,216.0
-22.475088008156945,-4.107871948746151,0.0,217.0
-30.623760666115004,-4.107871948746151,1.0,217.0
-23.816635026927997,-3.716856456630694,0.0,218.0
-23.816635026927997,-39.51067215896114,1.0,218.0
-23.06396445043265,-3.1584812247115224,0.0,219.0
-23.06396445043265,-22.970666311981404,1.0,219.0
-21.114015153533273,-2.8947255571349615,0.0,220.0
-21.114015153533273,-24.596580985733453,1.0,220.0
-30.012767476847785,-4.624672904280487,0.0,221.0
-30.012767476847785,-31.39499198166891,1.0,221.0
-42.072933093542815,-5.253311061716886,0.0,222.0
-42.072933093542815,-30.130032518665757,1.0,222.0
-27.378286531560207,-4.24487098470081,0.0,223.0
-27.378286531560207,-32.18625527823224,1.0,223.0
-22.591462083668603,-4.765090986285941,0.0,224.0
-22.591462083668603,-38.04837220538593,1.0,224.0
-24.570316301153525,-3.487016654366016,0.0,225.0
-68.78791849277195,-3.487016654366016,1.0,225.0
-26.95273248677813,-3.338633378559507,0.0,226.0
-51.591933763145335,-3.338633378559507,1.0,226.0
-24.931047912180475,-3.0471015807031563,0.0,227.0
-51.903922479193625,-3.0471015807031563,1.0,227.0
-37.19175775484746,-5.295657317277801,0.0,228.0
-70.5202048114179,-5.295657317277801,1.0,228.0
-51.64359763966286,-6.552718637846738,0.0,229.0
-82.85858615058123,-6.552718637846738,1.0,229.0
-34.523270576979485,-5.992989455931365,0.0,230.0
-69.27423838627783,-5.992989455931365,1.0,230.0
-32.00285443873963,-5.39696831998117,0.0,231.0
-72.86131484524503,-5.39696831998117,1.0,231.0
-17.93398407132895,-1.9337540638423434,0.0,232.0
-32.34258901387716,-1.9337540638423434,1.0,232.0
-18.19865008026045,-1.924999100818468,0.0,233.0
-35.09623245002285,-1.924999100818468,1.0,233.0
-19.067225525948515,-1.9636934729999211,0.0,234.0
-37.15250156186312,-1.9636934729999211,1.0,234.0
-30.704106568475254,-3.508652135455577,0.0,235.0
-49.38472833177866,-3.508652135455577,1.0,235.0
-40.66683832612307,-6.528271728208438,0.0,236.0
-58.50659638043953,-6.528271728208438,1.0,236.0
-24.180566368046584,-2.4451143859312197,0.0,237.0
-43.167070152593624,-2.4451143859312197,1.0,237.0
-16.742341395171934,-1.930566915741565,0.0,238.0
-33.882380023535916,-1.930566915741565,1.0,238.0
-22.53459817093426,-2.263312548402382,0.0,239.0
-45.87490084291812,-2.263312548402382,1.0,239.0
-21.018314852025014,-2.4337254908998602,0.0,240.0
-48.23852837421737,-2.4337254908998602,1.0,240.0
-20.934172419876177,-2.5523753651416428,0.0,241.0
-49.99754558413906,-2.5523753651416428,1.0,241.0
-32.900351426866564,-5.907213563620871,0.0,242.0
-63.11191475534133,-5.907213563620871,1.0,242.0
-54.68218201408945,-8.291812298594778,0.0,243.0
-83.57486567279011,-8.291812298594778,1.0,243.0
-35.868898063263714,-4.722272704953866,0.0,244.0
-66.2352171410771,-4.722272704953866,1.0,244.0
-30.11716806449931,-4.875439344415781,0.0,245.0
-57.58752167669445,-4.875439344415781,1.0,245.0
-21.261709974060977,-1.977992790573353,0.0,246.0
-64.95336780653997,-1.977992790573353,1.0,246.0
-24.011488124204334,-2.81219051284711,0.0,247.0
-56.858812060482705,-2.81219051284711,1.0,247.0
-20.769680711033743,-2.525470977586565,0.0,248.0
-57.129605688863194,-2.525470977586565,1.0,248.0
-31.233109877070547,-4.049735228755253,0.0,249.0
-103.28921158293815,-4.049735228755253,1.0,249.0
-41.49421708824275,-4.818687497472638,0.0,250.0
-111.34726511393183,-4.818687497472638,1.0,250.0
-30.264777498923195,-3.468833494199316,0.0,251.0
-68.47175065596412,-3.468833494199316,1.0,251.0
-27.566976440201415,-3.2365912492161897,0.0,252.0
-65.3856028562227,-3.2365912492161897,1.0,252.0
-22.64600053227491,-3.1305242893654395,0.0,253.0
-37.0652754082671,-3.1305242893654395,1.0,253.0
-18.304524814501974,-2.1683370008242946,0.0,254.0
-33.00140668137237,-2.1683370008242946,1.0,254.0
-19.366749074457175,-2.480497994710504,0.0,255.0
-32.72538140603842,-2.480497994710504,1.0,255.0
-30.266760542258453,-4.478025038507894,0.0,256.0
-42.35943377617741,-4.478025038507894,1.0,256.0
-43.72068329429612,-7.563045272945601,0.0,257.0
-53.709676588429375,-7.563045272945601,1.0,257.0
-31.71763283676364,-4.0869814774519,0.0,258.0
-44.929426459299066,-4.0869814774519,1.0,258.0
-23.407491436913233,-3.321841301946506,0.0,259.0
-38.065757285596874,-3.321841301946506,1.0,259.0
-20.89703329617123,-1.957100369531645,0.0,260.0
-20.89703329617123,-27.3365356269112,1.0,260.0
-18.884740278920617,-1.9108275638313899,0.0,261.0
-18.884740278920617,-47.56654778761913,1.0,261.0
-20.79004788714292,-1.8339768052981071,0.0,262.0
-20.79004788714292,-43.37626350426763,1.0,262.0
-25.66565517097024,-3.075522374926095,0.0,263.0
-25.66565517097024,-76.55671047884857,1.0,263.0
-35.87021002709389,-5.903891500977352,0.0,264.0
