poisson_1,poisson_2,label,id
-17.67323789040347,-2.2253027644233043,0.0,98.0
-29.093155697519705,-2.2253027644233043,1.0,98.0
-10.844241279111657,-1.2464039828549858,0.0,99.0
-23.341343791539543,-1.2464039828549858,1.0,99.0
-13.502771923227328,-1.3489951356161782,0.0,100.0
-29.42304618148836,-1.3489951356161782,1.0,100.0
-13.346287150001558,-1.301941529657256,0.0,101.0
-30.249497080093533,-1.301941529657256,1.0,101.0
-19.539072670652104,-2.104030145194997,0.0,102.0
-53.98210764859073,-2.104030145194997,1.0,102.0
-30.02720437312223,-4.378374429198402,0.0,103.0
-66.6518527957478,-4.378374429198402,1.0,103.0
-20.471929519830383,-2.1171537264167455,0.0,104.0
-50.435485767841556,-2.1171537264167455,1.0,104.0
-13.375059599866859,-1.2754988184608465,0.0,105.0
-47.244885737484424,-1.2754988184608465,1.0,105.0
-12.050532309484424,-1.227366487496056,0.0,106.0
-29.00448829139623,-1.227366487496056,1.0,106.0
-14.6585932817286,-1.447025641837513,0.0,107.0
-32.201592267064825,-1.447025641837513,1.0,107.0
-15.582506743744602,-1.6116763483502154,0.0,108.0
-35.30896782669072,-1.6116763483502154,1.0,108.0
-19.328201251030578,-1.605493682704605,0.0,109.0
-36.72260309209173,-1.605493682704605,1.0,109.0
-35.59238070469428,-4.564235879748821,0.0,110.0
-49.583514302551976,-4.564235879748821,1.0,110.0
-24.141020001723973,-2.354539104731657,0.0,111.0
-37.759545054602086,-2.354539104731657,1.0,111.0
-13.7750843393178,-1.5678570367759903,0.0,112.0
-28.763182656800836,-1.5678570367759903,1.0,112.0
-11.417790326331897,-1.7133845929081417,0.0,113.0
-35.40226238863215,-1.7133845929081417,1.0,113.0
-12.428906564948875,-1.8360556023709478,0.0,114.0
-42.34957074267925,-1.8360556023709478,1.0,114.0
-14.09757942900967,-1.7171161071751158,0.0,115.0
-48.84568036387884,-1.7171161071751158,1.0,115.0
-18.282692838702133,-2.4605463709043534,0.0,116.0
-63.00452094272214,-2.4605463709043534,1.0,116.0
-30.01172249696856,-3.557249881026337,0.0,117.0
-84.04872820709738,-3.557249881026337,1.0,117.0
-17.50692826390332,-2.530996050324802,0.0,118.0
-60.94365002608606,-2.530996050324802,1.0,118.0
-11.882090092267049,-1.9117417351710628,0.0,119.0
-26.558641163274956,-1.9117417351710628,1.0,119.0
-14.799112612861109,-1.3487911518003557,0.0,120.0
-28.337567825663882,-1.3487911518003557,1.0,120.0
-17.74318506350437,-1.8083202395258127,0.0,121.0
-45.36331079205638,-1.8083202395258127,1.0,121.0
-16.863087973337542,-1.6211537333851993,0.0,122.0
-40.01477757226621,-1.6211537333851993,1.0,122.0
-17.581593953790616,-1.5236487038861242,0.0,123.0
-48.064353744721984,-1.5236487038861242,1.0,123.0
-24.962048715296987,-2.254700515878767,0.0,124.0
-54.95995831272194,-2.254700515878767,1.0,124.0
-21.211324904138337,-1.745555879463268,0.0,125.0
-49.36588353478896,-1.745555879463268,1.0,125.0
-15.071741193321031,-1.7168998517661294,0.0,126.0
-34.944657882098454,-1.7168998517661294,1.0,126.0
-13.75539786392551,-1.6113001052863183,0.0,127.0
-17.09747313586854,-1.6113001052863183,1.0,127.0
-14.354943975047945,-1.4330725752223543,0.0,128.0
-24.727446258542386,-1.4330725752223543,1.0,128.0
-14.439619615871152,-1.7419168578479685,0.0,129.0
-20.60871748321415,-1.7419168578479685,1.0,129.0
-15.82663905903405,-1.8460408869844969,0.0,130.0
-32.147250026578604,-1.8460408869844969,1.0,130.0
-24.030880400262504,-2.4245200014427155,0.0,131.0
-45.59415171003502,-2.4245200014427155,1.0,131.0
-19.84724891716064,-2.1853742672387853,0.0,132.0
-44.81560901044827,-2.1853742672387853,1.0,132.0
-13.690155657969171,-1.7528949755486565,0.0,133.0
-24.837598745908508,-1.7528949755486565,1.0,133.0
-11.356648025056302,-2.2942157193405137,0.0,134.0
-25.268021702575766,-2.2942157193405137,1.0,134.0
-14.77828283207657,-2.722593619409622,0.0,135.0
-30.215274268678627,-2.722593619409622,1.0,135.0
-13.946415713907186,-2.8029236598130183,0.0,136.0
-28.084170992361692,-2.8029236598130183,1.0,136.0
-17.91071070940461,-3.4518158783282615,0.0,137.0
-32.59687043956717,-3.4518158783282615,1.0,137.0
-31.895465841618943,-5.896647596248158,0.0,138.0
-42.65908466218502,-5.896647596248158,1.0,138.0
-23.83915644749186,-4.543838780367196,0.0,139.0
-37.592533559093226,-4.543838780367196,1.0,139.0
-12.390680647705267,-3.176671479575589,0.0,140.0
-28.277230128208657,-3.176671479575589,1.0,140.0
-10.091673476970072,-0.9349636200669806,0.0,141.0
-54.65441136516188,-0.9349636200669806,1.0,141.0
-13.348702865560881,-1.1090086179173682,0.0,142.0
-50.16095401250254,-1.1090086179173682,1.0,142.0
-12.319208028791536,-1.1768956218019468,0.0,143.0
-49.40289140851792,-1.1768956218019468,1.0,143.0
-16.69691924805511,-1.2969824987163747,0.0,144.0
-52.84468576937752,-1.2969824987163747,1.0,144.0
-27.686177891951047,-2.500339912181971,0.0,145.0
-82.05276186602669,-2.500339912181971,1.0,145.0
-17.23383621360267,-1.0197867044172426,0.0,146.0
-70.52932433008027,-1.0197867044172426,1.0,146.0
-11.55036108890772,-1.050986298043881,0.0,147.0
-45.88394379469503,-1.050986298043881,1.0,147.0
-14.807838282719786,-1.5664669891708627,0.0,148.0
-25.1311855322283,-1.5664669891708627,1.0,148.0
-15.222259517655516,-1.7183794917130513,0.0,149.0
-31.400942713011204,-1.7183794917130513,1.0,149.0
-15.282046715873093,-1.651526548190816,0.0,150.0
-36.69892050101589,-1.651526548190816,1.0,150.0
-17.60221805526419,-2.304031627781228,0.0,151.0
-36.56952728870715,-2.304031627781228,1.0,151.0
-31.729841323488472,-3.027566013270416,0.0,152.0
-44.56672833258108,-3.027566013270416,1.0,152.0
-18.98853132522163,-1.6819934122909217,0.0,153.0
-34.468925475024434,-1.6819934122909217,1.0,153.0
-13.961687955906768,-1.653683540891393,0.0,154.0
-36.306006739775626,-1.653683540891393,1.0,154.0
-12.758290603083879,-2.127366711968193,0.0,155.0
-35.96557886874666,-2.127366711968193,1.0,155.0
-16.95344522412904,-2.890527833098531,0.0,156.0
-36.34318516865517,-2.890527833098531,1.0,156.0
-16.00018083128805,-2.8034784314400554,0.0,157.0
-38.75398027626261,-2.8034784314400554,1.0,157.0
-21.65199792629278,-3.284949716330516,0.0,158.0
-69.07081131894734,-3.284949716330516,1.0,158.0
-28.605638248901414,-4.8871986385408945,0.0,159.0
-58.89997159880227,-4.8871986385408945,1.0,159.0
-18.20931453525941,-2.185868008429793,0.0,160.0
-38.18776583905219,-2.185868008429793,1.0,160.0
-17.55151190365541,-2.525014505584579,0.0,161.0
-33.8300880872373,-2.525014505584579,1.0,161.0
-12.184712500944443,-1.4928377993715003,0.0,162.0
-12.184712500944443,-56.656717003613494,1.0,162.0
-14.728171672037888,-1.7632436862746204,0.0,163.0
-14.728171672037888,-35.09225725148792,1.0,163.0
-16.22562749499042,-1.7663417633118002,0.0,164.0
-16.22562749499042,-46.09590598819784,1.0,164.0
-17.030318549582603,-2.196434750656863,0.0,165.0
-17.030318549582603,-40.980042277895336,1.0,165.0
-25.20111395815411,-2.6899039998254466,0.0,166.0
-25.20111395815411,-77.41319713338976,1.0,166.0
-19.519892943687864,-2.6160741254936966,0.0,167.0
-19.519892943687864,-63.53586771221717,1.0,167.0
-13.040619468065984,-1.8165352686902452,0.0,168.0
-13.040619468065984,-81.4141672102993,1.0,168.0
-16.870256549840178,-1.7058908646087048,0.0,169.0
-30.364671751642163,-1.7058908646087048,1.0,169.0
-15.750145808015304,-2.059941143244714,0.0,170.0
-31.6859931516874,-2.059941143244714,1.0,170.0
-16.663850494171584,-2.255090383485708,0.0,171.0
-36.54602829464034,-2.255090383485708,1.0,171.0
-20.54845114623663,-2.798091819111505,0.0,172.0
-37.364095197746565,-2.798091819111505,1.0,172.0
-34.00744061451587,-3.602652617287049,0.0,173.0
-44.93387171747281,-3.602652617287049,1.0,173.0
-19.608509027319997,-2.548431128411721,0.0,174.0
-32.268117525545904,-2.548431128411721,1.0,174.0
-15.867993393852885,-2.592580983384323,0.0,175.0
-32.740569706910605,-2.592580983384323,1.0,175.0
-12.242863150914673,-2.0601210157996093,0.0,176.0
-12.242863150914673,-19.746845247776378,1.0,176.0
-12.970164055005057,-1.7636465697416952,0.0,177.0
-12.970164055005057,-28.78031824060122,1.0,177.0
-15.340275245181942,-2.8852065060925725,0.0,178.0
-15.340275245181942,-21.850702489038667,1.0,178.0
-20.910235532816955,-4.750210325533658,0.0,179.0
-20.910235532816955,-32.257371359951435,1.0,179.0
-26.707214996324637,-3.9614124585348236,0.0,180.0
-26.707214996324637,-42.38856256684926,1.0,180.0
-16.36703224981852,-2.9066372765698816,0.0,181.0
-16.36703224981852,-33.957922590624094,1.0,181.0
-10.876991811794824,-1.4780698934370093,0.0,182.0
-10.876991811794824,-19.327371076537872,1.0,182.0
-15.455467406590287,-2.3540090751630487,0.0,183.0
-15.455467406590287,-26.940868851609366,1.0,183.0
-14.443939745552257,-1.8859901545491766,0.0,184.0
-14.443939745552257,-29.7195809653781,1.0,184.0
-16.680585685348774,-2.1141522842267477,0.0,185.0
-16.680585685348774,-27.26247438144435,1.0,185.0
-16.622583517528597,-2.1533417431794533,0.0,186.0
-16.622583517528597,-45.76337882215523,1.0,186.0
-36.00001498265419,-5.463585963314472,0.0,187.0
-36.00001498265419,-53.28832885929387,1.0,187.0
-21.747538413479106,-2.9607305882757373,0.0,188.0
-21.747538413479106,-57.516972562784304,1.0,188.0
-13.583194672690183,-2.0177359241099566,0.0,189.0
-13.583194672690183,-33.56998223154642,1.0,189.0
-13.088713274164547,-0.9886069197487473,0.0,190.0
-13.088713274164547,-11.78431089314654,1.0,190.0
-15.96921631673763,-1.4798574097346773,0.0,191.0
-15.96921631673763,-17.943374906621102,1.0,191.0
-17.023624732718076,-1.5467705357247326,0.0,192.0
-17.023624732718076,-14.677650578972532,1.0,192.0
-19.468473973292248,-2.4222744747694946,0.0,193.0
-19.468473973292248,-18.954451948393228,1.0,193.0
-29.925174350083125,-3.601256073208333,0.0,194.0
-29.925174350083125,-34.262218981348724,1.0,194.0
-19.34452609295704,-1.2524050102626916,0.0,195.0
-19.34452609295704,-19.338903344417645,1.0,195.0
-14.82049235380805,-1.2840657912917095,0.0,196.0
-14.82049235380805,-18.193794296683734,1.0,196.0
-15.266685606430883,-2.0143463523669425,0.0,197.0
-26.715274976909086,-2.0143463523669425,1.0,197.0
-15.405853758469789,-2.1219971124818926,0.0,198.0
-28.180494495391827,-2.1219971124818926,1.0,198.0
-16.02801363514027,-2.3987938659161046,0.0,199.0
-29.957812476474714,-2.3987938659161046,1.0,199.0
-19.98021484024207,-2.8016585280316804,0.0,200.0
-32.867004300193,-2.8016585280316804,1.0,200.0
-30.026121069639885,-4.067962788164095,0.0,201.0
-40.375049771286285,-4.067962788164095,1.0,201.0
-18.306163184864317,-3.0423254802315114,0.0,202.0
-27.507031414982976,-3.0423254802315114,1.0,202.0
-14.318508880742684,-2.3321900944397385,0.0,203.0
-26.52032507163608,-2.3321900944397385,1.0,203.0
-13.682297548734368,-1.690672933591486,0.0,204.0
-23.39766386426595,-1.690672933591486,1.0,204.0
-15.216466141613182,-1.5157298332404707,0.0,205.0
-30.482158044729317,-1.5157298332404707,1.0,205.0
-14.631406466880549,-1.6792295887739783,0.0,206.0
-56.856153881870796,-1.6792295887739783,1.0,206.0
-18.401380414134564,-2.088192179816815,0.0,207.0
-67.71910775356355,-2.088192179816815,1.0,207.0
-29.837485252928218,-3.132268055015629,0.0,208.0
-71.82756664754697,-3.132268055015629,1.0,208.0
-17.185861347755463,-2.0106587486147873,0.0,209.0
-30.297409987253104,-2.0106587486147873,1.0,209.0
-12.155562382901167,-1.6491114440124193,0.0,210.0
-26.236025913194908,-1.6491114440124193,1.0,210.0
-17.71416301894851,-2.2763163077160584,0.0,211.0
-36.17013026418567,-2.2763163077160584,1.0,211.0
-19.564424564093542,-3.0955703947932705,0.0,212.0
-39.65498351620522,-3.0955703947932705,1.0,212.0
-20.08935711506183,-3.298208896004752,0.0,213.0
-40.75190748799264,-3.298208896004752,1.0,213.0
-21.957205531264663,-3.667759394070117,0.0,214.0
-47.10731657047495,-3.667759394070117,1.0,214.0
-26.25646164177806,-3.7322051282969824,0.0,215.0
-53.2253899986672,-3.7322051282969824,1.0,215.0
-20.02424085647226,-1.9603591239099387,0.0,216.0
-52.09265272901757,-1.9603591239099387,1.0,216.0
-18.637863383051354,-2.6823390637380555,0.0,217.0
-37.41027633307294,-2.6823390637380555,1.0,217.0
-12.653817927709497,-1.7690309360548326,0.0,218.0
-12.653817927709497,-3.621216646342873,1.0,218.0
-14.381129723423669,-1.5724277231338988,0.0,219.0
-14.381129723423669,-5.576133159105268,1.0,219.0
-14.775838820431659,-1.9671731765594132,0.0,220.0
-14.775838820431659,-6.243011635016273,1.0,220.0
-16.282687088124135,-2.7970089470542234,0.0,221.0
-16.282687088124135,-8.241193053742904,1.0,221.0
-23.434881076900183,-4.840016622516714,0.0,222.0
-23.434881076900183,-9.737932263366474,1.0,222.0
-19.862916421970112,-3.858187762640682,0.0,223.0
-19.862916421970112,-7.944221390871917,1.0,223.0
-12.21353213933287,-1.527690187585904,0.0,224.0
-12.21353213933287,-5.385240150492223,1.0,224.0
-13.722799428251392,-2.480245023696966,0.0,225.0
-40.556882577378474,-2.480245023696966,1.0,225.0
-14.861731126771588,-3.0671266002029824,0.0,226.0
-44.428980294653,-3.0671266002029824,1.0,226.0
-14.916031631030364,-2.946363593205888,0.0,227.0
-41.886623922549234,-2.946363593205888,1.0,227.0
-16.96368371149549,-3.731199842628598,0.0,228.0
-45.26091006605634,-3.731199842628598,1.0,228.0
-27.81681168108412,-4.1163593859494085,0.0,229.0
-52.38103983259953,-4.1163593859494085,1.0,229.0
-20.1731833122426,-2.7344679085672396,0.0,230.0
-38.4953642691014,-2.7344679085672396,1.0,230.0
-12.954230059165184,-2.3828413403862214,0.0,231.0
-45.52921874207959,-2.3828413403862214,1.0,231.0
-11.856645208550617,-1.5909554066977307,0.0,232.0
-20.227592354516673,-1.5909554066977307,1.0,232.0
-12.135787094204716,-1.8346592761715783,0.0,233.0
-22.318302567381238,-1.8346592761715783,1.0,233.0
-13.202572782236075,-2.082720567555384,0.0,234.0
-21.591402659961545,-2.082720567555384,1.0,234.0
-15.563100621246122,-2.8656331606764525,0.0,235.0
-24.531649801487333,-2.8656331606764525,1.0,235.0
-22.757454922651732,-3.459879151703717,0.0,236.0
-33.87773061817438,-3.459879151703717,1.0,236.0
-17.633189325957346,-2.328120405885329,0.0,237.0
-28.55502584341366,-2.328120405885329,1.0,237.0
-12.85311517518619,-1.9975707454698295,0.0,238.0
-23.873796062142674,-1.9975707454698295,1.0,238.0
-13.679539192452694,-1.6350669785408627,0.0,239.0
-19.160444729807068,-1.6350669785408627,1.0,239.0
-15.902291784145973,-1.753972167698862,0.0,240.0
-22.614607195211875,-1.753972167698862,1.0,240.0
-16.488106884998388,-2.134683301432119,0.0,241.0
-22.74725052665542,-2.134683301432119,1.0,241.0
-19.998121536923463,-2.499159301021905,0.0,242.0
-28.810477636543055,-2.499159301021905,1.0,242.0
-26.56322048785296,-3.1905822876883576,0.0,243.0
-30.584335642469796,-3.1905822876883576,1.0,243.0
-21.65446104415946,-2.4143453089554896,0.0,244.0
-26.296604648539414,-2.4143453089554896,1.0,244.0
-15.409342791686072,-1.8788882107129439,0.0,245.0
-23.86568235922732,-1.8788882107129439,1.0,245.0
-12.602104339247262,-1.296818314752727,0.0,246.0
-36.01794516225118,-1.296818314752727,1.0,246.0
-15.828099410769596,-1.8786864341275304,0.0,247.0
-32.72014038815621,-1.8786864341275304,1.0,247.0
-14.955685176718248,-1.7739349454205922,0.0,248.0
-34.326211424739085,-1.7739349454205922,1.0,248.0
-17.24253767031996,-2.4250166698368503,0.0,249.0
-35.12172584064956,-2.4250166698368503,1.0,249.0
-27.70790891376987,-3.5092900327026655,0.0,250.0
-54.9424704389653,-3.5092900327026655,1.0,250.0
-19.21576553582372,-2.1097227303730506,0.0,251.0
-40.83899822339845,-2.1097227303730506,1.0,251.0
-13.227851273988449,-1.4909653379493193,0.0,252.0
-36.36622893105789,-1.4909653379493193,1.0,252.0
-12.128073174571682,-1.277096355567437,0.0,253.0
-44.13086989113867,-1.277096355567437,1.0,253.0
-16.030602728662075,-1.6961589392768133,0.0,254.0
-66.71422125948277,-1.6961589392768133,1.0,254.0
-14.760441695379086,-1.529249618060362,0.0,255.0
-42.729367819546724,-1.529249618060362,1.0,255.0
-19.518243579386308,-1.624968330169338,0.0,256.0
-66.20184086727795,-1.624968330169338,1.0,256.0
-27.714941408702316,-2.256008466712956,0.0,257.0
-85.9350686141479,-2.256008466712956,1.0,257.0
-16.99632424190918,-1.0252542213708011,0.0,258.0
-64.15237495101155,-1.0252542213708011,1.0,258.0
-13.829062493170227,-1.1707632875737772,0.0,259.0
-56.632061447793944,-1.1707632875737772,1.0,259.0
-14.142243880000933,-2.5538924438380946,0.0,260.0
-14.142243880000933,-17.977895376981905,1.0,260.0
-14.855780799417062,-3.3117531973493897,0.0,261.0
-14.855780799417062,-14.282865296575167,1.0,261.0
-15.642486859592736,-3.198484867025428,0.0,262.0
-15.642486859592736,-15.631519991883266,1.0,262.0
-18.33770300816991,-3.8185009924242763,0.0,263.0
-18.33770300816991,-16.64297485610342,1.0,263.0
