log_cosh_1,log_cosh_2,log_cosh_3,log_cosh_4,label,id
5.513580739348273,0.5936965406077465,0.2575158425041385,0.10563947380108468,0.0,1.0
12.94233420954281,0.5936965406077465,0.2575158425041385,0.10563947380108468,1.0,1.0
5.278210067643494,0.7491543104877835,0.1931542813420301,0.050678003506447286,0.0,2.0
12.777179401081163,0.7491543104877835,0.1931542813420301,0.050678003506447286,1.0,2.0
4.964571713006809,0.5662999939480156,0.16300085142772877,0.049077157527358514,0.0,3.0
13.369412888629215,0.5662999939480156,0.16300085142772877,0.049077157527358514,1.0,3.0
6.66295672030555,0.9148874523122438,0.34452957785807453,0.2824064681418556,0.0,4.0
13.736639707986583,0.9148874523122438,0.34452957785807453,0.2824064681418556,1.0,4.0
8.982304229437466,1.4290475617305063,0.48126529147942815,0.31588286350844386,0.0,5.0
16.727747841603705,1.4290475617305063,0.48126529147942815,0.31588286350844386,1.0,5.0
7.892528651703132,1.176143512347952,0.5413413852186691,0.3598648855351213,0.0,6.0
16.112259621727695,1.176143512347952,0.5413413852186691,0.3598648855351213,1.0,6.0
5.35210657662192,0.9566570146418104,0.20490224449750444,0.15128291882907008,0.0,7.0
12.921292207600091,0.9566570146418104,0.20490224449750444,0.15128291882907008,1.0,7.0
5.645535471845841,0.49154686097528894,0.2507089304798276,0.13688725304299967,0.0,8.0
12.127899161862716,0.49154686097528894,0.2507089304798276,0.13688725304299967,1.0,8.0
6.201387676349833,0.9606576355772068,0.21284007312439612,0.10655234275957261,0.0,9.0
14.624722848202286,0.9606576355772068,0.21284007312439612,0.10655234275957261,1.0,9.0
5.568616273272763,0.8910013901117529,0.184759427648855,0.07268873667672199,0.0,10.0
14.700039500137423,0.8910013901117529,0.184759427648855,0.07268873667672199,1.0,10.0
7.637098786466222,1.459040477437696,0.386177126402765,0.31922175668106223,0.0,11.0
18.220508743451948,1.459040477437696,0.386177126402765,0.31922175668106223,1.0,11.0
16.51864720881281,2.7513913054668366,0.7672725410126832,0.43688491698146253,0.0,12.0
37.554904738395074,2.7513913054668366,0.7672725410126832,0.43688491698146253,1.0,12.0
8.682702272446189,1.2133415195045159,0.279739320664526,0.16070591686614535,0.0,13.0
20.449866527283138,1.2133415195045159,0.279739320664526,0.16070591686614535,1.0,13.0
5.856937431096013,0.770988093947118,0.2186806889350402,0.13876907586961088,0.0,14.0
20.54292845174882,0.770988093947118,0.2186806889350402,0.13876907586961088,1.0,14.0
5.450122063947399,0.4458818997283171,0.3749630490502513,0.1342426995875235,0.0,15.0
23.861917193251866,0.4458818997283171,0.3749630490502513,0.1342426995875235,1.0,15.0
6.096476895534429,0.6700695826529962,0.45084015561943847,0.33971744233040707,0.0,16.0
22.655983041915274,0.6700695826529962,0.45084015561943847,0.33971744233040707,1.0,16.0
5.712597054268797,0.4874714120710666,0.37638708054041714,0.34944131231984865,0.0,17.0
23.079480528703936,0.4874714120710666,0.37638708054041714,0.34944131231984865,1.0,17.0
8.391516508219599,0.8227047515216707,0.5772641501748519,0.47767194640513777,0.0,18.0
31.784433523052073,0.8227047515216707,0.5772641501748519,0.47767194640513777,1.0,18.0
12.179609737234033,1.2511633566283298,0.8057643140229577,0.6753768687753835,0.0,19.0
36.65495537005047,1.2511633566283298,0.8057643140229577,0.6753768687753835,1.0,19.0
9.218338068818111,0.6278187743901861,0.6943789523551631,0.4875367053985265,0.0,20.0
30.119346742257157,0.6278187743901861,0.6943789523551631,0.4875367053985265,1.0,20.0
7.687321468942494,0.5667669054338696,0.642403482526228,0.4021932964248614,0.0,21.0
26.75316365370018,0.5667669054338696,0.642403482526228,0.4021932964248614,1.0,21.0
6.39203166224877,0.49198552855569816,0.43470260964653573,0.30057915656015893,0.0,22.0
11.870210531025354,0.49198552855569816,0.43470260964653573,0.30057915656015893,1.0,22.0
5.805557353825633,0.5959130244123395,0.34842119375686814,0.1733684681158443,0.0,23.0
13.177212391307066,0.5959130244123395,0.34842119375686814,0.1733684681158443,1.0,23.0
5.844187413696285,0.39531080854003936,0.3720712281917802,0.18508266061119028,0.0,24.0
28.296704872139383,0.39531080854003936,0.3720712281917802,0.18508266061119028,1.0,24.0
8.828448894806035,1.0175527115122986,0.8223655654066396,0.3857325526089233,0.0,25.0
34.66838904773824,1.0175527115122986,0.8223655654066396,0.3857325526089233,1.0,25.0
16.11947629313348,2.2684868828115605,0.9929878088346866,0.4766032593020974,0.0,26.0
38.01127527740244,2.2684868828115605,0.9929878088346866,0.4766032593020974,1.0,26.0
11.260646956471566,1.0547226302514316,0.9241310280127911,0.5089508814619581,0.0,27.0
19.651677567582166,1.0547226302514316,0.9241310280127911,0.5089508814619581,1.0,27.0
7.004480255046043,0.46906109805482876,0.5739071558815092,0.34377408124559683,0.0,28.0
14.464551134626102,0.46906109805482876,0.5739071558815092,0.34377408124559683,1.0,28.0
4.715300577845299,0.4086242709153784,0.15373665987798674,0.130740092399478,0.0,29.0
15.344170743978415,0.4086242709153784,0.15373665987798674,0.130740092399478,1.0,29.0
4.908896029019562,0.47960091559640544,0.22309138058422084,0.11941102055902394,0.0,30.0
16.199293104490092,0.47960091559640544,0.22309138058422084,0.11941102055902394,1.0,30.0
4.289932150674017,0.42708758944854947,0.12404985061354513,0.06851275541025628,0.0,31.0
17.672266246859273,0.42708758944854947,0.12404985061354513,0.06851275541025628,1.0,31.0
5.537888635794722,0.7312861626475692,0.14628255037806834,0.07560296067265344,0.0,32.0
16.281999711329203,0.7312861626475692,0.14628255037806834,0.07560296067265344,1.0,32.0
9.632269785348328,1.4801853916345218,0.3779761662585473,0.20869405825875784,0.0,33.0
24.372699619307905,1.4801853916345218,0.3779761662585473,0.20869405825875784,1.0,33.0
7.864704272836496,1.1180886714113731,0.30525904325163644,0.1427560156013531,0.0,34.0
22.95429688147322,1.1180886714113731,0.30525904325163644,0.1427560156013531,1.0,34.0
4.463407172662828,0.49338368634610846,0.17006224850555668,0.06011395006121362,0.0,35.0
14.556362290983854,0.49338368634610846,0.17006224850555668,0.06011395006121362,1.0,35.0
5.100687420930041,0.421377234153481,0.1878312256393628,0.04323252687220289,0.0,36.0
6.27200482769625,0.421377234153481,0.1878312256393628,0.04323252687220289,1.0,36.0
5.4412867770076305,0.5051429622196736,0.2392368161959294,0.11156695149745245,0.0,37.0
6.6024260583013605,0.5051429622196736,0.2392368161959294,0.11156695149745245,1.0,37.0
4.699755875457545,0.6160193205717239,0.1961448361156625,0.06664417571826196,0.0,38.0
6.141289137355145,0.6160193205717239,0.1961448361156625,0.06664417571826196,1.0,38.0
7.975653049833914,1.0914942015545919,0.4607519463653887,0.2491798877108093,0.0,39.0
9.42409984563212,1.0914942015545919,0.4607519463653887,0.2491798877108093,1.0,39.0
15.019579048203987,1.7021305318973696,0.648562044159366,0.27037574550273263,0.0,40.0
16.21760295984712,1.7021305318973696,0.648562044159366,0.27037574550273263,1.0,40.0
8.943242480851614,1.0249415069169006,0.5280897548242454,0.20538675673862503,0.0,41.0
10.18442049798361,1.0249415069169006,0.5280897548242454,0.20538675673862503,1.0,41.0
