power_error_1,power_error_2,power_error_3,power_error_4,power_error_5,power_error_6,power_error_7,power_error_8,power_error_9,power_error_10,label,id
0.09710595898610523,0.0006204612458791421,0.0009745547220884148,0.008926587932247425,0.0023567180289018963,0.0011306920917432078,0.008745249466673568,0.002017014444394615,0.003708014936457974,0.0017883789857007918,0.0,1.0
0.15617728083481347,0.0006204612458791421,0.0009745547220884148,0.008926587932247425,0.0023567180289018963,0.0011306920917432078,0.008745249466673568,0.002017014444394615,0.003708014936457974,0.0017883789857007918,1.0,1.0
0.10581599674583636,0.000777143543249856,0.0012544781946741393,0.008157564342181829,0.0020333776738040033,0.002435933022591594,0.019351645029071118,0.0018959578298143136,0.0041670227534084565,0.0018858661228119723,0.0,2.0
0.1480290138353864,0.000777143543249856,0.0012544781946741393,0.008157564342181829,0.0020333776738040033,0.002435933022591594,0.019351645029071118,0.0018959578298143136,0.0041670227534084565,0.0018858661228119723,1.0,2.0
0.12565791299430473,0.000677251946669464,0.0015333995875490497,0.009323578739410941,0.0025169270437851257,0.0027644376216345535,0.028424079786722577,0.001953508655589031,0.003982372513361051,0.002516377357749641,0.0,3.0
0.19257199336693936,0.000677251946669464,0.0015333995875490497,0.009323578739410941,0.0025169270437851257,0.0027644376216345535,0.028424079786722577,0.001953508655589031,0.003982372513361051,0.002516377357749641,1.0,3.0
0.12269293069833799,0.0006266898302833001,0.0017841016768905906,0.007807471432551994,0.002051897250404674,0.00209972652942236,0.013377564159894311,0.0018700516201477985,0.0033964969914613286,0.0016841525705133843,0.0,4.0
0.17808752626800609,0.0006266898302833001,0.0017841016768905906,0.007807471432551994,0.002051897250404674,0.00209972652942236,0.013377564159894311,0.0018700516201477985,0.0033964969914613286,0.0016841525705133843,1.0,4.0
0.15916774996042668,0.0009715071284004056,0.0011743973223608897,0.012471124899850975,0.0027518577990310483,0.0011459624348352133,0.009103217076548062,0.0024914107455934445,0.004356570858946228,0.0019090395713024135,0.0,5.0
0.19676274537915558,0.0009715071284004056,0.0011743973223608897,0.012471124899850975,0.0027518577990310483,0.0011459624348352133,0.009103217076548062,0.0024914107455934445,0.004356570858946228,0.0019090395713024135,1.0,5.0
0.10842877940850792,0.0006739516281116971,0.0009729858727212633,0.012605238415419193,0.0031559817121614413,0.0013084433800005617,0.006690130463264478,0.002083934915061574,0.0028515524758880415,0.0011448016837987294,0.0,6.0
0.15064232353666013,0.0006739516281116971,0.0009729858727212633,0.012605238415419193,0.0031559817121614413,0.0013084433800005617,0.006690130463264478,0.002083934915061574,0.0028515524758880415,0.0011448016837987294,1.0,6.0
0.10569548268568574,0.0005267788535461294,0.0016972586576857053,0.007780330804584629,0.002343440175740325,0.0017124453512429407,0.011168154928750465,0.0021298941193933574,0.0038580938797368076,0.0013661935999968802,0.0,7.0
0.16650704982191442,0.0005267788535461294,0.0016972586576857053,0.007780330804584629,0.002343440175740325,0.0017124453512429407,0.011168154928750465,0.0021298941193933574,0.0038580938797368076,0.0013661935999968802,1.0,7.0
0.06607531857475453,0.0007145744351081555,0.0012086775988863602,0.013772232635409465,0.0020098392492135927,0.001048989268142044,0.013026109958742657,0.004330866386634067,0.005297990946735868,0.0020978866311979977,0.0,8.0
0.13053460327652652,0.0007145744351081555,0.0012086775988863602,0.013772232635409465,0.0020098392492135927,0.001048989268142044,0.013026109958742657,0.004330866386634067,0.005297990946735868,0.0020978866311979977,1.0,8.0
0.06276217742129052,0.0007522334815108614,0.037654986373910786,0.01419210627814854,0.0015958927808269842,0.0019442450669262918,0.021099302600429956,0.004720499030050139,0.005810874477425197,0.0025706078170267574,0.0,9.0
0.12206248356604703,0.0007522334815108614,0.037654986373910786,0.01419210627814854,0.0015958927808269842,0.0019442450669262918,0.021099302600429956,0.004720499030050139,0.005810874477425197,0.0025706078170267574,1.0,9.0
0.07375028588274445,0.0007770755313226924,0.06478908177186915,0.03449242593644739,0.002197026893227693,0.000945061450239763,0.026141465045900272,0.007140125016600436,0.005902671645439807,0.002359688571803137,0.0,10.0
0.13599327163844252,0.0007770755313226924,0.06478908177186915,0.03449242593644739,0.002197026893227693,0.000945061450239763,0.026141465045900272,0.007140125016600436,0.005902671645439807,0.002359688571803137,1.0,10.0
0.05290636632516137,0.0007618173507487896,0.003895592512980035,0.029742957988475316,0.0025217520104041384,0.0018129521395333277,0.01524832326825716,0.0038759725089116547,0.006468966584733726,0.0020250147750242703,0.0,11.0
0.09191016790179247,0.0007618173507487896,0.003895592512980035,0.029742957988475316,0.0025217520104041384,0.0018129521395333277,0.01524832326825716,0.0038759725089116547,0.006468966584733726,0.0020250147750242703,1.0,11.0
