power_error_1,power_error_2,label,id
0.03461734779944986,0.00429482609303954,1.0,26.0
0.01989055044566552,0.0033021189022487186,0.0,27.0
0.029539554861777548,0.0033021189022487186,1.0,27.0
0.022475522576865723,0.00948383202087345,0.0,28.0
0.03325332837360176,0.00948383202087345,1.0,28.0
0.016616709634439654,0.002487639423905233,0.0,29.0
0.03974535913813806,0.002487639423905233,1.0,29.0
0.020027044372645842,0.0040376239598746136,0.0,30.0
0.061298085056607714,0.0040376239598746136,1.0,30.0
0.02030939739181978,0.003993308340115385,0.0,31.0
0.06041719589103651,0.003993308340115385,1.0,31.0
0.02554577204380479,0.004347471657417951,0.0,32.0
0.06420455972019148,0.004347471657417951,1.0,32.0
0.024185837511713305,0.004638796080673043,0.0,33.0
0.038459491786339374,0.004638796080673043,1.0,33.0
0.018948720958237835,0.0032661841534793465,0.0,34.0
0.03574793683016667,0.0032661841534793465,1.0,34.0
0.018907216461520954,0.003919663096973975,0.0,35.0
0.056226986856605356,0.003919663096973975,1.0,35.0
0.019247112187552495,0.0025272641147591505,0.0,36.0
0.039647955781813356,0.0025272641147591505,1.0,36.0
0.02363127076585169,0.003223198737529728,0.0,37.0
0.045703417549072325,0.003223198737529728,1.0,37.0
0.023853177364565815,0.0031568625537759763,0.0,38.0
0.049816386601207754,0.0031568625537759763,1.0,38.0
0.027799502595316158,0.003698291724474887,0.0,39.0
0.0453468152308621,0.003698291724474887,1.0,39.0
0.02883477280164273,0.004179179260085611,0.0,40.0
0.06621354395622711,0.004179179260085611,1.0,40.0
0.02386538725329871,0.0027947275694323852,0.0,41.0
0.041955164131473564,0.0027947275694323852,1.0,41.0
0.024730605957809425,0.003088534540639763,0.0,42.0
0.051120430054196746,0.003088534540639763,1.0,42.0
0.016759319473511346,0.0032708411579557796,0.0,43.0
0.02668912907825518,0.0032708411579557796,1.0,43.0
0.020190155761245266,0.004036505935321982,0.0,44.0
0.0361504010850076,0.004036505935321982,1.0,44.0
0.02071714718121252,0.004341933591758912,0.0,45.0
0.04340542646867667,0.004341933591758912,1.0,45.0
0.02273312594895979,0.005163716960330807,0.0,46.0
0.04090186388142447,0.005163716960330807,1.0,46.0
0.02763717974733199,0.004141754285977776,0.0,47.0
0.03510582858993091,0.004141754285977776,1.0,47.0
0.02280521664853967,0.003227389189471843,0.0,48.0
0.030073799566239828,0.003227389189471843,1.0,48.0
0.018842136897999774,0.003254558269801671,0.0,49.0
0.036514854360493954,0.003254558269801671,1.0,49.0
0.020703381357851935,0.0030258857050832325,0.0,50.0
0.03826653135073147,0.0030258857050832325,1.0,50.0
0.031010774887865404,0.0037171686513909363,0.0,51.0
0.058509243895226645,0.0037171686513909363,1.0,51.0
0.029952937933812047,0.0043441205354017454,0.0,52.0
0.06776885926308938,0.0043441205354017454,1.0,52.0
0.025302677678185947,0.004328962116566283,0.0,53.0
0.04936163794512746,0.004328962116566283,1.0,53.0
0.02644825827854052,0.004084068934693321,0.0,54.0
0.03863682622856035,0.004084068934693321,1.0,54.0
0.02383311751489827,0.003770435562670583,0.0,55.0
0.04345892448317863,0.003770435562670583,1.0,55.0
0.025366610865284685,0.004171049675544333,0.0,56.0
0.06945088389480297,0.004171049675544333,1.0,56.0
0.01434437394591146,0.003116223396820712,0.0,57.0
0.03544560287590604,0.003116223396820712,1.0,57.0
0.01756236564663216,0.003197312569028509,0.0,58.0
0.04567554135505666,0.003197312569028509,1.0,58.0
0.018062020781594464,0.0027775672063927366,0.0,59.0
0.0505426340805314,0.0027775672063927366,1.0,59.0
0.019736540315321134,0.002973101748861452,0.0,60.0
0.05422292349091594,0.002973101748861452,1.0,60.0
0.021111720121907106,0.00372510444021494,0.0,61.0
0.034956247557257944,0.00372510444021494,1.0,61.0
0.01880049806056733,0.0038077528305062065,0.0,62.0
0.03518548676797074,0.0038077528305062065,1.0,62.0
0.01564462725946195,0.0031810452280962645,0.0,63.0
0.04029407040762955,0.0031810452280962645,1.0,63.0
0.019452912300744914,0.002891268349741142,0.0,64.0
0.054794223664410516,0.002891268349741142,1.0,64.0
0.03236934994763594,0.003454555766289252,0.0,65.0
0.0875672403325341,0.003454555766289252,1.0,65.0
0.03156001152811123,0.004747403501370005,0.0,66.0
0.07277549914366577,0.004747403501370005,1.0,66.0
0.027668708464622008,0.004224772175490532,0.0,67.0
0.067560736144716,0.004224772175490532,1.0,67.0
0.022891356090115087,0.0035753031831753106,0.0,68.0
0.04481288180477807,0.0035753031831753106,1.0,68.0
0.020101094579766797,0.00337860918304367,0.0,69.0
0.043759259387439534,0.00337860918304367,1.0,69.0
0.0307765738524425,0.003986067539088496,0.0,70.0
0.07479243389102228,0.003986067539088496,1.0,70.0
0.019016263401770206,0.003366924590131434,0.0,71.0
0.03763446850018803,0.003366924590131434,1.0,71.0
0.023650441970772283,0.004109040166436928,0.0,72.0
0.04840452314135738,0.004109040166436928,1.0,72.0
0.020141831322132403,0.003877979759721814,0.0,73.0
0.04503306062285658,0.003877979759721814,1.0,73.0
0.024314063504682983,0.00421697771250122,0.0,74.0
0.05105183359200016,0.00421697771250122,1.0,74.0
0.02440081759070491,0.003486194659432295,0.0,75.0
0.03650999718103909,0.003486194659432295,1.0,75.0
0.023717517554914743,0.003838893056955898,0.0,76.0
0.03403618761912254,0.003838893056955898,1.0,76.0
0.021705888760430263,0.003873347912777592,0.0,77.0
0.041157008402865916,0.003873347912777592,1.0,77.0
0.015359933873514926,0.0041940034220492375,0.0,78.0
0.05868582469724044,0.0041940034220492375,1.0,78.0
0.019425618063420674,0.006045351119152691,0.0,79.0
0.06430416186256745,0.006045351119152691,1.0,79.0
0.020319851261106168,0.005859314649695629,0.0,80.0
0.0621688587447379,0.005859314649695629,1.0,80.0
0.02449341765297746,0.006152410764357731,0.0,81.0
0.05397528827520532,0.006152410764357731,1.0,81.0
0.02349639809780541,0.0046292346514894755,0.0,82.0
0.060308027240519195,0.0046292346514894755,1.0,82.0
0.019840351479650558,0.003292158078085149,0.0,83.0
0.05858697783990826,0.003292158078085149,1.0,83.0
0.01629635801999109,0.004121140409210764,0.0,84.0
0.05038893999445729,0.004121140409210764,1.0,84.0
0.015384845540047886,0.0033015606500681194,0.0,85.0
0.05149920199869634,0.0033015606500681194,1.0,85.0
0.018484986032657136,0.00465633452209381,0.0,86.0
0.05568565965347801,0.00465633452209381,1.0,86.0
0.020406154372096898,0.005387027218899619,0.0,87.0
0.05057265964901119,0.005387027218899619,1.0,87.0
0.023444784034807147,0.0045436722821661345,0.0,88.0
0.048215668861101665,0.0045436722821661345,1.0,88.0
0.02327580259087646,0.003627476787573001,0.0,89.0
0.0731288446680212,0.003627476787573001,1.0,89.0
0.01951760497901699,0.003365215679781076,0.0,90.0
0.037735846730618916,0.003365215679781076,1.0,90.0
0.018326970272448187,0.004627142264838785,0.0,91.0
0.05652009715447027,0.004627142264838785,1.0,91.0
0.01628655634986894,0.005741730595549255,0.0,92.0
0.022780669441249807,0.005741730595549255,1.0,92.0
0.02485015047802741,0.011066053523384172,0.0,93.0
0.03509148974825667,0.011066053523384172,1.0,93.0
0.022050128775143767,0.010901385692782602,0.0,94.0
0.03333675353276844,0.010901385692782602,1.0,94.0
0.023053748309095044,0.008572463281195307,0.0,95.0
0.03291037423846779,0.008572463281195307,1.0,95.0
0.023146571482974897,0.004982964195392564,0.0,96.0
0.02607168052107386,0.004982964195392564,1.0,96.0
0.020605251510119573,0.003989926889466676,0.0,97.0
0.02433357493873379,0.003989926889466676,1.0,97.0
0.020507396073900692,0.00843937427616131,0.0,98.0
0.030544432089807363,0.00843937427616131,1.0,98.0
0.017221867363475328,0.002410168934878879,0.0,99.0
0.03109064284553351,0.002410168934878879,1.0,99.0
0.020581794000905027,0.004371449130245979,0.0,100.0
0.028987051936765037,0.004371449130245979,1.0,100.0
0.02221221823012979,0.004518259716690066,0.0,101.0
0.03293902382589274,0.004518259716690066,1.0,101.0
0.02416743620364475,0.004575112124543369,0.0,102.0
0.03247808919691143,0.004575112124543369,1.0,102.0
0.02582304189048163,0.004052497659789757,0.0,103.0
0.032725339481640886,0.004052497659789757,1.0,103.0
0.018432472291398303,0.0030139379967603435,0.0,104.0
0.025116654207893874,0.0030139379967603435,1.0,104.0
0.019416884330098947,0.003180788275238124,0.0,105.0
0.027697692804676228,0.003180788275238124,1.0,105.0
0.014513623164835667,0.0027661877117351468,0.0,106.0
0.02639528830804603,0.0027661877117351468,1.0,106.0
0.018675139493284525,0.004134361874049743,0.0,107.0
0.031008661798405966,0.004134361874049743,1.0,107.0
0.01731806575601727,0.003884210340172462,0.0,108.0
0.025026575049134407,0.003884210340172462,1.0,108.0
0.021481760396854902,0.004793626998634728,0.0,109.0
0.029572537922251115,0.004793626998634728,1.0,109.0
0.02826721071376774,0.005598344123444144,0.0,110.0
0.03413509580139423,0.005598344123444144,1.0,110.0
0.022720534488944698,0.004054632551938067,0.0,111.0
0.030419111762473115,0.004054632551938067,1.0,111.0
0.019194184001166504,0.004008212016090169,0.0,112.0
0.03076442248949648,0.004008212016090169,1.0,112.0
0.019235521763053685,0.003842888434577925,0.0,113.0
0.05047224108202703,0.003842888434577925,1.0,113.0
0.025450163758750095,0.00552936374318756,0.0,114.0
0.07958110044270271,0.00552936374318756,1.0,114.0
0.02290438949817298,0.004758156335965403,0.0,115.0
0.05691660832299176,0.004758156335965403,1.0,115.0
0.029837774111257546,0.006956324725293839,0.0,116.0
0.0693557292550588,0.006956324725293839,1.0,116.0
0.02446087134569291,0.007076103445746486,0.0,117.0
0.05687074983725608,0.007076103445746486,1.0,117.0
0.021518193093761125,0.004440654817966111,0.0,118.0
0.05290630996208961,0.004440654817966111,1.0,118.0
0.023151157145613308,0.004967163728643303,0.0,119.0
0.05781521227259204,0.004967163728643303,1.0,119.0
0.017804834579904765,0.0032730281666860815,0.0,120.0
0.05596786315497462,0.0032730281666860815,1.0,120.0
0.02521459341766865,0.0037070079908937763,0.0,121.0
0.05611087506408005,0.0037070079908937763,1.0,121.0
0.023821123842202068,0.00427513841393387,0.0,122.0
0.044875261060052365,0.00427513841393387,1.0,122.0
0.02864173155106964,0.003907777099141162,0.0,123.0
0.04715195605654609,0.003907777099141162,1.0,123.0
0.02742317712087961,0.003640636410922014,0.0,124.0
0.036749908185342406,0.003640636410922014,1.0,124.0
0.02111027225136684,0.00312421412613768,0.0,125.0
0.03604755635814885,0.00312421412613768,1.0,125.0
0.021232612206067675,0.0037637268956679363,0.0,126.0
0.03977345605371613,0.0037637268956679363,1.0,126.0
0.0198964350365598,0.0030794098147809376,0.0,127.0
0.03779887443598345,0.0030794098147809376,1.0,127.0
0.02818944627442169,0.00379459325069764,0.0,128.0
0.05587932021536893,0.00379459325069764,1.0,128.0
0.029392339572129212,0.004101213208858037,0.0,129.0
0.055500984389430616,0.004101213208858037,1.0,129.0
0.033807502075825474,0.005623052538544284,0.0,130.0
0.053970700754280544,0.005623052538544284,1.0,130.0
0.027791525289704175,0.005427642984685842,0.0,131.0
0.04419182855248064,0.005427642984685842,1.0,131.0
0.019871324608404267,0.0035837652763018525,0.0,132.0
0.035700136249104335,0.0035837652763018525,1.0,132.0
0.022207941888123993,0.003890695070234047,0.0,133.0
0.04174142038739125,0.003890695070234047,1.0,133.0
0.018392629673450987,0.003812314335056258,0.0,134.0
0.050401844367012755,0.003812314335056258,1.0,134.0
0.021625233127451137,0.005184744267158258,0.0,135.0
0.07533904249805964,0.005184744267158258,1.0,135.0
0.02101110978792481,0.005197273137149624,0.0,136.0
0.05930212614860296,0.005197273137149624,1.0,136.0
0.026916011376633218,0.005451001253375197,0.0,137.0
0.056505882680530334,0.005451001253375197,1.0,137.0
0.031228862864411053,0.007224150322730397,0.0,138.0
0.059710616856516165,0.007224150322730397,1.0,138.0
0.020914761458681087,0.0039411938820441625,0.0,139.0
0.05746011809105066,0.0039411938820441625,1.0,139.0
0.019250676724749914,0.004225001561133176,0.0,140.0
0.05053776848727413,0.004225001561133176,1.0,140.0
0.017518391578237716,0.0029309624062830992,0.0,141.0
0.0277967772201772,0.0029309624062830992,1.0,141.0
0.018862069466890886,0.004650978150069317,0.0,142.0
0.03090806907645151,0.004650978150069317,1.0,142.0
0.019527201093472585,0.0044009429313664195,0.0,143.0
0.0407620607707338,0.0044009429313664195,1.0,143.0
0.026465214750850917,0.006860724515160909,0.0,144.0
0.03968443370144518,0.006860724515160909,1.0,144.0
0.02851104498657373,0.0056169329579953305,0.0,145.0
0.03931713514726606,0.0056169329579953305,1.0,145.0
0.021313460861628296,0.0038795863697872555,0.0,146.0
0.031085903054209534,0.0038795863697872555,1.0,146.0
0.018386220582952736,0.004120259895235869,0.0,147.0
0.03386937569797022,0.004120259895235869,1.0,147.0
0.014202550600898572,0.002920097661833878,0.0,148.0
0.031246801182807496,0.002920097661833878,1.0,148.0
0.018128846964467427,0.003688097434548321,0.0,149.0
0.030386445710776255,0.003688097434548321,1.0,149.0
0.01921457515757514,0.004345282991675846,0.0,150.0
0.027711065386984646,0.004345282991675846,1.0,150.0
0.019441299709182566,0.003802973061191348,0.0,151.0
0.03684271899682236,0.003802973061191348,1.0,151.0
0.02255236868144672,0.003670421661795849,0.0,152.0
0.033779450948726926,0.003670421661795849,1.0,152.0
0.01941954516476942,0.0034703941434368955,0.0,153.0
0.0321439630594008,0.0034703941434368955,1.0,153.0
0.015484871102729872,0.0030971361605721857,0.0,154.0
0.03284208250162856,0.0030971361605721857,1.0,154.0
0.013876188003276856,0.0038609709104467076,0.0,155.0
0.03474845471198217,0.0038609709104467076,1.0,155.0
0.02308696196573391,0.006695999841263592,0.0,156.0
0.06043057321352627,0.006695999841263592,1.0,156.0
0.02008047940342806,0.005266674196321188,0.0,157.0
0.05562966025031489,0.005266674196321188,1.0,157.0
0.02773613659432047,0.005467270977200207,0.0,158.0
0.06699999915131578,0.005467270977200207,1.0,158.0
0.02900480763489692,0.005510665638836949,0.0,159.0
0.05954476735446576,0.005510665638836949,1.0,159.0
0.01907390459300982,0.0034913916622228603,0.0,160.0
0.04511879938711359,0.0034913916622228603,1.0,160.0
0.017615809052510915,0.004774488671643308,0.0,161.0
0.03651040131712933,0.004774488671643308,1.0,161.0
0.030417761302709248,0.00367631532062656,0.0,162.0
0.030417761302709248,0.03085424151446155,1.0,162.0
0.0333190302457047,0.0036364277606778304,0.0,163.0
0.0333190302457047,0.03443485927074594,1.0,163.0
0.03618498714436188,0.0037407677340934712,0.0,164.0
0.03618498714436188,0.04318669500177178,1.0,164.0
0.03534446021055055,0.004463468491613961,0.0,165.0
0.03534446021055055,0.060852105848820746,1.0,165.0
0.029285295666959334,0.004048324778931923,0.0,166.0
0.029285295666959334,0.03137491673135869,1.0,166.0
0.024422282142093913,0.004005128167035438,0.0,167.0
0.024422282142093913,0.02524883288642697,1.0,167.0
0.03317919144719304,0.004115141590860261,0.0,168.0
0.03317919144719304,0.0314184280455671,1.0,168.0
0.01767083903791282,0.0035268861600139378,0.0,169.0
0.03698851970090897,0.0035268861600139378,1.0,169.0
0.025600829640715164,0.0038957489150902727,0.0,170.0
0.059921043095103,0.0038957489150902727,1.0,170.0
0.021565040509171417,0.00418822818102943,0.0,171.0
0.05178587463504154,0.00418822818102943,1.0,171.0
0.023614127790649777,0.004833389969662247,0.0,172.0
0.04568724860668039,0.004833389969662247,1.0,172.0
0.021410761737898874,0.0034743947698444655,0.0,173.0
0.04166643564354217,0.0034743947698444655,1.0,173.0
0.017363598804884563,0.003114928098346456,0.0,174.0
0.037206456756680516,0.003114928098346456,1.0,174.0
0.020461568483011616,0.0037226280202429783,0.0,175.0
0.054474456762196255,0.0037226280202429783,1.0,175.0
0.018641062859806105,0.003106237550247292,0.0,176.0
0.018641062859806105,0.0266878214705824,1.0,176.0
0.021199785487086172,0.005345574694781278,0.0,177.0
0.021199785487086172,0.03249229889455394,1.0,177.0
0.022807417709674,0.004667973363011298,0.0,178.0
0.022807417709674,0.03575498992106121,1.0,178.0
0.026909344550736992,0.006803547206703805,0.0,179.0
0.026909344550736992,0.028520402919642796,1.0,179.0
0.031041789833991265,0.005547351105620507,0.0,180.0
0.031041789833991265,0.019688133200382266,1.0,180.0
0.020720243717197377,0.003899295256276864,0.0,181.0
0.020720243717197377,0.019343910043934927,1.0,181.0
0.02263857415762154,0.004540061475921918,0.0,182.0
0.02263857415762154,0.0361484682009201,1.0,182.0
0.021972359838731862,0.002771612454598629,0.0,183.0
0.021972359838731862,0.00367631068809882,1.0,183.0
0.030153982671715002,0.004038702207944246,0.0,184.0
0.030153982671715002,0.004426005108924883,1.0,184.0
0.0319895783843974,0.003820956996207432,0.0,185.0
0.0319895783843974,0.004345657659153699,1.0,185.0
0.0334203980234841,0.004929416597470933,0.0,186.0
0.0334203980234841,0.00602045562209439,1.0,186.0
0.029625205760982667,0.005178325207459825,0.0,187.0
0.029625205760982667,0.0060490644345728,1.0,187.0
0.02391844366193323,0.003991751204507846,0.0,188.0
0.02391844366193323,0.004323619899664253,1.0,188.0
0.029319397454935118,0.0032875612168811715,0.0,189.0
0.029319397454935118,0.0036544801230250896,1.0,189.0
0.018902090597806277,0.0036343388635205133,0.0,190.0
0.018902090597806277,0.015758260959774173,1.0,190.0
0.022731139667398436,0.0040005147468675705,0.0,191.0
0.022731139667398436,0.01904148066628438,1.0,191.0
0.022576293319317774,0.003420426802989659,0.0,192.0
0.022576293319317774,0.016529255170795808,1.0,192.0
0.022922104498008272,0.003292509244572505,0.0,193.0
0.022922104498008272,0.014442693139803073,1.0,193.0
0.033717605628340086,0.006196089172895115,0.0,194.0
0.033717605628340086,0.010779833753057253,1.0,194.0
0.0259077178521212,0.0052624117160557475,0.0,195.0
0.0259077178521212,0.01292523450272731,1.0,195.0
0.020673524670197046,0.0037629808103534076,0.0,196.0
0.020673524670197046,0.018289273313726505,1.0,196.0
0.018827574167436384,0.004004680112982422,0.0,197.0
0.05573771197936615,0.004004680112982422,1.0,197.0
0.022045100658637323,0.00464455097518528,0.0,198.0
0.04931958456609538,0.00464455097518528,1.0,198.0
0.022633760071981826,0.005781336868871651,0.0,199.0
0.05682573800837963,0.005781336868871651,1.0,199.0
0.021681859313519427,0.005220112371697453,0.0,200.0
0.04546479995522772,0.005220112371697453,1.0,200.0
0.024020451431190384,0.004185225720798411,0.0,201.0
0.04910029489894286,0.004185225720798411,1.0,201.0
0.02272426645686599,0.004268578400710628,0.0,202.0
0.05028044376059178,0.004268578400710628,1.0,202.0
0.021339906259171645,0.003931086765682645,0.0,203.0
0.08033477187765803,0.003931086765682645,1.0,203.0
0.018757799960976398,0.0034775624100389525,0.0,204.0
0.09022898824889374,0.0034775624100389525,1.0,204.0
0.02626754748934933,0.003268328755782692,0.0,205.0
0.07912485390838049,0.003268328755782692,1.0,205.0
0.028224929943578687,0.0035382097133007523,0.0,206.0
0.09645304642354202,0.0035382097133007523,1.0,206.0
0.028314245828263224,0.0044693071304164785,0.0,207.0
0.08225651393659787,0.0044693071304164785,1.0,207.0
0.02523565366513595,0.004233753401757291,0.0,208.0
0.03412166267880749,0.004233753401757291,1.0,208.0
0.019732816989072286,0.003153535315927339,0.0,209.0
0.02687435618894865,0.003153535315927339,1.0,209.0
0.02231108289024602,0.002804843788612267,0.0,210.0
0.03558635836076919,0.002804843788612267,1.0,210.0
0.017892343222465544,0.0048592960808082715,0.0,211.0
0.023296594660273885,0.0048592960808082715,1.0,211.0
0.027388500620148484,0.007948424708810754,0.0,212.0
0.03728600301368572,0.007948424708810754,1.0,212.0
0.027548323456689033,0.008363400500585327,0.0,213.0
0.038413937577220454,0.008363400500585327,1.0,213.0
0.030275835381603236,0.009709606388633373,0.0,214.0
0.040669044377124465,0.009709606388633373,1.0,214.0
0.025547036088776683,0.006107479042540933,0.0,215.0
0.037694935378004224,0.006107479042540933,1.0,215.0
0.02057673096462865,0.004706148597628627,0.0,216.0
0.02839690853212923,0.004706148597628627,1.0,216.0
0.02280908603430079,0.005627570253135623,0.0,217.0
0.03885096773035281,0.005627570253135623,1.0,217.0
0.022206102735985195,0.0034952089205190677,0.0,218.0
0.022206102735985195,0.031045397371546442,1.0,218.0
0.026934361582122538,0.0030621633364769463,0.0,219.0
0.026934361582122538,0.07046951227763469,1.0,219.0
0.026512713596474627,0.0037430965995589416,0.0,220.0
0.026512713596474627,0.04833781881982098,1.0,220.0
0.025574312988865186,0.003708983640659536,0.0,221.0
0.025574312988865186,0.05777229003985927,1.0,221.0
0.028503428466327977,0.004728228412976825,0.0,222.0
0.028503428466327977,0.028128085814874314,1.0,222.0
0.022100417058224277,0.0035369600258485876,0.0,223.0
0.022100417058224277,0.028684134676139755,1.0,223.0
0.02482871951320581,0.0035619612020887396,0.0,224.0
0.02482871951320581,0.03967054136527365,1.0,224.0
0.01756737506659965,0.006277992032294172,0.0,225.0
0.031517268529546554,0.006277992032294172,1.0,225.0
0.02190765682495274,0.011242019825325853,0.0,226.0
0.03666674025147524,0.011242019825325853,1.0,226.0
0.021872791222178382,0.012953014890509032,0.0,227.0
0.03508988798096281,0.012953014890509032,1.0,227.0
0.025168813458589397,0.010805848925466969,0.0,228.0
0.033350792220331556,0.010805848925466969,1.0,228.0
0.022408643292674144,0.006364770702103526,0.0,229.0
0.02971291993474808,0.006364770702103526,1.0,229.0
0.021356658632439855,0.004769960877631915,0.0,230.0
0.030071422477456453,0.004769960877631915,1.0,230.0
0.01983368777008573,0.009745844917863929,0.0,231.0
0.03024949009380835,0.009745844917863929,1.0,231.0
0.020319537954200693,0.0029613524943027567,0.0,232.0
0.03827673243344232,0.0029613524943027567,1.0,232.0
0.020512264880066276,0.0031184393284831484,0.0,233.0
0.03314935245057011,0.0031184393284831484,1.0,233.0
0.02354975841253261,0.00317682574665279,0.0,234.0
0.044173058088622964,0.00317682574665279,1.0,234.0
0.026313847651204716,0.004660406981830247,0.0,235.0
0.040683743740695305,0.004660406981830247,1.0,235.0
0.02568864211318338,0.004240033445078495,0.0,236.0
0.0385849771923575,0.004240033445078495,1.0,236.0
0.022135021547287845,0.003510190548764034,0.0,237.0
0.0455091012216727,0.003510190548764034,1.0,237.0
0.01988201406887181,0.003416972282974149,0.0,238.0
0.05566942694250409,0.003416972282974149,1.0,238.0
0.019438014276399115,0.0025624283202241287,0.0,239.0
0.05280743011871393,0.0025624283202241287,1.0,239.0
0.026688676218130883,0.004350401754436064,0.0,240.0
0.05479446550678371,0.004350401754436064,1.0,240.0
0.02840374923727845,0.00392211414109025,0.0,241.0
0.06731760654645175,0.00392211414109025,1.0,241.0
0.025511956503483108,0.004792862542246276,0.0,242.0
0.054665214595703886,0.004792862542246276,1.0,242.0
0.020230459873983142,0.00480438310462366,0.0,243.0
0.03578653865615269,0.00480438310462366,1.0,243.0
0.019053111700853293,0.0037832122552042802,0.0,244.0
0.03977293370226937,0.0037832122552042802,1.0,244.0
0.024743283785680824,0.004005526918877823,0.0,245.0
0.06501017986086705,0.004005526918877823,1.0,245.0
0.014084967867956573,0.002567504509527466,0.0,246.0
0.023443478548002356,0.002567504509527466,1.0,246.0
0.0188626237877208,0.0037826078256051523,0.0,247.0
0.036568088423093885,0.0037826078256051523,1.0,247.0
0.019102990933047948,0.004044311814766636,0.0,248.0
0.03858866342400933,0.004044311814766636,1.0,248.0
0.018701761391278614,0.0034930644395786037,0.0,249.0
0.03848499971857353,0.0034930644395786037,1.0,249.0
0.02388878182333629,0.005096492733275158,0.0,250.0
0.03588439459229685,0.005096492733275158,1.0,250.0
0.015039330807024071,0.0022081213806142918,0.0,251.0
0.027954386536648675,0.0022081213806142918,1.0,251.0
0.014939586902419583,0.002859996341499908,0.0,252.0
0.03334092694540446,0.002859996341499908,1.0,252.0
0.018719967684689545,0.0030794867760471087,0.0,253.0
0.030795794282885286,0.0030794867760471087,1.0,253.0
0.02049416368796905,0.003599304873656252,0.0,254.0
0.044851719990990774,0.003599304873656252,1.0,254.0
0.020763132513712756,0.003575528656779986,0.0,255.0
0.0511499906326903,0.003575528656779986,1.0,255.0
0.020461695232532405,0.003856136851062415,0.0,256.0
0.04455564812499835,0.003856136851062415,1.0,256.0
0.024791239690836523,0.004216344082595148,0.0,257.0
0.0365634198961627,0.004216344082595148,1.0,257.0
0.019283489815115608,0.003538687901310065,0.0,258.0
0.035891613327381444,0.003538687901310065,1.0,258.0
0.017875594669537795,0.0025964750070380225,0.0,259.0
0.0561912645636112,0.0025964750070380225,1.0,259.0
0.01365372792325004,0.002632705955932497,0.0,260.0
0.01365372792325004,0.07305347068795487,1.0,260.0
0.016954138406576322,0.003168937579354365,0.0,261.0
0.016954138406576322,0.11210703509402035,1.0,261.0
0.01845358386251584,0.003379213832485397,0.0,262.0
0.01845358386251584,0.08778812262231442,1.0,262.0
0.019695810516269334,0.0032223219730022827,0.0,263.0
0.019695810516269334,0.0737775230972765,1.0,263.0
0.020274709789607097,0.005223796184206917,0.0,264.0
0.020274709789607097,0.0401972747962857,1.0,264.0
0.014227585871873494,0.0019720134736776543,0.0,265.0
0.014227585871873494,0.038469095825099,1.0,265.0
0.013862737972111122,0.0027576812531796644,0.0,266.0
0.013862737972111122,0.1287491869442356,1.0,266.0
