cm_1_power,cm_2_power,cm_3_power,cm_4_power,cm_5_power,cm_6_power,cm_7_power,cm_8_power,cm_9_power,cm_10_power,load_1_power,load_2_power,load_3_power,load_4_power,load_5_power,load_6_power,load_7_power,load_8_power,load_9_power,load_10_power,load_11_power,load_12_power,load_13_power,load_14_power,load_15_power,load_16_power,load_17_power,load_18_power,load_19_power,load_20_power,load_21_power,load_22_power,load_23_power,load_24_power,load_25_power,load_26_power,load_27_power,load_28_power,load_29_power,load_30_power,load_31_power,load_32_power,load_33_power,load_34_power,load_35_power,load_36_power,load_37_power,load_38_power,load_39_power,load_40_power,load_41_power,load_42_power,load_43_power,load_44_power,load_45_power,load_46_power,load_47_power,load_48_power,load_49_power,load_50_power,load_51_power,load_52_power,load_53_power,load_54_power,load_55_power,label,id
225.77286,108.573735,86.669031,170.701078,63.540166,116.282103,228.019152,203.825585,133.7394,271.634309,45.423438,36.889983,17.311346,55.675015,32.286752,22.786138,24.541694,28.7894,12.185771,29.287664,6.423409,7.269477,11.000716,10.450324,9.371299,10.866446,44.936924,18.242951,32.481052,56.019932,39.136253,9.960103,13.438865,22.929052,15.914247,-5.324769,11.618812,64.661026,29.125312,-12.467138,17.452554,52.78931,52.672311,13.329048,1.441793,45.422982,16.62132,56.501659,10.775637,21.177078,19.433857,54.663348,139.094193,79.879728,10.730162,8.592987,18.950322,6.130667,66.758426,35.336761,14.310662,39.436936,21.306004,67.468003,17.076254,0.0,6.0
225.77286,108.573735,86.669031,170.701078,63.540166,116.282103,228.019152,203.825585,133.7394,271.634309,15.841691,36.889983,17.311346,55.675015,32.286752,22.786138,24.541694,28.7894,12.185771,29.287664,6.423409,7.269477,11.000716,10.450324,9.371299,10.866446,44.936924,18.242951,32.481052,56.019932,39.136253,9.960103,13.438865,22.929052,15.914247,-5.324769,11.618812,64.661026,29.125312,-12.467138,17.452554,52.78931,52.672311,13.329048,1.441793,45.422982,16.62132,56.501659,10.775637,21.177078,19.433857,54.663348,139.094193,79.879728,10.730162,8.592987,18.950322,6.130667,66.758426,35.336761,14.310662,39.436936,21.306004,67.468003,17.076254,1.0,6.0
162.363339,12.115088,58.183797,131.562097,52.617019,80.913583,116.240684,78.291998,140.561372,116.359761,23.172663,17.990296,10.334682,46.513476,27.53295,28.122864,-14.609806,23.727238,-3.681834,16.464062,-10.180573,0.321515,10.422061,8.325173,-5.37719,6.852412,37.9328,20.985789,26.197608,40.741775,31.623462,-3.385884,14.523482,13.074077,13.70112,-11.084605,9.36745,30.764321,29.781354,-22.046932,16.320936,39.123473,31.185832,14.692956,6.383793,33.781244,9.485498,32.790586,12.599023,18.157455,10.157746,13.337552,34.274968,34.350379,16.415561,1.399771,10.164073,-0.29258,18.29265,10.84929,13.180036,26.526407,20.802629,82.2697,13.617708,0.0,7.0
162.363339,12.115088,58.183797,131.562097,52.617019,80.913583,116.240684,78.291998,140.561372,116.359761,0.34458,17.990296,10.334682,46.513476,27.53295,28.122864,-14.609806,23.727238,-3.681834,16.464062,-10.180573,0.321515,10.422061,8.325173,-5.37719,6.852412,37.9328,20.985789,26.197608,40.741775,31.623462,-3.385884,14.523482,13.074077,13.70112,-11.084605,9.36745,30.764321,29.781354,-22.046932,16.320936,39.123473,31.185832,14.692956,6.383793,33.781244,9.485498,32.790586,12.599023,18.157455,10.157746,13.337552,34.274968,34.350379,16.415561,1.399771,10.164073,-0.29258,18.29265,10.84929,13.180036,26.526407,20.802629,82.2697,13.617708,1.0,7.0
57.909175,129.477173,177.872812,206.777578,125.390592,53.327856,109.501667,93.200428,93.752336,85.584046,14.560324,9.781121,33.654204,-17.126073,-7.275354,14.209613,22.179201,11.494292,33.567476,26.231777,26.127751,9.788766,57.281019,61.701448,-7.100382,17.62216,48.23559,23.598563,51.159938,49.294622,9.117308,41.878056,30.51486,7.751186,6.93992,41.189032,19.298523,20.732598,16.319693,14.194936,17.138871,11.268837,4.841714,70.555091,34.489814,-3.882106,17.808144,-5.640986,8.920187,2.391998,5.235261,50.613346,31.212551,8.80505,61.48621,13.288684,-0.910023,14.535876,11.319459,25.647439,13.319519,-3.747303,18.73614,11.018765,14.520155,0.0,8.0
57.909175,129.477173,177.872812,206.777578,125.390592,53.327856,109.501667,93.200428,93.752336,85.584046,14.560324,2.952964,33.654204,-17.126073,-7.275354,14.209613,22.179201,11.494292,33.567476,26.231777,26.127751,9.788766,57.281019,61.701448,-7.100382,17.62216,48.23559,23.598563,51.159938,49.294622,9.117308,41.878056,30.51486,7.751186,6.93992,41.189032,19.298523,20.732598,16.319693,14.194936,17.138871,11.268837,4.841714,70.555091,34.489814,-3.882106,17.808144,-5.640986,8.920187,2.391998,5.235261,50.613346,31.212551,8.80505,61.48621,13.288684,-0.910023,14.535876,11.319459,25.647439,13.319519,-3.747303,18.73614,11.018765,14.520155,1.0,8.0
44.833576,98.948049,83.462108,220.689289,107.374658,43.741026,122.899328,62.601095,51.261036,46.176816,12.115767,18.400627,38.96612,-33.895695,-9.259619,7.991564,13.651607,5.656258,35.69479,16.920134,19.407581,7.534437,30.179055,30.090782,-21.661815,4.530425,40.24719,21.565707,45.794866,86.808454,4.168735,38.73509,22.198602,23.604715,13.882915,31.839953,15.790325,15.00198,17.609434,19.071387,14.625668,17.52231,2.680153,41.913221,48.596424,-8.483515,0.85745,-8.710463,-2.236822,-12.679223,-6.978601,40.640309,17.36999,18.703318,41.06502,14.131999,-1.705806,10.997349,7.614575,18.349019,7.206284,-8.658763,9.383463,22.41729,11.363043,0.0,9.0
44.833576,98.948049,83.462108,220.689289,107.374658,43.741026,122.899328,62.601095,51.261036,46.176816,12.115767,9.282084,38.96612,-33.895695,-9.259619,7.991564,13.651607,5.656258,35.69479,16.920134,19.407581,7.534437,30.179055,30.090782,-21.661815,4.530425,40.24719,21.565707,45.794866,86.808454,4.168735,38.73509,22.198602,23.604715,13.882915,31.839953,15.790325,15.00198,17.609434,19.071387,14.625668,17.52231,2.680153,41.913221,48.596424,-8.483515,0.85745,-8.710463,-2.236822,-12.679223,-6.978601,40.640309,17.36999,18.703318,41.06502,14.131999,-1.705806,10.997349,7.614575,18.349019,7.206284,-8.658763,9.383463,22.41729,11.363043,1.0,9.0
15.962435,91.977389,92.992496,179.415279,126.210971,46.908235,89.38262,69.514898,75.239773,46.776054,13.01859,13.061923,23.153346,-39.639397,-11.453921,7.022791,13.209835,-0.056345,37.147218,26.569047,12.00781,3.007776,32.900458,31.592653,-19.110187,6.252755,41.272116,26.080586,55.789103,36.720167,7.494888,34.906071,16.957349,22.029225,8.987704,23.318186,14.934717,9.251796,20.659307,21.992275,16.564332,15.062437,16.906716,57.680683,34.645693,2.17489,-6.920298,-8.051741,2.766131,-1.39731,-1.865626,40.731599,23.489188,4.326827,47.00526,13.035413,-3.161442,7.913343,12.94815,21.425747,8.371837,-16.994518,9.058557,22.861441,12.84854,0.0,10.0
15.962435,91.977389,92.992496,179.415279,126.210971,46.908235,89.38262,69.514898,75.239773,46.776054,13.01859,4.858881,23.153346,-39.639397,-11.453921,7.022791,13.209835,-0.056345,37.147218,26.569047,12.00781,3.007776,32.900458,31.592653,-19.110187,6.252755,41.272116,26.080586,55.789103,36.720167,7.494888,34.906071,16.957349,22.029225,8.987704,23.318186,14.934717,9.251796,20.659307,21.992275,16.564332,15.062437,16.906716,57.680683,34.645693,2.17489,-6.920298,-8.051741,2.766131,-1.39731,-1.865626,40.731599,23.489188,4.326827,47.00526,13.035413,-3.161442,7.913343,12.94815,21.425747,8.371837,-16.994518,9.058557,22.861441,12.84854,1.0,10.0
27.282052,106.643982,105.782597,227.910931,169.06262,109.636765,93.947153,96.707778,64.517053,46.733243,9.642334,18.056478,20.661519,-30.615077,-9.997277,6.313724,14.856795,8.503579,32.927557,30.90415,14.848434,4.512985,38.621814,33.425267,-15.276538,9.845654,39.056626,20.299079,66.954742,70.437948,8.180601,37.691221,21.951562,24.598161,43.895334,18.901633,13.601873,10.342046,27.54096,26.354543,22.011921,19.485459,6.824531,48.626463,28.031039,81.475071,-6.876504,-7.173631,0.973311,-0.42122,-2.62637,64.989708,22.11117,6.471722,39.291412,18.622784,-3.023437,11.435382,7.63171,19.04887,9.211068,-11.403536,9.644169,18.808426,10.256628,0.0,11.0
27.282052,106.643982,105.782597,227.910931,169.06262,109.636765,93.947153,96.707778,64.517053,46.733243,9.642334,11.453423,20.661519,-30.615077,-9.997277,6.313724,14.856795,8.503579,32.927557,30.90415,14.848434,4.512985,38.621814,33.425267,-15.276538,9.845654,39.056626,20.299079,66.954742,70.437948,8.180601,37.691221,21.951562,24.598161,43.895334,18.901633,13.601873,10.342046,27.54096,26.354543,22.011921,19.485459,6.824531,48.626463,28.031039,81.475071,-6.876504,-7.173631,0.973311,-0.42122,-2.62637,64.989708,22.11117,6.471722,39.291412,18.622784,-3.023437,11.435382,7.63171,19.04887,9.211068,-11.403536,9.644169,18.808426,10.256628,1.0,11.0
121.340401,126.744593,195.407349,265.676927,289.832471,175.739922,186.940855,168.591729,187.909201,190.096456,14.706438,26.044908,33.372594,-4.187159,0.145145,23.553243,20.452101,11.39767,36.50398,27.479589,17.837823,12.997386,46.190355,34.386208,6.969423,58.1769,49.452086,16.400146,74.329144,99.238209,12.249488,42.454282,16.361619,25.780337,63.699745,56.025395,11.380205,17.266727,70.057772,48.961246,13.266025,46.552533,29.184519,92.679077,54.163613,86.34743,5.738996,-1.932059,8.229331,14.448491,30.177744,78.849565,53.878516,28.358498,101.568115,47.512531,2.357158,26.723764,8.6938,29.244215,20.379561,74.330132,13.104273,20.395779,16.738339,0.0,12.0
121.340401,126.744593,195.407349,265.676927,289.832471,175.739922,186.940855,168.591729,187.909201,190.096456,14.706438,19.051253,33.372594,-4.187159,0.145145,23.553243,20.452101,11.39767,36.50398,27.479589,17.837823,12.997386,46.190355,34.386208,6.969423,58.1769,49.452086,16.400146,74.329144,99.238209,12.249488,42.454282,16.361619,25.780337,63.699745,56.025395,11.380205,17.266727,70.057772,48.961246,13.266025,46.552533,29.184519,92.679077,54.163613,86.34743,5.738996,-1.932059,8.229331,14.448491,30.177744,78.849565,53.878516,28.358498,101.568115,47.512531,2.357158,26.723764,8.6938,29.244215,20.379561,74.330132,13.104273,20.395779,16.738339,1.0,12.0
134.840639,126.427184,202.112072,220.487803,228.722258,137.160007,155.45706,107.96829,202.343455,128.665185,13.595067,21.26981,38.685949,2.73401,-3.443525,43.828413,17.001711,8.095396,39.132736,29.67471,21.063823,11.37646,56.387784,65.166992,5.893392,20.627741,53.879178,19.596181,55.883631,76.788063,11.210767,39.554907,14.530266,25.203596,72.878779,48.068698,14.216121,18.590527,24.313685,35.439477,19.758139,26.346431,21.047089,75.553415,53.71457,56.271778,5.893509,-5.335655,8.766905,6.33907,12.007036,61.487015,49.39844,22.078778,139.272638,22.353706,11.761214,10.884709,9.523207,23.087517,19.127119,11.887441,13.182045,24.818725,19.155399,0.0,13.0
134.840639,126.427184,202.112072,220.487803,228.722258,137.160007,155.45706,107.96829,202.343455,128.665185,13.595067,13.782983,38.685949,2.73401,-3.443525,43.828413,17.001711,8.095396,39.132736,29.67471,21.063823,11.37646,56.387784,65.166992,5.893392,20.627741,53.879178,19.596181,55.883631,76.788063,11.210767,39.554907,14.530266,25.203596,72.878779,48.068698,14.216121,18.590527,24.313685,35.439477,19.758139,26.346431,21.047089,75.553415,53.71457,56.271778,5.893509,-5.335655,8.766905,6.33907,12.007036,61.487015,49.39844,22.078778,139.272638,22.353706,11.761214,10.884709,9.523207,23.087517,19.127119,11.887441,13.182045,24.818725,19.155399,1.0,13.0
33.78243,81.70425,100.46136,193.357936,177.344472,69.732313,86.013325,72.053817,71.823281,66.953674,14.961303,12.026061,21.928175,-20.627554,-13.472851,8.083001,10.239902,-0.735249,31.709386,18.586454,18.16078,3.663995,34.446923,30.39958,-16.818832,12.832258,39.523348,12.018712,47.003581,73.834626,4.446168,39.077008,14.912305,1.544046,24.59774,18.363633,25.079779,10.721894,14.325271,12.342473,16.537312,25.101792,2.065941,108.989489,28.757608,49.186199,-10.46085,-11.086094,1.571384,1.669885,0.673787,43.795883,17.096486,4.816817,37.715158,9.827226,9.459388,12.321964,15.481991,25.57591,9.917953,-3.893152,8.651432,21.633259,9.981734,0.0,14.0
33.78243,81.70425,100.46136,193.357936,177.344472,69.732313,86.013325,72.053817,71.823281,66.953674,14.961303,3.671375,21.928175,-20.627554,-13.472851,8.083001,10.239902,-0.735249,31.709386,18.586454,18.16078,3.663995,34.446923,30.39958,-16.818832,12.832258,39.523348,12.018712,47.003581,73.834626,4.446168,39.077008,14.912305,1.544046,24.59774,18.363633,25.079779,10.721894,14.325271,12.342473,16.537312,25.101792,2.065941,108.989489,28.757608,49.186199,-10.46085,-11.086094,1.571384,1.669885,0.673787,43.795883,17.096486,4.816817,37.715158,9.827226,9.459388,12.321964,15.481991,25.57591,9.917953,-3.893152,8.651432,21.633259,9.981734,1.0,14.0
122.625678,216.117245,98.033046,89.767753,100.21925,-10.994244,190.983162,166.836898,71.627215,43.149133,39.902247,18.639746,20.220135,8.168686,14.31691,10.610991,61.543991,9.605058,51.146261,36.191082,23.017885,34.428986,25.39894,3.536306,19.26856,11.281465,38.455125,16.941949,18.724354,2.143137,23.731044,17.599325,9.065615,40.353857,4.613464,35.163634,23.926922,24.632072,13.900313,9.53943,61.420637,55.102954,46.885558,10.174207,-7.796767,-70.193851,19.819555,16.321631,28.090774,60.096459,4.910003,46.764865,3.025269,11.122198,14.723417,12.925526,8.723705,11.845035,50.608711,-12.965124,-0.910703,18.337638,11.771941,-7.360276,14.164693,0.0,15.0
122.625678,216.117245,98.033046,89.767753,100.21925,-10.994244,190.983162,166.836898,71.627215,43.149133,39.902247,18.639746,12.698768,8.168686,14.31691,10.610991,61.543991,9.605058,51.146261,36.191082,23.017885,34.428986,25.39894,3.536306,19.26856,11.281465,38.455125,16.941949,18.724354,2.143137,23.731044,17.599325,9.065615,40.353857,4.613464,35.163634,23.926922,24.632072,13.900313,9.53943,61.420637,55.102954,46.885558,10.174207,-7.796767,-70.193851,19.819555,16.321631,28.090774,60.096459,4.910003,46.764865,3.025269,11.122198,14.723417,12.925526,8.723705,11.845035,50.608711,-12.965124,-0.910703,18.337638,11.771941,-7.360276,14.164693,1.0,15.0
142.795763,153.500975,123.779565,84.042612,73.184263,-65.523717,145.106256,141.481415,19.02568,32.751234,49.881147,1.141713,27.957065,19.779091,13.511711,18.980251,20.057877,7.435228,38.541193,31.201328,16.661038,39.473845,26.376373,19.531891,21.281091,17.511727,38.97312,8.177037,2.502596,5.995434,28.704797,24.777894,12.004585,27.162941,2.364769,48.931825,12.402271,13.03461,7.823348,9.612813,40.579596,20.320411,39.565135,12.026173,-23.212884,-116.841003,34.508992,12.917886,39.535921,22.153493,1.457151,20.675631,0.087048,22.706132,6.367415,17.903012,18.586523,5.131411,45.096806,-14.161258,-1.779499,20.320329,2.385098,-9.322991,5.44638,0.0,16.0
142.795763,153.500975,123.779565,84.042612,73.184263,-65.523717,145.106256,141.481415,19.02568,32.751234,49.881147,1.141713,18.362465,19.779091,13.511711,18.980251,20.057877,7.435228,38.541193,31.201328,16.661038,39.473845,26.376373,19.531891,21.281091,17.511727,38.97312,8.177037,2.502596,5.995434,28.704797,24.777894,12.004585,27.162941,2.364769,48.931825,12.402271,13.03461,7.823348,9.612813,40.579596,20.320411,39.565135,12.026173,-23.212884,-116.841003,34.508992,12.917886,39.535921,22.153493,1.457151,20.675631,0.087048,22.706132,6.367415,17.903012,18.586523,5.131411,45.096806,-14.161258,-1.779499,20.320329,2.385098,-9.322991,5.44638,1.0,16.0
115.469215,182.123936,107.599328,78.680167,91.44932,-69.094159,135.672298,140.241175,30.648023,30.766035,41.028002,-6.720993,27.882775,12.553172,14.789828,13.585883,62.744684,2.961514,37.854787,24.311665,20.358533,33.726035,19.109129,9.897678,24.517995,15.123019,38.812161,4.803261,-4.528166,6.505763,33.585401,26.689357,9.62804,28.785045,16.260619,34.805143,16.283439,5.499906,6.848842,10.71442,46.182071,26.641402,40.803636,10.632726,-20.442949,-115.15074,25.244412,11.008869,51.506547,25.473675,2.109053,13.478254,-5.444665,23.099856,17.535522,0.106001,4.369589,8.623244,55.310556,-7.011677,-3.191386,29.898014,-1.682136,-11.508873,10.46422,0.0,17.0
115.469215,182.123936,107.599328,78.680167,91.44932,-69.094159,135.672298,140.241175,30.648023,30.766035,41.028002,-6.720993,16.786248,12.553172,14.789828,13.585883,62.744684,2.961514,37.854787,24.311665,20.358533,33.726035,19.109129,9.897678,24.517995,15.123019,38.812161,4.803261,-4.528166,6.505763,33.585401,26.689357,9.62804,28.785045,16.260619,34.805143,16.283439,5.499906,6.848842,10.71442,46.182071,26.641402,40.803636,10.632726,-20.442949,-115.15074,25.244412,11.008869,51.506547,25.473675,2.109053,13.478254,-5.444665,23.099856,17.535522,0.106001,4.369589,8.623244,55.310556,-7.011677,-3.191386,29.898014,-1.682136,-11.508873,10.46422,1.0,17.0
198.280906,203.812316,155.5952,114.859766,71.138193,-50.847442,153.676699,152.169082,47.13699,25.534447,65.78555,-6.590086,42.47556,46.483879,21.214549,13.190512,63.352618,4.45881,62.647912,22.916839,17.423713,32.783815,15.539017,35.680851,30.485055,19.507814,54.180858,6.416241,2.815143,7.199955,52.059065,33.137825,11.289127,63.962243,6.331491,28.39457,12.118231,12.543497,6.136141,9.45973,38.541909,17.020419,37.910899,9.934516,-16.851667,-113.747177,41.410724,15.014808,54.677193,36.776672,3.962381,13.632777,-7.891863,19.0302,19.37877,1.024361,6.464446,2.073681,65.535436,-4.642208,-3.123152,25.028617,-5.406241,-10.096249,11.846959,0.0,18.0
198.280906,203.812316,155.5952,114.859766,71.138193,-50.847442,153.676699,152.169082,47.13699,25.534447,65.78555,-6.590086,28.036022,46.483879,21.214549,13.190512,63.352618,4.45881,62.647912,22.916839,17.423713,32.783815,15.539017,35.680851,30.485055,19.507814,54.180858,6.416241,2.815143,7.199955,52.059065,33.137825,11.289127,63.962243,6.331491,28.39457,12.118231,12.543497,6.136141,9.45973,38.541909,17.020419,37.910899,9.934516,-16.851667,-113.747177,41.410724,15.014808,54.677193,36.776672,3.962381,13.632777,-7.891863,19.0302,19.37877,1.024361,6.464446,2.073681,65.535436,-4.642208,-3.123152,25.028617,-5.406241,-10.096249,11.846959,1.0,18.0
332.790937,297.076076,316.096083,187.137669,173.155843,52.180923,302.309097,173.353189,99.834924,149.816719,141.812015,6.366723,56.208997,66.246149,14.141784,21.603026,93.055336,12.85046,86.230633,28.532085,23.400196,52.686592,36.976637,84.226539,73.166708,47.039226,74.239434,18.692055,6.112475,12.266624,70.828663,51.690303,24.914936,66.69978,27.774708,55.283492,28.537575,7.970578,22.501726,8.620271,100.757837,121.552773,48.832825,12.661203,6.352358,-55.594882,52.336162,17.415565,32.497826,43.236002,13.69292,16.031714,1.447298,20.869875,40.341804,17.791052,28.824869,17.341447,71.861679,10.408215,2.183147,51.091362,42.730838,-0.073481,14.957609,0.0,19.0
332.790937,297.076076,316.096083,187.137669,173.155843,52.180923,302.309097,173.353189,99.834924,149.816719,141.812015,6.366723,37.198813,66.246149,14.141784,21.603026,93.055336,12.85046,86.230633,28.532085,23.400196,52.686592,36.976637,84.226539,73.166708,47.039226,74.239434,18.692055,6.112475,12.266624,70.828663,51.690303,24.914936,66.69978,27.774708,55.283492,28.537575,7.970578,22.501726,8.620271,100.757837,121.552773,48.832825,12.661203,6.352358,-55.594882,52.336162,17.415565,32.497826,43.236002,13.69292,16.031714,1.447298,20.869875,40.341804,17.791052,28.824869,17.341447,71.861679,10.408215,2.183147,51.091362,42.730838,-0.073481,14.957609,1.0,19.0
