cm_1_power,cm_2_power,cm_3_power,cm_4_power,cm_5_power,cm_6_power,cm_7_power,cm_8_power,cm_9_power,cm_10_power,load_1_power,load_2_power,load_3_power,load_4_power,load_5_power,load_6_power,load_7_power,load_8_power,load_9_power,load_10_power,load_11_power,load_12_power,load_13_power,load_14_power,load_15_power,load_16_power,load_17_power,load_18_power,load_19_power,load_20_power,load_21_power,load_22_power,load_23_power,load_24_power,load_25_power,load_26_power,load_27_power,load_28_power,load_29_power,load_30_power,load_31_power,load_32_power,load_33_power,load_34_power,load_35_power,load_36_power,load_37_power,load_38_power,load_39_power,load_40_power,load_41_power,load_42_power,load_43_power,load_44_power,load_45_power,load_46_power,load_47_power,load_48_power,load_49_power,load_50_power,load_51_power,load_52_power,load_53_power,load_54_power,load_55_power,label,id
145.963997,91.723276,122.744674,268.319012,155.146132,154.836525,128.051202,81.863817,110.063814,146.62865,40.370934,21.169108,12.823455,22.99518,24.387663,7.448263,-15.453103,1.5381,-29.899834,36.361297,80.278705,18.623779,4.04503,83.614487,6.414711,10.262304,18.300272,69.820724,22.249354,33.606943,94.574311,28.41936,17.466331,8.427859,34.047282,1.131038,14.364587,2.853665,54.08383,42.051301,21.004339,99.65976,33.303379,3.282017,38.342818,58.972622,23.874233,-9.412827,18.30082,31.737936,-2.031649,24.700532,31.66233,0.755488,23.05929,18.89342,-12.21286,20.882119,8.280139,30.54551,5.702994,45.738123,26.670981,51.208383,23.90149,0.0,11.0
145.963997,91.723276,122.744674,268.319012,155.146132,154.836525,128.051202,81.863817,110.063814,146.62865,40.370934,10.503235,12.823455,22.99518,24.387663,7.448263,-15.453103,1.5381,-29.899834,36.361297,80.278705,18.623779,4.04503,83.614487,6.414711,10.262304,18.300272,69.820724,22.249354,33.606943,94.574311,28.41936,17.466331,8.427859,34.047282,1.131038,14.364587,2.853665,54.08383,42.051301,21.004339,99.65976,33.303379,3.282017,38.342818,58.972622,23.874233,-9.412827,18.30082,31.737936,-2.031649,24.700532,31.66233,0.755488,23.05929,18.89342,-12.21286,20.882119,8.280139,30.54551,5.702994,45.738123,26.670981,51.208383,23.90149,1.0,11.0
171.357823,158.280716,133.841963,369.976263,258.069114,243.966805,170.825994,123.91256,161.98189,240.983422,33.206827,24.776623,8.119649,31.398123,29.345794,12.59669,6.536379,3.613824,-6.839608,46.348766,94.881266,13.433563,3.960544,80.304443,5.367477,12.029845,32.07791,85.326363,25.912726,47.157014,111.080702,69.465982,26.065917,11.486517,62.580951,18.048662,14.965883,6.265981,40.03752,47.935163,94.587187,109.630293,33.582135,11.352305,50.409094,136.359092,22.919317,2.715926,20.37951,24.541904,39.593232,27.057547,41.621514,9.038676,25.096106,39.385129,0.469218,18.527616,15.454861,39.895319,15.967043,69.562959,49.160236,55.868415,39.640015,0.0,12.0
171.357823,158.280716,133.841963,369.976263,258.069114,243.966805,170.825994,123.91256,161.98189,240.983422,33.206827,12.293134,8.119649,31.398123,29.345794,12.59669,6.536379,3.613824,-6.839608,46.348766,94.881266,13.433563,3.960544,80.304443,5.367477,12.029845,32.07791,85.326363,25.912726,47.157014,111.080702,69.465982,26.065917,11.486517,62.580951,18.048662,14.965883,6.265981,40.03752,47.935163,94.587187,109.630293,33.582135,11.352305,50.409094,136.359092,22.919317,2.715926,20.37951,24.541904,39.593232,27.057547,41.621514,9.038676,25.096106,39.385129,0.469218,18.527616,15.454861,39.895319,15.967043,69.562959,49.160236,55.868415,39.640015,1.0,12.0
150.825729,167.323761,102.23813,240.085181,204.533465,173.930909,135.126841,134.755109,154.422454,189.655602,35.636855,17.278228,10.439097,36.198292,17.483706,14.861022,5.644471,6.795025,-13.21652,56.307684,92.717735,18.74474,1.3082,43.756822,10.668447,11.875634,34.583462,27.864952,23.429517,41.543465,87.90369,29.730841,26.904034,8.162969,57.166191,12.911705,14.816366,12.484075,41.667307,65.614798,27.753771,79.059674,29.435465,11.522111,77.739108,44.78929,21.634178,14.20057,19.643116,24.301127,25.487336,27.300397,41.449346,6.856319,28.818646,31.121995,1.597895,18.52153,23.712196,33.016275,20.051576,43.673875,35.450594,55.273563,34.111623,0.0,13.0
150.825729,167.323761,102.23813,240.085181,204.533465,173.930909,135.126841,134.755109,154.422454,189.655602,35.636855,8.572741,10.439097,36.198292,17.483706,14.861022,5.644471,6.795025,-13.21652,56.307684,92.717735,18.74474,1.3082,43.756822,10.668447,11.875634,34.583462,27.864952,23.429517,41.543465,87.90369,29.730841,26.904034,8.162969,57.166191,12.911705,14.816366,12.484075,41.667307,65.614798,27.753771,79.059674,29.435465,11.522111,77.739108,44.78929,21.634178,14.20057,19.643116,24.301127,25.487336,27.300397,41.449346,6.856319,28.818646,31.121995,1.597895,18.52153,23.712196,33.016275,20.051576,43.673875,35.450594,55.273563,34.111623,1.0,13.0
130.084231,58.734438,81.795367,206.695488,192.239613,129.191962,142.887635,98.452818,130.475984,119.300374,37.131927,21.811318,3.612841,24.153671,23.272832,7.696865,-17.00453,3.901543,-32.8535,32.772557,58.485068,13.255154,1.148855,43.287838,7.868817,10.811755,18.649264,8.307223,25.098907,27.243183,97.214342,29.727698,17.387443,-0.804756,35.544598,6.813651,13.948535,14.57869,38.79888,83.677765,24.335164,99.79287,37.285721,9.424599,33.588638,33.502981,24.668024,-3.138735,22.173321,24.016563,-1.45457,33.660147,26.401773,7.72123,34.691504,12.021494,6.145657,18.387857,15.157715,30.129671,3.687074,28.977526,12.673662,69.225576,14.807697,0.0,14.0
130.084231,58.734438,81.795367,206.695488,192.239613,129.191962,142.887635,98.452818,130.475984,119.300374,37.131927,10.821873,3.612841,24.153671,23.272832,7.696865,-17.00453,3.901543,-32.8535,32.772557,58.485068,13.255154,1.148855,43.287838,7.868817,10.811755,18.649264,8.307223,25.098907,27.243183,97.214342,29.727698,17.387443,-0.804756,35.544598,6.813651,13.948535,14.57869,38.79888,83.677765,24.335164,99.79287,37.285721,9.424599,33.588638,33.502981,24.668024,-3.138735,22.173321,24.016563,-1.45457,33.660147,26.401773,7.72123,34.691504,12.021494,6.145657,18.387857,15.157715,30.129671,3.687074,28.977526,12.673662,69.225576,14.807697,1.0,14.0
127.346946,156.742938,119.78548,178.294509,175.858348,160.515705,108.780868,186.707438,168.216851,208.53712,22.132035,24.294327,5.849288,25.910629,15.8414,18.602858,9.068335,4.995422,70.316841,61.295668,1.11996,9.797438,17.526886,32.354759,3.5552,27.372485,38.877055,28.928818,17.29396,18.541326,33.338579,46.848231,31.377187,17.582277,12.928083,25.541157,-5.629828,24.089888,49.342983,12.071389,33.382326,14.759666,57.498733,67.674019,36.737882,24.585253,41.520268,9.837945,66.178005,27.919805,82.081602,36.142298,21.005813,31.463668,27.952711,9.386299,29.230714,15.193306,49.604322,73.710715,25.068729,33.298757,36.85633,4.509353,14.026562,0.0,15.0
127.346946,156.742938,119.78548,178.294509,175.858348,160.515705,108.780868,186.707438,168.216851,208.53712,22.132035,24.294327,2.301659,25.910629,15.8414,18.602858,9.068335,4.995422,70.316841,61.295668,1.11996,9.797438,17.526886,32.354759,3.5552,27.372485,38.877055,28.928818,17.29396,18.541326,33.338579,46.848231,31.377187,17.582277,12.928083,25.541157,-5.629828,24.089888,49.342983,12.071389,33.382326,14.759666,57.498733,67.674019,36.737882,24.585253,41.520268,9.837945,66.178005,27.919805,82.081602,36.142298,21.005813,31.463668,27.952711,9.386299,29.230714,15.193306,49.604322,73.710715,25.068729,33.298757,36.85633,4.509353,14.026562,1.0,15.0
