cm_1_power,cm_2_power,cm_3_power,cm_4_power,cm_5_power,load_1_power,load_2_power,load_3_power,load_4_power,load_5_power,load_6_power,load_7_power,load_8_power,load_9_power,load_10_power,load_11_power,load_12_power,load_13_power,load_14_power,load_15_power,load_16_power,load_17_power,load_18_power,load_19_power,load_20_power,load_21_power,load_22_power,load_23_power,load_24_power,load_25_power,load_26_power,load_27_power,load_28_power,load_29_power,load_30_power,load_31_power,load_32_power,load_33_power,load_34_power,load_35_power,load_36_power,load_37_power,load_38_power,load_39_power,load_40_power,load_41_power,load_42_power,load_43_power,load_44_power,load_45_power,load_46_power,load_47_power,load_48_power,load_49_power,load_50_power,load_51_power,load_52_power,load_53_power,load_54_power,load_55_power,label,id
373.26381,361.902686,418.193524,372.404776,410.678924,50.862567,27.493955,23.156062,27.679125,21.91814,33.105032,62.616385,38.289605,27.80822,2.768753,25.166389,17.115069,17.632405,20.85477,27.280149,78.410785,42.564843,45.291894,64.016952,24.361318,2.485896,19.108722,14.491134,27.189662,26.329792,86.476921,27.065656,25.779357,18.584849,50.624204,38.171187,14.909766,85.054874,73.156972,22.696835,22.661984,79.521572,38.287251,28.854895,19.930752,11.731741,20.410183,13.438258,25.906864,90.516224,11.584175,12.833765,9.195849,54.638913,56.505915,36.128832,21.023901,16.280414,29.033644,101.785199,0.0,6.0
373.26381,361.902686,418.193524,372.404776,410.678924,31.935937,27.493955,23.156062,27.679125,21.91814,33.105032,62.616385,38.289605,27.80822,2.768753,25.166389,17.115069,17.632405,20.85477,27.280149,78.410785,42.564843,45.291894,64.016952,24.361318,2.485896,19.108722,14.491134,27.189662,26.329792,86.476921,27.065656,25.779357,18.584849,50.624204,38.171187,14.909766,85.054874,73.156972,22.696835,22.661984,79.521572,38.287251,28.854895,19.930752,11.731741,20.410183,13.438258,25.906864,90.516224,11.584175,12.833765,9.195849,54.638913,56.505915,36.128832,21.023901,16.280414,29.033644,101.785199,1.0,6.0
318.01144,303.658358,395.482701,275.70437,319.803271,46.837083,25.270464,26.53832,19.826721,14.485616,33.035171,53.982554,34.215322,8.267244,-0.820738,22.210692,23.611193,3.238549,15.811454,25.387588,103.337384,27.771845,30.004422,44.971798,23.983742,-20.792034,32.262112,13.758419,17.329127,25.148262,64.750485,18.383787,23.379319,18.521085,52.773372,25.647281,25.111606,123.16952,67.028253,20.7917,24.654195,36.418857,31.609549,23.432839,17.724729,14.021585,17.093865,-0.064622,25.238401,57.170807,9.233656,16.308811,5.902605,13.085218,48.909045,31.111383,26.248094,12.868993,21.088687,73.531887,0.0,7.0
318.01144,303.658358,395.482701,275.70437,319.803271,29.408389,25.270464,26.53832,19.826721,14.485616,33.035171,53.982554,34.215322,8.267244,-0.820738,22.210692,23.611193,3.238549,15.811454,25.387588,103.337384,27.771845,30.004422,44.971798,23.983742,-20.792034,32.262112,13.758419,17.329127,25.148262,64.750485,18.383787,23.379319,18.521085,52.773372,25.647281,25.111606,123.16952,67.028253,20.7917,24.654195,36.418857,31.609549,23.432839,17.724729,14.021585,17.093865,-0.064622,25.238401,57.170807,9.233656,16.308811,5.902605,13.085218,48.909045,31.111383,26.248094,12.868993,21.088687,73.531887,1.0,7.0
358.48346,274.491675,281.922185,305.128093,387.924247,69.90838,18.428965,15.362283,33.034445,42.43566,9.258441,14.337988,14.189009,55.072165,22.939753,24.997346,27.308085,23.302671,9.276264,10.603228,57.948053,12.394641,11.499367,49.989752,37.135653,33.413673,23.388728,1.949548,-3.179225,31.79423,31.667653,11.065551,87.409323,27.183156,43.748896,33.508627,57.367864,31.14949,26.363431,35.14115,26.792482,25.678942,30.161583,37.32029,11.031603,47.24672,17.098911,20.84546,-17.419525,15.25522,2.813405,28.185832,44.636995,4.877463,55.470029,29.752497,75.376626,31.509155,48.997418,23.417425,0.0,8.0
358.48346,274.491675,281.922185,305.128093,387.924247,69.90838,3.502771,15.362283,33.034445,42.43566,9.258441,14.337988,14.189009,55.072165,22.939753,24.997346,27.308085,23.302671,9.276264,10.603228,57.948053,12.394641,11.499367,49.989752,37.135653,33.413673,23.388728,1.949548,-3.179225,31.79423,31.667653,11.065551,87.409323,27.183156,43.748896,33.508627,57.367864,31.14949,26.363431,35.14115,26.792482,25.678942,30.161583,37.32029,11.031603,47.24672,17.098911,20.84546,-17.419525,15.25522,2.813405,28.185832,44.636995,4.877463,55.470029,29.752497,75.376626,31.509155,48.997418,23.417425,1.0,8.0
293.678781,282.312164,329.906764,241.194245,371.342336,62.796809,23.947029,15.893777,38.105791,14.521631,4.358193,14.472127,24.667017,19.985116,19.046344,17.19394,26.809301,20.184228,8.938227,14.882782,59.824152,9.401452,-6.264298,50.705028,46.552129,51.860669,27.74117,-6.36001,-6.798686,49.584915,25.329427,7.481217,62.522575,34.54651,70.968316,38.790593,49.987623,30.874311,29.478643,33.500626,21.805815,19.315973,21.723483,38.560878,11.710615,42.541883,20.136784,16.65388,-33.924943,17.422046,-0.38383,21.087941,44.98897,10.393119,58.204215,41.177024,56.592667,16.640088,66.044934,22.537585,0.0,9.0
293.678781,282.312164,329.906764,241.194245,371.342336,62.796809,4.551583,15.893777,38.105791,14.521631,4.358193,14.472127,24.667017,19.985116,19.046344,17.19394,26.809301,20.184228,8.938227,14.882782,59.824152,9.401452,-6.264298,50.705028,46.552129,51.860669,27.74117,-6.36001,-6.798686,49.584915,25.329427,7.481217,62.522575,34.54651,70.968316,38.790593,49.987623,30.874311,29.478643,33.500626,21.805815,19.315973,21.723483,38.560878,11.710615,42.541883,20.136784,16.65388,-33.924943,17.422046,-0.38383,21.087941,44.98897,10.393119,58.204215,41.177024,56.592667,16.640088,66.044934,22.537585,1.0,9.0
306.978048,244.211253,340.204351,245.010389,351.104601,65.863626,25.96008,15.937008,22.530418,27.616879,7.766179,12.070439,20.571686,26.133385,23.190658,19.147051,29.344309,15.246361,9.425603,9.239484,58.842897,10.224827,-8.576761,46.650843,38.506346,39.718282,26.428845,-5.755619,-4.88031,47.999989,21.712699,7.644409,67.054319,36.799115,72.349344,41.602955,42.519686,26.889258,31.806369,41.297595,21.373922,19.035585,26.190278,51.097637,13.008411,49.007982,16.304748,18.577649,-39.578945,17.734576,-5.932315,20.797772,50.523075,11.26685,55.874178,29.418249,63.52539,11.863973,50.793502,19.908082,0.0,10.0
306.978048,244.211253,340.204351,245.010389,351.104601,65.863626,4.934201,15.937008,22.530418,27.616879,7.766179,12.070439,20.571686,26.133385,23.190658,19.147051,29.344309,15.246361,9.425603,9.239484,58.842897,10.224827,-8.576761,46.650843,38.506346,39.718282,26.428845,-5.755619,-4.88031,47.999989,21.712699,7.644409,67.054319,36.799115,72.349344,41.602955,42.519686,26.889258,31.806369,41.297595,21.373922,19.035585,26.190278,51.097637,13.008411,49.007982,16.304748,18.577649,-39.578945,17.734576,-5.932315,20.797772,50.523075,11.26685,55.874178,29.418249,63.52539,11.863973,50.793502,19.908082,1.0,10.0
353.7482,262.330237,411.36621,296.31712,438.831543,88.770284,30.08799,15.849347,20.108665,17.531303,8.463812,13.070847,55.553367,16.714504,18.266527,18.564065,36.151235,19.333014,9.664664,12.907839,57.769323,11.289837,-8.380438,44.813572,58.907686,26.901393,31.264122,-8.173504,-7.881192,50.760591,19.529681,3.521812,68.104181,42.971246,92.565861,43.579504,94.84832,27.361682,39.758279,68.657659,24.463657,19.710645,28.628314,50.092592,7.689063,92.482964,19.868711,13.102991,-30.757874,17.380145,-8.368113,19.214155,42.677329,14.371632,77.14797,38.565172,65.42241,31.975205,46.588619,27.897847,0.0,11.0
353.7482,262.330237,411.36621,296.31712,438.831543,88.770284,5.718788,15.849347,20.108665,17.531303,8.463812,13.070847,55.553367,16.714504,18.266527,18.564065,36.151235,19.333014,9.664664,12.907839,57.769323,11.289837,-8.380438,44.813572,58.907686,26.901393,31.264122,-8.173504,-7.881192,50.760591,19.529681,3.521812,68.104181,42.971246,92.565861,43.579504,94.84832,27.361682,39.758279,68.657659,24.463657,19.710645,28.628314,50.092592,7.689063,92.482964,19.868711,13.102991,-30.757874,17.380145,-8.368113,19.214155,42.677329,14.371632,77.14797,38.565172,65.42241,31.975205,46.588619,27.897847,1.0,11.0
535.68659,527.011719,474.901697,412.481977,491.848887,92.511919,59.8048,15.823701,32.516775,25.769958,12.598342,11.724462,71.970631,119.448717,20.149163,19.670631,22.499921,33.934859,12.949635,10.931509,59.222222,110.827157,15.437332,43.217916,134.468,28.347511,55.913992,9.618244,10.276668,37.090104,59.168345,11.896716,58.086564,57.478896,107.82171,41.637816,86.388968,30.025189,74.895885,83.216047,25.120912,15.45076,70.731513,37.552613,26.047685,56.470906,20.69765,22.16313,-4.608914,13.918102,1.04519,16.164414,45.875761,12.666521,90.365931,50.455317,62.464807,31.375888,63.227798,57.531043,0.0,12.0
535.68659,527.011719,474.901697,412.481977,491.848887,92.511919,11.367027,15.823701,32.516775,25.769958,12.598342,11.724462,71.970631,119.448717,20.149163,19.670631,22.499921,33.934859,12.949635,10.931509,59.222222,110.827157,15.437332,43.217916,134.468,28.347511,55.913992,9.618244,10.276668,37.090104,59.168345,11.896716,58.086564,57.478896,107.82171,41.637816,86.388968,30.025189,74.895885,83.216047,25.120912,15.45076,70.731513,37.552613,26.047685,56.470906,20.69765,22.16313,-4.608914,13.918102,1.04519,16.164414,45.875761,12.666521,90.365931,50.455317,62.464807,31.375888,63.227798,57.531043,1.0,12.0
455.70811,368.942383,358.556917,318.246685,409.463305,79.214101,33.453332,16.134632,37.878926,22.742961,11.453893,9.886573,81.853884,82.33322,19.573941,18.30814,25.777939,17.078568,14.172071,15.44858,74.33095,35.541621,37.268996,65.292051,44.61501,24.413274,28.769475,6.319399,2.905858,37.692909,16.685323,11.870386,82.317285,45.126291,86.047203,43.548576,45.59509,39.83256,30.749201,27.731438,23.142856,23.425939,30.259188,38.127922,28.732419,40.401348,20.899148,15.488765,2.727383,12.746934,5.554357,19.321632,49.270468,10.651473,59.033822,42.275601,63.664042,27.438076,64.277948,35.168534,0.0,13.0
455.70811,368.942383,358.556917,318.246685,409.463305,79.214101,6.358435,16.134632,37.878926,22.742961,11.453893,9.886573,81.853884,82.33322,19.573941,18.30814,25.777939,17.078568,14.172071,15.44858,74.33095,35.541621,37.268996,65.292051,44.61501,24.413274,28.769475,6.319399,2.905858,37.692909,16.685323,11.870386,82.317285,45.126291,86.047203,43.548576,45.59509,39.83256,30.749201,27.731438,23.142856,23.425939,30.259188,38.127922,28.732419,40.401348,20.899148,15.488765,2.727383,12.746934,5.554357,19.321632,49.270468,10.651473,59.033822,42.275601,63.664042,27.438076,64.277948,35.168534,1.0,13.0
353.73892,299.579142,307.273481,254.328385,384.328942,72.397519,41.751379,23.951252,21.427355,26.207314,4.688819,11.699564,37.306202,31.090732,22.167276,20.115005,29.640854,23.585309,3.893947,29.773659,100.037075,10.978778,-4.292336,35.876479,33.054427,44.162457,20.884231,-2.763776,-0.586246,31.162329,25.15733,9.990567,63.110909,30.469062,95.578441,39.775729,47.187299,33.435464,27.970104,8.241205,20.979952,18.817616,30.193158,34.272014,7.290948,39.432397,15.881941,15.178798,-20.769445,16.244139,-6.648289,32.4126,45.23333,10.104061,58.808527,28.323548,84.131162,24.711045,48.205533,28.747662,0.0,14.0
353.73892,299.579142,307.273481,254.328385,384.328942,72.397519,7.935635,23.951252,21.427355,26.207314,4.688819,11.699564,37.306202,31.090732,22.167276,20.115005,29.640854,23.585309,3.893947,29.773659,100.037075,10.978778,-4.292336,35.876479,33.054427,44.162457,20.884231,-2.763776,-0.586246,31.162329,25.15733,9.990567,63.110909,30.469062,95.578441,39.775729,47.187299,33.435464,27.970104,8.241205,20.979952,18.817616,30.193158,34.272014,7.290948,39.432397,15.881941,15.178798,-20.769445,16.244139,-6.648289,32.4126,45.23333,10.104061,58.808527,28.323548,84.131162,24.711045,48.205533,28.747662,1.0,14.0
337.905648,344.392159,263.806321,371.616389,207.49845,4.761147,9.047667,69.941783,21.563197,23.869757,15.946989,32.333445,23.050854,44.774946,52.368291,-13.162623,42.675,17.24791,28.607103,38.092366,32.725561,45.802424,56.431185,61.734112,18.641563,15.211974,15.06683,11.250282,14.293782,24.697496,27.873846,29.433331,9.21769,11.284712,24.518535,27.928285,56.804745,19.883864,65.388795,35.812453,11.446179,42.361271,30.959564,25.325135,23.120315,13.977518,8.335043,33.129348,22.426301,65.33894,58.578712,-67.992385,56.979648,29.751992,2.739341,64.31117,14.255597,28.773546,19.219021,9.798713,0.0,15.0
337.905648,344.392159,263.806321,371.616389,207.49845,4.761147,9.047667,27.547058,21.563197,23.869757,15.946989,32.333445,23.050854,44.774946,52.368291,-13.162623,42.675,17.24791,28.607103,38.092366,32.725561,45.802424,56.431185,61.734112,18.641563,15.211974,15.06683,11.250282,14.293782,24.697496,27.873846,29.433331,9.21769,11.284712,24.518535,27.928285,56.804745,19.883864,65.388795,35.812453,11.446179,42.361271,30.959564,25.325135,23.120315,13.977518,8.335043,33.129348,22.426301,65.33894,58.578712,-67.992385,56.979648,29.751992,2.739341,64.31117,14.255597,28.773546,19.219021,9.798713,1.0,15.0
338.435713,287.62168,292.4441,333.878386,174.278808,8.01669,18.722407,62.905404,21.092885,15.69038,21.431105,31.441971,20.029955,41.889871,50.385364,-9.401637,44.415459,17.830265,37.719553,34.121907,19.952647,47.804559,26.342209,30.531258,23.654461,17.268998,10.898137,17.195883,8.551945,13.236031,27.216474,66.65906,-8.898493,11.975986,16.780904,44.373674,37.994019,20.383003,105.272529,26.97225,14.205769,38.565049,30.403284,16.791566,19.910421,23.716234,9.472673,27.583078,23.026054,45.358156,30.003782,-114.0839,58.443547,32.357515,17.965164,76.415576,5.945462,28.062848,28.993557,12.993794,0.0,16.0
338.435713,287.62168,292.4441,333.878386,174.278808,8.01669,18.722407,24.775732,21.092885,15.69038,21.431105,31.441971,20.029955,41.889871,50.385364,-9.401637,44.415459,17.830265,37.719553,34.121907,19.952647,47.804559,26.342209,30.531258,23.654461,17.268998,10.898137,17.195883,8.551945,13.236031,27.216474,66.65906,-8.898493,11.975986,16.780904,44.373674,37.994019,20.383003,105.272529,26.97225,14.205769,38.565049,30.403284,16.791566,19.910421,23.716234,9.472673,27.583078,23.026054,45.358156,30.003782,-114.0839,58.443547,32.357515,17.965164,76.415576,5.945462,28.062848,28.993557,12.993794,1.0,16.0
381.141886,318.107247,242.345977,294.800881,165.388988,1.345098,4.404224,65.972427,22.273712,16.033647,65.292664,30.004899,21.757718,53.020836,47.140007,-3.296745,46.011805,26.102268,37.509649,34.60241,20.42393,65.965763,26.672121,31.948268,21.265094,17.626261,13.6966,18.512667,23.346147,22.801044,24.880562,26.435932,-8.940195,16.280382,18.75477,36.838007,42.303794,19.690035,55.946026,30.309362,7.07564,34.130154,26.465878,14.671428,15.060532,20.12114,8.49124,18.219299,21.206186,49.946811,22.734117,-112.820543,57.728357,33.814542,8.550286,68.5522,17.10826,40.748607,25.075219,13.383654,0.0,17.0
381.141886,318.107247,242.345977,294.800881,165.388988,1.345098,4.404224,25.9837,22.273712,16.033647,65.292664,30.004899,21.757718,53.020836,47.140007,-3.296745,46.011805,26.102268,37.509649,34.60241,20.42393,65.965763,26.672121,31.948268,21.265094,17.626261,13.6966,18.512667,23.346147,22.801044,24.880562,26.435932,-8.940195,16.280382,18.75477,36.838007,42.303794,19.690035,55.946026,30.309362,7.07564,34.130154,26.465878,14.671428,15.060532,20.12114,8.49124,18.219299,21.206186,49.946811,22.734117,-112.820543,57.728357,33.814542,8.550286,68.5522,17.10826,40.748607,25.075219,13.383654,1.0,17.0
437.2018,440.946036,287.690279,287.591633,258.073172,6.399535,6.4662,88.863815,23.538921,21.888781,74.828424,30.455995,17.696627,54.988509,49.736505,3.568737,42.549799,108.388309,52.60545,34.132921,22.884769,78.090005,36.810168,34.124278,22.132214,17.347681,10.097873,18.911983,18.681371,23.88861,22.664594,23.777077,-10.006977,11.274955,18.079495,51.430887,31.428573,23.538087,89.43641,26.854978,8.111199,34.315422,26.752231,18.085314,19.004079,53.632247,8.699338,23.301342,23.699205,50.835173,23.996098,-111.356191,56.647669,40.966242,33.320384,99.725697,18.817927,32.56626,24.033881,12.428281,0.0,18.0
437.2018,440.946036,287.690279,287.591633,258.073172,6.399535,6.4662,34.999633,23.538921,21.888781,74.828424,30.455995,17.696627,54.988509,49.736505,3.568737,42.549799,108.388309,52.60545,34.132921,22.884769,78.090005,36.810168,34.124278,22.132214,17.347681,10.097873,18.911983,18.681371,23.88861,22.664594,23.777077,-10.006977,11.274955,18.079495,51.430887,31.428573,23.538087,89.43641,26.854978,8.111199,34.315422,26.752231,18.085314,19.004079,53.632247,8.699338,23.301342,23.699205,50.835173,23.996098,-111.356191,56.647669,40.966242,33.320384,99.725697,18.817927,32.56626,24.033881,12.428281,1.0,18.0
576.069659,471.079146,371.89612,393.026889,397.20049,5.321225,29.003856,92.975689,116.643217,25.537257,64.07876,40.541859,26.537584,41.233901,48.850131,18.036162,43.41652,99.773877,61.40749,36.047343,25.278746,83.213723,47.084988,35.049039,30.940722,14.039532,11.913899,19.379145,23.071013,29.007059,22.254408,52.534887,11.292761,9.698081,19.307573,59.22974,61.358408,24.014583,107.898465,36.799131,17.524276,67.200107,29.115644,31.548572,32.939844,69.447859,8.601375,22.961519,22.969554,55.610676,25.05583,-55.417572,58.31161,44.120752,80.79899,80.126922,40.022771,31.8141,26.29421,10.36425,0.0,19.0
576.069659,471.079146,371.89612,393.026889,397.20049,5.321225,29.003856,36.619123,116.643217,25.537257,64.07876,40.541859,26.537584,41.233901,48.850131,18.036162,43.41652,99.773877,61.40749,36.047343,25.278746,83.213723,47.084988,35.049039,30.940722,14.039532,11.913899,19.379145,23.071013,29.007059,22.254408,52.534887,11.292761,9.698081,19.307573,59.22974,61.358408,24.014583,107.898465,36.799131,17.524276,67.200107,29.115644,31.548572,32.939844,69.447859,8.601375,22.961519,22.969554,55.610676,25.05583,-55.417572,58.31161,44.120752,80.79899,80.126922,40.022771,31.8141,26.29421,10.36425,1.0,19.0
457.96305,488.143002,271.647806,414.655501,372.212001,10.63042,22.583267,79.39768,41.806869,27.055905,24.39435,33.331383,27.237549,42.83446,47.957816,35.863195,46.785981,72.954712,77.368827,40.413093,28.86863,70.194088,56.622618,65.64929,26.3334,12.66208,11.795858,20.064319,23.093766,17.323443,19.663143,38.808076,18.671896,12.39087,17.920592,19.101445,55.573204,24.284822,92.94557,29.033841,17.450318,40.657507,39.145331,23.985852,16.752618,79.596958,17.549377,26.439339,21.649711,55.151067,29.013902,-36.795874,72.83777,52.177761,49.710073,77.46532,31.234302,28.16561,26.653916,16.050525,0.0,20.0
457.96305,488.143002,271.647806,414.655501,372.212001,10.63042,22.583267,31.271329,41.806869,27.055905,24.39435,33.331383,27.237549,42.83446,47.957816,35.863195,46.785981,72.954712,77.368827,40.413093,28.86863,70.194088,56.622618,65.64929,26.3334,12.66208,11.795858,20.064319,23.093766,17.323443,19.663143,38.808076,18.671896,12.39087,17.920592,19.101445,55.573204,24.284822,92.94557,29.033841,17.450318,40.657507,39.145331,23.985852,16.752618,79.596958,17.549377,26.439339,21.649711,55.151067,29.013902,-36.795874,72.83777,52.177761,49.710073,77.46532,31.234302,28.16561,26.653916,16.050525,1.0,20.0
362.741406,364.322717,262.598038,343.326886,271.811413,7.869117,4.785061,72.426344,22.396021,23.206754,21.577406,29.891072,17.596901,39.600812,52.286451,17.012696,39.163661,79.176081,51.557123,41.193449,34.223377,17.330708,33.151276,31.134222,27.404132,16.057969,10.566578,17.768519,0.026531,22.837915,22.213677,26.322846,7.434493,13.504801,19.672796,13.222273,33.307851,21.916404,95.208796,36.446839,3.002718,36.300165,32.943628,16.516303,23.072447,35.779794,20.885229,26.014107,24.252854,68.720451,29.727091,-102.048461,97.707506,29.630377,26.989848,101.574118,12.099324,36.016997,32.750041,9.265272,0.0,21.0
362.741406,364.322717,262.598038,343.326886,271.811413,7.869117,4.785061,28.52562,22.396021,23.206754,21.577406,29.891072,17.596901,39.600812,52.286451,17.012696,39.163661,79.176081,51.557123,41.193449,34.223377,17.330708,33.151276,31.134222,27.404132,16.057969,10.566578,17.768519,0.026531,22.837915,22.213677,26.322846,7.434493,13.504801,19.672796,13.222273,33.307851,21.916404,95.208796,36.446839,3.002718,36.300165,32.943628,16.516303,23.072447,35.779794,20.885229,26.014107,24.252854,68.720451,29.727091,-102.048461,97.707506,29.630377,26.989848,101.574118,12.099324,36.016997,32.750041,9.265272,1.0,21.0
