gamma_1,gamma_2,gamma_3,gamma_4,label,id
0.04454470508927777,0.00567992657501204,0.003488793079242658,0.0041953549938957835,1.0,43.0
0.031718468944997635,0.008384203531214496,0.004204321101682673,0.005431126349678461,0.0,44.0
0.06254270299462217,0.008384203531214496,0.004204321101682673,0.005431126349678461,1.0,44.0
0.035282574713317416,0.0071266115944284,0.004020474210488345,0.008794812423442266,0.0,45.0
0.08338245886907991,0.0071266115944284,0.004020474210488345,0.008794812423442266,1.0,45.0
0.03609351924751847,0.010184742923135204,0.00574940143255942,0.006097188919548913,0.0,46.0
0.07259320890067222,0.010184742923135204,0.00574940143255942,0.006097188919548913,1.0,46.0
0.05009409007569943,0.010165472703739908,0.005624983977293052,0.003156835585634621,0.0,47.0
0.06704752989062124,0.010165472703739908,0.005624983977293052,0.003156835585634621,1.0,47.0
0.040788883243358054,0.008487773525672537,0.004472566248554077,0.0025021206848232502,0.0,48.0
0.05692650783906572,0.008487773525672537,0.004472566248554077,0.0025021206848232502,1.0,48.0
0.02973478104239824,0.009165854197982437,0.003331590653231853,0.004700309257927859,0.0,49.0
0.06552941307900895,0.009165854197982437,0.003331590653231853,0.004700309257927859,1.0,49.0
0.03148749435340514,0.008359329660926562,0.0038637768224205615,0.002634690465149081,0.0,50.0
0.06381102377142822,0.008359329660926562,0.0038637768224205615,0.002634690465149081,1.0,50.0
0.04650503441450793,0.014394064064807477,0.004821374990220395,0.0032348261557118008,0.0,51.0
0.09888136726489405,0.014394064064807477,0.004821374990220395,0.0032348261557118008,1.0,51.0
0.041646740680686634,0.016710326938661257,0.004973483195259032,0.00486670254614241,0.0,52.0
0.10905768680208494,0.016710326938661257,0.004973483195259032,0.00486670254614241,1.0,52.0
0.03746045539582088,0.012617464310906712,0.005113657547852757,0.0044338860123604995,0.0,53.0
0.08260968283291881,0.012617464310906712,0.005113657547852757,0.0044338860123604995,1.0,53.0
0.0462167127820865,0.009664761986585724,0.005621008686510276,0.002684502876347583,0.0,54.0
0.07279066143113289,0.009664761986585724,0.005621008686510276,0.002684502876347583,1.0,54.0
0.04031952334080868,0.007837747764837477,0.004889427732561291,0.0029559327277075553,0.0,55.0
0.08111490940258959,0.007837747764837477,0.004889427732561291,0.0029559327277075553,1.0,55.0
0.038438610138360474,0.011484715895847764,0.0050578541546584255,0.004314551870057581,0.0,56.0
0.12609068431844372,0.011484715895847764,0.0050578541546584255,0.004314551870057581,1.0,56.0
0.02735331522750517,0.004513832076125546,0.004174051151526026,0.0030143772237138933,0.0,57.0
0.07783244420790902,0.004513832076125546,0.004174051151526026,0.0030143772237138933,1.0,57.0
0.03236450194716989,0.006348760130587827,0.004458139345726586,0.002782997943695964,0.0,58.0
0.10005520445220162,0.006348760130587827,0.004458139345726586,0.002782997943695964,1.0,58.0
0.030887406249285654,0.007192075974119749,0.003499063722907092,0.0027073560994814727,0.0,59.0
0.10373956219188418,0.007192075974119749,0.003499063722907092,0.0027073560994814727,1.0,59.0
0.03206293308638353,0.008411405765553326,0.003774002198342785,0.0028276027662528236,0.0,60.0
0.10544161840964827,0.008411405765553326,0.003774002198342785,0.0028276027662528236,1.0,60.0
0.04402565871051767,0.005350660026266052,0.005198969476147397,0.003291221638054953,0.0,61.0
0.07949793244405567,0.005350660026266052,0.005198969476147397,0.003291221638054953,1.0,61.0
0.037531793698582394,0.004488501826294122,0.005493190281819604,0.003230165164714638,0.0,62.0
0.07710722729781505,0.004488501826294122,0.005493190281819604,0.003230165164714638,1.0,62.0
0.03163758890318924,0.004843091469481031,0.003934873315209586,0.003300702646582554,0.0,63.0
0.09584762575615446,0.004843091469481031,0.003934873315209586,0.003300702646582554,1.0,63.0
0.05167118093757228,0.005155594770673844,0.0035489913144099994,0.0025489022773670378,0.0,64.0
0.1845976868536785,0.005155594770673844,0.0035489913144099994,0.0025489022773670378,1.0,64.0
0.10265586221791967,0.007794509509147396,0.004212759196420279,0.0032896931522463646,0.0,65.0
0.3948675649633877,0.007794509509147396,0.004212759196420279,0.0032896931522463646,1.0,65.0
0.08797155837580739,0.006756255084402696,0.005405805717895618,0.005409421393552716,0.0,66.0
0.2550757027312036,0.006756255084402696,0.005405805717895618,0.005409421393552716,1.0,66.0
0.08818450504633546,0.008036455950604982,0.0049560773864856245,0.004502944048549118,0.0,67.0
0.2924152586853417,0.008036455950604982,0.0049560773864856245,0.004502944048549118,1.0,67.0
0.05138994263990826,0.00822235705053398,0.004897355796249947,0.002727662168470424,0.0,68.0
0.1194698271621295,0.00822235705053398,0.004897355796249947,0.002727662168470424,1.0,68.0
0.04285386229640409,0.007991482052875032,0.004121344741398136,0.0032689843844764255,0.0,69.0
0.11352787888227889,0.007991482052875032,0.004121344741398136,0.0032689843844764255,1.0,69.0
0.13313410910587375,0.007095840288596111,0.005130314879552955,0.0031500302818643355,0.0,70.0
0.47300743957867164,0.007095840288596111,0.005130314879552955,0.0031500302818643355,1.0,70.0
0.0358409769207908,0.006740190916624034,0.004165476327494311,0.0034264402660069138,0.0,71.0
0.08078104720362855,0.006740190916624034,0.004165476327494311,0.0034264402660069138,1.0,71.0
0.042023208030779635,0.008476859942637915,0.004915153207787348,0.004350836250902379,0.0,72.0
0.0985583580658762,0.008476859942637915,0.004915153207787348,0.004350836250902379,1.0,72.0
0.03611875268316833,0.007569305494619094,0.004663360246673243,0.004058843144478352,0.0,73.0
0.09404220504226846,0.007569305494619094,0.004663360246673243,0.004058843144478352,1.0,73.0
0.040693862591195895,0.008671316632903103,0.004802802081960156,0.004792752322926308,0.0,74.0
0.09716682929191878,0.008671316632903103,0.004802802081960156,0.004792752322926308,1.0,74.0
0.04655777495871005,0.01034324209359605,0.004563801231839193,0.0030081990839043726,0.0,75.0
0.07731878768883949,0.01034324209359605,0.004563801231839193,0.0030081990839043726,1.0,75.0
0.048192030562947075,0.008784676712461081,0.00485462138437498,0.003601106529567577,0.0,76.0
0.07553456842342454,0.008784676712461081,0.00485462138437498,0.003601106529567577,1.0,76.0
0.034426575254302705,0.007785140017234848,0.004521778753818317,0.004234934385602074,0.0,77.0
0.07185797548801753,0.007785140017234848,0.004521778753818317,0.004234934385602074,1.0,77.0
0.027862164064662576,0.004726448438417741,0.006787030320976495,0.0035000231469268783,0.0,78.0
0.13048677282708399,0.004726448438417741,0.006787030320976495,0.0035000231469268783,1.0,78.0
0.03476813448785343,0.006812532612828992,0.010065500197451005,0.004756434089988826,0.0,79.0
0.14276813004075084,0.006812532612828992,0.010065500197451005,0.004756434089988826,1.0,79.0
0.040662959564497836,0.006146231070453645,0.008994394115804383,0.004821614229658433,0.0,80.0
0.15403075071425087,0.006146231070453645,0.008994394115804383,0.004821614229658433,1.0,80.0
0.05250693752041968,0.008631277467176623,0.011373740253689757,0.004819252166186505,0.0,81.0
0.1404837681854465,0.008631277467176623,0.011373740253689757,0.004819252166186505,1.0,81.0
0.04685259179258994,0.0073486572680860895,0.006177095489223738,0.004360383904415066,0.0,82.0
0.14576693312939382,0.0073486572680860895,0.006177095489223738,0.004360383904415066,1.0,82.0
0.036082952878042196,0.007277153466958897,0.004568763425652378,0.0028279156228872004,0.0,83.0
0.13091097737392632,0.007277153466958897,0.004568763425652378,0.0028279156228872004,1.0,83.0
0.03313514253499861,0.006066953901813221,0.0051435374250847765,0.004156264113630126,0.0,84.0
0.12933954360093614,0.006066953901813221,0.0051435374250847765,0.004156264113630126,1.0,84.0
0.030652335987805923,0.004637116847786338,0.0035433873671415483,0.004141463206555063,0.0,85.0
0.12549401774100488,0.004637116847786338,0.0035433873671415483,0.004141463206555063,1.0,85.0
0.04458112889289678,0.005671611759631379,0.004599286763236954,0.007326617811834968,0.0,86.0
0.17240489121931413,0.005671611759631379,0.004599286763236954,0.007326617811834968,1.0,86.0
0.05227262016822376,0.005734029856444778,0.005947082508505286,0.006528718809823975,0.0,87.0
0.15987279118312347,0.005734029856444778,0.005947082508505286,0.006528718809823975,1.0,87.0
0.05999651473227319,0.00698181993439384,0.004821459578740583,0.005957488751522355,0.0,88.0
0.14814909823441091,0.00698181993439384,0.004821459578740583,0.005957488751522355,1.0,88.0
0.049039154746764346,0.006984138421090247,0.004369997366282963,0.003679594785876983,0.0,89.0
0.19804595121575286,0.006984138421090247,0.004369997366282963,0.003679594785876983,1.0,89.0
0.04035691537809116,0.005915491165184417,0.004099288903992804,0.0033315770044008985,0.0,90.0
0.08840235149167297,0.005915491165184417,0.004099288903992804,0.0033315770044008985,1.0,90.0
0.041118581370418905,0.006064647322881811,0.004642742762924534,0.006641572544691776,0.0,91.0
0.16273882650748694,0.006064647322881811,0.004642742762924534,0.006641572544691776,1.0,91.0
0.03792166758222981,0.004972629014356134,0.004756621650978676,0.011176302439801944,0.0,92.0
0.05698348996675495,0.004972629014356134,0.004756621650978676,0.011176302439801944,1.0,92.0
0.05886760935282309,0.006588833673276451,0.0079393351561996,0.03862016381155664,0.0,93.0
0.0896664006989063,0.006588833673276451,0.0079393351561996,0.03862016381155664,1.0,93.0
0.050776511705972194,0.006226288139347336,0.008804225506470864,0.0210579117316656,0.0,94.0
0.08384974217207919,0.006226288139347336,0.008804225506470864,0.0210579117316656,1.0,94.0
0.05088654824279093,0.007288401438351411,0.007839567398158387,0.01314334486019808,0.0,95.0
0.0788312643312743,0.007288401438351411,0.007839567398158387,0.01314334486019808,1.0,95.0
0.046249171559538116,0.007362757297799671,0.00536601676350168,0.006279249893526018,0.0,96.0
0.053432282302860123,0.007362757297799671,0.00536601676350168,0.006279249893526018,1.0,96.0
0.046287300814036314,0.006903790387467801,0.004233243533976694,0.005178999928559858,0.0,97.0
0.05697251247225399,0.006903790387467801,0.004233243533976694,0.005178999928559858,1.0,97.0
0.0415126738441387,0.005168268523190633,0.006563480718216219,0.01809558110382037,0.0,98.0
0.06600135186577338,0.005168268523190633,0.006563480718216219,0.01809558110382037,1.0,98.0
0.032781815368286615,0.005400166624051739,0.0038381007041277115,0.001698850861181711,0.0,99.0
0.06537242735172599,0.005400166624051739,0.0038381007041277115,0.001698850861181711,1.0,99.0
0.04096756097774179,0.006145079235026607,0.01045532552336148,0.002954105417944941,0.0,100.0
0.061496175421532406,0.006145079235026607,0.01045532552336148,0.002954105417944941,1.0,100.0
0.04554784965479319,0.0061417142705395555,0.011670280334739047,0.0022484332287362463,0.0,101.0
0.0726409701130053,0.0061417142705395555,0.011670280334739047,0.0022484332287362463,1.0,101.0
0.04701714338807861,0.006703687565257521,0.01003249414837093,0.002938791091343429,0.0,102.0
0.06662792556495845,0.006703687565257521,0.01003249414837093,0.002938791091343429,1.0,102.0
0.05306466943873511,0.007035694831606154,0.005800305909979375,0.0030895114896711817,0.0,103.0
0.0704309105233274,0.007035694831606154,0.005800305909979375,0.0030895114896711817,1.0,103.0
0.03517387960584628,0.00560849780820627,0.004109652942847042,0.0026837558088947944,0.0,104.0
0.05058411653948269,0.00560849780820627,0.004109652942847042,0.0026837558088947944,1.0,104.0
0.04080650447022016,0.00527625437034418,0.004752119888921769,0.0025005456891138422,0.0,105.0
0.06204612818792743,0.00527625437034418,0.004752119888921769,0.0025005456891138422,1.0,105.0
0.02791770077873279,0.004970417591688037,0.004273762944262849,0.0021773424094861937,0.0,106.0
0.05643267255802176,0.004970417591688037,0.004273762944262849,0.0021773424094861937,1.0,106.0
0.0340710145955514,0.006214210395704356,0.006438381370686752,0.002899517514299621,0.0,107.0
0.061760822868501375,0.006214210395704356,0.006438381370686752,0.002899517514299621,1.0,107.0
0.030590987908063028,0.006602589538422521,0.006230762647526422,0.002953822280281848,0.0,108.0
0.047407820347839635,0.006602589538422521,0.006230762647526422,0.002953822280281848,1.0,108.0
0.038208771150229914,0.007836971021534023,0.0067398254851087636,0.003961302435026237,0.0,109.0
0.05597198478988474,0.007836971021534023,0.0067398254851087636,0.003961302435026237,1.0,109.0
0.0540873269141704,0.009617599255147269,0.008087586698326543,0.00452944542550604,0.0,110.0
0.0681231032616747,0.009617599255147269,0.008087586698326543,0.00452944542550604,1.0,110.0
0.043815279704463084,0.010008225841718676,0.00619294788938074,0.0029537989354389005,0.0,111.0
0.0636022063552999,0.010008225841718676,0.00619294788938074,0.0029537989354389005,1.0,111.0
0.03757703283454594,0.006052385462031129,0.006720677739172842,0.0027228719339822405,0.0,112.0
0.06570097283309773,0.006052385462031129,0.006720677739172842,0.0027228719339822405,1.0,112.0
0.03750343785026278,0.004547824099404796,0.0056343042480779815,0.0033510287120144255,0.0,113.0
0.11370959655258028,0.004547824099404796,0.0056343042480779815,0.0033510287120144255,1.0,113.0
0.04819511300180768,0.006637018421848495,0.007466909538339728,0.005409792196296781,0.0,114.0
0.18650220803372264,0.006637018421848495,0.007466909538339728,0.005409792196296781,1.0,114.0
0.04480380074509682,0.0060006629171276415,0.006223923704292034,0.004677249878955347,0.0,115.0
0.13047058295468572,0.0060006629171276415,0.006223923704292034,0.004677249878955347,1.0,115.0
0.06322400470657108,0.006812874513610456,0.009605562750039098,0.006839886318128041,0.0,116.0
0.1746395775598315,0.006812874513610456,0.009605562750039098,0.006839886318128041,1.0,116.0
0.04483778097629809,0.005845034122868853,0.010629053327492421,0.006465702269645046,0.0,117.0
0.1188352506302861,0.005845034122868853,0.010629053327492421,0.006465702269645046,1.0,117.0
0.03666508584223793,0.005007536698895976,0.006588798658462736,0.0038638111780238127,0.0,118.0
0.101277701318093,0.005007536698895976,0.006588798658462736,0.0038638111780238127,1.0,118.0
0.04196953949127913,0.0060000435767544325,0.006030546510142454,0.005343672045997394,0.0,119.0
0.12104155353773471,0.0060000435767544325,0.006030546510142454,0.005343672045997394,1.0,119.0
0.03343620874641351,0.00620882460685257,0.004297296924760552,0.0032302426519437155,0.0,120.0
0.03343620874641351,0.11314713267696419,0.004297296924760552,0.0032302426519437155,1.0,120.0
0.04213852126359141,0.011591282068382114,0.004903770524937734,0.0033758409844093507,0.0,121.0
0.04213852126359141,0.1110533866279586,0.004903770524937734,0.0033758409844093507,1.0,121.0
0.04148351672067241,0.010334107223427313,0.005057072267398599,0.004563696074239232,0.0,122.0
0.04148351672067241,0.0714729714595932,0.005057072267398599,0.004563696074239232,1.0,122.0
0.049021534210782036,0.0160232480155722,0.0047252509795634445,0.004053057844648933,0.0,123.0
0.049021534210782036,0.06682660230056259,0.0047252509795634445,0.004053057844648933,1.0,123.0
0.05325709117915611,0.01258782577401929,0.005282933765081932,0.0027735085414826166,0.0,124.0
0.05325709117915611,0.03469004695790012,0.005282933765081932,0.0027735085414826166,1.0,124.0
0.04359200034394739,0.008415080926039487,0.004165527570012095,0.002631514231702159,0.0,125.0
0.04359200034394739,0.04229110056452923,0.004165527570012095,0.002631514231702159,1.0,125.0
0.035504489549109675,0.010502565662401597,0.003960543675230355,0.004996522156176297,0.0,126.0
0.035504489549109675,0.06460438176767314,0.003960543675230355,0.004996522156176297,1.0,126.0
0.03149575701677598,0.008165151575628471,0.0036826028047207693,0.003179278593195445,0.0,127.0
0.03149575701677598,0.07131452266333893,0.0036826028047207693,0.003179278593195445,1.0,127.0
0.042917766990107076,0.013829635913105598,0.0040937955953861405,0.004934514751559149,0.0,128.0
0.042917766990107076,0.12561259212617326,0.0040937955953861405,0.004934514751559149,1.0,128.0
0.042704502402288735,0.016747088983155578,0.004626958485195232,0.0047410434416663705,0.0,129.0
0.042704502402288735,0.13136301898664726,0.004626958485195232,0.0047410434416663705,1.0,129.0
0.056862981334953044,0.014398017840424604,0.006232694633915958,0.006700583992276243,0.0,130.0
0.056862981334953044,0.08086065781780594,0.006232694633915958,0.006700583992276243,1.0,130.0
0.05372218948489671,0.008322836376218667,0.006109555030490821,0.006318341322583798,0.0,131.0
0.05372218948489671,0.05258891970798585,0.006109555030490821,0.006318341322583798,1.0,131.0
0.03377575243912867,0.007471648634378436,0.00417293665264129,0.0038911260948584214,0.0,132.0
0.03377575243912867,0.05595390712004278,0.00417293665264129,0.0038911260948584214,1.0,132.0
0.029958980470233598,0.013771527915123816,0.0043565299015266845,0.0045404084897811,0.0,133.0
0.029958980470233598,0.11784055140466876,0.0043565299015266845,0.0045404084897811,1.0,133.0
0.037699593876291626,0.006467005449976693,0.006494934914344608,0.002801782411617104,0.0,134.0
0.037699593876291626,0.08462483254236508,0.006494934914344608,0.002801782411617104,1.0,134.0
0.04854471288196205,0.0057671590393755245,0.007458287481985959,0.004609351176592558,0.0,135.0
0.04854471288196205,0.13956916490552107,0.007458287481985959,0.004609351176592558,1.0,135.0
0.043043869888527375,0.007816365059059471,0.007104499405883313,0.004738057177379851,0.0,136.0
0.043043869888527375,0.10283014598051876,0.007104499405883313,0.004738057177379851,1.0,136.0
0.053654248461729726,0.011571825352849618,0.006874723748799827,0.00541044899009524,0.0,137.0
0.053654248461729726,0.08466858959168766,0.006874723748799827,0.00541044899009524,1.0,137.0
0.06478615311087133,0.012043222825304234,0.008384085835468014,0.008143186212391296,0.0,138.0
0.06478615311087133,0.0819638496534183,0.008384085835468014,0.008143186212391296,1.0,138.0
0.03868564554517384,0.006775317563865624,0.005143817719713617,0.003755552149882213,0.0,139.0
0.03868564554517384,0.11453518967882559,0.005143817719713617,0.003755552149882213,1.0,139.0
0.035926624271962915,0.006303839568017278,0.005998446051561412,0.0036965310189405187,0.0,140.0
0.035926624271962915,0.09475789844591276,0.005998446051561412,0.0036965310189405187,1.0,140.0
0.0414725433093186,0.006433504850495098,0.004423439322483791,0.0022820319470429062,0.0,141.0
0.0414725433093186,0.026802174200994955,0.004423439322483791,0.0022820319470429062,1.0,141.0
0.04623410909332648,0.005338259486004304,0.008618209197327698,0.003712087777272277,0.0,142.0
0.04623410909332648,0.02970459395857139,0.008618209197327698,0.003712087777272277,1.0,142.0
0.05144075282716143,0.00568109819191287,0.007060902324931728,0.003693561346778562,0.0,143.0
0.05144075282716143,0.04722494586355097,0.007060902324931728,0.003693561346778562,1.0,143.0
0.07642973084203009,0.007242556399896571,0.009226706337611024,0.006769155110431857,0.0,144.0
0.07642973084203009,0.03181717621626046,0.009226706337611024,0.006769155110431857,1.0,144.0
0.060632611282662285,0.007714799574981779,0.008049999449728507,0.004968736938031348,0.0,145.0
0.060632611282662285,0.03359703051694751,0.008049999449728507,0.004968736938031348,1.0,145.0
0.0479748157310258,0.006663368287507243,0.005666417906107224,0.0032075885038058694,0.0,146.0
0.0479748157310258,0.027683051229792532,0.005666417906107224,0.0032075885038058694,1.0,146.0
0.05019195737157789,0.006249517406938132,0.006400577219822345,0.0032470244979840857,0.0,147.0
0.05019195737157789,0.03477107546494951,0.006400577219822345,0.0032470244979840857,1.0,147.0
0.02587436790541142,0.0048470146554704385,0.004508054776987791,0.002438415926099946,0.0,148.0
0.02587436790541142,0.051139416230702395,0.004508054776987791,0.002438415926099946,1.0,148.0
0.035163181959841694,0.005202849849457181,0.005377961694715605,0.0029540285986979775,0.0,149.0
0.035163181959841694,0.036702408284781995,0.005377961694715605,0.0029540285986979775,1.0,149.0
0.03537088486066198,0.007456239335553949,0.0076815213696113105,0.0029814834598074214,0.0,150.0
0.03537088486066198,0.02934049813496742,0.0076815213696113105,0.0029814834598074214,1.0,150.0
0.03312038924183902,0.008335922169254939,0.005307940393307842,0.0030232221369139722,0.0,151.0
0.03312038924183902,0.05939534480001463,0.005307940393307842,0.0030232221369139722,1.0,151.0
0.042133957515956055,0.007288668856306746,0.004502453397096762,0.0036757638981046448,0.0,152.0
0.042133957515956055,0.03750047266124179,0.004502453397096762,0.0036757638981046448,1.0,152.0
0.03514194156136741,0.0056646725646816165,0.0044055119834216505,0.003319093018308461,0.0,153.0
0.03514194156136741,0.042120071771095,0.0044055119834216505,0.003319093018308461,1.0,153.0
0.02711191032996174,0.004878938255971299,0.004847112258440145,0.0022196281159492237,0.0,154.0
0.02711191032996174,0.05661654108564651,0.004847112258440145,0.0022196281159492237,1.0,154.0
0.022218983376360857,0.005907480613803973,0.004678110435972993,0.003984260833981068,0.0,155.0
0.022218983376360857,0.07477923474290149,0.004678110435972993,0.003984260833981068,1.0,155.0
0.03666170284841286,0.010706247175467087,0.00805726392876549,0.007231641747994733,0.0,156.0
0.03666170284841286,0.14807109869390533,0.00805726392876549,0.007231641747994733,1.0,156.0
