poisson_1,poisson_2,poisson_3,poisson_4,poisson_5,label,id
-13.260606895591536,-4.792564909770022,-0.7816792561856118,-1.8877832307728113,-0.6330678771079761,0.0,1.0
-22.847222287379168,-4.792564909770022,-0.7816792561856118,-1.8877832307728113,-0.6330678771079761,1.0,1.0
-11.405486881408706,-4.256053384213089,-0.6127213642641891,-1.6710719458469612,-0.5020419572505261,0.0,2.0
-16.87524730175039,-4.256053384213089,-0.6127213642641891,-1.6710719458469612,-0.5020419572505261,1.0,2.0
-11.897558683606121,-4.735385097320886,-0.795823998099479,-1.6236522446817503,-0.6076181832448242,0.0,3.0
-19.498333996913118,-4.735385097320886,-0.795823998099479,-1.6236522446817503,-0.6076181832448242,1.0,3.0
-12.406644980402461,-4.756364161538158,-0.5427520247826578,-1.9030885959743955,-0.5951075438383668,0.0,4.0
-19.123669315634515,-4.756364161538158,-0.5427520247826578,-1.9030885959743955,-0.5951075438383668,1.0,4.0
-23.514468183864892,-8.963765069252986,-1.1672152437167824,-3.767971608123844,-1.5175201096551518,0.0,5.0
-30.177152254630755,-8.963765069252986,-1.1672152437167824,-3.767971608123844,-1.5175201096551518,1.0,5.0
-16.86576587066736,-6.667195873724609,-1.5311468951630332,-2.1022499209552734,-0.6537489877492817,0.0,6.0
-24.75605083559708,-6.667195873724609,-1.5311468951630332,-2.1022499209552734,-0.6537489877492817,1.0,6.0
-10.879066159791307,-4.4069634241325275,-0.6512860112433714,-1.6296163483893906,-0.3329552533961362,0.0,7.0
-18.438569725539253,-4.4069634241325275,-0.6512860112433714,-1.6296163483893906,-0.3329552533961362,1.0,7.0
-9.53269057258558,-2.9871574805869727,-0.5990334619918372,-1.710831899527875,-1.1436221274560694,0.0,8.0
-20.36770596485576,-2.9871574805869727,-0.5990334619918372,-1.710831899527875,-1.1436221274560694,1.0,8.0
-9.014959381766175,-2.7381002218064765,-0.3372141734261902,-1.46964328675395,-0.9572043389976557,0.0,9.0
-18.98361450482946,-2.7381002218064765,-0.3372141734261902,-1.46964328675395,-0.9572043389976557,1.0,9.0
-9.769300650711784,-3.1134898699546056,-0.4962679086686421,-1.7096895620805412,-1.1402691008569832,0.0,10.0
-19.471697459854568,-3.1134898699546056,-0.4962679086686421,-1.7096895620805412,-1.1402691008569832,1.0,10.0
-12.32938813655187,-3.6949944869584783,-0.6421539925623279,-2.024707242686418,-1.4826864417855177,0.0,11.0
-22.952271020960552,-3.6949944869584783,-0.6421539925623279,-2.024707242686418,-1.4826864417855177,1.0,11.0
-21.768382484313406,-5.584474728870248,-0.5512607583898443,-3.6449226195221627,-2.5992701895809205,0.0,12.0
-32.818253166449495,-5.584474728870248,-0.5512607583898443,-3.6449226195221627,-2.5992701895809205,1.0,12.0
-13.195528924142877,-3.5052170932639797,-0.3675495392437256,-1.864780586164727,-1.2465359334906907,0.0,13.0
-24.25333228645411,-3.5052170932639797,-0.3675495392437256,-1.864780586164727,-1.2465359334906907,1.0,13.0
-8.847828943954994,-2.917375075151625,-0.3610136916244926,-1.9938785085556674,-1.3075108684230372,0.0,14.0
-18.162166936875167,-2.917375075151625,-0.3610136916244926,-1.9938785085556674,-1.3075108684230372,1.0,14.0
-9.320782246560611,-3.247789140975442,-0.4825287552137638,-1.1153126507015259,-0.897977423616851,0.0,15.0
-24.995569721065067,-3.247789140975442,-0.4825287552137638,-1.1153126507015259,-0.897977423616851,1.0,15.0
-11.621831634474347,-4.44433791618826,-0.6786952955756362,-1.7809784337721908,-1.4842362622502918,0.0,16.0
-24.578189469958033,-4.44433791618826,-0.6786952955756362,-1.7809784337721908,-1.4842362622502918,1.0,16.0
-10.372516396259016,-3.835991421116887,-0.6327664883871478,-1.6936901820737944,-1.5415371810154568,0.0,17.0
-23.7765008567589,-3.835991421116887,-0.6327664883871478,-1.6936901820737944,-1.5415371810154568,1.0,17.0
-14.160708772012299,-5.228044403148147,-0.6146477092029272,-2.5530801499562585,-2.1395063250184307,0.0,18.0
-27.19927032391746,-5.228044403148147,-0.6146477092029272,-2.5530801499562585,-2.1395063250184307,1.0,18.0
-27.617936162880824,-8.755212801015887,-0.7187941691902893,-3.778517076135813,-1.660046440268502,0.0,19.0
-44.07089770297375,-8.755212801015887,-0.7187941691902893,-3.778517076135813,-1.660046440268502,1.0,19.0
-18.28895459062869,-6.4280842940295315,-0.507237652386948,-2.8276864446754644,-0.910167861081959,0.0,20.0
-36.09367268929043,-6.4280842940295315,-0.507237652386948,-2.8276864446754644,-0.910167861081959,1.0,20.0
-10.19059870956437,-3.8350106698641184,-0.46458134524021943,-1.9563213925983405,-1.6588038771574247,0.0,21.0
-25.323435159471614,-3.8350106698641184,-0.46458134524021943,-1.9563213925983405,-1.6588038771574247,1.0,21.0
-9.85255850033343,-3.4967375446768756,-0.6198926678335965,-2.158845277482669,-1.5843714547109755,0.0,22.0
-17.33597756008055,-3.4967375446768756,-0.6198926678335965,-2.158845277482669,-1.5843714547109755,1.0,22.0
-9.960930712996628,-3.3231535323101298,-0.5858737802410587,-2.2281221735107692,-2.612455232606937,0.0,23.0
-18.69325374832283,-3.3231535323101298,-0.5858737802410587,-2.2281221735107692,-2.612455232606937,1.0,23.0
-10.49740201382474,-3.6774082723009087,-0.6791876375679067,-2.160653816211834,-2.275155531116031,0.0,24.0
-17.616453411287466,-3.6774082723009087,-0.6791876375679067,-2.160653816211834,-2.275155531116031,1.0,24.0
-13.089749500815174,-4.220611139727538,-0.8657329742987372,-2.6779265878241176,-2.41854472186418,0.0,25.0
-21.836658569224937,-4.220611139727538,-0.8657329742987372,-2.6779265878241176,-2.41854472186418,1.0,25.0
-22.77108142928637,-8.002045522227036,-2.0225768458440143,-2.6315336053808096,-1.3619142462592322,0.0,26.0
-31.778739477247655,-8.002045522227036,-2.0225768458440143,-2.6315336053808096,-1.3619142462592322,1.0,26.0
-13.715800910460644,-4.4367792527044685,-1.0175695479316005,-1.854056930119441,-0.8016784388510132,0.0,27.0
-22.911355872778472,-4.4367792527044685,-1.0175695479316005,-1.854056930119441,-0.8016784388510132,1.0,27.0
-10.838185841175118,-3.190177579154806,-0.5721126141209538,-2.110599033371386,-1.7197065596660295,0.0,28.0
-17.795536737446696,-3.190177579154806,-0.5721126141209538,-2.110599033371386,-1.7197065596660295,1.0,28.0
-10.136882175205642,-2.7932292102080396,-0.8115293981948639,-1.0229965427432717,-0.5259938417585772,0.0,29.0
-28.839151758922526,-2.7932292102080396,-0.8115293981948639,-1.0229965427432717,-0.5259938417585772,1.0,29.0
-10.170501476118602,-2.9203919305769546,-0.47562423101550166,-1.3290920523547811,-0.677782466120675,0.0,30.0
-36.974393462951866,-2.9203919305769546,-0.47562423101550166,-1.3290920523547811,-0.677782466120675,1.0,30.0
-9.602044150203255,-2.7370623184546616,-0.4443817116295179,-1.2682396586915274,-0.6819855597390756,0.0,31.0
-33.86953585756453,-2.7370623184546616,-0.4443817116295179,-1.2682396586915274,-0.6819855597390756,1.0,31.0
-15.113622510928622,-3.571956049392952,-0.47123700682053027,-1.833505388646472,-1.1929201283553539,0.0,32.0
-43.0557317877624,-3.571956049392952,-0.47123700682053027,-1.833505388646472,-1.1929201283553539,1.0,32.0
-22.359703463584083,-5.718389429553781,-0.6862018973445743,-2.929827530226703,-1.7301029337875207,0.0,33.0
-39.02767834754536,-5.718389429553781,-0.6862018973445743,-2.929827530226703,-1.7301029337875207,1.0,33.0
-15.93312110976467,-3.705484000708509,-0.4945910270880063,-2.120987194582881,-0.7580991358595384,0.0,34.0
-33.53418195501877,-3.705484000708509,-0.4945910270880063,-2.120987194582881,-0.7580991358595384,1.0,34.0
-9.571139416990832,-2.7501153348085268,-0.4202157788824934,-1.3665319932892999,-0.847027758087961,0.0,35.0
-33.917633634408844,-2.7501153348085268,-0.4202157788824934,-1.3665319932892999,-0.847027758087961,1.0,35.0
-12.165090900194457,-4.55847106088811,-0.8161790347093643,-1.2276359815641626,-0.4013952273762129,0.0,36.0
-29.691540080900438,-4.55847106088811,-0.8161790347093643,-1.2276359815641626,-0.4013952273762129,1.0,36.0
-10.865324671926203,-4.132081793961902,-0.7359098088479357,-1.4312719072105438,-0.4289529838923727,0.0,37.0
-24.79907893846422,-4.132081793961902,-0.7359098088479357,-1.4312719072105438,-0.4289529838923727,1.0,37.0
-10.041137807638165,-4.013133348638348,-0.8760195020239223,-1.3243657082323352,-0.49757825284405044,0.0,38.0
-25.3289770894944,-4.013133348638348,-0.8760195020239223,-1.3243657082323352,-0.49757825284405044,1.0,38.0
-15.029410234518082,-5.90834654893672,-0.9692642526333373,-2.353195894531382,-0.5537045940445751,0.0,39.0
-28.17194410361543,-5.90834654893672,-0.9692642526333373,-2.353195894531382,-0.5537045940445751,1.0,39.0
-27.68571332303634,-10.577677001024313,-1.509720565665475,-2.943954604521309,-1.4576091717078725,0.0,40.0
-74.42322520144853,-10.577677001024313,-1.509720565665475,-2.943954604521309,-1.4576091717078725,1.0,40.0
-17.105030447760214,-6.838810785290775,-1.279595542147831,-2.255902679226665,-0.45021289606859227,0.0,41.0
-35.07730365689224,-6.838810785290775,-1.279595542147831,-2.255902679226665,-0.45021289606859227,1.0,41.0
-11.589565355333718,-4.384020478489333,-0.6835631544620355,-1.939126013455052,-0.4915659994572934,0.0,42.0
-28.235861078170274,-4.384020478489333,-0.6835631544620355,-1.939126013455052,-0.4915659994572934,1.0,42.0
-12.79467799934423,-3.581828188842337,-0.5326164348621774,-1.261710679946077,-0.6519358416362024,0.0,43.0
-22.650727597066975,-3.581828188842337,-0.5326164348621774,-1.261710679946077,-0.6519358416362024,1.0,43.0
-12.730899770867836,-4.058112279838724,-0.832161872935103,-1.067523277817486,-0.5772858805435135,0.0,44.0
-26.22914875252104,-4.058112279838724,-0.832161872935103,-1.067523277817486,-0.5772858805435135,1.0,44.0
-12.25326817577627,-3.7995370794133123,-0.6637638072740515,-1.1305476641963992,-0.5329647886432838,0.0,45.0
-29.873229437309078,-3.7995370794133123,-0.6637638072740515,-1.1305476641963992,-0.5329647886432838,1.0,45.0
-17.648831415526615,-5.423019563122011,-1.4515542249893656,-1.6866955842727975,-1.0080208121615328,0.0,46.0
-36.69440527486745,-5.423019563122011,-1.4515542249893656,-1.6866955842727975,-1.0080208121615328,1.0,46.0
-25.64088260292067,-8.465731877115218,-2.0384392165893814,-3.326629242144236,-0.9886936606669678,0.0,47.0
-35.12638684243768,-8.465731877115218,-2.0384392165893814,-3.326629242144236,-0.9886936606669678,1.0,47.0
-21.09375884118947,-6.927387535254752,-1.7184856813327087,-1.9817787391165211,-0.6920786085162263,0.0,48.0
-30.330904968866776,-6.927387535254752,-1.7184856813327087,-1.9817787391165211,-0.6920786085162263,1.0,48.0
-12.451743365336938,-4.188975896061947,-1.181650374634728,-0.9414933114887845,-0.4399556953231638,0.0,49.0
-28.659145502964066,-4.188975896061947,-1.181650374634728,-0.9414933114887845,-0.4399556953231638,1.0,49.0
-10.693885318122398,-3.5278151472239756,-0.413740864756619,-1.6947678748466615,-0.5564751259196896,0.0,50.0
-22.872452594676133,-3.5278151472239756,-0.413740864756619,-1.6947678748466615,-0.5564751259196896,1.0,50.0
-11.836883911549137,-3.9253386713361067,-0.6062543384646233,-1.582716099013851,-0.5787124211882428,0.0,51.0
-25.79173073375989,-3.9253386713361067,-0.6062543384646233,-1.582716099013851,-0.5787124211882428,1.0,51.0
-11.400292945954163,-4.007600441403213,-0.5086937434836045,-1.7281284299085655,-0.5699047459899305,0.0,52.0
-30.622148435516067,-4.007600441403213,-0.5086937434836045,-1.7281284299085655,-0.5699047459899305,1.0,52.0
-12.920601566060554,-4.4123417193990235,-0.7892962629344424,-1.7974532611964378,-0.539395428533453,0.0,53.0
-29.657340796687095,-4.4123417193990235,-0.7892962629344424,-1.7974532611964378,-0.539395428533453,1.0,53.0
-23.775753313972245,-8.36256442239835,-1.4306119670766293,-3.258868390913449,-0.7092934360908885,0.0,54.0
-38.82570044646877,-8.36256442239835,-1.4306119670766293,-3.258868390913449,-0.7092934360908885,1.0,54.0
-17.34472177425414,-5.751878385461737,-0.7412163848189834,-3.2287214251477963,-0.8067532433755105,0.0,55.0
-36.408662972943716,-5.751878385461737,-0.7412163848189834,-3.2287214251477963,-0.8067532433755105,1.0,55.0
-10.17149683662683,-3.4388993308124327,-0.5421866089542959,-1.4745831321786227,-0.8260924952583082,0.0,56.0
-33.59488400167044,-3.4388993308124327,-0.5421866089542959,-1.4745831321786227,-0.8260924952583082,1.0,56.0
-9.52895088334094,-3.1934666544026413,-0.6225658631050806,-0.8822459429308651,-0.6979004039456527,0.0,57.0
-28.504967743182192,-3.1934666544026413,-0.6225658631050806,-0.8822459429308651,-0.6979004039456527,1.0,57.0
-10.305208240353522,-3.400050553463757,-0.7639175946607679,-0.929888516026665,-0.5081113989236883,0.0,58.0
-32.49619736523266,-3.400050553463757,-0.7639175946607679,-0.929888516026665,-0.5081113989236883,1.0,58.0
-9.612571580539793,-3.2320665601512246,-0.7505068843262279,-0.8437390367559487,-0.4525812385593895,0.0,59.0
-33.00719376931863,-3.2320665601512246,-0.7505068843262279,-0.8437390367559487,-0.4525812385593895,1.0,59.0
-12.730994055975657,-4.562278358188905,-0.9255599315446545,-1.0711410800876706,-0.5155299819414267,0.0,60.0
-43.13895047987512,-4.562278358188905,-0.9255599315446545,-1.0711410800876706,-0.5155299819414267,1.0,60.0
-19.358502089514673,-6.782183635393949,-0.8630644790844144,-2.154606745653041,-1.2445520455863743,0.0,61.0
-36.43255029420004,-6.782183635393949,-0.8630644790844144,-2.154606745653041,-1.2445520455863743,1.0,61.0
-16.259451330447973,-5.521316039125168,-0.5443631073819688,-2.0354140063124078,-1.1370530266243577,0.0,62.0
-35.093709166076906,-5.521316039125168,-0.5443631073819688,-2.0354140063124078,-1.1370530266243577,1.0,62.0
-10.481514215752554,-3.6491393730079835,-0.771821747252261,-0.7996076982090017,-0.6212631110479379,0.0,63.0
-33.02563006060416,-3.6491393730079835,-0.771821747252261,-0.7996076982090017,-0.6212631110479379,1.0,63.0
-8.35321570783691,-2.916285979755685,-0.5556211106595583,-1.329214493718041,-0.3105381907323874,0.0,64.0
-28.117465290618668,-2.916285979755685,-0.5556211106595583,-1.329214493718041,-0.3105381907323874,1.0,64.0
-9.46862141393251,-2.964384691984378,-0.6571297259521316,-1.15299440458773,-0.36364752606885986,0.0,65.0
-27.154523400992673,-2.964384691984378,-0.6571297259521316,-1.15299440458773,-0.36364752606885986,1.0,65.0
-10.747485922779532,-2.9930428278643717,-0.5006821864734547,-1.4992636869223475,-0.47336357047765887,0.0,66.0
-27.272721198992542,-2.9930428278643717,-0.5006821864734547,-1.4992636869223475,-0.47336357047765887,1.0,66.0
-11.064748091827028,-3.712369388054583,-1.21800466682663,-1.3639231490404313,-0.5473076007290842,0.0,67.0
-31.194480026081976,-3.712369388054583,-1.21800466682663,-1.3639231490404313,-0.5473076007290842,1.0,67.0
-15.049076650832149,-5.864874522686705,-1.5858045560182745,-2.2147667087607488,-0.7099466009765365,0.0,68.0
-35.70904919622683,-5.864874522686705,-1.5858045560182745,-2.2147667087607488,-0.7099466009765365,1.0,68.0
-13.779401582762034,-5.3639143248088885,-1.7164042719705321,-1.6941960830631615,-0.6049581939892619,0.0,69.0
-37.24503730645017,-5.3639143248088885,-1.7164042719705321,-1.6941960830631615,-0.6049581939892619,1.0,69.0
-8.84587427502845,-3.218649553388275,-0.7274861569422342,-1.8972855396990553,-0.46144320050484566,0.0,70.0
-20.861784020312,-3.218649553388275,-0.7274861569422342,-1.8972855396990553,-0.46144320050484566,1.0,70.0
-10.893650737112807,-3.87359658570864,-0.9620291486849055,-1.4592647960864724,-0.9251179542575301,0.0,71.0
-25.77136988711311,-3.87359658570864,-0.9620291486849055,-1.4592647960864724,-0.9251179542575301,1.0,71.0
-10.300981993388916,-3.4890786545230412,-0.693653169873869,-1.6067553090920228,-0.9503961766451425,0.0,72.0
-24.933832676340046,-3.4890786545230412,-0.693653169873869,-1.6067553090920228,-0.9503961766451425,1.0,72.0
-9.85429106817628,-3.414682468366948,-0.8182964325223452,-1.3883050875214167,-0.7832745158259513,0.0,73.0
-26.64600232018489,-3.414682468366948,-0.8182964325223452,-1.3883050875214167,-0.7832745158259513,1.0,73.0
-15.014148470345503,-4.621975716258078,-0.8466882576257149,-2.0698883874764533,-1.0825300082002514,0.0,74.0
-36.67009961503902,-4.621975716258078,-0.8466882576257149,-2.0698883874764533,-1.0825300082002514,1.0,74.0
-23.591421732254958,-8.842748589886355,-2.9385451142588863,-2.5082443006177755,-0.936099326171643,0.0,75.0
-40.558839738857046,-8.842748589886355,-2.9385451142588863,-2.5082443006177755,-0.936099326171643,1.0,75.0
-17.90699632281121,-6.651343183593326,-1.926599836785158,-2.533602908927378,-1.0981084849739773,0.0,76.0
-29.075866154138907,-6.651343183593326,-1.926599836785158,-2.533602908927378,-1.0981084849739773,1.0,76.0
-11.945370270994431,-3.7428649952397564,-0.57423502548329,-1.868446720912857,-1.08363335755962,0.0,77.0
-26.122200716693328,-3.7428649952397564,-0.57423502548329,-1.868446720912857,-1.08363335755962,1.0,77.0
-10.118613614467336,-3.2552525017268863,-0.4585732025790321,-1.3672753404486002,-1.0151310413610872,0.0,78.0
-46.604656358738,-3.2552525017268863,-0.4585732025790321,-1.3672753404486002,-1.0151310413610872,1.0,78.0
-10.690726432719373,-3.546569072084253,-0.6932520118855336,-1.3603360392973514,-0.8579456312611455,0.0,79.0
-42.320214306507694,-3.546569072084253,-0.6932520118855336,-1.3603360392973514,-0.8579456312611455,1.0,79.0
-10.37393450177575,-3.6034562957784146,-0.5752613015329757,-1.4237650747278394,-0.8562459488198897,0.0,80.0
-37.312052559558424,-3.6034562957784146,-0.5752613015329757,-1.4237650747278394,-0.8562459488198897,1.0,80.0
-14.312511430930783,-5.417974895765383,-1.3458194416159586,-1.7482974612394742,-1.3189634951893368,0.0,81.0
-37.51080695465595,-5.417974895765383,-1.3458194416159586,-1.7482974612394742,-1.3189634951893368,1.0,81.0
-22.092919441255845,-7.063338180668552,-1.3846025343547126,-2.6224265567717566,-1.6707391381352181,0.0,82.0
-66.82098871056326,-7.063338180668552,-1.3846025343547126,-2.6224265567717566,-1.6707391381352181,1.0,82.0
-15.951887723624964,-5.159699483157965,-1.2489413889986736,-1.6207391774601092,-0.8251379258135785,0.0,83.0
-56.75050203110277,-5.159699483157965,-1.2489413889986736,-1.6207391774601092,-0.8251379258135785,1.0,83.0
-8.648190143352736,-3.3187144541886937,-0.7775769159932224,-1.0378958048972322,-0.6441362697709678,0.0,84.0
-33.338075412853755,-3.3187144541886937,-0.7775769159932224,-1.0378958048972322,-0.6441362697709678,1.0,84.0
-9.438199810606989,-2.8046712237770635,-0.6507989175495368,-1.0793867065356153,-0.6135856214874025,0.0,85.0
-9.438199810606989,-32.2898736428524,-0.6507989175495368,-1.0793867065356153,-0.6135856214874025,1.0,85.0
-8.281481852792467,-2.9152388025509026,-0.7737212487286342,-1.0542554780073488,-0.5276011152151909,0.0,86.0
-8.281481852792467,-26.535406327328815,-0.7737212487286342,-1.0542554780073488,-0.5276011152151909,1.0,86.0
-9.717942927710169,-3.361877338100385,-0.7721905680531904,-1.4396444171708822,-0.7106002290394429,0.0,87.0
-9.717942927710169,-23.690701653845395,-0.7721905680531904,-1.4396444171708822,-0.7106002290394429,1.0,87.0
-12.009725061498727,-4.340006577642612,-1.1643292308112336,-1.7029227469799935,-0.8573302230721538,0.0,88.0
-12.009725061498727,-22.724806103141532,-1.1643292308112336,-1.7029227469799935,-0.8573302230721538,1.0,88.0
-18.348733361828522,-7.031818843370502,-1.215810303866192,-2.1831275781086106,-0.9110741986719404,0.0,89.0
-18.348733361828522,-62.14342163278559,-1.215810303866192,-2.1831275781086106,-0.9110741986719404,1.0,89.0
-11.904396965090484,-4.236422618536608,-0.8272102769305434,-1.7645021989980023,-0.7243113641094965,0.0,90.0
-11.904396965090484,-19.988546417177986,-0.8272102769305434,-1.7645021989980023,-0.7243113641094965,1.0,90.0
-7.803053112614322,-2.843523961208234,-0.8011391416667948,-1.116890685813189,-0.6666069970274577,0.0,91.0
-7.803053112614322,-26.271700674477927,-0.8011391416667948,-1.116890685813189,-0.6666069970274577,1.0,91.0
-10.558952781445782,-3.876671974471151,-0.8455141172344156,-1.4900910859491887,-1.2290161242817703,0.0,92.0
-10.558952781445782,-9.995534971845473,-0.8455141172344156,-1.4900910859491887,-1.2290161242817703,1.0,92.0
-12.716758716935487,-4.462976080440171,-0.7369862624605616,-2.3697602301914458,-1.9263452852653558,0.0,93.0
-12.716758716935487,-11.866912996446388,-0.7369862624605616,-2.3697602301914458,-1.9263452852653558,1.0,93.0
-11.202876912779686,-4.167621083263839,-0.6930288351729246,-2.009716452427085,-1.9143964013239838,0.0,94.0
-11.202876912779686,-12.402962524272766,-0.6930288351729246,-2.009716452427085,-1.9143964013239838,1.0,94.0
-14.173592801083373,-5.328834775568225,-1.0678951102590304,-2.2868402313715706,-2.077535521394452,0.0,95.0
-14.173592801083373,-14.10756665182032,-1.0678951102590304,-2.2868402313715706,-2.077535521394452,1.0,95.0
-22.694383554086357,-7.6269885960686,-1.3182574662183697,-2.575456412671201,-1.41988055437605,0.0,96.0
-22.694383554086357,-11.64827631738683,-1.3182574662183697,-2.575456412671201,-1.41988055437605,1.0,96.0
-18.79564135649673,-7.283997944390876,-1.4365091913380184,-1.8844606587125554,-1.000810114940748,0.0,97.0
-18.79564135649673,-12.286667265068331,-1.4365091913380184,-1.8844606587125554,-1.000810114940748,1.0,97.0
-10.798820020102198,-3.6863331219046813,-0.35284147936559407,-1.8288050657523627,-1.6809005304066886,0.0,98.0
-10.798820020102198,-10.98237742181982,-0.35284147936559407,-1.8288050657523627,-1.6809005304066886,1.0,98.0
-11.167607857093572,-3.585749585717508,-0.664427691014339,-0.9868430099847956,-0.41671658476468565,0.0,99.0
-11.167607857093572,-15.9837878715025,-0.664427691014339,-0.9868430099847956,-0.41671658476468565,1.0,99.0
-11.466469888497784,-3.8553617125137407,-0.5269658127563162,-1.0706116309718823,-0.7340157537110485,0.0,100.0
-11.466469888497784,-10.384459332158485,-0.5269658127563162,-1.0706116309718823,-0.7340157537110485,1.0,100.0
-11.871582226388512,-3.855412709052871,-0.5481443466784413,-1.2738403516387677,-0.4945417880754803,0.0,101.0
-11.871582226388512,-11.805182191080917,-0.5481443466784413,-1.2738403516387677,-0.4945417880754803,1.0,101.0
-17.75711182866678,-5.70861058962214,-0.4821010224209772,-1.6718144508068349,-0.9220854291344267,0.0,102.0
-17.75711182866678,-14.016718949458095,-0.4821010224209772,-1.6718144508068349,-0.9220854291344267,1.0,102.0
-26.93013993254567,-9.348179758986817,-0.7787173990203655,-2.9920922533450494,-1.1077121739774611,0.0,103.0
-26.93013993254567,-19.333918379029228,-0.7787173990203655,-2.9920922533450494,-1.1077121739774611,1.0,103.0
-16.87255885587399,-5.224259896201829,-0.8652645521704017,-1.4948786056894505,-0.8015656181312352,0.0,104.0
-16.87255885587399,-13.575916930693893,-0.8652645521704017,-1.4948786056894505,-0.8015656181312352,1.0,104.0
-12.10091272744063,-4.129485876209628,-0.4589084990842025,-1.2425461518394627,-0.6006072657149844,0.0,105.0
-12.10091272744063,-11.317645136513079,-0.4589084990842025,-1.2425461518394627,-0.6006072657149844,1.0,105.0
-9.690348002505289,-3.264207058137117,-0.7611804370116033,-0.9781493266578423,-0.5359553997120088,0.0,106.0
-9.690348002505289,-14.443458511379731,-0.7611804370116033,-0.9781493266578423,-0.5359553997120088,1.0,106.0
-10.132290671993701,-3.1653908848589936,-0.6950422586441789,-1.4058930196464985,-0.5590260785699002,0.0,107.0
-10.132290671993701,-12.37835611034268,-0.6950422586441789,-1.4058930196464985,-0.5590260785699002,1.0,107.0
-9.751377271324941,-3.1631137396205418,-0.868892807452653,-1.1832167511900593,-0.6363359548414564,0.0,108.0
-9.751377271324941,-9.285049281911256,-0.868892807452653,-1.1832167511900593,-0.6363359548414564,1.0,108.0
-14.725873974601427,-4.691753415650737,-1.2072925835540218,-2.1212183839459158,-0.9837469762939577,0.0,109.0
-14.725873974601427,-12.464874716386248,-1.2072925835540218,-2.1212183839459158,-0.9837469762939577,1.0,109.0
-25.889096405693294,-8.78366367432784,-2.0916283653511982,-4.328195358776952,-2.0452492367272725,0.0,110.0
-25.889096405693294,-16.446789355738588,-2.0916283653511982,-4.328195358776952,-2.0452492367272725,1.0,110.0
-17.2026645398995,-6.532320748013831,-2.4944465965487552,-2.4194645460154334,-1.0157752519889982,0.0,111.0
-17.2026645398995,-15.364961639571675,-2.4944465965487552,-2.4194645460154334,-1.0157752519889982,1.0,111.0
-10.279601544387674,-3.4102491686841176,-0.7434320831077343,-1.5660771151902964,-0.689359235406414,0.0,112.0
-10.279601544387674,-12.087243996960638,-0.7434320831077343,-1.5660771151902964,-0.689359235406414,1.0,112.0
-10.997454637933174,-3.3939412433494454,-0.33103178331816707,-1.7385754398927702,-1.1685789148771164,0.0,113.0
-10.997454637933174,-26.841866551726866,-0.33103178331816707,-1.7385754398927702,-1.1685789148771164,1.0,113.0
-11.69034920428112,-3.544698690073403,-0.43794971470887845,-1.8374414526999772,-1.585519872129339,0.0,114.0
-11.69034920428112,-35.26671337006047,-0.43794971470887845,-1.8374414526999772,-1.585519872129339,1.0,114.0
-11.778851957562836,-3.570769554801018,-0.5471604396921634,-1.7577282466235147,-1.3114323209143777,0.0,115.0
-11.778851957562836,-26.726480373424124,-0.5471604396921634,-1.7577282466235147,-1.3114323209143777,1.0,115.0
-17.110144600984142,-5.431575230605745,-0.5611290362353429,-2.7896746172622215,-2.732487498813839,0.0,116.0
-17.110144600984142,-35.598647028075334,-0.5611290362353429,-2.7896746172622215,-2.732487498813839,1.0,116.0
-23.132937135286625,-7.082032612602006,-0.5015080985837699,-4.159343498931548,-3.657156951666593,0.0,117.0
-23.132937135286625,-47.182232069947986,-0.5015080985837699,-4.159343498931548,-3.657156951666593,1.0,117.0
-18.14433618614362,-4.940405332013938,-0.30985895256378626,-2.7038074843333106,-1.8584390484836604,0.0,118.0
-18.14433618614362,-38.430407454149076,-0.30985895256378626,-2.7038074843333106,-1.8584390484836604,1.0,118.0
-11.341634567251901,-3.473451408336814,-0.35268196645020566,-1.89355227288047,-1.8109497644416024,0.0,119.0
-11.341634567251901,-25.77568222937782,-0.35268196645020566,-1.89355227288047,-1.8109497644416024,1.0,119.0
-9.087402599885024,-3.2659994477457985,-0.6665533899797538,-0.9363484452406965,-0.7408141221658866,0.0,120.0
-9.087402599885024,-30.284864105670124,-0.6665533899797538,-0.9363484452406965,-0.7408141221658866,1.0,120.0
-9.48000952885593,-3.6132253732627078,-0.8628815363024671,-1.0570650430847763,-0.5358703001399476,0.0,121.0
-9.48000952885593,-20.273042094069467,-0.8628815363024671,-1.0570650430847763,-0.5358703001399476,1.0,121.0
-10.01137638282188,-3.8385460541001066,-1.0127858785302806,-1.1036224242490675,-0.5585862321682384,0.0,122.0
