poisson_1,poisson_2,poisson_3,poisson_4,poisson_5,label,id
-12.81501993794916,-4.0057638305650585,-0.7155731272673052,-1.7293826137604356,-0.8243495861719339,0.0,1.0
-14.361245404136866,-4.0057638305650585,-0.7155731272673052,-1.7293826137604356,-0.8243495861719339,1.0,1.0
-10.652230337558649,-3.2656008994999297,-0.3765898585821219,-1.8816748146305144,-0.9982463452968204,0.0,2.0
-11.254649043721997,-3.2656008994999297,-0.3765898585821219,-1.8816748146305144,-0.9982463452968204,1.0,2.0
-10.327564871006075,-3.0919362055936404,-0.43220228693297713,-1.5704112084906683,-0.9683445739196941,0.0,3.0
-11.205168877328788,-3.0919362055936404,-0.43220228693297713,-1.5704112084906683,-0.9683445739196941,1.0,3.0
-13.218390343074702,-4.0941051392609324,-0.5584669371983182,-2.2490481025598683,-1.404367286339152,0.0,4.0
-15.43717442052457,-4.0941051392609324,-0.5584669371983182,-2.2490481025598683,-1.404367286339152,1.0,4.0
-27.4743384275896,-9.064257939851586,-1.6350582878781097,-4.204492891899463,-2.4798791737755437,0.0,5.0
-29.60975906287058,-9.064257939851586,-1.6350582878781097,-4.204492891899463,-2.4798791737755437,1.0,5.0
-18.95721841924069,-6.017093163089157,-0.9220310321827583,-3.241020006636745,-1.3350716982781705,0.0,6.0
-19.6699351924251,-6.017093163089157,-0.9220310321827583,-3.241020006636745,-1.3350716982781705,1.0,6.0
-11.619828118434157,-3.255432956185018,-0.3886342478064648,-1.721443139627354,-0.822986909068959,0.0,7.0
-12.248680602818808,-3.255432956185018,-0.3886342478064648,-1.721443139627354,-0.822986909068959,1.0,7.0
-10.506785176610606,-3.6461790150893876,-0.8596340788693624,-0.8224184654557689,-0.5497950568828855,0.0,8.0
-18.956334655365822,-3.6461790150893876,-0.8596340788693624,-0.8224184654557689,-0.5497950568828855,1.0,8.0
-10.573374212528677,-4.004928324820071,-0.9274929565116281,-1.1581454766269985,-0.7801899003118251,0.0,9.0
-21.091906997674585,-4.004928324820071,-0.9274929565116281,-1.1581454766269985,-0.7801899003118251,1.0,9.0
-11.000166595581163,-4.068502390059734,-0.8882012440826657,-0.9383784426703983,-0.5672491054398847,0.0,10.0
-20.13789108102941,-4.068502390059734,-0.8882012440826657,-0.9383784426703983,-0.5672491054398847,1.0,10.0
-15.412317751554326,-5.478158501515168,-1.6200545336844243,-1.3312871434545173,-0.8023751236933094,0.0,11.0
-26.647870860895978,-5.478158501515168,-1.6200545336844243,-1.3312871434545173,-0.8023751236933094,1.0,11.0
-28.360143703406834,-11.466748894163857,-3.695294095435429,-2.198035706685232,-1.7503590514613734,0.0,12.0
-41.28502756313833,-11.466748894163857,-3.695294095435429,-2.198035706685232,-1.7503590514613734,1.0,12.0
-17.269114256200737,-6.514908018863366,-1.9075698117389948,-1.3467183181325026,-0.9564947320938018,0.0,13.0
-26.60656148794135,-6.514908018863366,-1.9075698117389948,-1.3467183181325026,-0.9564947320938018,1.0,13.0
-11.017299958528895,-4.462153742350665,-1.0374324236805705,-1.2761859425628472,-0.5361518803907188,0.0,14.0
-22.58388149212618,-4.462153742350665,-1.0374324236805705,-1.2761859425628472,-0.5361518803907188,1.0,14.0
-13.513490775945343,-4.827540508971879,-1.1245784601858304,-1.6561276801030544,-1.235117023083376,0.0,15.0
-17.366830945679,-4.827540508971879,-1.1245784601858304,-1.6561276801030544,-1.235117023083376,1.0,15.0
-11.470986494907663,-4.0337916143547545,-0.9134707495535395,-1.3682441699910441,-0.7730482941999526,0.0,16.0
-15.375708581049025,-4.0337916143547545,-0.9134707495535395,-1.3682441699910441,-0.7730482941999526,1.0,16.0
-13.37113543507894,-4.873151364280147,-1.3256429290173628,-1.3609370843815896,-0.8633467430979636,0.0,17.0
-23.00561551487641,-4.873151364280147,-1.3256429290173628,-1.3609370843815896,-0.8633467430979636,1.0,17.0
-17.062090242123645,-6.665626236922549,-2.210521889168149,-1.535135812204544,-0.9746905868138356,0.0,18.0
-27.674776176284297,-6.665626236922549,-2.210521889168149,-1.535135812204544,-0.9746905868138356,1.0,18.0
-26.529210196074473,-10.151834651960598,-3.4830535566752587,-1.6296466302583212,-1.0230898827900319,0.0,19.0
-40.111238497731165,-10.151834651960598,-3.4830535566752587,-1.6296466302583212,-1.0230898827900319,1.0,19.0
-18.87587327263475,-6.369452397236046,-1.5095429094536712,-1.2733468339871479,-1.025376810094599,0.0,20.0
-25.024731453077152,-6.369452397236046,-1.5095429094536712,-1.2733468339871479,-1.025376810094599,1.0,20.0
-10.58815150736018,-3.4456368472418717,-0.686580067215175,-1.0220296619448845,-0.9126684816355919,0.0,21.0
-14.555153662607836,-3.4456368472418717,-0.686580067215175,-1.0220296619448845,-0.9126684816355919,1.0,21.0
-9.545538634140655,-2.7745153366543036,-0.5424165870265938,-1.1306564227137414,-0.6520766540659224,0.0,22.0
-19.186115328425842,-2.7745153366543036,-0.5424165870265938,-1.1306564227137414,-0.6520766540659224,1.0,22.0
-10.193034413755413,-3.077454937992627,-0.9133932820940913,-1.059105748767422,-0.5296920466357733,0.0,23.0
-19.719646831906516,-3.077454937992627,-0.9133932820940913,-1.059105748767422,-0.5296920466357733,1.0,23.0
-9.801490629426723,-3.270888441158604,-0.9171274710654416,-1.243932053056767,-0.646441018392693,0.0,24.0
-22.209697887492894,-3.270888441158604,-0.9171274710654416,-1.243932053056767,-0.646441018392693,1.0,24.0
-13.905930969523297,-3.9700078111371226,-1.1401596154143476,-1.4059303972352382,-0.6755982031510257,0.0,25.0
-29.556856396896876,-3.9700078111371226,-1.1401596154143476,-1.4059303972352382,-0.6755982031510257,1.0,25.0
-21.43652695741173,-6.672473655380486,-1.7913140692725165,-1.8418127652814746,-0.6012812151675462,0.0,26.0
-43.0748256168564,-6.672473655380486,-1.7913140692725165,-1.8418127652814746,-0.6012812151675462,1.0,26.0
-15.776977616339764,-5.005268078378322,-1.52375582100035,-1.686908317217899,-0.7046865698482634,0.0,27.0
-32.63017800845955,-5.005268078378322,-1.52375582100035,-1.686908317217899,-0.7046865698482634,1.0,27.0
-9.002154710350851,-2.764588320947894,-0.734108015116874,-0.9460750534145177,-0.6209408478604814,0.0,28.0
-21.146706525955665,-2.764588320947894,-0.734108015116874,-0.9460750534145177,-0.6209408478604814,1.0,28.0
-12.506145989496531,-3.7280968224941944,-0.8561194377708716,-1.1113580767439544,-1.0370029732641797,0.0,29.0
