poisson_1,poisson_2,poisson_3,poisson_4,poisson_5,label,id
-12.221397781025303,-4.1184432566752776,-0.8104006005037263,-1.502306528253257,-0.8207668297166038,0.0,1.0
-30.745244799190573,-4.1184432566752776,-0.8104006005037263,-1.502306528253257,-0.8207668297166038,1.0,1.0
-11.697127512911834,-4.237619855818252,-1.0316751416794432,-1.2661882218541223,-0.5568825976965854,0.0,2.0
-30.27532318263809,-4.237619855818252,-1.0316751416794432,-1.2661882218541223,-0.5568825976965854,1.0,2.0
-11.181505063130999,-3.7149733281032695,-0.8163850889327477,-1.1484567175838265,-0.5476807360786324,0.0,3.0
-32.15257338510162,-3.7149733281032695,-0.8163850889327477,-1.1484567175838265,-0.5476807360786324,1.0,3.0
-14.68432135003468,-5.0123690679758965,-1.2271229836948123,-1.7734069004477533,-1.43161673395457,0.0,4.0
-32.298988265818934,-5.0123690679758965,-1.2271229836948123,-1.7734069004477533,-1.43161673395457,1.0,4.0
-19.5390814692023,-6.672170057830272,-1.9384903420243518,-2.200623854277069,-1.5325044647333925,0.0,5.0
-38.769731729271484,-6.672170057830272,-1.9384903420243518,-2.200623854277069,-1.5325044647333925,1.0,5.0
-17.013591513305414,-6.078544133672949,-1.5720666787591426,-2.3767531801164523,-1.6611983887693214,0.0,6.0
-37.25570834866869,-6.078544133672949,-1.5720666787591426,-2.3767531801164523,-1.6611983887693214,1.0,6.0
-11.782918427993309,-4.41641175594259,-1.5030284286849565,-1.3034466055897838,-0.9989596625973718,0.0,7.0
-30.521085645446192,-4.41641175594259,-1.5030284286849565,-1.3034466055897838,-0.9989596625973718,1.0,7.0
-12.528665625167264,-4.041303434896463,-0.6351184053862653,-1.4772236532846819,-0.9453720004202069,0.0,8.0
-28.701657167414282,-4.041303434896463,-0.6351184053862653,-1.4772236532846819,-0.9453720004202069,1.0,8.0
-13.228515121473038,-5.446981746069355,-1.1764392827847132,-1.3298760711819,-0.824693700231137,0.0,9.0
-33.82897040198998,-5.446981746069355,-1.1764392827847132,-1.3298760711819,-0.824693700231137,1.0,9.0
-12.101195965278635,-4.787319654242481,-1.1868184576214844,-1.2291616274863486,-0.6725669846433675,0.0,10.0
-34.51549579633888,-4.787319654242481,-1.1868184576214844,-1.2291616274863486,-0.6725669846433675,1.0,10.0
-16.26725673016756,-6.764305316246009,-1.7365755138991972,-1.898563603121147,-1.5425305278673704,0.0,11.0
-42.09312149248899,-6.764305316246009,-1.7365755138991972,-1.898563603121147,-1.5425305278673704,1.0,11.0
-34.476166031411594,-13.615693655648101,-2.4445041209647798,-3.05203337896387,-1.8800663322649598,0.0,12.0
-84.38477865170057,-13.615693655648101,-2.4445041209647798,-3.05203337896387,-1.8800663322649598,1.0,12.0
-19.05751873272618,-6.401890680017914,-1.4235872543516734,-1.5619027169509536,-1.0334301312402658,0.0,13.0
-48.00778264966914,-6.401890680017914,-1.4235872543516734,-1.5619027169509536,-1.0334301312402658,1.0,13.0
-12.619957612499547,-4.937440767286944,-0.9534269478842816,-1.3572060401110662,-0.9525042864080433,0.0,14.0
-48.30600689023538,-4.937440767286944,-0.9534269478842816,-1.3572060401110662,-0.9525042864080433,1.0,14.0
-11.99458596606189,-4.0351293706078195,-0.5480427158167913,-1.848527863321351,-0.9346093546185443,0.0,15.0
-56.05214268236773,-4.0351293706078195,-0.5480427158167913,-1.848527863321351,-0.9346093546185443,1.0,15.0
-13.185151897732112,-4.838883212059386,-0.7674350703923665,-2.0964829376413263,-1.5997728261357338,0.0,16.0
-52.9533131385997,-4.838883212059386,-0.7674350703923665,-2.0964829376413263,-1.5997728261357338,1.0,16.0
-12.505665773624287,-4.259554672829381,-0.5884776311026485,-1.8773264541263188,-1.627714068909313,0.0,17.0
-54.613931469462045,-4.259554672829381,-0.5884776311026485,-1.8773264541263188,-1.627714068909313,1.0,17.0
-18.083446332279095,-6.103506681732824,-0.8592653793923546,-2.4827678597050635,-1.9906521529678685,0.0,18.0
-73.82144534947008,-6.103506681732824,-0.8592653793923546,-2.4827678597050635,-1.9906521529678685,1.0,18.0
-26.590686881128704,-7.81905107391367,-1.3753123545687913,-3.15032922819546,-2.5253853633388417,0.0,19.0
-85.43673555104942,-7.81905107391367,-1.3753123545687913,-3.15032922819546,-2.5253853633388417,1.0,19.0
-20.142085648206603,-5.877158349942192,-0.6098150794121011,-2.805864606480327,-2.019386471855114,0.0,20.0
