poisson_1,poisson_2,poisson_3,poisson_4,poisson_5,label,id
-26.06822715680994,-27.213031975836316,-2.1963090825368,-2.269517006331057,-2.014519025528216,1.0,89.0
-15.899928868311349,-5.444899851469245,-1.0408702276047848,-1.7171749391374078,-1.0548105704330624,0.0,90.0
-15.899928868311349,-34.04560065052965,-1.0408702276047848,-1.7171749391374078,-1.0548105704330624,1.0,90.0
-10.857483997358145,-3.5018351606882447,-0.5286878361349068,-1.8167536353917058,-1.3260832973804,0.0,91.0
-10.857483997358145,-16.347197149878752,-0.5286878361349068,-1.8167536353917058,-1.3260832973804,1.0,91.0
-12.7408266126248,-3.746204848906359,-0.7995727191304809,-1.5165924130568555,-0.7769456273574065,0.0,92.0
-12.7408266126248,-13.058991924546149,-0.7995727191304809,-1.5165924130568555,-0.7769456273574065,1.0,92.0
-13.449200976856673,-4.1536252228492,-0.9970016068144787,-1.5973986347908635,-0.8382691749912681,0.0,93.0
-13.449200976856673,-14.213775322398988,-0.9970016068144787,-1.5973986347908635,-0.8382691749912681,1.0,93.0
-14.256103376357373,-4.23975904603185,-0.7326166860488001,-1.853026220681329,-0.9593568091349596,0.0,94.0
-14.256103376357373,-14.876540254443512,-0.7326166860488001,-1.853026220681329,-0.9593568091349596,1.0,94.0
-16.645206484498658,-4.604556754860539,-1.0029011916571449,-1.8868901961843676,-1.2089141440648632,0.0,95.0
-16.645206484498658,-15.364564311557672,-1.0029011916571449,-1.8868901961843676,-1.2089141440648632,1.0,95.0
-21.07823466180389,-6.8108362367999575,-2.512235384284054,-2.1797603746977074,-1.9449600411554684,0.0,96.0
-21.07823466180389,-14.114970895861859,-2.512235384284054,-2.1797603746977074,-1.9449600411554684,1.0,96.0
-17.348018829892226,-5.7959449175794475,-2.2630105710702537,-1.6089070329799142,-0.7120616645481732,0.0,97.0
-17.348018829892226,-12.258978760658295,-2.2630105710702537,-1.6089070329799142,-0.7120616645481732,1.0,97.0
-12.810155219962553,-3.7941157973716884,-0.8583879885177907,-1.6182119376447304,-0.7592160871934936,0.0,98.0
-12.810155219962553,-14.800869440239097,-0.8583879885177907,-1.6182119376447304,-0.7592160871934936,1.0,98.0
-7.724623634108525,-2.5177889395745865,-0.5004133036155451,-0.9148495053598253,-0.4121429730615205,0.0,99.0
-7.724623634108525,-14.706669769784043,-0.5004133036155451,-0.9148495053598253,-0.4121429730615205,1.0,99.0
-9.580023986594881,-3.1062368658456734,-0.6930661812786383,-1.0071583273831948,-0.43110943687713643,0.0,100.0
-9.580023986594881,-14.519051391033898,-0.6930661812786383,-1.0071583273831948,-0.43110943687713643,1.0,100.0
-9.300173517886265,-3.2325761857797772,-0.706944366881828,-0.9651570889364507,-0.4256420128568834,0.0,101.0
-9.300173517886265,-19.172793807160616,-0.706944366881828,-0.9651570889364507,-0.4256420128568834,1.0,101.0
-13.843787246237866,-4.464729419073308,-0.9538012336069528,-1.4163685587061536,-0.8279474142021854,0.0,102.0
-13.843787246237866,-37.63715372459819,-0.9538012336069528,-1.4163685587061536,-0.8279474142021854,1.0,102.0
-21.932214624178187,-6.498297960751302,-1.2029749126596698,-2.507870486730212,-2.1032011219058404,0.0,103.0
-21.932214624178187,-42.52370559861117,-1.2029749126596698,-2.507870486730212,-2.1032011219058404,1.0,103.0
-15.214270168524308,-4.202263273127301,-0.8727944240846455,-1.346467543869153,-0.8957250569592361,0.0,104.0
-15.214270168524308,-33.36127718332256,-0.8727944240846455,-1.346467543869153,-0.8957250569592361,1.0,104.0
-9.806348059906952,-2.925711205647076,-0.5391650211597039,-0.9176551444620031,-0.4407719947030273,0.0,105.0
-9.806348059906952,-34.01955863361468,-0.5391650211597039,-0.9176551444620031,-0.4407719947030273,1.0,105.0
-8.375146599422465,-2.7137441856339706,-0.8371872075326223,-0.9048070075863279,-0.42308937827272075,0.0,106.0
-8.375146599422465,-18.95324432433722,-0.8371872075326223,-0.9048070075863279,-0.42308937827272075,1.0,106.0
-10.127790481400211,-3.547184570976924,-0.8064345328421609,-1.1176984958740945,-0.4650096451580339,0.0,107.0
-10.127790481400211,-20.370401774348437,-0.8064345328421609,-1.1176984958740945,-0.4650096451580339,1.0,107.0
-10.819480974131807,-3.717252139857635,-0.8521588673457074,-1.2431959112234097,-0.5220614792896185,0.0,108.0
-10.819480974131807,-22.18836844608623,-0.8521588673457074,-1.2431959112234097,-0.5220614792896185,1.0,108.0
-13.084368571983873,-4.65500588375312,-1.3720094618554413,-1.2407148327254731,-0.5247060125189478,0.0,109.0
-13.084368571983873,-21.562838196727114,-1.3720094618554413,-1.2407148327254731,-0.5247060125189478,1.0,109.0
-23.828561527487068,-9.166780610856677,-2.0392250973113732,-3.475665331868413,-1.37905047296033,0.0,110.0
-23.828561527487068,-23.115367947779646,-2.0392250973113732,-3.475665331868413,-1.37905047296033,1.0,110.0
-16.51478137786603,-5.657796429464383,-1.6571513635974497,-1.6975572389642366,-0.8499587295196989,0.0,111.0
-16.51478137786603,-19.159962028008067,-1.6571513635974497,-1.6975572389642366,-0.8499587295196989,1.0,111.0
-9.354157271411111,-3.171886539661699,-1.0643673514296097,-1.1304257879155557,-0.5602422391315258,0.0,112.0
-9.354157271411111,-16.793549185888565,-1.0643673514296097,-1.1304257879155557,-0.5602422391315258,1.0,112.0
-8.37477543348308,-2.5642547203465256,-0.3251333952403286,-1.3494259390882917,-0.49240858282610134,0.0,113.0
-8.37477543348308,-25.838545197061705,-0.3251333952403286,-1.3494259390882917,-0.49240858282610134,1.0,113.0
-8.915689545040948,-2.9539812540343178,-0.37579132165831197,-1.45312605515295,-0.5231313362427272,0.0,114.0
-8.915689545040948,-31.2400325730664,-0.37579132165831197,-1.45312605515295,-0.5231313362427272,1.0,114.0
-9.77152161821516,-3.526311721499212,-0.5907418422110595,-1.37228128697393,-0.4731377347478656,0.0,115.0
-9.77152161821516,-36.29010432468459,-0.5907418422110595,-1.37228128697393,-0.4731377347478656,1.0,115.0
-12.151263601201208,-4.613158139959921,-1.2299635650507525,-1.7753055694108184,-0.8507480574983219,0.0,116.0
-12.151263601201208,-46.52719196448891,-1.2299635650507525,-1.7753055694108184,-0.8507480574983219,1.0,116.0
-18.643983689580978,-7.858090720592713,-3.0779824859930613,-2.4616648451612946,-1.3218535173872397,0.0,117.0
-18.643983689580978,-59.13899553018143,-3.0779824859930613,-2.4616648451612946,-1.3218535173872397,1.0,117.0
-11.930217816125833,-4.212657366206031,-1.1747109040870214,-1.4969835980204493,-1.1691670883220695,0.0,118.0
-11.930217816125833,-45.80042075330323,-1.1747109040870214,-1.4969835980204493,-1.1691670883220695,1.0,118.0
-8.04973448472117,-2.8575611630815843,-0.828466694775301,-1.2228105910114664,-0.8023818168656476,0.0,119.0
-8.04973448472117,-16.724319440501716,-0.828466694775301,-1.2228105910114664,-0.8023818168656476,1.0,119.0
-10.847599678696724,-3.0886496832083594,-0.7401929581038758,-0.9982520457821238,-0.4430941608599994,0.0,120.0
-10.847599678696724,-16.157453650876505,-0.7401929581038758,-0.9982520457821238,-0.4430941608599994,1.0,120.0
-12.687440839000033,-3.9612009786831806,-0.8457310587379538,-1.2746124509027368,-0.6469292484730431,0.0,121.0
-12.687440839000033,-6.706323545688463,-0.8457310587379538,-1.2746124509027368,-0.6469292484730431,1.0,121.0
-12.201855529865725,-3.543317940662071,-0.8245694179180418,-1.1268198495912998,-0.5977515797596595,0.0,122.0
-12.201855529865725,31.653353501685665,-0.8245694179180418,-1.1268198495912998,-0.5977515797596595,1.0,122.0
-12.49604399940631,-3.834762214104714,-1.0245298452316547,-1.121194075819517,-0.5071043896917331,0.0,123.0
-12.49604399940631,-1.3820946381928678,-1.0245298452316547,-1.121194075819517,-0.5071043896917331,1.0,123.0
-18.14019542183837,-5.268897127767559,-1.355628455269084,-1.610424112020553,-0.7942390851163168,0.0,124.0
-18.14019542183837,-33.832881862093245,-1.355628455269084,-1.610424112020553,-0.7942390851163168,1.0,124.0
-15.057866927779742,-4.753638337401867,-1.2426336586454454,-1.340550248761872,-0.5170432610460693,0.0,125.0
