power_error_1,label,id
0.013163916964081663,0.0,1.0
0.028534644006681723,1.0,1.0
0.020054671161427076,0.0,2.0
0.03183298531910201,1.0,2.0
0.01960967034075316,0.0,3.0
0.026873046583837556,1.0,3.0
0.02057779717737942,0.0,4.0
0.037020393520202685,1.0,4.0
0.017357265566280054,0.0,5.0
0.026245509853615432,1.0,5.0
0.014830490575823543,0.0,6.0
0.02446650391826112,1.0,6.0
0.01606115733950025,0.0,7.0
0.033279180135625155,1.0,7.0
0.012509421595402593,0.0,8.0
0.021193557130616523,1.0,8.0
0.01764458290741247,0.0,9.0
0.034853643228704004,1.0,9.0
0.020967549817001885,0.0,10.0
0.037370268488668625,1.0,10.0
0.018330450627648646,0.0,11.0
0.03441801650114669,1.0,11.0
0.015602269296907287,0.0,12.0
0.025641046710808066,1.0,12.0
0.011702395986930961,0.0,13.0
0.0211426567066832,1.0,13.0
0.01663981585633614,0.0,14.0
0.030298226117152962,1.0,14.0
0.016241726255957656,0.0,15.0
0.027548177065413237,1.0,15.0
0.02532722292615167,0.0,16.0
0.04054054863990658,1.0,16.0
0.025314647997176132,0.0,17.0
0.03937268619662522,1.0,17.0
0.023219670640031796,0.0,18.0
0.03704550171329494,1.0,18.0
0.015273468538196078,0.0,19.0
0.02313539380193855,1.0,19.0
0.013970764714437891,0.0,20.0
0.02283106607863687,1.0,20.0
0.02011714532862333,0.0,21.0
0.034821358256444584,1.0,21.0
0.018212557471793248,0.0,22.0
0.028522536444933227,1.0,22.0
0.028825853846112866,0.0,23.0
0.04974018024156072,1.0,23.0
0.031194549756266003,0.0,24.0
0.052129220434007716,1.0,24.0
0.02940942547501104,0.0,25.0
0.04556870335457355,1.0,25.0
0.017352518498384848,0.0,26.0
0.021747704541617584,1.0,26.0
0.013500703416149819,0.0,27.0
0.018757171904595114,1.0,27.0
0.021854392932251276,0.0,28.0
0.0391309738334523,1.0,28.0
0.014226166018777782,0.0,29.0
0.028150378168030524,1.0,29.0
0.03292691008475397,0.0,30.0
0.05354615854530979,1.0,30.0
0.032582443469276634,0.0,31.0
0.05163875664392088,1.0,31.0
0.027725696303569188,0.0,32.0
0.04392938544500983,1.0,32.0
0.01963815853882353,0.0,33.0
0.03137306194574767,1.0,33.0
0.01515324998477495,0.0,34.0
0.02108518828760661,1.0,34.0
0.0235888903633394,0.0,35.0
0.03846634657256793,1.0,35.0
0.014321197714586738,0.0,36.0
0.025320288234998854,1.0,36.0
0.02502553323583395,0.0,37.0
0.04491899171283406,1.0,37.0
0.02686750074264525,0.0,38.0
0.046982604446054226,1.0,38.0
0.026132195241751536,0.0,39.0
0.041294981038637116,1.0,39.0
