power_error_1,label,id
0.013305585892267713,0.0,69.0
0.025383288249086436,1.0,69.0
0.012249288498063856,0.0,70.0
0.018349113651469226,1.0,70.0
0.008819392505658758,0.0,71.0
0.011946174128728764,1.0,71.0
0.01001211474611758,0.0,72.0
0.013398043325549037,1.0,72.0
0.01087983935069406,0.0,73.0
0.013565912290601214,1.0,73.0
0.011455033052529567,0.0,74.0
0.01400486314681132,1.0,74.0
0.014543038810836613,0.0,75.0
0.016272207691394074,1.0,75.0
0.011226274240897073,0.0,76.0
0.012958870940606642,1.0,76.0
0.009026490143999671,0.0,77.0
0.011604912903588822,1.0,77.0
0.009840816429759777,0.0,78.0
0.020139264028420704,1.0,78.0
0.011510729858238077,0.0,79.0
0.01947785790285841,1.0,79.0
0.010875489680852462,0.0,80.0
0.022477140383578842,1.0,80.0
0.012990551318033516,0.0,81.0
0.026758122211987326,1.0,81.0
0.014557645076632921,0.0,82.0
0.024624300969686767,1.0,82.0
0.01316280247825429,0.0,83.0
0.019840352954641424,1.0,83.0
0.011122803362781111,0.0,84.0
0.020583443963762663,1.0,84.0
0.010539853588246962,0.0,85.0
0.019597218817126914,1.0,85.0
0.012616024619471028,0.0,86.0
0.023947654621944002,1.0,86.0
0.011410034925017161,0.0,87.0
0.02553039846891802,1.0,87.0
0.014348535919362795,0.0,88.0
0.02683975559517753,1.0,88.0
0.015331380216835316,0.0,89.0
0.022949203143514802,1.0,89.0
0.012473103363763116,0.0,90.0
0.0219444230320764,1.0,90.0
0.010546314568699474,0.0,91.0
0.024074615542239913,1.0,91.0
0.012967998891208454,0.0,92.0
0.02167675636133195,1.0,92.0
0.014900902845652956,0.0,93.0
0.02425043657291504,1.0,93.0
0.014119355466810358,0.0,94.0
0.023530087562779058,1.0,94.0
0.017914995589030838,0.0,95.0
0.02416382234104374,1.0,95.0
0.017119793534428288,0.0,96.0
0.020830681539398595,1.0,96.0
0.015463561420820861,0.0,97.0
0.01966861672425134,1.0,97.0
0.013850704042344918,0.0,98.0
0.02122884676248906,1.0,98.0
0.010766775252508383,0.0,99.0
0.03019381031128455,1.0,99.0
0.010568900822341753,0.0,100.0
0.02669571537962272,1.0,100.0
0.0105136432284142,0.0,101.0
0.024120993572659687,1.0,101.0
0.014598945500144222,0.0,102.0
0.02994180297821761,1.0,102.0
0.017348395835088883,0.0,103.0
0.026410887781935614,1.0,103.0
0.013810913981072879,0.0,104.0
0.023015877295453107,1.0,104.0
0.012164437564860088,0.0,105.0
0.02431871745282336,1.0,105.0
0.011511632943778013,0.0,106.0
0.03727584076378876,1.0,106.0
0.01281221241033609,0.0,107.0
0.05238550522577773,1.0,107.0
0.012552263284128938,0.0,108.0
0.04366461357189035,1.0,108.0
0.01364282601369751,0.0,109.0
0.04202615554619345,1.0,109.0
0.013196969962880145,0.0,110.0
0.03224052826345643,1.0,110.0
0.010722767734757289,0.0,111.0
0.03566019277610752,1.0,111.0
0.011561886124795012,0.0,112.0
0.041595687773630326,1.0,112.0
0.011045957913504309,0.0,113.0
0.025327475030279295,1.0,113.0
0.011447723364634222,0.0,114.0
0.02747418186002518,1.0,114.0
0.012079771080890714,0.0,115.0
0.030832286023890685,1.0,115.0
0.012757678565688699,0.0,116.0
0.02765759860993399,1.0,116.0
0.014881370746341327,0.0,117.0
0.023446631756628127,1.0,117.0
0.012651599653592364,0.0,118.0
0.02287654334106554,1.0,118.0
0.010966855683035842,0.0,119.0
0.02316731544843361,1.0,119.0
0.010759817887849741,0.0,120.0
0.014437159106726419,1.0,120.0
0.012249817829584597,0.0,121.0
0.01662752994819742,1.0,121.0
0.013374337525839629,0.0,122.0
0.018102688508465227,1.0,122.0
0.013193851082464297,0.0,123.0
0.01681228271603313,1.0,123.0
0.012475762438279388,0.0,124.0
0.015664609847505822,1.0,124.0
0.012059603421918277,0.0,125.0
0.017310310841594297,1.0,125.0
0.01168851416301046,0.0,126.0
0.01610399875786688,1.0,126.0
0.009853277407076725,0.0,127.0
0.02925945060807465,1.0,127.0
0.011979147964335243,0.0,128.0
0.0346140847592084,1.0,128.0
0.011797806311483663,0.0,129.0
0.03966252746758672,1.0,129.0
0.014149154982438824,0.0,130.0
0.04144149247840355,1.0,130.0
0.017118416545628536,0.0,131.0
0.039695890316731534,1.0,131.0
0.013281812197466686,0.0,132.0
0.03697488809522933,1.0,132.0
0.011721148055829767,0.0,133.0
0.019166740103481072,1.0,133.0
0.008747662578116582,0.0,134.0
0.016685852740483148,1.0,134.0
0.010889960802483821,0.0,135.0
0.026480099243502538,1.0,135.0
0.010158385952772188,0.0,136.0
0.02292837209908114,1.0,136.0
0.011409672946398617,0.0,137.0
0.04168259391362894,1.0,137.0
0.013485434210685375,0.0,138.0
0.04159033814488608,1.0,138.0
0.010660098880186507,0.0,139.0
0.0488980835399132,1.0,139.0
0.009858200122774134,0.0,140.0
0.030235788012064193,1.0,140.0
0.011106010667254166,0.0,141.0
0.02603055217842381,1.0,141.0
0.01319006890919182,0.0,142.0
0.03237442736883909,1.0,142.0
0.0125622385955811,0.0,143.0
0.03277077470262515,1.0,143.0
0.015706940958532135,0.0,144.0
0.03611168126279593,1.0,144.0
0.01705868684475574,0.0,145.0
0.04669541485849482,1.0,145.0
0.013420163734892965,0.0,146.0
0.027683052500920433,1.0,146.0
0.012660443847419512,0.0,147.0
0.028873100398145064,1.0,147.0
0.013232114501386194,0.0,148.0
0.023009083569843818,1.0,148.0
0.01590154884878078,0.0,149.0
0.027542005493494802,1.0,149.0
0.014949663338592874,0.0,150.0
0.026308251889441643,1.0,150.0
0.018118878544749074,0.0,151.0
0.024966996010968998,1.0,151.0
0.020882690855496037,0.0,152.0
0.026825586966130632,1.0,152.0
0.014309398111387206,0.0,153.0
0.021042724475765842,1.0,153.0
0.014677693358989332,0.0,154.0
0.025744086690783215,1.0,154.0
0.012623816543315604,0.0,155.0
0.01933373443690095,1.0,155.0
0.01565685850433715,0.0,156.0
0.021236173783826244,1.0,156.0
0.015169554263981403,0.0,157.0
0.020597339037280317,1.0,157.0
0.018457616977731874,0.0,158.0
0.022631944842316527,1.0,158.0
0.020581630252556223,0.0,159.0
0.022994506574460383,1.0,159.0
0.016171734077219876,0.0,160.0
0.019591170681945595,1.0,160.0
0.014667489647736186,0.0,161.0
0.02404561527050173,1.0,161.0
0.011693651999110006,0.0,162.0
0.018596211198055136,1.0,162.0
0.012787126490861295,0.0,163.0
0.02081850035739561,1.0,163.0
0.012211260523471478,0.0,164.0
0.020525349503593488,1.0,164.0
0.014720778550934802,0.0,165.0
0.02074896678000556,1.0,165.0
0.01848844631552344,0.0,166.0
0.02450019905861996,1.0,166.0
0.015423464499240976,0.0,167.0
0.020818671363330002,1.0,167.0
0.012484652253312347,0.0,168.0
0.02402548003514289,1.0,168.0
0.011276384283714165,0.0,169.0
0.0206990706149123,1.0,169.0
0.011949970928954034,0.0,170.0
0.021227074296106336,1.0,170.0
0.01162362424288996,0.0,171.0
0.021654821501312822,1.0,171.0
0.013982576370745093,0.0,172.0
0.025508921610509223,1.0,172.0
0.01620149995455799,0.0,173.0
0.02533503255767594,1.0,173.0
0.013599762991184535,0.0,174.0
0.022220086533851525,1.0,174.0
0.013152944522096076,0.0,175.0
0.02232115432131157,1.0,175.0
0.0112627249604754,0.0,176.0
0.03137923229104629,1.0,176.0
0.01347980244941846,0.0,177.0
0.03225931368701605,1.0,177.0
0.012250595679659079,0.0,178.0
0.024834792493459622,1.0,178.0
0.014046494263558633,0.0,179.0
0.027660794971062413,1.0,179.0
0.018885453064209856,0.0,180.0
0.028103090556112483,1.0,180.0
0.012626983028904035,0.0,181.0
0.026665955848526574,1.0,181.0
0.011517068393083342,0.0,182.0
0.028580626696398968,1.0,182.0
0.013470288398636671,0.0,183.0
0.01723979187836427,1.0,183.0
0.01442342021843453,0.0,184.0
0.01764831312876962,1.0,184.0
0.014127334637524589,0.0,185.0
0.017343539486388646,1.0,185.0
0.019222763494687635,0.0,186.0
0.02282063949329654,1.0,186.0
0.020074295707773967,0.0,187.0
0.022958854616975426,1.0,187.0
0.014775092542240534,0.0,188.0
0.018619246475572056,1.0,188.0
0.014146971125338992,0.0,189.0
0.01830018046462847,1.0,189.0
0.012497635847259615,0.0,190.0
0.029409020309936418,1.0,190.0
0.01406208579802892,0.0,191.0
0.028116203017539955,1.0,191.0
0.014341451394307482,0.0,192.0
0.03006519461882416,1.0,192.0
0.014583783233002183,0.0,193.0
0.028751692564970777,1.0,193.0
0.014955589450012678,0.0,194.0
0.025208241113480995,1.0,194.0
0.013285608192627583,0.0,195.0
0.023712903816637567,1.0,195.0
0.01197339342765948,0.0,196.0
0.025528082850328884,1.0,196.0
0.011181898287392035,0.0,197.0
0.01924866635507226,1.0,197.0
0.012218017408552988,0.0,198.0
0.02094348194048951,1.0,198.0
0.012596419495726043,0.0,199.0
0.023983299648600895,1.0,199.0
0.01624095083426733,0.0,200.0
0.026708833899434622,1.0,200.0
0.020461371906000003,0.0,201.0
0.03027168680794764,1.0,201.0
0.013977050518118324,0.0,202.0
0.018310110199599723,1.0,202.0
0.01173504089769215,0.0,203.0
0.0204614226465472,1.0,203.0
0.011378485548303396,0.0,204.0
0.020848136769370307,1.0,204.0
0.011739552736738665,0.0,205.0
0.018568226502079073,1.0,205.0
0.01221088878297279,0.0,206.0
0.01822784295924919,1.0,206.0
0.017583729027281596,0.0,207.0
0.023264009324704252,1.0,207.0
0.016157341529129808,0.0,208.0
0.02357517847518159,1.0,208.0
0.013933888588530008,0.0,209.0
0.020838448058713734,1.0,209.0
0.011881193680972815,0.0,210.0
0.017980714527420234,1.0,210.0
0.009167721708162638,0.0,211.0
0.01162878766762345,1.0,211.0
0.010300020500669341,0.0,212.0
0.01625209419917912,1.0,212.0
0.011107324806287495,0.0,213.0
0.01743168708746057,1.0,213.0
0.011954301699216848,0.0,214.0
0.018536611077490894,1.0,214.0
0.013807359528929723,0.0,215.0
0.01839286929359616,1.0,215.0
0.01085208309771241,0.0,216.0
0.01536637221220008,1.0,216.0
0.009465021982174074,0.0,217.0
0.014633390215301877,1.0,217.0
0.010841211449463206,0.0,218.0
0.013503030243881591,1.0,218.0
0.0134943898764832,0.0,219.0
0.016459863874378016,1.0,219.0
0.013501106760065827,0.0,220.0
0.01795691241564105,1.0,220.0
0.015832143792192492,0.0,221.0
0.03142048914568608,1.0,221.0
0.018238916224771615,0.0,222.0
0.027534669061046728,1.0,222.0
0.013442534524396444,0.0,223.0
0.021630820349055592,1.0,223.0
0.013123762241529469,0.0,224.0
0.025909818009128574,1.0,224.0
0.01189850611503009,0.0,225.0
0.0131334516642025,1.0,225.0
0.012559803745648822,0.0,226.0
0.015972298135463324,1.0,226.0
0.013703706507497606,0.0,227.0
0.017121886233252854,1.0,227.0
0.015871621195438404,0.0,228.0
0.01930455710245405,1.0,228.0
0.016263050600127036,0.0,229.0
0.0185669141409992,1.0,229.0
0.012974148049834223,0.0,230.0
0.015122197752658129,1.0,230.0
0.012585645505585481,0.0,231.0
0.015367520032759555,1.0,231.0
0.010500611368196494,0.0,232.0
0.02403122643416597,1.0,232.0
0.014216356862854978,0.0,233.0
0.032630048600984334,1.0,233.0
0.014361395254549431,0.0,234.0
0.030157968974947477,1.0,234.0
0.014257743858570876,0.0,235.0
0.0343860322076802,1.0,235.0
0.01380865031228563,0.0,236.0
0.02219106482207424,1.0,236.0
0.011519257775263362,0.0,237.0
0.022868043895624815,1.0,237.0
0.012664530240019295,0.0,238.0
0.032190326329384504,1.0,238.0
0.011683881418191641,0.0,239.0
0.040640986418044873,1.0,239.0
0.01217385039085193,0.0,240.0
0.04809977452040089,1.0,240.0
0.013797252990682265,0.0,241.0
0.045254912571467604,1.0,241.0
0.013728586799683948,0.0,242.0
0.05203779219896635,1.0,242.0
0.01602989589595329,0.0,243.0
0.04956338398117102,1.0,243.0
0.014434880890889436,0.0,244.0
0.03932658940070528,1.0,244.0
0.012158205024088277,0.0,245.0
0.044432497840111676,1.0,245.0
0.010158990460391829,0.0,246.0
0.018335741568048642,1.0,246.0
0.010457113779240421,0.0,247.0
0.01853905441114767,1.0,247.0
0.010783007926364845,0.0,248.0
0.017096939910424765,1.0,248.0
0.012242247085613871,0.0,249.0
0.017922824681456784,1.0,249.0
0.01566417125334689,0.0,250.0
0.019977251710190488,1.0,250.0
0.01175542804257532,0.0,251.0
0.017543810186852686,1.0,251.0
0.00985955324224938,0.0,252.0
0.016774759749263412,1.0,252.0
0.01110046148015429,0.0,253.0
0.01926507578226242,1.0,253.0
0.011108678792597035,0.0,254.0
0.01870290436098243,1.0,254.0
0.012187832710909589,0.0,255.0
0.018548064137561965,1.0,255.0
0.014087452795344855,0.0,256.0
0.018955269117422575,1.0,256.0
0.016688500895508027,0.0,257.0
0.026915287030386946,1.0,257.0
0.01365524182289902,0.0,258.0
0.016877373742158083,1.0,258.0
0.011827306682017038,0.0,259.0
0.01827045914498172,1.0,259.0
0.009116162020140288,0.0,260.0
0.01723429601379338,1.0,260.0
0.009974367770144292,0.0,261.0
0.021157186675675253,1.0,261.0
0.010227976145400016,0.0,262.0
0.019914027391042203,1.0,262.0
0.010224575240448936,0.0,263.0
0.037369174086984064,1.0,263.0
0.013048114696071485,0.0,264.0
0.034639743819939235,1.0,264.0
0.009975053190140611,0.0,265.0
0.039806403188048185,1.0,265.0
0.009392347908795434,0.0,266.0
0.01899323534573841,1.0,266.0
0.010964735930755328,0.0,267.0
0.014884129374864772,1.0,267.0
0.011450236925126854,0.0,268.0
0.016123908365950793,1.0,268.0
0.012083739711108663,0.0,269.0
0.01585640617189288,1.0,269.0
0.01387615769970377,0.0,270.0
0.017283258125976215,1.0,270.0
0.01835475116523662,0.0,271.0
0.020557836566233435,1.0,271.0
0.012252670845123804,0.0,272.0
0.01446015046650881,1.0,272.0
0.011411671734911966,0.0,273.0
0.014822270625021707,1.0,273.0
0.01037621417686631,0.0,274.0
0.013259822749842132,1.0,274.0
0.010435431872406052,0.0,275.0
0.013730988105149666,1.0,275.0
0.01056489357760105,0.0,276.0
0.013333007688667608,1.0,276.0
0.012779661977108952,0.0,277.0
0.01518618583269462,1.0,277.0
0.01650960453516874,0.0,278.0
0.01805251588380581,1.0,278.0
0.01384540637558803,0.0,279.0
0.015307493616037563,1.0,279.0
0.010983597309839466,0.0,280.0
0.013361139029102662,1.0,280.0
0.011968848195140222,0.0,281.0
0.0176565779000161,1.0,281.0
0.014118011167013335,0.0,282.0
0.02056728526930319,1.0,282.0
0.014970972867555424,0.0,283.0
0.021641268440628778,1.0,283.0
0.014278754086431178,0.0,284.0
0.020523780989076847,1.0,284.0
0.016549721094697278,0.0,285.0
0.020095117114213818,1.0,285.0
0.01423014802303002,0.0,286.0
0.018099861171653787,1.0,286.0
0.011199355659159981,0.0,287.0
0.016481299267875175,1.0,287.0
0.011200129693916015,0.0,288.0
0.0166668168860857,1.0,288.0
0.013121771561064427,0.0,289.0
0.01973946458024082,1.0,289.0
0.011813704102381245,0.0,290.0
0.017895913794218846,1.0,290.0
0.013798964656377592,0.0,291.0
0.020166503921434924,1.0,291.0
0.014349852073649106,0.0,292.0
0.01868205248446763,1.0,292.0
0.011465525897620406,0.0,293.0
0.016411344740248072,1.0,293.0
0.011560712194283002,0.0,294.0
0.018760646063386285,1.0,294.0
0.011560277891955715,0.0,295.0
0.03179320155907516,1.0,295.0
0.011454935198073486,0.0,296.0
0.029032483504503465,1.0,296.0
0.012001437617019474,0.0,297.0
0.02665435757431609,1.0,297.0
0.013482541527934657,0.0,298.0
0.028372891858715096,1.0,298.0
0.015719904796316155,0.0,299.0
0.024987273750503088,1.0,299.0
0.013755907462215665,0.0,300.0
0.023146906909667517,1.0,300.0
0.011125967174745668,0.0,301.0
0.023411493937157725,1.0,301.0
0.01040199640595258,0.0,302.0
0.019852077869861262,1.0,302.0
0.01022391926207055,0.0,303.0
0.019170511125430938,1.0,303.0
0.01068664639461551,0.0,304.0
0.01899288822249526,1.0,304.0
0.012685095304824357,0.0,305.0
0.01860542806979856,1.0,305.0
0.01770965824994513,0.0,306.0
0.025339881762017277,1.0,306.0
0.012451141314218992,0.0,307.0
0.020967791387705534,1.0,307.0
0.010597867120522167,0.0,308.0
0.01787710151394073,1.0,308.0
0.01215643186617642,0.0,309.0
0.01651759516342099,1.0,309.0
0.0121650023175036,0.0,310.0
0.01919643179853247,1.0,310.0
0.01203639846500863,0.0,311.0
0.019284647275867227,1.0,311.0
0.014136753419628974,0.0,312.0
0.02833668100736169,1.0,312.0
0.017563403419366876,0.0,313.0
0.027584859113409254,1.0,313.0
0.013445698950531972,0.0,314.0
0.02700026146053238,1.0,314.0
0.011343402522065931,0.0,315.0
0.019020506551776242,1.0,315.0
0.010300160834920993,0.0,316.0
0.01771487635044887,1.0,316.0
0.011298954618154361,0.0,317.0
0.01917152192045958,1.0,317.0
0.011296434904545188,0.0,318.0
0.021634534815050337,1.0,318.0
0.012577553897958919,0.0,319.0
0.02282688149530742,1.0,319.0
0.01515951822143563,0.0,320.0
0.025430268823204018,1.0,320.0
0.012776049328143748,0.0,321.0
0.021942790892837693,1.0,321.0
0.010768311872438444,0.0,322.0
0.02038597050850037,1.0,322.0
0.011456758204509991,0.0,323.0
0.012836586598361207,1.0,323.0
0.013075241996617616,0.0,324.0
0.02031981875312935,1.0,324.0
0.011883833111316014,0.0,325.0
0.023202555490211746,1.0,325.0
0.016283391101688166,0.0,326.0
0.03053128930577992,1.0,326.0
0.01892827474336932,0.0,327.0
0.030310101737428256,1.0,327.0
0.0156869780116898,0.0,328.0
0.03657222153023386,1.0,328.0
0.013240719453867919,0.0,329.0
0.037066459919161424,1.0,329.0
0.009998522154872425,0.0,330.0
0.016742553326470143,1.0,330.0
0.010678374638228717,0.0,331.0
0.020048984098908408,1.0,331.0
0.011020046653419699,0.0,332.0
0.02310284542405325,1.0,332.0
0.014030416721746944,0.0,333.0
0.04795355641085978,1.0,333.0
0.01780868623743677,0.0,334.0
0.044887002047776396,1.0,334.0
0.014048269196219536,0.0,335.0
0.03668708045518251,1.0,335.0
0.012101084725650382,0.0,336.0
0.0439995250233205,1.0,336.0
0.011882517891602242,0.0,337.0
0.027021921193105092,1.0,337.0
0.012657396623777014,0.0,338.0
0.02893079880866103,1.0,338.0
0.012254201760850174,0.0,339.0
0.03148322969325985,1.0,339.0
0.01537411117673175,0.0,340.0
0.035186932189918176,1.0,340.0
0.017336456639362317,0.0,341.0
0.03208022177713284,1.0,341.0
0.014397617905507733,0.0,342.0
0.027677359202506396,1.0,342.0
0.012972952382795921,0.0,343.0
0.02872436292422436,1.0,343.0
0.010408274748636129,0.0,344.0
0.01886014199630298,1.0,344.0
0.012076404060743083,0.0,345.0
0.02755271563458261,1.0,345.0
0.012547407817333812,0.0,346.0
0.025616791142209536,1.0,346.0
0.01612884578830582,0.0,347.0
0.04437016300652116,1.0,347.0
0.018270806963187735,0.0,348.0
0.04428812733292073,1.0,348.0
0.014669995912233941,0.0,349.0
0.04887072153755746,1.0,349.0
0.010805942516870606,0.0,350.0
0.031386195331588096,1.0,350.0
0.010135921758237491,0.0,351.0
0.013417933919387766,1.0,351.0
0.011116668224164386,0.0,352.0
0.015237111635168693,1.0,352.0
0.010942122100846954,0.0,353.0
0.015804177309485,1.0,353.0
0.012584562915544807,0.0,354.0
0.016608159198913057,1.0,354.0
0.014744587908508718,0.0,355.0
0.017083966720239364,1.0,355.0
0.011837373996984622,0.0,356.0
0.01454585661016399,1.0,356.0
0.01060060260492871,0.0,357.0
0.014874220212054874,1.0,357.0
0.010863344242542108,0.0,358.0
0.013665716241029482,1.0,358.0
0.013638903723946475,0.0,359.0
0.02060723168973346,1.0,359.0
0.01432668285915963,0.0,360.0
0.021933986587218474,1.0,360.0
0.01637849323713747,0.0,361.0
0.024635493090003784,1.0,361.0
0.014513644213497415,0.0,362.0
0.019702538907224128,1.0,362.0
0.0124103996040298,0.0,363.0
0.017323324483535525,1.0,363.0
0.011758104588827164,0.0,364.0
0.018083518541728853,1.0,364.0
0.011225381503265935,0.0,365.0
0.020428014950426177,1.0,365.0
0.014693278566635043,0.0,366.0
0.0196761028374836,1.0,366.0
0.014089321044297679,0.0,367.0
0.01876883156716149,1.0,367.0
0.014612392402410437,0.0,368.0
0.01877648721666144,1.0,368.0
0.015471843323076363,0.0,369.0
0.022743813799990697,1.0,369.0
0.012188522147591203,0.0,370.0
0.026472936571679182,1.0,370.0
0.011415560309894742,0.0,371.0
0.01676338085895774,1.0,371.0
0.010669115790240958,0.0,372.0
0.01979297833899473,1.0,372.0
0.010717027283596582,0.0,373.0
0.022241594225421112,1.0,373.0
0.011092084473126445,0.0,374.0
0.023628965938317797,1.0,374.0
0.011602411265605258,0.0,375.0
0.02702084356904233,1.0,375.0
0.01590033893571089,0.0,376.0
0.023146999849636845,1.0,376.0
0.01296732856839954,0.0,377.0
0.01825134463813987,1.0,377.0
0.009486013663418155,0.0,378.0
0.01954239599366104,1.0,378.0
0.010340569567093503,0.0,379.0
0.031584332117301134,1.0,379.0
0.011382448356533782,0.0,380.0
0.025956277809575774,1.0,380.0
0.012503455217570495,0.0,381.0
0.022431565745760735,1.0,381.0
0.013250578409189437,0.0,382.0
0.03535931776780774,1.0,382.0
0.016064271361293975,0.0,383.0
0.029553843198203582,1.0,383.0
0.011667605968991296,0.0,384.0
0.02694570416067454,1.0,384.0
0.010353885017303603,0.0,385.0
0.030685496193645946,1.0,385.0
0.013143538031063398,0.0,386.0
0.020638456593337733,1.0,386.0
0.01357015190224329,0.0,387.0
0.022007161996631216,1.0,387.0
0.015024279818036439,0.0,388.0
0.024781613755221664,1.0,388.0
0.016315033909628296,0.0,389.0
0.023394053736162504,1.0,389.0
0.018266417956057164,0.0,390.0
0.029491887839637704,1.0,390.0
0.015131288994680856,0.0,391.0
0.01989913504137323,1.0,391.0
0.013167378209767294,0.0,392.0
0.021720358482597162,1.0,392.0
0.011267112432427577,0.0,393.0
0.02969989402908563,1.0,393.0
0.015455692545068877,0.0,394.0
0.03388515790511269,1.0,394.0
0.01592222171169967,0.0,395.0
0.031095443229996012,1.0,395.0
0.017015426283234908,0.0,396.0
0.030685037663824105,1.0,396.0
0.01491837141342891,0.0,397.0
0.023347720507488557,1.0,397.0
0.012703414713179989,0.0,398.0
0.02358369882301421,1.0,398.0
0.015830846875870993,0.0,399.0
0.031823095159889195,1.0,399.0
0.010778350447102498,0.0,400.0
0.011834351837504307,1.0,400.0
0.011441990052647165,0.0,401.0
0.014242780174506982,1.0,401.0
0.012791960498048899,0.0,402.0
0.015627545115679414,1.0,402.0
0.012818167425825137,0.0,403.0
0.01584833840575279,1.0,403.0
0.014648679396824878,0.0,404.0
0.01663803342335332,1.0,404.0
0.01173241070868196,0.0,405.0
0.01365692232565043,1.0,405.0
0.010844071726495801,0.0,406.0
0.013440843490013295,1.0,406.0
0.010365495270346416,0.0,407.0
0.01548985589509481,1.0,407.0
0.011203267509868229,0.0,408.0
0.016787488724539282,1.0,408.0
0.012299768312291817,0.0,409.0
0.017796763224179616,1.0,409.0
0.01242330331024806,0.0,410.0
0.017453308377273963,1.0,410.0
0.01688857910430751,0.0,411.0
0.02030277875992319,1.0,411.0
