log_cosh_1,log_cosh_2,label,id
6.559802226374923,0.6264644799884633,0.0,1.0
7.168859413562895,0.6264644799884633,1.0,1.0
5.302993516547444,0.7493598651669112,0.0,2.0
5.5397982286316605,0.7493598651669112,1.0,2.0
5.121065820903673,0.6291994901341057,0.0,3.0
5.465793580326665,0.6291994901341057,1.0,3.0
6.707525757216384,1.0343746564692322,0.0,4.0
7.5827398833443285,1.0343746564692322,1.0,4.0
14.753354359324765,2.124489959660986,0.0,5.0
15.608307344988535,2.124489959660986,1.0,5.0
9.899539386750938,1.3366314848615708,0.0,6.0
10.182635981957482,1.3366314848615708,1.0,6.0
5.6703406354741706,0.6271852763022564,0.0,7.0
5.917316090031525,0.6271852763022564,1.0,7.0
5.551840780320416,0.23888910756621862,0.0,8.0
8.926653300231987,0.23888910756621862,1.0,8.0
5.782754287758754,0.4209866195396339,0.0,9.0
10.101553202186107,0.4209866195396339,1.0,9.0
5.947502162290692,0.28102697906004,0.0,10.0
9.677037729131916,0.28102697906004,1.0,10.0
8.538782292677258,0.48762171166146423,0.0,11.0
13.170912081258153,0.48762171166146423,1.0,11.0
16.881006455616927,1.1462915404347251,0.0,12.0
22.302516843216953,1.1462915404347251,1.0,12.0
9.755300634832155,0.5492272236812721,0.0,13.0
13.536045601212676,0.5492272236812721,1.0,13.0
6.184575268366531,0.37255847813392795,0.0,14.0
10.957230591045738,0.37255847813392795,1.0,14.0
7.3270503100072295,0.7585925518644412,0.0,15.0
8.867766008547243,0.7585925518644412,1.0,15.0
6.139562382495186,0.4888551396722325,0.0,16.0
7.711212876981019,0.4888551396722325,1.0,16.0
7.375257866087399,0.5177502643409446,0.0,17.0
11.304155880551988,0.5177502643409446,1.0,17.0
9.912499602679858,0.6162346468453412,0.0,18.0
14.326537559810955,0.6162346468453412,1.0,18.0
15.44323678965641,0.6677118748583031,0.0,19.0
20.99624372907606,0.6677118748583031,1.0,19.0
10.14853083629352,0.5484373651325181,0.0,20.0
12.607800644488524,0.5484373651325181,1.0,20.0
5.445961088516299,0.4226965961035543,0.0,21.0
7.019588491482415,0.4226965961035543,1.0,21.0
4.733027610004543,0.36680691692634065,0.0,22.0
8.609011619051389,0.36680691692634065,1.0,22.0
5.25456837893247,0.30405556741633016,0.0,23.0
9.118044272639764,0.30405556741633016,1.0,23.0
5.212532147440811,0.4018312394812599,0.0,24.0
10.425113448566076,0.4018312394812599,1.0,24.0
7.157280688380828,0.4668902865264012,0.0,25.0
13.572291384377866,0.4668902865264012,1.0,25.0
11.407838910867143,0.5745526105699291,0.0,26.0
20.181664929922448,0.5745526105699291,1.0,26.0
8.43256775982716,0.565702723157926,0.0,27.0
15.259085940556384,0.565702723157926,1.0,27.0
4.59140287660645,0.29748366941096793,0.0,28.0
9.527014609008704,0.29748366941096793,1.0,28.0
6.360263889486537,0.496486560299426,0.0,29.0
17.83870613269286,0.496486560299426,1.0,29.0
5.3308587190950005,0.4478057060640942,0.0,30.0
14.001069457771989,0.4478057060640942,1.0,30.0
5.351881612080223,0.5053904958430596,0.0,31.0
15.02846514759814,0.5053904958430596,1.0,31.0
7.834429170208743,0.7722165480223013,0.0,32.0
17.802042123941714,0.7722165480223013,1.0,32.0
15.420056755979273,1.7069823924157739,0.0,33.0
25.054637066387578,1.7069823924157739,1.0,33.0
9.784882169172628,1.4478751762019648,0.0,34.0
19.517440183287164,1.4478751762019648,1.0,34.0
5.962981286214701,0.8163771603413816,0.0,35.0
18.788246719337238,0.8163771603413816,1.0,35.0
4.353803405760195,0.40603381656035425,0.0,36.0
11.510863550747617,0.40603381656035425,1.0,36.0
4.982129370320161,0.660842111520616,0.0,37.0
14.949357104835931,0.660842111520616,1.0,37.0
4.739479488826615,0.7005685201400979,0.0,38.0
13.76214278284743,0.7005685201400979,1.0,38.0
7.407787825665475,1.4663001721980997,0.0,39.0
18.102194332041506,1.4663001721980997,1.0,39.0
12.986193609270082,2.30572062335096,0.0,40.0
19.99658903357578,2.30572062335096,1.0,40.0
7.8752185422434895,1.1148812725346517,0.0,41.0
15.15660894601749,1.1148812725346517,1.0,41.0
5.424983362157053,0.7496508950164247,0.0,42.0
14.51323945469771,0.7496508950164247,1.0,42.0
5.920421295577092,0.4617727669081795,0.0,43.0
8.31848381096485,0.4617727669081795,1.0,43.0
4.375461237257998,0.26662663497621913,0.0,44.0
6.653801358332506,0.26662663497621913,1.0,44.0
5.324538431499991,0.6381361512483008,0.0,45.0
8.852337262783147,0.6381361512483008,1.0,45.0
6.92073047286132,1.215114035870142,0.0,46.0
11.26355151796646,1.215114035870142,1.0,46.0
12.357594907574446,2.3376022528306164,0.0,47.0
15.195410552208648,2.3376022528306164,1.0,47.0
7.917962239446854,0.8931635559440827,0.0,48.0
10.431607888248477,0.8931635559440827,1.0,48.0
5.069666200383237,0.6998935640946036,0.0,49.0
8.669369431851798,0.6998935640946036,1.0,49.0
6.595087350146148,0.7332100763325382,0.0,50.0
9.96944646661947,0.7332100763325382,1.0,50.0
5.735132594934648,0.7628764836201631,0.0,51.0
7.510928856467101,0.7628764836201631,1.0,51.0
5.6268160767924025,0.6489327733541647,0.0,52.0
6.890409769312736,0.6489327733541647,1.0,52.0
9.105063210575567,1.30303399563478,0.0,53.0
12.58394224283059,1.30303399563478,1.0,53.0
15.392985443744431,1.9671533169827715,0.0,54.0
18.827230294916248,1.9671533169827715,1.0,54.0
10.013182526713898,1.228247694856795,0.0,55.0
12.94982665794445,1.228247694856795,1.0,55.0
6.370324755454333,0.778739751725316,0.0,56.0
9.008574268353295,0.778739751725316,1.0,56.0
5.673659079610402,0.6866693865025818,0.0,57.0
9.28795286850027,0.6866693865025818,1.0,57.0
5.544264078789035,0.47159141127760734,0.0,58.0
10.992273378495932,0.47159141127760734,1.0,58.0
