log_cosh_1,log_cosh_2,label,id
7.085278137637317,0.6133002945361665,0.0,1.0
10.945557623961138,0.6133002945361665,1.0,1.0
6.083160123835857,0.4906248812165634,0.0,2.0
8.272629262387666,0.4906248812165634,1.0,2.0
6.546352126270418,0.5142583931565924,0.0,3.0
9.633413717013687,0.5142583931565924,1.0,3.0
6.666842787329633,0.604503545977689,0.0,4.0
9.391761409920674,0.604503545977689,1.0,4.0
13.008838592145581,1.5884577828286255,0.0,5.0
15.721982188448791,1.5884577828286255,1.0,5.0
9.529143954853481,0.6917898704836489,0.0,6.0
12.70578746837895,0.6917898704836489,1.0,6.0
5.947557317689903,0.4205980728448808,0.0,7.0
8.997307366609286,0.4205980728448808,1.0,7.0
4.839741147199858,0.7400481947818711,0.0,8.0
9.129675547454108,0.7400481947818711,1.0,8.0
4.44093938195,0.5869608040215727,0.0,9.0
8.37761517614845,0.5869608040215727,1.0,9.0
4.979971361039793,0.73948877797877,0.0,10.0
8.832516931217997,0.73948877797877,1.0,10.0
6.2515226313408,0.9721012127115243,0.0,11.0
10.454455686647007,0.9721012127115243,1.0,11.0
10.664749326379741,1.9684292001698227,0.0,12.0
15.040493801863509,1.9684292001698227,1.0,12.0
6.373946771433296,0.8319264905901138,0.0,13.0
10.741887409371728,0.8319264905901138,1.0,13.0
4.481762628929998,0.8992065037929471,0.0,14.0
8.200522046673786,0.8992065037929471,1.0,14.0
4.796864121595548,0.4516290033156206,0.0,15.0
11.147059840496633,0.4516290033156206,1.0,15.0
6.270308473449924,0.903715047734946,0.0,16.0
11.533048181472227,0.903715047734946,1.0,16.0
5.526486234172405,0.8932182584844544,0.0,17.0
11.003948082758408,0.8932182584844544,1.0,17.0
7.5777072788881,1.421035715054006,0.0,18.0
12.894598731564415,1.421035715054006,1.0,18.0
14.315682369235937,1.6691333492560572,0.0,19.0
21.032317965920836,1.6691333492560572,1.0,19.0
9.620278480408606,1.0529667207863607,0.0,20.0
16.913242832125334,1.0529667207863607,1.0,20.0
5.391880133863232,1.0303086166793554,0.0,21.0
11.569075514513028,1.0303086166793554,1.0,21.0
5.201120191339915,1.0602688813405194,0.0,22.0
8.178649673681567,1.0602688813405194,1.0,22.0
5.16419039436672,1.4240649244909132,0.0,23.0
8.650017704032601,1.4240649244909132,1.0,23.0
5.554867378564724,1.2831409312822952,0.0,24.0
8.393547269217061,1.2831409312822952,1.0,24.0
6.8452431431947804,1.58461990847366,0.0,25.0
10.302695822890653,1.58461990847366,1.0,25.0
12.57746474063321,1.1114951876818744,0.0,26.0
16.16553192005592,1.1114951876818744,1.0,26.0
7.207485130488931,0.6486682673596263,0.0,27.0
10.84990296143847,0.6486682673596263,1.0,27.0
5.438693604656159,1.1267675663162238,0.0,28.0
8.191093513471625,1.1267675663162238,1.0,28.0
5.056643880343899,0.28619939452070015,0.0,29.0
12.513942223943065,0.28619939452070015,1.0,29.0
5.014899929039594,0.4314975157660671,0.0,30.0
15.969784539699962,0.4314975157660671,1.0,30.0
4.707601839566137,0.4143216254682335,0.0,31.0
14.598845411498141,0.4143216254682335,1.0,31.0
7.220120928439849,0.7893336649272821,0.0,32.0
18.601987804821945,0.7893336649272821,1.0,32.0
10.992982147090485,1.3772555445065908,0.0,33.0
17.65832191963435,1.3772555445065908,1.0,33.0
7.582265633770201,0.7270092376696599,0.0,34.0
14.571295941038697,0.7270092376696599,1.0,34.0
4.688040347516101,0.5072152879128269,0.0,35.0
14.535653827203308,0.5072152879128269,1.0,35.0
6.58009593892536,0.3103533622356129,0.0,36.0
13.873697834941536,0.3103533622356129,1.0,36.0
5.887775379372469,0.38199912413202025,0.0,37.0
11.668260991173542,0.38199912413202025,1.0,37.0
5.566091285155017,0.3744031668694081,0.0,38.0
11.952213146509447,0.3744031668694081,1.0,38.0
8.363769433770942,0.7261454192565716,0.0,39.0
13.833073929104323,0.7261454192565716,1.0,39.0
15.399351766554524,1.2857579261955365,0.0,40.0
35.751895584626226,1.2857579261955365,1.0,40.0
9.645691656311532,0.6659811057765636,0.0,41.0
17.185228871601307,0.6659811057765636,1.0,41.0
6.277818727925572,0.5712838191321284,0.0,42.0
13.298053528013234,0.5712838191321284,1.0,42.0
6.301572898907765,0.4031130457551658,0.0,43.0
10.213580766676564,0.4031130457551658,1.0,43.0
6.583206790299229,0.3195407843186363,0.0,44.0
12.02517114511335,0.3195407843186363,1.0,44.0
6.2377876340560485,0.3231398884068959,0.0,45.0
13.398740794992081,0.3231398884068959,1.0,45.0
9.298253465022066,0.6689665839731423,0.0,46.0
16.97017970729179,0.6689665839731423,1.0,46.0
13.944603357823764,1.234388865993052,0.0,47.0
17.794331659709773,1.234388865993052,1.0,47.0
11.35291238485718,0.6586851625245211,0.0,48.0
15.067310183237328,0.6586851625245211,1.0,48.0
6.647325593312853,0.237119727707648,0.0,49.0
13.164438053416326,0.237119727707648,1.0,49.0
5.435896748192771,0.5146205997538278,0.0,50.0
10.302662382215583,0.5146205997538278,1.0,50.0
6.141689122573005,0.4871905408370329,0.0,51.0
11.854700572193222,0.4871905408370329,1.0,51.0
5.955531832966591,0.5337470814343521,0.0,52.0
13.854511573319995,0.5337470814343521,1.0,52.0
6.798799691300044,0.5485494208040634,0.0,53.0
13.549647270091379,0.5485494208040634,1.0,53.0
12.880845928206096,1.121777329345066,0.0,54.0
18.955657687632357,1.121777329345066,1.0,54.0
9.077173253242329,1.1458839133829348,0.0,55.0
16.799822485231427,1.1458839133829348,1.0,55.0
5.253327165303159,0.5423144068252785,0.0,56.0
14.906165650021745,0.5423144068252785,1.0,56.0
4.896926873099248,0.30545752678592736,0.0,57.0
12.543358726380289,0.30545752678592736,1.0,57.0
5.344095580608697,0.2550375500265524,0.0,58.0
14.380600708390654,0.2550375500265524,1.0,58.0
5.000081367023179,0.21284556548864347,0.0,59.0
14.532976401722271,0.21284556548864347,1.0,59.0
6.807905543702127,0.2950468892738848,0.0,60.0
19.229610212522356,0.2950468892738848,1.0,60.0
10.307244623294029,0.9206867688081377,0.0,61.0
17.263880470862905,0.9206867688081377,1.0,61.0
8.45609870344553,0.8419093903132201,0.0,62.0
16.088101556877263,0.8419093903132201,1.0,62.0
5.500714765321898,0.25548676223071914,0.0,63.0
14.641857936985767,0.25548676223071914,1.0,63.0
4.359613397333522,0.30882071739006006,0.0,64.0
12.82689309042462,0.30882071739006006,1.0,64.0
4.94248175848068,0.27317122297708957,0.0,65.0
13.883989311279135,0.27317122297708957,1.0,65.0
5.3684981532522285,0.4223552344362887,0.0,66.0
12.772562850738534,0.4223552344362887,1.0,66.0
6.04082249197305,0.40452208568924436,0.0,67.0
15.184341254453875,0.40452208568924436,1.0,67.0
8.517051933980706,0.7622237154471425,0.0,68.0
16.96154115575224,0.7622237154471425,1.0,68.0
7.857772498610959,0.5374255034713142,0.0,69.0
17.460348780058776,0.5374255034713142,1.0,69.0
4.922552419001987,0.5565367532491406,0.0,70.0
12.393184906071914,0.5565367532491406,1.0,70.0
5.856806708456969,0.574418239443886,0.0,71.0
11.885744376054102,0.574418239443886,1.0,71.0
5.390017444830278,0.6298373821833675,0.0,72.0
11.34663552671038,0.6298373821833675,1.0,72.0
5.218640933623106,0.49508684755308663,0.0,73.0
12.039837704061656,0.49508684755308663,1.0,73.0
7.749226672981968,0.834718828498361,0.0,74.0
16.601959656454273,0.834718828498361,1.0,74.0
13.577244512944057,0.9283890336119553,0.0,75.0
20.464493999728024,0.9283890336119553,1.0,75.0
10.103410245390677,1.014232866166423,0.0,76.0
14.63002167517594,1.014232866166423,1.0,76.0
6.0782999342888555,0.7751772411579283,0.0,77.0
11.794956417495698,0.7751772411579283,1.0,77.0
5.111443592363057,0.5750210506128897,0.0,78.0
20.37845201126802,0.5750210506128897,1.0,78.0
5.5625457050046885,0.511232960270077,0.0,79.0
19.109025309560508,0.511232960270077,1.0,79.0
5.435737362117921,0.5325777739629266,0.0,80.0
17.25068703879725,0.5325777739629266,1.0,80.0
8.021612697675849,0.8138669056456429,0.0,81.0
18.03928677633786,0.8138669056456429,1.0,81.0
11.696768515260166,1.256546740772386,0.0,82.0
30.49362867547318,1.256546740772386,1.0,82.0
8.44929591468109,0.5894358992191665,0.0,83.0
25.537985544316314,0.5894358992191665,1.0,83.0
4.690968360912494,0.33202634855542323,0.0,84.0
15.134413023636379,0.33202634855542323,1.0,84.0
4.743597469103267,0.3353306704586661,0.0,85.0
16.585346155343526,0.3353306704586661,1.0,85.0
4.401974481061625,0.29932286538076003,0.0,86.0
13.866679201819492,0.29932286538076003,1.0,86.0
5.17484146653517,0.4837799316079466,0.0,87.0
13.269845667119158,0.4837799316079466,1.0,87.0
6.621909811642994,0.6297643447870447,0.0,88.0
13.936429935674541,0.6297643447870447,1.0,88.0
10.185145769768432,0.8071065504477661,0.0,89.0
32.644855144832036,0.8071065504477661,1.0,89.0
6.36857064004196,0.6012219522165938,0.0,90.0
12.594149900333344,0.6012219522165938,1.0,90.0
4.209300168703305,0.36972515141120793,0.0,91.0
13.608759526317773,0.36972515141120793,1.0,91.0
5.675141760971526,0.6975860206331351,0.0,92.0
8.058084748265983,0.6975860206331351,1.0,92.0
6.7585375527662315,1.283758094115966,0.0,93.0
9.667953591453873,1.283758094115966,1.0,93.0
6.010806228856316,1.149954640026657,0.0,94.0
9.241595841207461,1.149954640026657,1.0,94.0
7.7796715847522595,1.3051646193549904,0.0,95.0
11.23457408725037,1.3051646193549904,1.0,95.0
12.094526670989875,1.150177307464552,0.0,96.0
13.660994295128782,1.150177307464552,1.0,96.0
10.46331399119434,0.7448990669447731,0.0,97.0
12.411019208971299,0.7448990669447731,1.0,97.0
5.523617284824951,0.9904556650264545,0.0,98.0
8.374403134160255,0.9904556650264545,1.0,98.0
5.731714263067634,0.240637209640047,0.0,99.0
10.589885209294739,0.240637209640047,1.0,99.0
5.926731160104677,0.3705359399272157,0.0,100.0
8.470043899259439,0.3705359399272157,1.0,100.0
6.123771000838633,0.34995334507849146,0.0,101.0
9.226459375629688,0.34995334507849146,1.0,101.0
9.12295614323008,0.6287507609846331,0.0,102.0
12.363658961425257,0.6287507609846331,1.0,102.0
14.291583368435042,1.147264914973846,0.0,103.0
18.192075049427334,1.147264914973846,1.0,103.0
8.680698872001093,0.5264060794588171,0.0,104.0
11.937750271673034,0.5264060794588171,1.0,104.0
6.2559563437064645,0.3795068945698708,0.0,105.0
9.052344637711853,0.3795068945698708,1.0,105.0
5.040620151140158,0.2822757052158751,0.0,106.0
9.413594262114893,0.2822757052158751,1.0,106.0
5.16802955758664,0.42640417461846847,0.0,107.0
8.779931252465781,0.42640417461846847,1.0,107.0
5.073540107161669,0.3804231147980675,0.0,108.0
7.465835191822166,0.3804231147980675,1.0,108.0
7.771624542297246,0.8325214401748691,0.0,109.0
10.812066791880614,0.8325214401748691,1.0,109.0
14.186606574858256,2.012577266959838,0.0,110.0
17.194041140933574,2.012577266959838,1.0,110.0
9.960010984705566,0.9503129879587107,0.0,111.0
13.436840147006045,0.9503129879587107,1.0,111.0
5.345664686571835,0.5295707478725414,0.0,112.0
8.749487643578734,0.5295707478725414,1.0,112.0
5.4750514357974716,0.7610705370971675,0.0,113.0
14.854876774592475,0.7610705370971675,1.0,113.0
5.8705030535327705,0.9573174226263723,0.0,114.0
18.996975161757096,0.9573174226263723,1.0,114.0
5.9511150580855565,0.8239907089251917,0.0,115.0
15.23533220386857,0.8239907089251917,1.0,115.0
8.857337729447696,1.7355247147666535,0.0,116.0
20.98692767814467,1.7355247147666535,1.0,116.0
11.803456429095377,2.5779180034413836,0.0,117.0
27.84151691700617,2.5779180034413836,1.0,117.0
8.885345814880207,1.3597816709477117,0.0,118.0
22.285310964433002,1.3597816709477117,1.0,118.0
5.667081255387429,1.0621786134597908,0.0,119.0
14.603089771469682,1.0621786134597908,1.0,119.0
4.794039904580015,0.3307719217411158,0.0,120.0
15.714854547411768,0.3307719217411158,1.0,120.0
5.172874981121061,0.30030133724620567,0.0,121.0
11.880233179078715,0.30030133724620567,1.0,121.0
5.5323096888802805,0.31696389101068567,0.0,122.0
10.68806703140754,0.31696389101068567,1.0,122.0
8.429986747721012,0.33729966161278135,0.0,123.0
14.072560409615923,0.33729966161278135,1.0,123.0
14.354555199721846,0.7439383148447019,0.0,124.0
19.33897772331096,0.7439383148447019,1.0,124.0
7.389600441352233,0.4949843894658578,0.0,125.0
12.831365020704744,0.4949843894658578,1.0,125.0
5.5139924505171125,0.22985630008996794,0.0,126.0
10.591814345383321,0.22985630008996794,1.0,126.0
5.709699441485454,0.3634663763243335,0.0,127.0
11.118041151804716,0.3634663763243335,1.0,127.0
6.622160833853493,0.5241415835252745,0.0,128.0
13.422659129288466,0.5241415835252745,1.0,128.0
6.482707572830922,0.43005725121682875,0.0,129.0
12.508570001201957,0.43005725121682875,1.0,129.0
9.790935365661369,0.9725874431863366,0.0,130.0
15.809904237721142,0.9725874431863366,1.0,130.0
12.61952659550003,1.7757029137130529,0.0,131.0
20.244190740776624,1.7757029137130529,1.0,131.0
7.497810991641252,0.7342664794276819,0.0,132.0
13.71009866931404,0.7342664794276819,1.0,132.0
6.377775945880296,0.5121523437948405,0.0,133.0
12.252265032583924,0.5121523437948405,1.0,133.0
6.454750734147394,0.5938456257260523,0.0,134.0
18.212027406514867,0.5938456257260523,1.0,134.0
6.429765772603483,0.7212473790737852,0.0,135.0
23.148044770034506,0.7212473790737852,1.0,135.0
6.2017390205857925,0.6777093699942205,0.0,136.0
18.052499751655255,0.6777093699942205,1.0,136.0
9.183600590388663,1.04359374555858,0.0,137.0
19.610442609408828,1.04359374555858,1.0,137.0
19.0201434694832,2.7343869671107703,0.0,138.0
36.641691582278675,2.7343869671107703,1.0,138.0
9.845708585719063,1.1008863515706342,0.0,139.0
27.575587114080307,1.1008863515706342,1.0,139.0
5.87686590198716,0.7643061767426675,0.0,140.0
15.917468557821042,0.7643061767426675,1.0,140.0
6.3581684186114105,0.36297085214924946,0.0,141.0
10.265251386955425,0.36297085214924946,1.0,141.0
5.949288849789173,0.5638916679822257,0.0,142.0
9.940968474557542,0.5638916679822257,1.0,142.0
6.322168011828472,0.5912050376301309,0.0,143.0
13.52456632946706,0.5912050376301309,1.0,143.0
9.044813971395753,1.6346064080568263,0.0,144.0
13.71300800804837,1.6346064080568263,1.0,144.0
14.524415588895181,2.0289311851711394,0.0,145.0
20.143469598828077,2.0289311851711394,1.0,145.0
9.253992777193442,0.85835379543655,0.0,146.0
13.635069520326034,0.85835379543655,1.0,146.0
6.349055183203154,0.5319301316823974,0.0,147.0
11.949134867221737,0.5319301316823974,1.0,147.0
4.869366545279996,0.24225915922335525,0.0,148.0
11.074275559685447,0.24225915922335525,1.0,148.0
5.257578473986499,0.2952913667244476,0.0,149.0
9.015963788962885,0.2952913667244476,1.0,149.0
5.8806907334892005,0.3476057652898809,0.0,150.0
8.614184934919743,0.3476057652898809,1.0,150.0
8.104394437460385,0.386612288631779,0.0,151.0
15.627878825815564,0.386612288631779,1.0,151.0
13.231783230136358,0.9142408560559936,0.0,152.0
19.96872556820617,0.9142408560559936,1.0,152.0
8.945203320437296,0.715696354478872,0.0,153.0
15.003683870166121,0.715696354478872,1.0,153.0
5.255876473911899,0.19288799538017784,0.0,154.0
11.484691662384646,0.19288799538017784,1.0,154.0
4.630138035730251,0.3039307940921405,0.0,155.0
12.047496052955458,0.3039307940921405,1.0,155.0
5.9700081709319255,0.757550852345556,0.0,156.0
16.11353471032665,0.757550852345556,1.0,156.0
5.924051997445867,0.487591322722845,0.0,157.0
16.944534183840943,0.487591322722845,1.0,157.0
9.648491118541873,0.9558256951834473,0.0,158.0
23.73324398985908,0.9558256951834473,1.0,158.0
15.563052122796396,1.8026069419137702,0.0,159.0
32.26678051790575,1.8026069419137702,1.0,159.0
9.478302837035034,0.5290467445256307,0.0,160.0
22.831714223894622,0.5290467445256307,1.0,160.0
5.491078205063133,0.40755529986491323,0.0,161.0
11.703652517092861,0.40755529986491323,1.0,161.0
