cm_1_power,cm_2_power,load_1_power,load_2_power,load_3_power,load_4_power,load_5_power,load_6_power,load_7_power,load_8_power,load_9_power,load_10_power,load_11_power,load_12_power,load_13_power,load_14_power,load_15_power,load_16_power,load_17_power,load_18_power,load_19_power,load_20_power,load_21_power,load_22_power,load_23_power,load_24_power,load_25_power,load_26_power,load_27_power,load_28_power,load_29_power,load_30_power,load_31_power,load_32_power,load_33_power,load_34_power,load_35_power,load_36_power,load_37_power,load_38_power,load_39_power,load_40_power,load_41_power,load_42_power,load_43_power,load_44_power,load_45_power,load_46_power,load_47_power,load_48_power,load_49_power,load_50_power,load_51_power,load_52_power,load_53_power,load_54_power,load_55_power,label,id
922.999615,671.178855,13.47048,7.06227,57.952402,32.847632,49.618552,84.04776,3.13157,18.79427,23.953631,17.363963,16.109554,28.763267,41.650623,21.246926,19.08321,39.717347,11.55214,29.674303,47.918906,39.607097,12.424313,49.625266,-4.173439,19.833034,18.515448,31.830796,23.12277,14.17889,41.841885,34.175572,4.55875,19.941574,18.455441,28.133732,14.948472,14.040937,60.181706,32.552762,20.182124,54.259741,42.866275,22.294622,27.973367,44.341197,8.949324,38.854931,16.050545,32.402069,65.338595,84.758387,7.342448,13.770793,13.280603,21.383198,13.337531,1.0,43.0
876.030362,679.594106,7.420302,41.634965,30.285962,21.094277,87.223198,44.755746,4.133786,21.730368,23.111385,21.475911,12.01955,22.486191,38.676447,16.756841,2.634449,39.407445,12.334411,22.868193,43.034757,45.604243,5.154212,67.119516,-7.241974,29.895874,20.945647,27.775339,19.972165,24.626827,14.324719,40.271707,7.640964,20.217401,23.997907,44.670954,8.526779,14.146188,60.118628,59.49805,21.450133,62.497917,40.283046,13.720598,32.278803,38.735024,-0.054607,48.229853,17.021326,19.690846,45.357096,60.588769,22.751518,7.87331,13.94319,36.704096,14.156571,0.0,44.0
876.030362,679.594106,7.420302,41.634965,30.285962,21.094277,87.223198,44.755746,-2.628535,21.730368,23.111385,21.475911,12.01955,22.486191,38.676447,16.756841,2.634449,39.407445,12.334411,22.868193,43.034757,45.604243,5.154212,67.119516,-7.241974,29.895874,20.945647,27.775339,19.972165,24.626827,14.324719,40.271707,7.640964,20.217401,23.997907,44.670954,8.526779,14.146188,60.118628,59.49805,21.450133,62.497917,40.283046,13.720598,32.278803,38.735024,-0.054607,48.229853,17.021326,19.690846,45.357096,60.588769,22.751518,7.87331,13.94319,36.704096,14.156571,1.0,44.0
803.264036,687.031607,8.60165,2.627662,33.121284,22.83832,37.102101,54.298467,2.998624,23.206177,20.325712,21.286199,14.015762,22.702063,34.73232,22.420533,-4.445141,34.791613,16.805155,29.027124,49.337898,45.809132,10.508,51.536758,-7.730578,25.705717,17.586612,45.371969,21.664967,20.512479,27.25643,35.176162,1.050059,19.573254,25.925584,36.827853,15.318951,11.803879,70.184704,54.603318,18.81332,58.490061,33.170283,13.264157,30.571131,40.78076,-5.872087,39.93903,17.386758,20.208468,50.124912,65.144641,21.406973,22.294178,14.066434,30.538131,27.04293,0.0,45.0
803.264036,687.031607,8.60165,2.627662,33.121284,22.83832,37.102101,54.298467,-3.954062,23.206177,20.325712,21.286199,14.015762,22.702063,34.73232,22.420533,-4.445141,34.791613,16.805155,29.027124,49.337898,45.809132,10.508,51.536758,-7.730578,25.705717,17.586612,45.371969,21.664967,20.512479,27.25643,35.176162,1.050059,19.573254,25.925584,36.827853,15.318951,11.803879,70.184704,54.603318,18.81332,58.490061,33.170283,13.264157,30.571131,40.78076,-5.872087,39.93903,17.386758,20.208468,50.124912,65.144641,21.406973,22.294178,14.066434,30.538131,27.04293,1.0,45.0
959.730678,808.927812,9.467385,-1.814231,38.970785,20.989409,71.264817,57.292727,5.461275,18.320717,28.489619,23.168398,12.890528,21.853686,37.585444,51.265492,2.929655,34.056145,11.641637,30.938288,94.147965,53.926775,5.027088,47.137798,-9.573318,24.735492,18.327907,53.975171,17.564986,55.360674,17.32806,33.400319,6.034609,23.255828,30.071325,52.091738,19.859054,12.732172,82.083458,96.616151,18.682839,82.642524,32.314446,14.912069,29.937726,29.343526,-0.333335,63.326182,14.908614,22.699471,51.43778,65.952131,23.7901,17.533081,13.939803,35.744039,17.333885,0.0,46.0
959.730678,808.927812,9.467385,-1.814231,38.970785,20.989409,71.264817,57.292727,-2.044666,18.320717,28.489619,23.168398,12.890528,21.853686,37.585444,51.265492,2.929655,34.056145,11.641637,30.938288,94.147965,53.926775,5.027088,47.137798,-9.573318,24.735492,18.327907,53.975171,17.564986,55.360674,17.32806,33.400319,6.034609,23.255828,30.071325,52.091738,19.859054,12.732172,82.083458,96.616151,18.682839,82.642524,32.314446,14.912069,29.937726,29.343526,-0.333335,63.326182,14.908614,22.699471,51.43778,65.952131,23.7901,17.533081,13.939803,35.744039,17.333885,1.0,46.0
1221.944069,974.492541,20.922728,41.665183,47.023355,23.054244,100.496791,16.54067,24.691487,32.203567,59.471332,50.365966,15.156931,30.286999,42.840062,71.095163,6.266597,48.026277,10.03209,28.124285,58.526274,50.48751,12.657366,64.292585,2.695952,27.087964,19.710965,70.009398,26.46777,72.328832,25.335646,50.978437,5.020135,23.951814,59.126476,58.703568,21.804578,11.463571,80.73922,106.183972,23.036697,72.768239,32.334808,20.858794,29.990719,27.760377,21.377674,135.559491,19.615963,24.867281,56.116292,56.205703,24.50346,21.811457,14.452505,32.84962,30.238731,0.0,47.0
1221.944069,974.492541,20.922728,41.665183,47.023355,23.054244,100.496791,16.54067,10.457245,32.203567,59.471332,50.365966,15.156931,30.286999,42.840062,71.095163,6.266597,48.026277,10.03209,28.124285,58.526274,50.48751,12.657366,64.292585,2.695952,27.087964,19.710965,70.009398,26.46777,72.328832,25.335646,50.978437,5.020135,23.951814,59.126476,58.703568,21.804578,11.463571,80.73922,106.183972,23.036697,72.768239,32.334808,20.858794,29.990719,27.760377,21.377674,135.559491,19.615963,24.867281,56.116292,56.205703,24.50346,21.811457,14.452505,32.84962,30.238731,1.0,47.0
968.562932,857.351818,19.593521,26.066496,57.47632,21.871294,77.535356,11.066758,15.747384,34.587094,36.187639,25.413581,13.611769,32.497571,39.72543,19.028836,12.406838,42.162939,12.677526,23.253242,40.708058,60.062487,11.667292,65.550788,13.868852,27.215388,21.812031,56.496126,27.1477,81.880361,22.578655,41.143684,10.141663,24.301539,33.287257,19.201199,13.163576,9.663613,65.205678,77.024094,30.573601,68.188381,34.745377,17.199994,31.485234,28.272499,7.038533,44.940967,15.085855,28.776363,55.699962,80.017175,24.533733,22.366308,14.347502,30.55171,26.614327,0.0,48.0
968.562932,857.351818,19.593521,26.066496,57.47632,21.871294,77.535356,11.066758,5.018039,34.587094,36.187639,25.413581,13.611769,32.497571,39.72543,19.028836,12.406838,42.162939,12.677526,23.253242,40.708058,60.062487,11.667292,65.550788,13.868852,27.215388,21.812031,56.496126,27.1477,81.880361,22.578655,41.143684,10.141663,24.301539,33.287257,19.201199,13.163576,9.663613,65.205678,77.024094,30.573601,68.188381,34.745377,17.199994,31.485234,28.272499,7.038533,44.940967,15.085855,28.776363,55.699962,80.017175,24.533733,22.366308,14.347502,30.55171,26.614327,1.0,48.0
766.388201,708.879649,10.31081,-1.267221,34.600899,14.454946,75.106504,6.214647,3.020762,18.595644,29.665858,15.947543,12.952103,27.590002,39.278151,-8.934019,14.557446,27.536015,13.85154,47.790341,39.722155,43.725873,7.051342,49.188683,-3.342252,33.633825,24.408471,-7.120842,17.397902,37.011514,26.119945,31.743551,7.617553,21.597048,41.288383,13.418518,14.034184,11.481751,64.335803,97.749566,25.532348,83.371325,40.457979,10.225139,26.100815,26.256162,8.50937,34.710593,24.136063,34.391128,70.395914,61.308327,1.128299,-0.249974,13.592114,31.016862,15.236749,0.0,49.0
766.388201,708.879649,10.31081,-1.267221,34.600899,14.454946,75.106504,6.214647,-4.316403,18.595644,29.665858,15.947543,12.952103,27.590002,39.278151,-8.934019,14.557446,27.536015,13.85154,47.790341,39.722155,43.725873,7.051342,49.188683,-3.342252,33.633825,24.408471,-7.120842,17.397902,37.011514,26.119945,31.743551,7.617553,21.597048,41.288383,13.418518,14.034184,11.481751,64.335803,97.749566,25.532348,83.371325,40.457979,10.225139,26.100815,26.256162,8.50937,34.710593,24.136063,34.391128,70.395914,61.308327,1.128299,-0.249974,13.592114,31.016862,15.236749,1.0,49.0
935.562131,573.798612,20.564258,32.152909,28.027739,45.766119,9.180071,20.259016,20.912877,13.04087,7.033967,5.580215,28.458654,20.028587,24.082393,13.592379,61.582244,50.217728,19.666367,9.577909,24.161191,52.510235,27.638246,30.157175,38.380996,12.274306,14.317149,26.8236,32.755446,35.979808,25.548464,64.781643,13.099898,23.955735,44.834782,22.75178,39.419472,10.760678,82.399293,-13.427582,17.177984,20.333009,39.990175,36.320887,50.223522,10.609738,11.092291,3.067118,37.069398,12.553706,10.471654,31.452366,14.312715,24.870364,51.590873,65.357879,17.135151,0.0,50.0
935.562131,573.798612,20.564258,32.152909,28.027739,45.766119,9.180071,20.259016,20.912877,1.468689,7.033967,5.580215,28.458654,20.028587,24.082393,13.592379,61.582244,50.217728,19.666367,9.577909,24.161191,52.510235,27.638246,30.157175,38.380996,12.274306,14.317149,26.8236,32.755446,35.979808,25.548464,64.781643,13.099898,23.955735,44.834782,22.75178,39.419472,10.760678,82.399293,-13.427582,17.177984,20.333009,39.990175,36.320887,50.223522,10.609738,11.092291,3.067118,37.069398,12.553706,10.471654,31.452366,14.312715,24.870364,51.590873,65.357879,17.135151,1.0,50.0
852.796916,489.287695,14.928677,27.865457,32.286647,46.153087,-8.808975,22.007654,10.201441,18.471606,41.292589,-6.739053,27.28366,17.625603,14.812198,14.199661,30.253998,37.751147,29.686069,9.721634,12.438301,46.228979,35.402371,42.059007,45.010867,7.260279,22.894107,21.802834,27.120151,21.051983,19.201882,77.058645,7.07098,17.397914,42.073928,19.599619,39.375602,7.268707,44.279102,-26.500974,17.824808,36.795892,41.476507,51.69944,38.108165,16.035714,7.230274,-0.070133,38.098349,9.75423,14.572424,-1.228062,12.148371,25.731844,50.036039,46.494204,14.78598,0.0,51.0
852.796916,489.287695,14.928677,27.865457,32.286647,46.153087,-8.808975,22.007654,10.201441,4.44667,41.292589,-6.739053,27.28366,17.625603,14.812198,14.199661,30.253998,37.751147,29.686069,9.721634,12.438301,46.228979,35.402371,42.059007,45.010867,7.260279,22.894107,21.802834,27.120151,21.051983,19.201882,77.058645,7.07098,17.397914,42.073928,19.599619,39.375602,7.268707,44.279102,-26.500974,17.824808,36.795892,41.476507,51.69944,38.108165,16.035714,7.230274,-0.070133,38.098349,9.75423,14.572424,-1.228062,12.148371,25.731844,50.036039,46.494204,14.78598,1.0,51.0
813.963255,477.76932,19.248422,23.244396,30.63166,51.884798,-8.715725,18.490143,14.324146,0.328868,2.594825,-1.773832,25.562938,13.881782,22.876497,14.364284,31.856255,41.745339,25.592502,10.923902,16.262363,40.725622,37.843888,29.990846,54.319594,6.618839,18.115981,21.306432,17.937678,17.524231,19.015365,69.045621,8.341753,7.776253,53.039013,21.406146,34.534392,7.388209,53.276749,-23.681898,26.02819,30.556581,53.942527,36.428744,37.514662,16.261019,11.569266,-5.598505,50.430827,10.083681,9.133135,4.395492,14.682469,18.949968,46.715455,50.510147,16.84488,0.0,52.0
813.963255,477.76932,19.248422,23.244396,30.63166,51.884798,-8.715725,18.490143,14.324146,-10.627907,2.594825,-1.773832,25.562938,13.881782,22.876497,14.364284,31.856255,41.745339,25.592502,10.923902,16.262363,40.725622,37.843888,29.990846,54.319594,6.618839,18.115981,21.306432,17.937678,17.524231,19.015365,69.045621,8.341753,7.776253,53.039013,21.406146,34.534392,7.388209,53.276749,-23.681898,26.02819,30.556581,53.942527,36.428744,37.514662,16.261019,11.569266,-5.598505,50.430827,10.083681,9.133135,4.395492,14.682469,18.949968,46.715455,50.510147,16.84488,1.0,52.0
885.54248,644.478039,16.725433,23.779563,30.046573,43.626906,-9.894344,28.767522,9.94501,1.188169,-1.81071,-2.57038,28.913884,17.974263,13.459249,14.316074,33.462257,84.294886,24.55939,9.602968,11.991246,34.562985,44.232282,39.47448,54.379921,4.601148,20.005588,24.484249,22.70975,18.501075,19.722478,101.016803,9.180011,16.714509,55.149368,17.336114,33.856919,3.281504,56.312678,-30.241241,108.564167,41.954841,55.914062,31.606175,61.694917,16.002794,9.719914,-8.031131,49.356507,11.934839,12.768225,37.96208,15.412228,15.397614,49.303076,52.409234,22.358495,0.0,53.0
885.54248,644.478039,16.725433,23.779563,30.046573,43.626906,-9.894344,28.767522,9.94501,-8.044231,-1.81071,-2.57038,28.913884,17.974263,13.459249,14.316074,33.462257,84.294886,24.55939,9.602968,11.991246,34.562985,44.232282,39.47448,54.379921,4.601148,20.005588,24.484249,22.70975,18.501075,19.722478,101.016803,9.180011,16.714509,55.149368,17.336114,33.856919,3.281504,56.312678,-30.241241,108.564167,41.954841,55.914062,31.606175,61.694917,16.002794,9.719914,-8.031131,49.356507,11.934839,12.768225,37.96208,15.412228,15.397614,49.303076,52.409234,22.358495,1.0,53.0
1052.21846,764.850315,19.635259,24.211144,30.080627,47.709845,11.256152,18.502198,21.548814,18.512023,41.203039,31.658414,23.376836,22.213187,14.344213,14.795307,34.805931,82.098439,26.767548,8.910875,28.664916,64.348192,59.687079,51.723613,46.537799,12.911144,26.564262,25.322938,22.616022,19.327222,15.347206,80.306758,20.291149,37.175817,41.280569,25.934769,48.033753,11.725234,16.397908,-21.379186,99.998836,52.281041,60.069179,54.740769,85.678623,15.884619,10.323332,1.37339,36.647545,15.780995,10.74123,51.075166,14.542162,36.325911,48.643741,57.243963,13.483375,0.0,54.0
1052.21846,764.850315,19.635259,24.211144,30.080627,47.709845,11.256152,18.502198,21.548814,6.247693,41.203039,31.658414,23.376836,22.213187,14.344213,14.795307,34.805931,82.098439,26.767548,8.910875,28.664916,64.348192,59.687079,51.723613,46.537799,12.911144,26.564262,25.322938,22.616022,19.327222,15.347206,80.306758,20.291149,37.175817,41.280569,25.934769,48.033753,11.725234,16.397908,-21.379186,99.998836,52.281041,60.069179,54.740769,85.678623,15.884619,10.323332,1.37339,36.647545,15.780995,10.74123,51.075166,14.542162,36.325911,48.643741,57.243963,13.483375,1.0,54.0
975.121953,727.978807,17.897006,27.39006,31.621734,50.554254,18.52822,21.676051,17.000121,13.029884,25.888539,12.647002,24.24567,18.366424,14.997826,14.625312,65.317148,44.547761,27.079294,11.681533,22.405894,58.375386,46.522908,43.155876,51.278225,8.750211,23.468281,23.130045,26.180515,20.284293,22.967521,77.494821,18.965692,44.074054,42.732648,26.721579,42.215574,11.770741,11.015833,-12.416137,72.556667,14.780901,43.89724,54.492485,80.520811,13.179867,9.659313,5.863218,37.34321,16.189991,15.205703,78.454977,13.007499,35.679579,47.745362,55.864388,19.912193,0.0,55.0
975.121953,727.978807,17.897006,27.39006,31.621734,50.554254,18.52822,21.676051,17.000121,6.550191,25.888539,12.647002,24.24567,18.366424,14.997826,14.625312,65.317148,44.547761,27.079294,11.681533,22.405894,58.375386,46.522908,43.155876,51.278225,8.750211,23.468281,23.130045,26.180515,20.284293,22.967521,77.494821,18.965692,44.074054,42.732648,26.721579,42.215574,11.770741,11.015833,-12.416137,72.556667,14.780901,43.89724,54.492485,80.520811,13.179867,9.659313,5.863218,37.34321,16.189991,15.205703,78.454977,13.007499,35.679579,47.745362,55.864388,19.912193,1.0,55.0
829.305584,567.820863,35.497501,25.524012,26.246377,46.61198,7.267881,26.72619,13.613978,6.800836,-1.43394,0.916688,24.128412,24.775771,28.182517,13.836937,30.545587,43.868388,33.580319,6.955956,24.335072,36.00961,31.128429,28.73399,53.347257,1.590061,17.375488,21.005118,25.456344,17.254494,18.558595,102.134201,9.790993,22.394024,39.574515,17.141156,27.614222,9.753776,6.179538,-22.012677,79.341318,7.955059,53.56243,30.629163,37.790742,11.742851,7.932737,-6.341256,33.857139,11.9454,29.258555,33.027084,13.217835,17.025782,52.244692,70.064625,16.613266,0.0,56.0
829.305584,567.820863,35.497501,25.524012,26.246377,46.61198,7.267881,26.72619,13.613978,-3.589649,-1.43394,0.916688,24.128412,24.775771,28.182517,13.836937,30.545587,43.868388,33.580319,6.955956,24.335072,36.00961,31.128429,28.73399,53.347257,1.590061,17.375488,21.005118,25.456344,17.254494,18.558595,102.134201,9.790993,22.394024,39.574515,17.141156,27.614222,9.753776,6.179538,-22.012677,79.341318,7.955059,53.56243,30.629163,37.790742,11.742851,7.932737,-6.341256,33.857139,11.9454,29.258555,33.027084,13.217835,17.025782,52.244692,70.064625,16.613266,1.0,56.0
937.005666,603.517241,16.532633,36.396942,38.881621,66.41484,24.632603,62.484808,-8.737211,20.036855,27.64065,20.293818,77.345099,28.13258,-3.570837,28.854149,40.238451,21.931635,15.316918,18.001173,41.369782,21.965306,26.617983,29.082644,18.319506,14.307958,34.146084,25.787898,9.579649,18.627656,20.375868,49.398886,27.320549,29.013141,46.757266,22.234622,14.345929,28.45795,11.24614,23.407419,33.739583,28.364473,20.380941,61.544545,54.785444,48.812541,16.515505,26.59157,7.435209,31.299877,74.560584,2.524617,15.618259,-3.428841,21.514086,20.133863,20.917355,0.0,57.0
937.005666,603.517241,16.532633,36.396942,38.881621,66.41484,24.632603,62.484808,-8.737211,20.036855,3.517631,20.293818,77.345099,28.13258,-3.570837,28.854149,40.238451,21.931635,15.316918,18.001173,41.369782,21.965306,26.617983,29.082644,18.319506,14.307958,34.146084,25.787898,9.579649,18.627656,20.375868,49.398886,27.320549,29.013141,46.757266,22.234622,14.345929,28.45795,11.24614,23.407419,33.739583,28.364473,20.380941,61.544545,54.785444,48.812541,16.515505,26.59157,7.435209,31.299877,74.560584,2.524617,15.618259,-3.428841,21.514086,20.133863,20.917355,1.0,57.0
854.142279,528.878049,12.146241,21.241416,45.45353,107.858824,25.715074,54.909832,-11.148539,27.678365,21.187616,13.154128,58.396792,24.340664,-8.343428,28.546227,39.776996,25.054017,15.855349,17.649247,31.488231,22.94361,30.177011,22.497502,23.757279,14.371483,3.788508,6.750242,9.687395,30.569917,9.850001,37.208688,31.738156,23.247468,20.683657,34.035393,19.355639,27.169372,7.684917,21.405212,48.497596,45.490761,18.8878,40.413917,61.662287,55.876803,14.569207,21.673632,22.908658,-1.272025,40.861905,-12.621799,21.111928,-7.043647,21.117165,14.648209,14.547797,0.0,58.0
854.142279,528.878049,12.146241,21.241416,45.45353,107.858824,25.715074,54.909832,-11.148539,27.678365,2.696399,13.154128,58.396792,24.340664,-8.343428,28.546227,39.776996,25.054017,15.855349,17.649247,31.488231,22.94361,30.177011,22.497502,23.757279,14.371483,3.788508,6.750242,9.687395,30.569917,9.850001,37.208688,31.738156,23.247468,20.683657,34.035393,19.355639,27.169372,7.684917,21.405212,48.497596,45.490761,18.8878,40.413917,61.662287,55.876803,14.569207,21.673632,22.908658,-1.272025,40.861905,-12.621799,21.111928,-7.043647,21.117165,14.648209,14.547797,1.0,58.0
839.783683,582.519184,20.997543,17.662764,54.999291,56.804543,27.646994,54.565349,-12.579539,27.717487,26.885702,12.791991,65.355851,24.973243,-16.471841,41.490655,35.111767,22.85072,15.895555,26.024315,23.051063,18.189892,32.328802,28.498566,25.808926,12.011283,15.23467,2.23066,10.849615,33.832372,13.923897,41.205418,29.98909,24.160707,13.447733,21.44268,22.321457,25.511273,12.997771,25.966908,60.794208,37.499754,20.143638,46.268806,54.255609,41.484363,14.41869,21.158114,21.517596,4.319472,44.79335,-1.378719,64.205331,-5.188919,22.319003,8.911239,16.395689,0.0,59.0
839.783683,582.519184,20.997543,17.662764,54.999291,56.804543,27.646994,54.565349,-12.579539,27.717487,3.421554,12.791991,65.355851,24.973243,-16.471841,41.490655,35.111767,22.85072,15.895555,26.024315,23.051063,18.189892,32.328802,28.498566,25.808926,12.011283,15.23467,2.23066,10.849615,33.832372,13.923897,41.205418,29.98909,24.160707,13.447733,21.44268,22.321457,25.511273,12.997771,25.966908,60.794208,37.499754,20.143638,46.268806,54.255609,41.484363,14.41869,21.158114,21.517596,4.319472,44.79335,-1.378719,64.205331,-5.188919,22.319003,8.911239,16.395689,1.0,59.0
965.018731,678.656824,27.921289,18.736228,55.094276,91.402012,29.111304,80.895802,-11.928551,42.43106,22.86294,15.79977,67.20626,20.408424,-10.926041,33.179305,34.428749,23.375577,15.843795,22.001328,18.898186,21.871503,40.429512,30.529624,29.801443,13.0616,5.621423,21.070174,9.66931,28.150369,9.37886,82.180254,29.049378,22.162773,13.699073,23.51622,26.738263,28.851494,7.682681,20.118242,64.063228,52.677839,15.634965,39.002464,82.857502,38.691453,15.389916,24.217829,23.977772,37.637185,55.245271,-0.673741,72.783587,-8.204658,23.580442,9.786353,15.289752,0.0,60.0
965.018731,678.656824,27.921289,18.736228,55.094276,91.402012,29.111304,80.895802,-11.928551,42.43106,2.909605,15.79977,67.20626,20.408424,-10.926041,33.179305,34.428749,23.375577,15.843795,22.001328,18.898186,21.871503,40.429512,30.529624,29.801443,13.0616,5.621423,21.070174,9.66931,28.150369,9.37886,82.180254,29.049378,22.162773,13.699073,23.51622,26.738263,28.851494,7.682681,20.118242,64.063228,52.677839,15.634965,39.002464,82.857502,38.691453,15.389916,24.217829,23.977772,37.637185,55.245271,-0.673741,72.783587,-8.204658,23.580442,9.786353,15.289752,1.0,60.0
1408.570533,891.764187,42.562482,19.526508,46.986994,109.96232,35.577135,96.382955,-0.996515,56.171605,47.863191,18.986376,64.783997,57.825159,76.526418,32.809335,48.4259,24.805114,15.829681,51.68462,57.508252,22.139421,77.391524,27.362164,58.984838,11.72266,19.675951,26.268742,8.929636,29.484264,20.664398,79.626002,29.15249,25.575677,16.211671,39.896327,49.429691,23.049268,8.772965,16.114845,37.284008,59.222027,18.657855,104.072865,72.455772,39.702102,10.763252,24.86469,25.288641,50.484255,51.407938,14.394725,62.318381,9.702485,113.11593,16.551731,58.70325,0.0,61.0
1408.570533,891.764187,42.562482,19.526508,46.986994,109.96232,35.577135,96.382955,-0.996515,56.171605,6.091211,18.986376,64.783997,57.825159,76.526418,32.809335,48.4259,24.805114,15.829681,51.68462,57.508252,22.139421,77.391524,27.362164,58.984838,11.72266,19.675951,26.268742,8.929636,29.484264,20.664398,79.626002,29.15249,25.575677,16.211671,39.896327,49.429691,23.049268,8.772965,16.114845,37.284008,59.222027,18.657855,104.072865,72.455772,39.702102,10.763252,24.86469,25.288641,50.484255,51.407938,14.394725,62.318381,9.702485,113.11593,16.551731,58.70325,1.0,61.0
1098.195436,761.033824,33.247348,20.626671,51.662815,94.416282,35.019483,94.006717,-1.746349,70.894253,20.787568,23.465594,65.922564,31.171967,12.23432,28.886725,42.225427,29.476598,16.043543,21.487056,48.545491,25.750096,31.399097,22.848625,33.137771,9.775252,15.617965,20.557866,11.651133,32.777593,16.456437,43.43733,30.848215,22.927148,21.25519,29.802107,36.079828,24.097294,9.634638,19.407213,32.1567,19.456688,17.579769,140.515036,67.050093,47.534403,18.889283,22.7642,24.533365,77.954038,57.880877,6.637785,23.820832,2.657806,41.759295,18.09525,22.072149,0.0,62.0
1098.195436,761.033824,33.247348,20.626671,51.662815,94.416282,35.019483,94.006717,-1.746349,70.894253,2.645487,23.465594,65.922564,31.171967,12.23432,28.886725,42.225427,29.476598,16.043543,21.487056,48.545491,25.750096,31.399097,22.848625,33.137771,9.775252,15.617965,20.557866,11.651133,32.777593,16.456437,43.43733,30.848215,22.927148,21.25519,29.802107,36.079828,24.097294,9.634638,19.407213,32.1567,19.456688,17.579769,140.515036,67.050093,47.534403,18.889283,22.7642,24.533365,77.954038,57.880877,6.637785,23.820832,2.657806,41.759295,18.09525,22.072149,1.0,62.0
927.019251,546.715378,21.965646,17.395469,53.705241,97.005942,22.952896,58.778994,-17.409527,40.402926,25.513669,20.051813,86.804667,24.476255,-3.614003,36.827127,27.798445,23.544691,23.947252,15.598071,18.193554,17.714737,28.342545,47.068207,41.480558,11.711026,12.687278,12.132138,6.963967,34.250337,12.923908,42.90784,25.679582,24.952732,17.052252,21.631543,12.668735,24.005963,15.575899,11.902382,39.646547,13.519724,20.863667,37.211208,82.903355,41.072551,11.583701,20.682578,1.180963,32.672291,68.435171,1.697892,21.231909,-1.154181,22.483413,10.135004,19.105908,0.0,63.0
927.019251,546.715378,21.965646,17.395469,53.705241,97.005942,22.952896,58.778994,-17.409527,40.402926,3.246945,20.051813,86.804667,24.476255,-3.614003,36.827127,27.798445,23.544691,23.947252,15.598071,18.193554,17.714737,28.342545,47.068207,41.480558,11.711026,12.687278,12.132138,6.963967,34.250337,12.923908,42.90784,25.679582,24.952732,17.052252,21.631543,12.668735,24.005963,15.575899,11.902382,39.646547,13.519724,20.863667,37.211208,82.903355,41.072551,11.583701,20.682578,1.180963,32.672291,68.435171,1.697892,21.231909,-1.154181,22.483413,10.135004,19.105908,1.0,63.0
928.137876,597.645414,27.189276,32.168053,4.847901,31.090367,22.90519,12.605729,5.412141,61.591629,42.854798,35.782498,8.218441,21.293354,51.195183,57.086436,45.705664,28.284074,29.212184,50.537661,18.768907,12.672093,49.910106,15.205982,18.875413,11.206004,9.248266,79.820521,21.645205,0.867052,20.709939,15.142326,22.866495,58.054798,44.449136,27.544475,65.481679,-3.944281,28.143077,20.617765,8.938136,14.43679,18.562274,5.336655,4.965202,12.735951,41.86085,54.388209,35.372062,13.979741,48.373365,26.540868,38.185907,3.463856,39.697313,27.70169,9.267206,0.0,64.0
928.137876,597.645414,27.189276,32.168053,4.847901,31.090367,22.90519,12.605729,5.412141,61.591629,42.854798,11.511654,8.218441,21.293354,51.195183,57.086436,45.705664,28.284074,29.212184,50.537661,18.768907,12.672093,49.910106,15.205982,18.875413,11.206004,9.248266,79.820521,21.645205,0.867052,20.709939,15.142326,22.866495,58.054798,44.449136,27.544475,65.481679,-3.944281,28.143077,20.617765,8.938136,14.43679,18.562274,5.336655,4.965202,12.735951,41.86085,54.388209,35.372062,13.979741,48.373365,26.540868,38.185907,3.463856,39.697313,27.70169,9.267206,1.0,64.0
878.739125,608.139226,21.998877,30.602665,2.647025,30.636904,39.203212,5.385963,4.916501,61.458828,9.105497,26.989779,8.981737,11.176591,48.678212,49.438133,47.558867,45.261001,23.463637,40.583613,21.316714,18.00648,37.34868,15.755317,9.292366,2.824148,9.017842,49.994048,21.22284,3.731562,22.754511,8.594996,17.856221,59.804763,38.92055,31.753792,105.713883,-8.815837,26.804592,16.378082,10.512871,11.538869,23.67833,-0.272928,10.719501,20.995404,43.294998,61.304151,39.122227,23.819005,55.125044,26.045448,44.576978,11.200761,41.031071,29.32228,0.188432,0.0,65.0
878.739125,608.139226,21.998877,30.602665,2.647025,30.636904,39.203212,5.385963,4.916501,61.458828,9.105497,8.682932,8.981737,11.176591,48.678212,49.438133,47.558867,45.261001,23.463637,40.583613,21.316714,18.00648,37.34868,15.755317,9.292366,2.824148,9.017842,49.994048,21.22284,3.731562,22.754511,8.594996,17.856221,59.804763,38.92055,31.753792,105.713883,-8.815837,26.804592,16.378082,10.512871,11.538869,23.67833,-0.272928,10.719501,20.995404,43.294998,61.304151,39.122227,23.819005,55.125044,26.045448,44.576978,11.200761,41.031071,29.32228,0.188432,1.0,65.0
817.680376,604.528136,21.581647,29.287604,17.153133,26.688855,37.82299,10.740742,7.082777,71.474442,1.830221,23.14826,4.081097,9.259704,43.93685,42.150323,65.209487,37.335057,24.289673,40.671826,17.796495,0.164378,41.660447,15.80795,8.956205,1.645927,9.497518,68.171977,22.348937,6.634504,26.127839,15.455451,18.508669,58.80533,40.927588,30.13341,56.239371,-16.771108,25.341074,18.375775,10.117984,4.051791,21.288801,-3.596785,11.501236,12.890399,44.938598,53.832914,31.553753,20.263405,40.892591,28.395067,54.024661,13.989605,53.580837,34.521284,-5.718743,0.0,66.0
